lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1804_translation,version_1805_translation,version_1806_translation,version_1807_translation,version_1808_translation,version_1809_translation,version_1810_translation,version_1811_translation,version_1812_translation,version_1813_translation,english_translation
ἄνθρωπος,133,unigram,masculine,nominative,plural,människorna,58.703676281465434,människorna,,menniskorna,,människorna,människor,människorna,Människosonen,människorna,människorna,man
ἄνθρωπος,195,unigram,masculine,nominative,singular,man,56.16303782211058,man,,man,man,man,man,man,man,man,man,man
ἀνήρ,272,unigram,masculine,accusative,plural,tungt,1.5160090896558256,sömn,,män,,,tungt,tungt,,tungt,,"man, husband"
ἀνήρ,276,unigram,masculine,accusative,singular,man,778.3431492846639,man.,,man,man,man,man,man,man,man,man,"man, husband"
ἀνήρ,164,unigram,masculine,nominative,plural,män,392.5867148099548,män,,män,män,män,män,män,män,män,män,"man, husband"
ἀνήρ,262,unigram,masculine,nominative,singular,man,69.04569166684799,man,,man,man,man,man,man,man,man,man,"man, husband"
μνᾶ,332,unigram,feminine,accusative,plural,pund,8.188599796847482,pund,,pund,vinst,pund,pund,pund,silvermynt,pengar,pund,mina (about 100 days' wages)
μνᾶ,14,unigram,feminine,accusative,singular,pund,1.2929325700400602,,,pundet,,'Tagen,pund,,silvermyntet,ʼTa,pund,mina (about 100 days' wages)
πρωτοκαθεδρία,117,unigram,feminine,accusative,plural,festmåltiderna,1.2629837177819312,,,främst,,gästabuden,festmåltiderna,,blicka,festmåltiderna,,"most important seat, seat of honour"
πρωτοκαθεδρία,39,unigram,feminine,accusative,singular,,,främst,,sitten,,,,,blicka,hälsningarna,raden,"most important seat, seat of honour"
μήτηρ,107,unigram,feminine,accusative,plural,,,mödrar,,,åkrar,,,,,,,mother
μήτηρ,309,unigram,feminine,accusative,singular,mor,27.652968886431342,mor,,moder,föräldrar,moder,mor,mor,mor,mor,mor,mother
ὄρος,238,unigram,neuter,accusative,plural,bergen,52.63022030909398,bergen,,bergen,bergen,bergen,bergen,bergen,bergen,bergen,bergen,mountain
ὄρος,292,unigram,neuter,accusative,singular,berg,3.78599844996942,Olivberget,,berg,berg,Oljeberget,,,berg,,berg,mountain
μύρον,96,unigram,neuter,accusative,plural,örter,1.0966405673711248,,,,örter,,,,,,,myrrh
μύρον,30,unigram,neuter,accusative,singular,,,,,,,,begravning,,hällde,,,myrrh
ὄνομα,95,unigram,neuter,accusative,plural,åsksönerna,1.389474345666544,,,,åsksönerna,,,,,,,name
ὄνομα,38,unigram,neuter,accusative,singular,namn,23.899558639816906,namn,,Namn,tillhör,namn,namn,namn,namn,namn,namn,name
ὄνομα,115,unigram,neuter,nominative,plural,namn,3.5612287619316083,,,namn,,namn,,,gläd,,,name
ὄνομα,277,unigram,neuter,nominative,singular,namn,447.6020418029441,namn,,namn,hette,namn,namn,namn,namn,namn,hette,name
ἔθνος,251,unigram,neuter,accusative,plural,folk,3.8171634923865883,förkunnas,,folk,folk,folk,alla,alla,folk,alla,folk,nation
ἔθνος,213,unigram,neuter,accusative,singular,folk,3.5143692463115728,folk,,,vårt,folk,folk,folk,etniska,folk,länder,nation
ἔθνος,335,unigram,neuter,nominative,plural,jagar,1.3378188490961656,jagar,,Hedningarna,,,hedningarna,hedningarna,jagar,behöver,jagar,nation
ἔθνος,29,unigram,neuter,nominative,singular,,,resa,,,länder,resa,Folk,,etniska,folk,länder,nation
νύξ,207,unigram,feminine,accusative,plural,nätter,90.07176295340399,nätter,,nätter,,nätter,nätter,nätter,nätter,nätter,nätter,night
νύξ,270,unigram,feminine,accusative,singular,natt,9.343134002107734,,,natt,,,natt,natt,tiden,natt,,night
ὅρκος,66,unigram,masculine,accusative,plural,,,,,edens,,,ed,,,,,oath
ὅρκος,291,unigram,masculine,accusative,singular,ed,1.5790311598990705,ed,,,,,ed,ed,22:16-18,ed,eden,oath
βοῦς,169,unigram,masculine,accusative,plural,oxar,9.297826852365104,oxar,,fä,tempelområdet,fäkreatur,oxar,oxar,oxar,oxar,pengar,ox
βοῦς,304,unigram,masculine,accusative,singular,,,,,,,,,,vattnar,,oxe,ox
παραβολή,287,unigram,feminine,accusative,plural,liknelser,291.9300961617153,liknelser,,liknelser,bilder,,liknelser,liknelser,liknelser,liknelser,liknelser,parable
παραβολή,244,unigram,feminine,accusative,singular,liknelse,509.7224030842533,liknelse,,,bild,liknelse,liknelse,liknelse,liknelse,liknelse,liknelse,parable
μέρος,379,unigram,neuter,accusative,plural,trakten,3.737608225440235,området,,landsändar,kring,trakten,trakten,trakten,kring,trakten,,part
μέρος,58,unigram,neuter,accusative,singular,del,13.421077574305395,hugga,,del,dela,del,del,del,del,del,dela,part
μαργαρίτης,246,unigram,masculine,accusative,plural,pärlor,186.0053856029442,pärlor,,perlor,pärlor,pärlor,pärlor,pärlor,pärlor,pärlor,pärlor,pearls
μαργαρίτης,41,unigram,masculine,accusative,singular,pärla,1.7499976740566308,pärla,,,,pärla,pärla,pärla,,pärla,,pearls
τόπος,302,unigram,masculine,accusative,plural,jordbävningar,3.5852812363795636,,,mångastäds,jordbävningar,jordbävningar,jordbävningar,jordbävningar,matkris,jordbävningar,jordbävningar,place
τόπος,327,unigram,masculine,accusative,singular,plats,3043.7832412629264,plats,,rum,plats,,plats,plats,plats,plats,plats,place
πρωτοκλισία,307,unigram,feminine,accusative,plural,,,,,främst,,främsta,platserna,platserna,,hedersplatserna,främsta,place of honor
πρωτοκλισία,40,unigram,feminine,accusative,singular,främsta,12.330338444538148,,,,främsta,främsta,främsta,,platserna,hedersplatsen,främsta,place of honor
ὄφις,381,unigram,masculine,accusative,plural,dödligt,1.096071996175396,,,,,,,,dödligt,,,poison
ὄφις,116,unigram,masculine,accusative,singular,orm,5.784866402715981,orm,,orm,kopparormen,orm,orm,orm,orm,orm,orm,poison
σκεῦος,153,unigram,neuter,accusative,plural,plundra,1.332676604346244,plundra,,skinnar,,,,,plundra,,plundra,"possession, object, thing, jar, vessel"
σκεῦος,282,unigram,neuter,accusative,singular,tempelplatsen,1.4233267919646595,tempelplatsen,,stadde,,någonting,tempelplatsen,tillät,,varor,,"possession, object, thing, jar, vessel"
σκεῦος,144,unigram,neuter,nominative,plural,tillhörigheter,1.8834742845844663,tillhörigheter,,,springa,bohag,tillhörigheter,,tillhörigheter,tillhörigheter,ägodelar,"possession, object, thing, jar, vessel"
δύναμις,118,unigram,feminine,accusative,plural,kraftgärningar,26.54565448677894,underverk,,kraftiga,,kraftgärningar,kraftgärningar,kraftgärningar,kraftgärningar,kraftgärningar,under,"power, ability, miracle"
δύναμις,52,unigram,feminine,accusative,singular,kraft,318.61946029429197,kraft,,kraft,kraft,kraft,kraft,kraft,kraft,kraft,kraft,"power, ability, miracle"
δύναμις,88,unigram,feminine,nominative,plural,krafter,3.074841231062571,underverk,,krafter,under,kraftgärningar,,kraftgärningarna,krafter,,krafter,"power, ability, miracle"
δύναμις,129,unigram,feminine,nominative,singular,kraft,2264.5628114377705,kraft,,kraft,kraft,kraft,kraft,kraft,kraft,kraft,kraft,"power, ability, miracle"
ἱερεύς,21,unigram,masculine,nominative,plural,prästerna,1.7666601173518761,brott,,skuld,,prästerna,prästerna,prästerna,,prästerna,,priest
ἱερεύς,266,unigram,masculine,nominative,singular,präst,211.49888008072654,präst,,Prest,präst,präst,präst,präst,präst,präst,präst,priest
φυλακή,284,unigram,feminine,accusative,plural,,,herdar,,,,,,,fängelser,,,prison
φυλακή,27,unigram,feminine,accusative,singular,fängelse,616.9201188802862,fängelse,,häktelse,fängelse,fängelse,fängelse,fängelse,fängelse,fängelse,fängelse,prison
προφήτης,69,unigram,masculine,accusative,plural,profeterna,3110.0563915695307,profeterna,,Propheterna,profeterna,profeterna,profeterna,profeterna,profeterna,profeterna,profeterna,prophet
προφήτης,219,unigram,masculine,accusative,singular,profet,5621.664177143422,profet,,Prophet,profet,profet,profet,profet,profet,profet,profet,prophet
προφήτης,245,unigram,masculine,nominative,plural,profeterna,1512.7523234533548,profeterna,,Propheterna,profeterna,profeterna,profeterna,profeterna,profeterna,profeterna,profeterna,prophet
προφήτης,293,unigram,masculine,nominative,singular,profet,1501.9731728242725,profet,,Prophet,profet,profet,profet,profet,profet,profet,profet,prophet
βαλλάντιον,20,unigram,neuter,accusative,singular,börs,1.9719269959438352,pengar,,,pengar,penningpung,börs,börs,börs,börs,börs,purse
ποταμός,186,unigram,masculine,nominative,singular,vräker,1.4231047098794516,vräker,,strömmade,vräker,vattenströmmen,vräkte,vräkte,vräker,vällde,vräker,river
λῃστής,47,unigram,masculine,accusative,plural,rövare,3.999795616039417,,,röfvarena,,,rövare,rövare,,förbrytare,,robber
λῃστής,378,unigram,masculine,accusative,singular,rövare,1.1688293399898637,rövare,,röfvare,,rövare,förbrytare,rövare,påkar,,,robber
λῃστής,355,unigram,masculine,nominative,plural,rövare,13.795450130852597,rövare,,röfvare,brottslingar,rövare,rövare,rövare,,förbrytare,brottslingar,robber
λῃστής,175,unigram,masculine,nominative,singular,rövare,3.774932660001596,rövare,,röfvare,brottsling,rövare,,,rånare,förbrytare,,robber
ἄρχων,226,unigram,masculine,accusative,plural,,,rådsmedlemmarna,,föreståndarena,medlemmarna,rådsherrarna,rådsmedlemmarna,,,rådsherrarna,medlemmarna,ruler
ἄρχων,105,unigram,masculine,accusative,singular,medhjälpare,1.0961309302758326,,,,,,,,,,medhjälpare,ruler
ἄρχων,73,unigram,masculine,nominative,plural,,,Messias,,öfverste,medlemmarna,rådsherrarna,Nu,Messias,,rådsherrarna,medlemmarna,ruler
ἄρχων,349,unigram,masculine,nominative,singular,härskare,2.1577060917101023,härskare,,Förste,härskare,furste,furste,furste,föreståndare,härskare,härskare,ruler
ἀκοή,9,unigram,feminine,accusative,plural,,,,,rykte,,,,,,rykten,,rumor
ἀκοή,82,unigram,feminine,accusative,singular,,,tetrarken,,rykte,tag,landsfursten,landsfursten,landsfursten,stores,tetrarken,tetrarken,rumor
ἀκοή,180,unigram,feminine,nominative,plural,,,löstes,,,perfekt,,,,sluddra,löstes,perfekt,rumor
ἀκοή,366,unigram,feminine,nominative,singular,hela,1.2551976291673115,Ryktet,,rykte,,ryktet,hela,spred,,hela,hela,rumor
βιβλίον,60,unigram,neuter,accusative,singular,skilsmässobrev,2.7242543117238163,skilsmässobrev,,skiljobref,,boken,skilsmässobrev,skilsmässobrev,,skilsmässobrev,,"scroll, book"
διάκονος,240,unigram,masculine,nominative,plural,smakade,1.0960768946513286,,,,,,,,smakade,,,"servant, minister, deacon"
διάκονος,100,unigram,masculine,nominative,singular,tjänare,1.7081534274852992,vara,,tjenare,tjänare,tjänare,tjänare,tjänare,tjänare,vara,tjänare,"servant, minister, deacon"
δοῦλος,232,unigram,masculine,accusative,plural,tjänare,4857.27109249325,tjänare,,tjenare,tjänare,tjänare,tjänare,tjänare,tjänare,slavar,tjänare,"servant, slave"
δοῦλος,31,unigram,masculine,accusative,singular,tjänare,237.75108753071763,tjänare,,tjenare,tjänare,tjänare,tjänare,tjänare,tjänare,slav,tjänare,"servant, slave"
δοῦλος,114,unigram,masculine,nominative,plural,,,tjänarna,,tjenare,goda,tjänare,Tjänarna,Tjänarna,tjänare,slavarna,goda,"servant, slave"
δοῦλος,227,unigram,masculine,nominative,singular,herre,2.613810162420834,tjänaren,,tjenaren,herre,tjänaren,herre,tjänaren,tjänare,herre,herre,"servant, slave"
πρόβατον,359,unigram,neuter,accusative,plural,fåren,3.104176565476271,fåren,,får,får,fåren,fåren,fåren,får,fåren,får,sheep
πρόβατον,160,unigram,neuter,accusative,singular,får,2.9559038090529746,fåret,,får,griper,får,får,får,får,får,griper,sheep
ποιμήν,275,unigram,masculine,nominative,plural,herdarna,31.82973527874126,herdarna,,herdarna,,herdarna,herdarna,herdarna,,herdarna,,"shepherd, pastor"
ποιμήν,319,unigram,masculine,nominative,singular,herde,5.36283647573119,herden,,herden,herde,herde,herde,herden,herde,herden,herde,"shepherd, pastor"
σημεῖον,156,unigram,neuter,accusative,plural,tecken,195331.28120884046,tecken,,tecken,under,tecken,tecken,tecken,tecken,tecken,tecken,sign
σημεῖον,143,unigram,neuter,accusative,singular,tecken,73559.70748264744,tecken,,tecken,tecken,tecken,tecken,tecken,tecken,tecken,tecken,sign
σημεῖον,49,unigram,neuter,nominative,plural,tecken,164.72862624717547,tecken,,tecken,tecken,tecken,Tecken,tecken,tecken,tecken,tecken,sign
σημεῖον,99,unigram,neuter,nominative,singular,tecken,77.03572265510999,tecken,,tecken,tecken,tecken,tecken,tecken,tecken,tecken,tecken,sign
δραχμή,328,unigram,feminine,accusative,plural,sopar,1.2013309189107515,sopar,,sopar,,,,,,,,"silver coin, drachma"
δραχμή,188,unigram,feminine,accusative,singular,hon,1.132640260339446,,,,,,hon,hon,förlorat,hon,hittar,"silver coin, drachma"
ἀργύριον,237,unigram,neuter,accusative,plural,silvermynten,1.341326030898644,pengarna,,silfpenningar,30,silverpenningarna,silvermynten,silvermynten,pengarna,silvermynten,trettio,"silver, money"
ἀργύριον,369,unigram,neuter,accusative,singular,pengar,748.6088469451984,pengar,,penningar,pengar,penningar,pengar,pengar,pengar,pengar,pengar,"silver, money"
ἁμαρτία,314,unigram,feminine,accusative,plural,synder,1342.409913834801,synder,,synder,synder,synder,synder,synder,synder,synder,synder,sin
ἁμαρτία,241,unigram,feminine,accusative,singular,synd,2763.371878981562,synd,,synd,synd,synd,synd,synd,synd,synd,synd,sin
ἁμαρτία,323,unigram,feminine,nominative,plural,synder,85.14433543208492,synder,,synder,synder,synder,synder,synder,synder,synder,förlåtna,sin
ἁμαρτία,320,unigram,feminine,nominative,singular,synd,60.30933852338652,synd,,synd,synd,synd,synd,synd,synd,synd,synd,sin
ἀδελφή,347,unigram,feminine,accusative,plural,systrar,8.24463673469209,systrar,,systrar,syskon,systrar,systrar,systrar,systrar,systrar,syskon,sister
ἀδελφή,150,unigram,feminine,accusative,singular,syster,161.85365993297074,syster,,syster,Maria,syster,syster,syster,syster,syster,syster,sister
ἀδελφή,23,unigram,feminine,nominative,plural,systrar,43.170972022287586,systrar,,systrar,systrar,systrar,systrar,systrar,systrar,systrar,systrar,sister
ἀδελφή,346,unigram,feminine,nominative,singular,syster,74328.7493144836,syster,,syster,syster,syster,syster,syster,syster,syster,syster,sister
ῥάπισμα,170,unigram,neuter,accusative,plural,,,örfilar,,kindpustar,Leve,kinden,hälsad,hälsad,,ˮLeve,Leve,"slap, strike, hit"
ῥάπισμα,306,unigram,neuter,accusative,singular,örfil,1.6370609234414184,örfil,,kindpust,örfil,,,,,svarar,örfil,"slap, strike, hit"
πλοιάριον,258,unigram,neuter,nominative,plural,,,,,tacksägelse,,,,,tacksägelsen,Tiberias,,small boat
πλοιάριον,155,unigram,neuter,nominative,singular,båt,13.613393898529594,folkmassan,,,båt,båt,båt,båt,båt,båt,båt,small boat
ὀψάριον,201,unigram,neuter,accusative,plural,kornbröd,1.1807970426204273,,,,kornbröd,,,,,,,small fish
ὀψάριον,286,unigram,neuter,accusative,singular,glödhög,1.4434246176829222,glödhög,,,,glöd,glödhög,koleld,,ovanpå,glödhög,small fish
υἱός,54,unigram,masculine,accusative,plural,söner,59.85649358346489,söner,,söner,söner,söner,söner,söner,söner,söner,Sebedaios,son
υἱός,142,unigram,masculine,accusative,singular,Människosonen,5.045005735230431,son,,Son,Människosonen,son,Människosonen,Människosonen,Människosonen,Människosonen,Människosonen,son
υἱός,145,unigram,masculine,nominative,plural,söner,458.14344940532976,söner,,barn,söner,barn,söner,söner,söner,söner,egna,son
υἱός,234,unigram,masculine,nominative,singular,Människosonen,24.05969231765217,son,,Son,Människosonen,Människosonen,Människosonen,Människosonen,Människosonen,Människosonen,Människosonen,son
ψυχή,247,unigram,feminine,accusative,plural,,,Genom,,,,,,,själar,,vinna,"soul, life"
ψυχή,317,unigram,feminine,accusative,singular,liv,265.13611327694025,liv,,lif,liv,liv,liv,liv,liv,liv,liv,"soul, life"
ἀστήρ,330,unigram,masculine,nominative,plural,Stjärnorna,1.260275570896567,,,bäfva,,,Stjärnorna,Stjärnorna,Stjärnorna,Stjärnorna,himlenoch,star
ἀστήρ,209,unigram,masculine,nominative,singular,stjärnan,2.127027587393996,,,stjernan,,,stjärnan,stjärnan,Stjärnan,stjärnan,,star
λίθος,334,unigram,masculine,accusative,plural,stenar,75.3666714368584,stenar,,stenar,stenar,stenar,stenar,stenar,stenar,stenar,stenar,stone
λίθος,42,unigram,masculine,accusative,singular,,,stenen,,stenen,sten,sten,sten,stenen,stenen,,sten,stone
λίθος,154,unigram,masculine,nominative,plural,stenarna,64.90399688302315,stenarna,,stenar,stenarna,stenar,stenarna,stenarna,stenarna,stenarna,stenarna,stone
λίθος,46,unigram,masculine,nominative,singular,sten,32.89292605338993,sten,,sten,sten,sten,sten,sten,sten,sten,sten,stone
συναγωγή,273,unigram,feminine,accusative,plural,synagogor,41.00180595710631,synagogorna,,Synagogor,synagogorna,synagogor,synagogor,synagogor,synagogor,synagogor,synagogorna,synagogue
συναγωγή,371,unigram,feminine,accusative,singular,synagogan,368.2027809258562,synagogan,,Synagogon,synagogan,synagogan,synagogan,synagogan,synagogan,synagogan,synagogan,synagogue
τράπεζα,215,unigram,feminine,accusative,plural,välte,1.601982619660125,välte,,templet,välte,,omkull,,välte,pengar,välte,table
τράπεζα,157,unigram,feminine,accusative,singular,bank,1.3174622224923158,bank,,,bank,,,,hem.,,bank,table
τάλαντον,78,unigram,neuter,accusative,plural,talenter,27.15804748464162,talenter,,pund,säckar,pund,talenter,talenter,talenter,årslöner,säckar,talent (weight and monetary unit: around 20 years' wages)
τάλαντον,250,unigram,neuter,accusative,singular,talent,11.429160771240312,talent,,pund,guldmynt,pund,talent,talent,talent,årslöner,pengarna,talent (weight and monetary unit: around 20 years' wages)
φόρος,301,unigram,masculine,accusative,plural,förbjuder,1.4081125270518073,förhindra,,,vilse,förhindra,förbjuder,,förbjuder,förbjuder,vilse,tax
φόρος,324,unigram,masculine,accusative,singular,kejsaren,1.501187581759159,,,,,kejsaren,betalar,kejsaren,,kejsaren,kejsaren,tax
τελώνης,208,unigram,masculine,nominative,plural,tullindrivare,15.8439538678389,tullindrivare,,Publicaner,,publikaner,publikaner,tullindrivare,tullindrivare,skatteindrivare,tullindrivare,tax collector
τελώνης,79,unigram,masculine,nominative,singular,tullindrivaren,5.732750321128534,tullindrivaren,,Publican,tullindrivaren,publikan,,tullindrivaren,skatteindrivaren,skatteindrivaren,tullindrivaren,tax collector
γραμματεύς,376,unigram,masculine,nominative,plural,skriftlärda,68704.38800338055,skriftlärda,,Skriftlärde,laglärarna,skriftlärde,skriftlärda,skriftlärda,skriftlärda,skriftlärda,skriftlärda,"teacher, expert in the law, scholar, scribe"
γραμματεύς,235,unigram,masculine,nominative,singular,skriftlärd,12.658486667423162,skriftlärd,,Skriftlärd,Mästare,skriftlärd,skriftlärd,skriftlärd,skriftlärd,,skriftlärda,"teacher, expert in the law, scholar, scribe"
καθηγητής,360,unigram,masculine,nominative,plural,lärare,1.303206589090718,lärare,,Mästare,'lärare,,lärare,lärare,,läromästare,lärare,"teacher, guide"
καθηγητής,249,unigram,masculine,nominative,singular,lärare,1.303206589090718,lärare,,Mästare,'lärare,,lärare,lärare,,läromästare,lärare,"teacher, guide"
κλέπτης,90,unigram,masculine,nominative,plural,tjuvar,11.467650529498833,tjuvar,,tjufvar,värde,tjuvar,tjuvar,tjuvar,tjuvar,tjuvar,,thief
κλέπτης,248,unigram,masculine,nominative,singular,tjuv,9.868368749631546,tjuv,,tjufven,,tjuv,tjuv,tjuv,tjuv,tjuv,,thief
διαλογισμός,331,unigram,masculine,accusative,plural,tankar,6.2740374866118085,tankar,,tankar,förstod,tankar,tänkte,Stå,tankar,tänkte,tänkte,"thought, argument"
διαλογισμός,163,unigram,masculine,accusative,singular,bredvid,1.7489133385310838,bredvid,,,bredvid,hjärtans,bredvid,bredvid,ställde,bredvid,bredvid,"thought, argument"
διαλογισμός,134,unigram,masculine,nominative,plural,,,stöld,,tankar,hjärtat,tankar,stöld,,tankar,stöld,,"thought, argument"
διαλογισμός,322,unigram,masculine,nominative,singular,frågan,1.7150674994851167,,,,,tanken,frågan,frågan,diskussion,tvista,störst,"thought, argument"
θρόνος,263,unigram,masculine,accusative,singular,tron,1.1550969414231844,,,säte,förfader,Högstes,tron,,,tron,tron,throne
χρόνος,297,unigram,masculine,accusative,plural,arrenderade,1.2307170517133257,arrenderade,,,,lång,arrenderade,arrenderade,5:1-7,,arrenderade,time
χρόνος,254,unigram,masculine,accusative,singular,tid,11.647124883137513,tid,,tid,stjärnan,tid,tid,tid,länge,tid,tid,time
καιρός,159,unigram,masculine,nominative,singular,Tiden,1.9143434458529984,Tiden,,tid,tid,tid,Tiden,inne,Tiden,tiden,Tiden,"time, right time"
τάφος,147,unigram,masculine,accusative,plural,,,,,,,pryden,,,,pryder,,"tomb, grave"
τάφος,193,unigram,masculine,accusative,singular,graven,47.44614945320182,graven,,grafvena,graven,graven,graven,graven,graven,graven,graven,"tomb, grave"
μνημεῖον,15,unigram,neuter,accusative,plural,bygger,1.414021283795109,reser,,grifter,,byggen,bygger,bygger,gravar,bygger,Ve,"tomb, grave"
μνημεῖον,19,unigram,neuter,accusative,singular,graven,101040.37507641705,graven,,grafvena,graven,graven,graven,graven,graven,graven,graven,"tomb, grave"
μνημεῖον,86,unigram,neuter,nominative,plural,gravar,1.8064518095459632,,,,gravar,,,,,,,"tomb, grave"
μνημεῖον,290,unigram,neuter,nominative,singular,låg,2.1231401715247427,,,,nära,,låg,låg,,låg,nära,"tomb, grave"
ὀδούς,75,unigram,masculine,accusative,plural,skär,1.0960866985123228,,,,,,,,skär,,,tooth
θησαυρός,110,unigram,masculine,accusative,plural,skatter,3.160763451772041,,,,värde,skatter,skatter,,,skatter,,treasure
θησαυρός,242,unigram,masculine,accusative,singular,skatt,1.6746335054280657,skatt,,skatt,fattiga,skatt,,äger,skatt,äger,,treasure
δένδρον,98,unigram,neuter,accusative,plural,träd,338.0713173534922,träd,,trä,träd,träd,träd,träd,träd,träd,träd,tree	
δένδρον,84,unigram,neuter,accusative,singular,träd,5.971144770328623,,,,träd,dess,,,träd,,träd,tree	
λίτρα,138,unigram,feminine,accusative,singular,lukt,1.0960524252565438,,,lukt,,,,,,,,unit of measure around 300 grams
κώμη,296,unigram,feminine,accusative,plural,byarna,75.04877692060394,byarna,,,byarna,byarna,byarna,byarna,byarna,byarna,byarna,village
κώμη,62,unigram,feminine,accusative,singular,by,3.005102266399811,by,,byn,byn,by,by,,by,by,,village
παρθένος,312,unigram,feminine,nominative,plural,jungfrurna,31.995923597267264,flickorna,,jungfrurna,,jungfrurna,jungfrurna,jungfrurna,jungfrur,jungfrurna,,virgin
παρθένος,224,unigram,feminine,nominative,singular,Immanuel,1.1622943155120475,,,,Immanuel,,,,,,,virgin
φωνή,225,unigram,feminine,nominative,plural,effekt,1.0962100302615791,,,,,,,,,,effekt,voice or sound
φωνή,356,unigram,feminine,nominative,singular,röst,3910.567651043988,röst,,röst,röst,röst,röst,röst,röst,röst,röst,voice or sound
πόλεμος,288,unigram,masculine,accusative,plural,krig,1.9705191271074962,,,örlig,krig,krigslarm,krig,krig,krig,krig,krig,war
πόλεμος,48,unigram,masculine,accusative,singular,attackera,1.212541630128925,,,,,,,,attackera,,,war
ὕδωρ,377,unigram,neuter,accusative,plural,vattnet,894.578398051112,,,vattnet,vattnet,vattnet,vattnet,vattnet,vattnet,ˮKom.ˮ,vattnet,water
ὕδωρ,104,unigram,neuter,accusative,singular,vatten,141.74870569016636,vattnet,,vatten,vatten,vatten,vatten,vatten,vatten,vattnet,vatten,water
ὕδωρ,124,unigram,neuter,nominative,singular,vatten,65.97796412117955,vatten,,vatten,vatten,vatten,vatten,vatten,vatten,vatten,vatten,water
ὑδρία,131,unigram,feminine,accusative,singular,vattenkruka,1.619724468861973,vattenkruka,,kruko,vattenkruka,kruka,kruka,vattenkruka,vattenkruka,kruka,vattenkruka,water jar
ὁδός,289,unigram,feminine,accusative,plural,vägar,9.756228961058172,vägarna,,vägar,alla,,,vägar,vägar,,,way
ὁδός,162,unigram,feminine,accusative,singular,vägen,4941.443897014427,vägen,,vägen,vägen,vägen,vägen,vägen,vägen,vägen,vägen,way
γάμος,182,unigram,masculine,accusative,plural,bröllopet,9.272667707796511,bröllopet,,,komma,bröllopet,bröllopet,bröllopet,bröllopet,,,wedding
γάμος,267,unigram,masculine,accusative,singular,bröllopet,1.6765032819245647,bröllopet,,,inbjudna,bröllopet,bröllopet,bröllopet,,bröllopet,inbjudna,wedding
γυνή,123,unigram,feminine,accusative,plural,hustrur,1.2024285616360821,,,,tänkt,hårdhets,hustrur,,hustrur,,,"wife, woman"
γυνή,198,unigram,feminine,accusative,singular,hustru,24382.102876757035,hustru,,hustru,fru,hustru,hustru,hustru,hustru,hustru,hustru,"wife, woman"
γυνή,135,unigram,feminine,nominative,plural,kvinnor,52.31090682766669,kvinnor,,qvinnor,kvinnorna,kvinnor,kvinnor,kvinnor,kvinnor,kvinnor,kvinnor,"wife, woman"
γυνή,141,unigram,feminine,nominative,singular,kvinna,1008.2490241739952,kvinna,,qvinna,kvinna,kvinna,kvinna,kvinna,kvinna,kvinna,kvinna,"wife, woman"
ἄνεμος,10,unigram,masculine,nominative,plural,vindarna,11.204294771183019,vindarna,,vädret,,vindarna,vindarna,vindarna,vindarna,vindarna,,wind
ἄνεμος,76,unigram,masculine,nominative,singular,vinden,1258.5032616331227,vinden,,vädret,vinden,vinden,vinden,vinden,vinden,vinden,vinden,wind
πνεῦμα,344,unigram,neuter,accusative,plural,andar,1.3056072059469743,,,andar,,bo,,bosätter,andar,,,"wind, breath, spirit"
πνεῦμα,187,unigram,neuter,accusative,singular,,,ande,,Anda,Ande,ande,Ande,Ande,ande,,Anden,"wind, breath, spirit"
πνεῦμα,12,unigram,neuter,nominative,plural,andarna,19.515495840630496,andarna,,,onda,orena,andarna,andarna,andarna,andarna,andarna,"wind, breath, spirit"
πνεῦμα,26,unigram,neuter,nominative,singular,Ande,7.662681235272865,ande,,Ande,Ande,ande,Ande,Ande,ande,Ande,Anden,"wind, breath, spirit"
κοιλία,311,unigram,feminine,nominative,singular,amma,1.5242782105826078,,,,amma,,,,,ammade,amma,"womb, stomach, source of feelings and emotions"
ῥῆμα,206,unigram,neuter,accusative,plural,ord,238.6949365803146,ord,,ord,budskap,ord,ord,ord,,ord,ord,word
ῥῆμα,184,unigram,neuter,accusative,singular,,,menade,,förstodo,fråga,förstodo,förstod,fråga,förstod,förstod,fråga,word
ῥῆμα,35,unigram,neuter,nominative,plural,ord,19.883468117047265,,,ord,,ord,ord,ord,ord,ord,,word
ῥῆμα,364,unigram,neuter,nominative,singular,ingenting,2.0701326975230803,ingenting,,,,,ingenting,ingenting,ord,,,word
λόγος,185,unigram,masculine,accusative,plural,ord,23.731915532457133,ord,,ord,tal,ord,ord,ord,ord,ord,tal,word
λόγος,176,unigram,masculine,accusative,singular,ord,2.8423516826835518,ordet,,ordet,budskapet,ordet,ord,ord,ord,ord,ord,word
λόγος,172,unigram,masculine,nominative,plural,Himmel,2.7153145483294083,Himmel,,Himmel,,Himmel,Himmel,Himmel,Himmel,Himmel,,word
λόγος,333,unigram,masculine,nominative,singular,ord,65.13978169418613,ord,,tal,budskap,ord,ord,ord,ord,ord,ord,word
ἔργον,51,unigram,neuter,accusative,plural,gärningar,16900.88913701234,gärningar,,gerningar,under,gärningar,gärningar,gärningar,gärningar,gärningar,gärningar,work
ἔργον,106,unigram,neuter,accusative,singular,gärning,2.274709145491228,har,,gerning,,gärning,gärning,,besvärar,gärning,,work
