lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1149_translation,version_1150_translation,version_1151_translation,version_1152_translation,version_1153_translation,english_translation
τόπος,332,unigram,masculine,accusative,singular,lugar,7.201813284690502,lugar,najb'il,Kolkota,lugar,lugar,place
πρωτοκλισία,313,unigram,feminine,accusative,plural,k'ukbil,1.240843447539422,k'ukbil,kyajjo,oklenj,k'ukbil,q'uqb'il,place of honor
πρωτοκλισία,42,unigram,feminine,accusative,singular,q'uqb'il,1.925476447284498,nche'xxin,,q'uqb'il,k'ukbil,q'uqb'il,place of honor
ὄφις,388,unigram,masculine,accusative,plural,kan,1.3270084082279658,,kan,,,,poison
ὄφις,123,unigram,masculine,accusative,singular,kan,4.144471217658887,¿lbajpa,kan,kan,lobaj,lob'aj,poison
σκεῦος,161,unigram,neuter,accusative,plural,,,tk'inemal,kanb'in,tk'lo,telk,telq,"possession, object, thing, jar, vessel"
σκεῦος,292,unigram,neuter,accusative,singular,,,nkatzen,k'ayil,,tcuyi,tkuyi,"possession, object, thing, jar, vessel"
σκεῦος,151,unigram,neuter,nominative,plural,,,,,q'ilkye,k'ilte,q'ilte,"possession, object, thing, jar, vessel"
δύναμις,125,unigram,feminine,accusative,plural,,,,tipin,a'nq'ob'aj,binchben,b'inchb'en,"power, ability, miracle"
δύναμις,55,unigram,feminine,accusative,singular,tipumal,6.653188816872649,tzpetpajninkey,Najninx,tipumal,tipumal,tipumal,"power, ability, miracle"
δύναμις,95,unigram,feminine,nominative,plural,,,jwipemala,lu'lilx,a'nq'ob'aj,cyipumal,kyipumal,"power, ability, miracle"
δύναμις,135,unigram,feminine,nominative,singular,tipumal,3.191685413674832,,tipin,tipumal,tipumal,tipumal,"power, ability, miracle"
ἱερεύς,24,unigram,masculine,nominative,plural,,,¿Bajxpa,,,bajxpe,b'ajxpe,priest
ἱερεύς,277,unigram,masculine,nominative,singular,pala,1.0364272807226027,pala,,,,,priest
φυλακή,30,unigram,feminine,accusative,singular,pres,5.2259672255005745,tzee,tze,kars,pres,pres,prison
προφήτης,72,unigram,masculine,accusative,plural,t-sanjel,7.870664871303407,tyolel,yolil,t-sanjelal,t-sanjel,t-sanjel,prophet
προφήτης,229,unigram,masculine,accusative,singular,t-sanjel,9.247977918449074,tyolel,yolil,t-sanjelal,t-sanjel,t-sanjel,prophet
προφήτης,255,unigram,masculine,nominative,plural,t-sanjel,7.726825607552897,tyolel,yolil,t-sanjelal,t-sanjel,t-sanjel,prophet
προφήτης,302,unigram,masculine,nominative,singular,t-sanjel,6.628913806623286,tyolel,yolil,t-sanjelal,t-sanjel,t-sanjel,prophet
βαλλάντιον,23,unigram,neuter,accusative,singular,,,cypay,ẍ,,,,purse
ποταμός,147,unigram,masculine,nominative,plural,tilj,2.0014933169524847,nima,jb'al,tnimal,tilj,tilj,river
ποταμός,194,unigram,masculine,nominative,singular,t-simyentil,1.7146506440734295,punntz'aj,peq,tq'uqlil,t-simyentil,t-simyentil,river
λῃστής,50,unigram,masculine,accusative,plural,eleq,2.900143940749522,alak,ileq,eleq,elek,eleq,robber
λῃστής,385,unigram,masculine,accusative,singular,spad,1.5579500043151917,tzyul,kykxb'ila,,spad,spad,robber
λῃστής,361,unigram,masculine,nominative,plural,eleq,4.543359267005436,alak,ileq,eleq,elek,eleq,robber
ἄρχων,235,unigram,masculine,accusative,plural,,,,,Eb'aj,bajtzun,b'ajtzun,ruler
ἄρχων,112,unigram,masculine,accusative,singular,tililx,1.339060875896879,,,,tililx,tililx,ruler
ἄρχων,76,unigram,masculine,nominative,plural,sanjelal,4.69727634958367,nejenel,kawil,tzyul,sanjelal,sanjelal,ruler
ἄρχων,355,unigram,masculine,nominative,singular,nejenel,4.27973751957904,mejtz'ajxin,nejinel,nkawin,nejenel,nejenel,ruler
ἀκοή,10,unigram,feminine,accusative,plural,,,nbajtl,ilx,nqaku,sec'paje,sek'paje,rumor
ἀκοή,88,unigram,feminine,accusative,singular,gobernador,1.4069999695747506,Cyujtzen,b'ijte,Tojxju,gobernador,gobernador,rumor
ἀκοή,188,unigram,feminine,nominative,plural,clarxix,1.046359207831416,N-ak'tltzen,ẍonẍ,,clarxix,clarxix,rumor
ἀκοή,372,unigram,feminine,nominative,singular,tqanil,1.3243893976017285,,tqanil,puqli,tkanil,tqanil,rumor
βιβλίον,63,unigram,neuter,accusative,singular,u,1.2205184282022532,u,u,tpa'ntib,,,"scroll, book"
διάκονος,249,unigram,masculine,nominative,plural,tnic'be,1.096091603901298,,,,tnic'be,,"servant, minister, deacon"
διάκονος,107,unigram,masculine,nominative,singular,,,Al,tajb'in,tajb'en,ajbel,ajb'el,"servant, minister, deacon"
δοῦλος,241,unigram,masculine,accusative,plural,tmajen,12.56050473752475,,taq'nil,tmajen,tmajen,tmajen,"servant, slave"
δοῦλος,33,unigram,masculine,accusative,singular,tmajen,3.570457745084717,t-ak'analxin,taq'nil,tmajin,tmajen,tmajen,"servant, slave"
δοῦλος,121,unigram,masculine,nominative,plural,majen,1.4549268691063852,t-ak'anal,taq'niljo,majen,majen,majen,"servant, slave"
δοῦλος,236,unigram,masculine,nominative,singular,majen,1.4074625603055555,tpatrón,aq'nil,majen,majen,majen,"servant, slave"
πρόβατον,365,unigram,neuter,accusative,plural,,,carnel,rit,rit,ẍne,ẍne,sheep
πρόβατον,168,unigram,neuter,accusative,singular,t-ẍne,1.3919402273760546,tz'ak,,,t-ẍne,t-ẍne,sheep
ποιμήν,285,unigram,masculine,nominative,plural,pastor,3.3040297298551815,cylel,kyik'lel,k'ik'lel,pastor,pastor,"shepherd, pastor"
ποιμήν,324,unigram,masculine,nominative,singular,,,carnel,rit,rit,pastor,pastor,"shepherd, pastor"
σημεῖον,164,unigram,neuter,accusative,plural,señ,34.533759994022724,tipemalxin,techil,a'nq'ob'aj,señ,señ,sign
σημεῖον,150,unigram,neuter,accusative,singular,señ,26.95226444243395,yec'bil,techil,a'nq'ob'aj,señ,señ,sign
σημεῖον,52,unigram,neuter,nominative,plural,señ,8.25327079567806,sey'pajlenel,,techlal,señ,señ,sign
σημεῖον,106,unigram,neuter,nominative,singular,señ,3.4637323313919306,yec'bil,Jonás,techlal,señ,señ,sign
δραχμή,196,unigram,feminine,accusative,singular,tcnet,1.4550433721657183,tcnet,,,tcnet,tknet,"silver coin, drachma"
ἀργύριον,246,unigram,neuter,accusative,plural,pwaq,2.3920372700020396,plata,pwaq,pwaq,pwak,pwaq,"silver, money"
ἀργύριον,375,unigram,neuter,accusative,singular,pwaq,7.5961895504273285,tzalajkexin,pwaq,pwaq,pwak,pwaq,"silver, money"
ἁμαρτία,319,unigram,feminine,accusative,plural,,,cyil,kyilxjal,kyil,cyil,kyil,sin
ἁμαρτία,251,unigram,feminine,accusative,singular,minti'wtlo,5.833154347472176,minttzenle,kyil,mixti'wtlo,minti'wtlo,minti'wtlo,sin
ἁμαρτία,328,unigram,feminine,nominative,plural,najset,4.837130136831028,najset,najsit,tila,najset,najset,sin
ἁμαρτία,325,unigram,feminine,nominative,singular,minti'wtlo,1.392172111245969,,najsit,,minti'wtlo,minti'wtlo,sin
ἀδελφή,351,unigram,feminine,accusative,plural,,,ttx'otx,ttziky,tanab,ttzic,ttzik,sister
ἀδελφή,157,unigram,feminine,accusative,singular,Marta,2.51388632373154,Marta,Mart,Marta,Marta,Marta,sister
ἀδελφή,26,unigram,feminine,nominative,plural,tanb,2.9877349376113713,jxjal,taneb'jo,tanab,tanb,tanb,sister
ἀδελφή,350,unigram,feminine,nominative,singular,Marta,2.2456430682675204,witz'ena,Mart,Marta,Marta,Marta,sister
ῥάπισμα,312,unigram,neuter,accusative,singular,,,,,,ak'pon,aq'pon,"slap, strike, hit"
πλοιάριον,269,unigram,neuter,nominative,plural,Tiberias,1.714596495484013,waa'naxin,wa'ni,e'ul,Tiberias,Tiberias,small boat
πλοιάριον,163,unigram,neuter,nominative,singular,barc,1.252057041356689,choc,nijab,b'ark,barc,barc,small boat
ὀψάριον,210,unigram,neuter,accusative,plural,sebad,1.4979753747445679,,junxte,,sebad,sebad,small fish
ὀψάριον,295,unigram,neuter,accusative,singular,kyiẍ,1.3268214458223127,quis̈,wab,kyiẍ,cyiẍ,kyiẍ,small fish
υἱός,57,unigram,masculine,accusative,plural,tk'wal,1.137684646236228,tcwal,tk'wal,tk'wal,tcy'ajal,tky'ajal,son
υἱός,149,unigram,masculine,accusative,singular,Tk'wal,2.3521752496272152,Sma,Tk'wal,Tk'wal,akine,aqine,son
υἱός,152,unigram,masculine,nominative,plural,,,tcwal,,tk'wal,tc'wa,tk'wa,son
υἱός,243,unigram,masculine,nominative,singular,Tk'wal,2.9304487775881736,Tcwal,Tk'wal,Tk'wal,sc,sk,son
ψυχή,257,unigram,feminine,accusative,plural,,,oquela,,,cycamba'ye,kykamb,"soul, life"
ψυχή,322,unigram,feminine,accusative,singular,,,tchunk'lal,tchwinqil,tchwinqlal,tcamba,tkamb,"soul, life"
ἀστήρ,334,unigram,masculine,nominative,plural,,,w,k'welitz,,yucchtel,yukchtel,star
ἀστήρ,219,unigram,masculine,nominative,singular,nejnintaq,1.0962149939516397,,nejnintaq,,,,star
λίθος,338,unigram,masculine,accusative,plural,,,cyxoo'nxin,ab,tb'ajx,cytzyu,kytzyu,stone
λίθος,45,unigram,masculine,accusative,singular,ab,58.11496304791274,xak,ab,ab,abj,ab,stone
λίθος,162,unigram,masculine,nominative,plural,ab,6.1113488771968445,Diosa,ab,ab,abj,ab,stone
λίθος,49,unigram,masculine,nominative,singular,ab,2.770345116670849,xak,ab,ab,abj,ab,stone
συναγωγή,283,unigram,feminine,accusative,plural,,,camon,mu,u'lb'il,c'ulbil,k'ulb'il,synagogue
συναγωγή,377,unigram,feminine,accusative,singular,,,camon,mu,u'lb'il,c'ulbil,k'ulb'il,synagogue
τράπεζα,225,unigram,feminine,accusative,plural,,,tpac'tz'enxin,kymeẍjo,k'ayin,,,table
τράπεζα,165,unigram,feminine,accusative,singular,banc,1.1226625697787749,banco,tmeltz'intza,,banc,banc,table
τάλαντον,81,unigram,neuter,accusative,plural,mil,2.3212409296681313,talento,mil,pwaq,mil,mil,talent (weight and monetary unit: around 20 years' wages)
τάλαντον,260,unigram,neuter,accusative,singular,mil,1.1428072304730306,talento,tpwaqa,pwaq,mil,mil,talent (weight and monetary unit: around 20 years' wages)
φόρος,329,unigram,masculine,accusative,singular,qchjonteye,1.1798059635804683,,,qchjonteye,,,tax
τελώνης,218,unigram,masculine,nominative,plural,peyil,3.4142631195680453,chmol,peyil,peyul,peyil,peyil,tax collector
τελώνης,84,unigram,masculine,nominative,singular,peyil,6.157814796507596,chmol,peyil,Rom,peyil,peyil,tax collector
γραμματεύς,382,unigram,masculine,nominative,plural,xnaq'tzal,1.1495253897765494,tx'olbal,xnaq'tzil,xnaq'tzal,xnak'tzal,xnaq'tzal,"teacher, expert in the law, scholar, scribe"
γραμματεύς,244,unigram,masculine,nominative,singular,xnaq'tzal,1.51678318804785,tx'olbal,xnaq'tzil,xnaq'tzal,xnak'tzal,xnaq'tzal,"teacher, expert in the law, scholar, scribe"
καθηγητής,366,unigram,masculine,nominative,plural,,,,tili,junte,cybiye,kyb'iye,"teacher, guide"
καθηγητής,259,unigram,masculine,nominative,singular,,,,tili,junte,cybiye,kyb'iye,"teacher, guide"
κλέπτης,97,unigram,masculine,nominative,plural,eleq,1.5618633107561288,,kyq'inimila,eleq,elek,eleq,thief
κλέπτης,258,unigram,masculine,nominative,singular,eleq,2.6809819857866377,alak,ileq,eleq,elek,eleq,thief
διαλογισμός,335,unigram,masculine,accusative,plural,,,tniy,,,cyximbetz,kyximb'etz,"thought, argument"
διαλογισμός,171,unigram,masculine,accusative,singular,ximan,1.505979869061042,tbisen,b'intz,teltnik,ximan,ximan,"thought, argument"
διαλογισμός,140,unigram,masculine,nominative,plural,,,tujxe,,xim,cyximbetz,kyximb'etz,"thought, argument"
διαλογισμός,327,unigram,masculine,nominative,singular,yolil,1.2938061665119711,Inayena,alkyexixjo,,yolil,yolil,"thought, argument"
θρόνος,6,unigram,masculine,accusative,plural,,,,,,nk'ukbile,nq'uqb'ile,throne
θρόνος,274,unigram,masculine,accusative,singular,,,,ichinx,tyajilb'en,C'wa,K'wa,throne
χρόνος,306,unigram,masculine,accusative,plural,,,niy'jantzen,xjalch,Aq'witzun,txkan,txqan,time
χρόνος,265,unigram,masculine,accusative,singular,,,w,nab,ajnab'lil,—Nok,—Noq,time
καιρός,90,unigram,masculine,nominative,plural,,,cyspada,kkyimil,,cycawin,kykawin,"time, right time"
καιρός,167,unigram,masculine,nominative,singular,tpon,1.257585097074794,cyiiba,tpon,tpon,tk'ijlalil,tq'ijlalil,"time, right time"
τάφος,154,unigram,masculine,accusative,plural,,,,kytxoli,,cypantyón,kypantyón,"tomb, grave"
τάφος,202,unigram,masculine,accusative,singular,pantyón,3.777042710177933,,juntl,muqb'il,pantyón,pantyón,"tomb, grave"
μνημεῖον,18,unigram,neuter,accusative,plural,,,cybincha'na,k'monte,muqb'il,cypantyón,kypantyón,"tomb, grave"
μνημεῖον,22,unigram,neuter,accusative,singular,pantyón,4.344012727390465,tjayel,jul,muqb'il,pantyón,pantyón,"tomb, grave"
μνημεῖον,93,unigram,neuter,nominative,plural,tjulil,1.224199145602561,,kyimnin,muqb'il,tjulil,tjulil,"tomb, grave"
μνημεῖον,299,unigram,neuter,nominative,singular,pantyón,2.9529343924238756,cyimne,,o'nju,pantyón,pantyón,"tomb, grave"
ὀδούς,82,unigram,masculine,accusative,singular,,,,tetzjo,,k'manjtz,q'manjtz,tooth
θησαυρός,117,unigram,masculine,accusative,plural,,,,kyq'inimila,kq'inumale,,,treasure
θησαυρός,252,unigram,masculine,accusative,singular,,,mebe,yaj,prow,meba,meb,treasure
δένδρον,105,unigram,neuter,accusative,plural,tze,2.849762940975082,tzee,,tze,tze,tze,tree	
δένδρον,91,unigram,neuter,accusative,singular,tze,2.849762940975082,tzee,,tze,tze,tze,tree	
λίτρα,144,unigram,feminine,accusative,singular,mij,1.2013630877021924,,,,mij,mij,unit of measure around 300 grams
κώμη,305,unigram,feminine,accusative,plural,,,coc,kojb'il,kojb'il,aldey,aldey,village
κώμη,65,unigram,feminine,accusative,singular,,,tnom,kojb'il,kojb'il,tnam,tnam,village
παρθένος,318,unigram,feminine,nominative,plural,,,,,txin,k'apoj,q'apoj,virgin
φωνή,234,unigram,feminine,nominative,plural,,,,tiljx,xi'tzaq'we'tzuntz,tk'ajk'ajel,tq'ajq'ajel,voice or sound
φωνή,362,unigram,feminine,nominative,singular,,,cyjulu,tq'ajq'ojil,tq'ojq'ojel,tk'ajk'ajel,tq'ajq'ajel,voice or sound
πόλεμος,297,unigram,masculine,accusative,plural,q'oj,1.2654582243666435,sey'paja,q'oj,q'oj,sec'paje,sek'paje,war
πόλεμος,51,unigram,masculine,accusative,singular,,,,,,winkin,winqin,war
ὕδωρ,384,unigram,neuter,accusative,plural,,,,,,a,—Tzaja.Ku'tztzun,water
ὕδωρ,111,unigram,neuter,accusative,singular,a,12.894160817940099,a,che'we,a,a,a,water
ὕδωρ,131,unigram,neuter,nominative,singular,a,1.3506351115257282,,,,a,,water
ὑδρία,137,unigram,feminine,accusative,singular,t-ẍoq,3.7864062452060403,twicy'ilxuj,tẍoq,t-ẍoq,t-ẍok,t-ẍoq,water jar
ὁδός,298,unigram,feminine,accusative,plural,,,binne,tij,b'ya,be,tal,way
ὁδός,170,unigram,feminine,accusative,singular,,,be,tb'eyil,e,be,e,way
γάμος,190,unigram,masculine,accusative,plural,,,mejoblenel,mejeb'lin,ninwan,mejeble,mejeb'le,wedding
γάμος,278,unigram,masculine,accusative,singular,,,,txko,txko'nju,mejeble,mejeb'le,wedding
γυνή,130,unigram,feminine,accusative,plural,,,cyxu'la,kujx,,,,"wife, woman"
γυνή,207,unigram,feminine,accusative,singular,t-xu'jil,78.72850696821037,t-xu,t-xu'jil,t-xu'jil,t-xu'jil,t-xu'jil,"wife, woman"
γυνή,141,unigram,feminine,nominative,plural,,,xuuj,qya,qya,xu,xu,"wife, woman"
γυνή,148,unigram,feminine,nominative,singular,,,xuuj,qya,qya,xu,xu,"wife, woman"
ἄνεμος,11,unigram,masculine,nominative,plural,kyq'iq,4.714961122503862,punntz'aj,kyq'iq,kyq'iq,cyk'ik,kyq'iq,wind
ἄνεμος,78,unigram,masculine,nominative,singular,kyq'iq,14.948472731882644,i,kyq'iq,kyq'iq,cyk'ik,kyq'iq,wind
πνεῦμα,348,unigram,neuter,accusative,plural,wuqtl,1.4377291850745524,,,wuqtl,,,"wind, breath, spirit"
πνεῦμα,195,unigram,neuter,accusative,singular,Xewb'aj,1.6250434859896163,Espíritu,Xewb'aj,,Xewbaj,Xewb'aj,"wind, breath, spirit"
πνεῦμα,15,unigram,neuter,nominative,plural,ẍ,2.706128880928315,biman,,,ẍ,ẍ,"wind, breath, spirit"
πνεῦμα,29,unigram,neuter,nominative,singular,Xewb'aj,2.894368284676421,Santo,Xewb'aj,Xewb'aj,Xewbaj,Xewb'aj,"wind, breath, spirit"
λύκος,14,unigram,masculine,nominative,plural,tzeq,1.09616052261121,,,tzeq,,,wolf
λύκος,5,unigram,masculine,nominative,singular,axixte,1.3487046393834696,,,,axixte,axixte,wolf
κοιλία,103,unigram,feminine,nominative,plural,alena,1.09616052261121,alena,,,,,"womb, stomach, source of feelings and emotions"
κοιλία,317,unigram,feminine,nominative,singular,itz'ja,1.348887194301099,,,,itz'ja,itz'ja,"womb, stomach, source of feelings and emotions"
ῥῆμα,216,unigram,neuter,accusative,plural,yol,5.663020714998789,Kej,,yol,yol,yol,word
ῥῆμα,192,unigram,neuter,accusative,singular,yol,2.754375597471156,,tq'may,yol,yol,yol,word
ῥῆμα,37,unigram,neuter,nominative,plural,vesin,1.2627818535093938,,,Aye'tzun,vesin,vesin,word
ῥῆμα,370,unigram,neuter,nominative,singular,minti,1.345033868208256,i'nx,,Mixti,minti,minti,word
λόγος,193,unigram,masculine,accusative,plural,nyole,1.856023541667304,nyola,nyola,nyole,nyole,nyole,word
λόγος,183,unigram,masculine,accusative,singular,tyol,6.807496708133773,tyol,ijaj,tyol,tyol,tyol,word
λόγος,180,unigram,masculine,nominative,plural,nyol,3.5677412652032925,pjela,mex,nyol,nyol,nyol,word
λόγος,337,unigram,masculine,nominative,singular,yol,5.847639314177611,yol,Tyol,yol,yol,yol,word
ἔργον,54,unigram,neuter,accusative,plural,,,Nmana,nb'ant,nb'incha'ne,ak'untl,aq'untl,work
ἔργον,113,unigram,neuter,accusative,singular,,,teja,nb'inchi,nb'inchanteye,ak'untl,aq'untl,work
ἔργον,341,unigram,neuter,nominative,plural,,,cycy,kyb'inchb'in,Aye'ju,cybinchben,kyb'inchb'en,work
ἔργον,316,unigram,neuter,nominative,singular,,,,sma,,ocslane,okslane,work
ἐργάτης,174,unigram,masculine,nominative,plural,,,,awal,nimte,ak'nal,aq'nal,worker
ἐργάτης,245,unigram,masculine,nominative,singular,,,,aq'nil,Lalun,ak'nal,aq'nal,worker
μέριμνα,172,unigram,feminine,nominative,singular,xitbil,1.0961161655094454,xitbil,,,,,"worry, concern, desire"
ἔτος,294,unigram,neuter,accusative,plural,ab,2.708713880168381,jnabk,ab,ab,abk,ab,year
ἔτος,208,unigram,neuter,accusative,singular,ab,1.2266769237005144,tyem,ab,ab,abk,ab,year
ζεῦγος,25,unigram,neuter,accusative,plural,nniy'be,1.0961112485594913,nniy'be,,,,,"yoke, pair"
