lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1009_translation,version_1010_translation,version_1011_translation,version_1012_translation,version_1013_translation,english_translation
ἀδελφή,314,unigram,feminine,accusative,plural,,,xwişk,,,,دایك،,sister
ἀδελφή,132,unigram,feminine,accusative,singular,,,xwişka,,xûşka,хушка,خویشكا,sister
ἀδελφή,20,unigram,feminine,nominative,plural,,,xwişkên,,xûşkêd,хушкед,خویشكێن,sister
ἀδελφή,313,unigram,feminine,nominative,singular,,,xwişka,,xûşka,хушка,خویشكا,sister
ῥάπισμα,151,unigram,neuter,accusative,plural,Bijî,1.096057314542422,Bijî,,,,,"slap, strike, hit"
ῥάπισμα,276,unigram,neuter,accusative,singular,ددەی؟,1.096057314542422,,,,,ددەی؟,"slap, strike, hit"
πλοιάριον,232,unigram,neuter,nominative,plural,,,,,qeyikêd,ԛәйькед,,small boat
πλοιάριον,137,unigram,neuter,nominative,singular,qeyikekê,1.5538613545105593,qeyikekê,,,,,small boat
ὀψάριον,177,unigram,neuter,accusative,plural,lawikek,1.0960622061228922,lawikek,,,,,small fish
ὀψάριον,258,unigram,neuter,accusative,singular,,,masî,,meʼsî,мәʼси,ماسی,small fish
υἱός,49,unigram,masculine,accusative,plural,,,kurên,,kurʼêd,кӧрʼед,كوڕێن,son
υἱός,124,unigram,masculine,accusative,singular,,,Kurê,,Kurʼê,Кӧрʼе,كوڕێ,son
υἱός,127,unigram,masculine,nominative,plural,,,zarokên,,zarʼêd,зарʼед,كوڕێن,son
υἱός,209,unigram,masculine,nominative,singular,,,Kurê,,Kurʼê,Кӧрʼе,كوڕێ,son
ψυχή,222,unigram,feminine,accusative,plural,,,,,sebira,сәбьра,خۆڕاگرتنا,"soul, life"
ψυχή,286,unigram,feminine,accusative,singular,,,jiyana,,eʼmirê,әʼмьре,ژیانا,"soul, life"
ἀστήρ,297,unigram,masculine,nominative,plural,,,,,steyrkê,стәйрке,رژیێنو,star
ἀστήρ,185,unigram,masculine,nominative,singular,,,,,steyrka,стәйрка,,star
λίθος,301,unigram,masculine,accusative,plural,kevir,2.301097915878225,kevir,,kevir,кәвьр,بەرباران,stone
λίθος,40,unigram,masculine,accusative,singular,kevir,4.036076409697774,kevir,,kevir,кәвьр,گۆڕی,stone
λίθος,136,unigram,masculine,nominative,plural,van,1.0011435120802754,van,,,,,stone
λίθος,43,unigram,masculine,nominative,singular,kevir,1.798452086587144,kevir,,kevir,кәвьр,هەڕفاندن,stone
συναγωγή,245,unigram,feminine,accusative,plural,,,kinîştan,,bibine,бьбьнә,كنیشتەیان,synagogue
συναγωγή,338,unigram,feminine,accusative,singular,,,kinîştê,,kʼinîştê,кʼьниште,كنیشتەیێ,synagogue
τράπεζα,191,unigram,feminine,accusative,plural,,,pereguhêran,,pʼereguhêrʼa,пʼәрәгӧһерʼа,,table
τράπεζα,139,unigram,feminine,accusative,singular,,,pereguhêran,,pʼerê,пʼәре,نەددانا,table
τάλαντον,71,unigram,neuter,accusative,plural,telant,2.3460183773238152,telant,,telant,тәлант,تالانتێن,talent (weight and monetary unit: around 20 years' wages)
τάλαντον,225,unigram,neuter,accusative,singular,ئەردی,1.0448504466590391,,,,,ئەردی,talent (weight and monetary unit: around 20 years' wages)
φόρος,272,unigram,masculine,accusative,plural,,,,,xeybê,хәйбе,,tax
φόρος,293,unigram,masculine,accusative,singular,,,bacê,,,,بدەینە,tax
τελώνης,184,unigram,masculine,nominative,plural,,,bacgir,,xercgir,хәрщгьр,باجگر,tax collector
τελώνης,73,unigram,masculine,nominative,singular,,,bacgir,,xercgir,хәрщгьр,باجگر,tax collector
γραμματεύς,342,unigram,masculine,nominative,plural,,,Şerîetzan,,qanûnzan,ԛанунзан,مامۆستایێن,"teacher, expert in the law, scholar, scribe"
γραμματεύς,210,unigram,masculine,nominative,singular,,,Mamoste,,qanûnzanek,ԛанунзанәк,دەستووری,"teacher, expert in the law, scholar, scribe"
καθηγητής,328,unigram,masculine,nominative,plural,‹رێبەر›,1.0960475382633137,,,,,‹رێبەر›,"teacher, guide"
καθηγητής,224,unigram,masculine,nominative,singular,‹رێبەر›,1.0960475382633137,,,,,‹رێبەر›,"teacher, guide"
κλέπτης,82,unigram,masculine,nominative,plural,diz,2.3479891379700626,diz,,diz,дьз,,thief
κλέπτης,223,unigram,masculine,nominative,singular,,,diz,,dizê,дьзе,دز,thief
διαλογισμός,298,unigram,masculine,accusative,plural,,,raweste.,,Îsava,Исава,زانی,"thought, argument"
διαλογισμός,144,unigram,masculine,accusative,singular,zarokek,1.2125895793310684,zarokek,,,,,"thought, argument"
διαλογισμός,116,unigram,masculine,nominative,plural,,,fikrên,,fikirêd,фькьред,,"thought, argument"
διαλογισμός,291,unigram,masculine,nominative,singular,,,devjenî,,şagirtada,шагьртада,گەنگەشەیەك,"thought, argument"
θρόνος,237,unigram,masculine,accusative,singular,textê,1.2929678013388015,textê,,,,,throne
χρόνος,269,unigram,masculine,accusative,plural,,,rezek,,wextekî,ԝәхтәки,نموونەیە,time
χρόνος,229,unigram,masculine,accusative,singular,,,demeke,,wext,ԝәхт,دەمەكێ,time
καιρός,141,unigram,masculine,nominative,singular,nêzîk,1.4440954822107992,nêzîk,,nêzîk,незик,دەم,"time, right time"
τάφος,129,unigram,masculine,accusative,plural,,,dixemilînin,,mexberêd,мәхбәред,گۆڕێن,"tomb, grave"
τάφος,170,unigram,masculine,accusative,singular,,,parastin,,tʼirbê,тʼьрбе,گۆڕی,"tomb, grave"
μνημεῖον,14,unigram,neuter,accusative,plural,,,qubên,,çêdikin,чедькьн,گۆڕێن,"tomb, grave"
μνημεῖον,18,unigram,neuter,accusative,singular,,,gorê,,tʼirbê,тʼьрбе,گۆڕی,"tomb, grave"
μνημεῖον,262,unigram,neuter,nominative,singular,ڤەشارت،,1.1064171392539193,,,,,ڤەشارت،,"tomb, grave"
θησαυρός,217,unigram,masculine,accusative,singular,,,,,xizna,хьзна,,treasure
δένδρον,88,unigram,neuter,accusative,plural,,,,,dara,дара,بەرێ,tree	
δένδρον,77,unigram,neuter,accusative,singular,dar,3.0493891542610387,dar,,dar,дар,دار,tree	
λίτρα,120,unigram,feminine,accusative,singular,لیترەك,1.0960524252565438,,,,,لیترەك,unit of measure around 300 grams
κώμη,268,unigram,feminine,accusative,plural,gund,3.264295737438626,gund,,gund,гӧнд,گوند,village
κώμη,57,unigram,feminine,accusative,singular,,,,,gundekî,гӧндәки,,village
παρθένος,281,unigram,feminine,nominative,plural,,,‹Mîrza,,,,كچكێن,virgin
φωνή,200,unigram,feminine,nominative,plural,,,qîrîneke,,,,ركا,voice or sound
φωνή,324,unigram,feminine,nominative,singular,dengek,2.8708433435628193,dengek,,dengek,дәнгәк,دەنگەك,voice or sound
πόλεμος,260,unigram,masculine,accusative,plural,,,dawî,,,,جەنگ,war
ὕδωρ,343,unigram,neuter,accusative,plural,,,avê,,avêrʼa,аверʼа,ئاڤێ,water
ὕδωρ,92,unigram,neuter,accusative,singular,av,2.3338885535403486,av,,av,ав,ئاڤ,water
ὕδωρ,109,unigram,neuter,nominative,singular,av,2.7598117434053653,av,,av,ав,ئاڤ,water
ὑδρία,113,unigram,feminine,accusative,singular,,,cerê,,cêrʼê,щерʼе,جەڕكێ,water jar
ὁδός,261,unigram,feminine,accusative,plural,,,tije,,tʼijî,тʼьжи,تژی,way
ὁδός,143,unigram,feminine,accusative,singular,,,rê,,rʼê,рʼе,رێكێ,way
γάμος,161,unigram,masculine,accusative,plural,,,dawetê,,deʼwatê,дәʼԝате,,wedding
γάμος,241,unigram,masculine,accusative,singular,,,dîlanê,,tʼeglîfkirinê,тʼәглифкьрьне,داخوازكرن,wedding
γυνή,108,unigram,feminine,accusative,plural,,,jinên,,,,بەردەن،,"wife, woman"
γυνή,175,unigram,feminine,accusative,singular,jina,8.322040314305463,jina,,jina,жьна,هەڤژینا,"wife, woman"
γυνή,117,unigram,feminine,nominative,plural,,,jinên,,kʼulfetêd,кʼӧлфәтед,جەلیلێ,"wife, woman"
γυνή,123,unigram,feminine,nominative,singular,,,jin,,Eʼvdê,Әʼвде,هەڤژینا,"wife, woman"
ἄνεμος,9,unigram,masculine,nominative,plural,,,,,ba,ба,,wind
ἄνεμος,69,unigram,masculine,nominative,singular,ba,5.265645368950262,ba,,ba,ба,با,wind
πνεῦμα,311,unigram,neuter,accusative,plural,گیانێن,1.467417560852968,,,,,گیانێن,"wind, breath, spirit"
πνεῦμα,166,unigram,neuter,accusative,singular,,,Ruhê,,Rʼuhʼê,Рʼӧһʼе,گیانێ,"wind, breath, spirit"
πνεῦμα,11,unigram,neuter,nominative,plural,,,ruhên,,rʼuhʼêd,рʼӧһʼед,گیانێن,"wind, breath, spirit"
πνεῦμα,23,unigram,neuter,nominative,singular,,,Ruhê,,Rʼuhʼê,Рʼӧһʼе,گیانێ,"wind, breath, spirit"
ῥῆμα,182,unigram,neuter,accusative,plural,,,Gotinên,,gotinêd,готьнед,ئاخفتنێن,word
ῥῆμα,163,unigram,neuter,accusative,singular,,,nekir,,feʼm,фәʼм,نەگەهشتن,word
ῥῆμα,32,unigram,neuter,nominative,plural,,,gotinên,,,,ئاخفتنێن,word
ῥῆμα,331,unigram,neuter,nominative,singular,,,‹da,,xebera,хәбәра,,word
λόγος,164,unigram,masculine,accusative,plural,,,,,gotinêd,готьнед,پەیڤێن,word
λόγος,155,unigram,masculine,accusative,singular,,,peyvê,,xeberê,хәбәре,پەیڤا,word
λόγος,153,unigram,masculine,nominative,plural,,,nabihûrin,,gotinêd,готьнед,,word
λόγος,300,unigram,masculine,nominative,singular,,,peyva,,gotina,готьна,پەیڤا,word
ἔργον,46,unigram,neuter,accusative,plural,,,karên,,kirêd,кьред,كارێن,work
ἔργον,93,unigram,neuter,accusative,singular,,,diêşînin,,Min,Мьн,كارەكێ,work
ἔργον,304,unigram,neuter,nominative,plural,,,kirinên,,kirêd,кьред,كارێن,work
ἔργον,280,unigram,neuter,nominative,singular,,,Karê,,Şixulê,Шьхӧле,كارێ,work
ἐργάτης,146,unigram,masculine,nominative,plural,,,Dexil,,Nandirûn,Нандьрун,,worker
ἐργάτης,211,unigram,masculine,nominative,singular,,,pale,,pʼale,пʼалә,,worker
ἔτος,257,unigram,neuter,accusative,plural,,,salan,,sala,сала,ساڵ,year
