lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1089_translation,version_1090_translation,version_1091_translation,version_1092_translation,version_1093_translation,version_1094_translation,english_translation
φυλακή,22,unigram,feminine,accusative,singular,kkomera,543.8506330876814,kkomera,kkomera,kkomera,kkomera,kkomera,kkomera,prison
προφήτης,60,unigram,masculine,accusative,plural,,,abalanzi,bannabbi,bannabbi,bannabbi,abalanzi,abalanzi,prophet
προφήτης,194,unigram,masculine,accusative,singular,nnabbi,68.82294647219173,omulanzi,nnabbi,nnabbi,nnabbi,mulanzi,mulanzi,prophet
προφήτης,219,unigram,masculine,nominative,plural,,,abalanzi,bannabbi,bannabbi,bannabbi,abalanzi,abalanzi,prophet
προφήτης,262,unigram,masculine,nominative,singular,mulanzi,3.5587771991440333,mulanzi,nnabbi,nnabbi,Nnabbi,mulanzi,mulanzi,prophet
βαλλάντιον,17,unigram,neuter,accusative,singular,ensawo,1.8078393466791265,ensawo,,,,,,purse
ποταμός,119,unigram,masculine,nominative,plural,emigga,1.532311436188919,,,,emigga,,,river
ποταμός,164,unigram,masculine,nominative,singular,,,mukoka,omugga,omugga,eyazimba,Omugga,Omugga,river
λῃστής,337,unigram,masculine,accusative,singular,,,,n'emiggo,n'ebitala,emiggo,,,robber
λῃστής,316,unigram,masculine,nominative,plural,abanyazi,3.5995157549101253,,abanyazi,abanyazi,abanyazi,misaalaba,misaalaba,robber
λῃστής,153,unigram,masculine,nominative,singular,munyazi,15.998365313140404,munyazi,,,munyazi,munyazi,munyazi,robber
ἄρχων,201,unigram,masculine,accusative,plural,n'abakungu,3.792894706966799,,n'abakungu,n'abakungu,akuŋŋaanya,n'abakungu,n'abakungu,ruler
ἄρχων,63,unigram,masculine,nominative,plural,,,Kristu,Kristo,Kristo,abakulembeze,ng'ono,ng'ono,ruler
ἄρχων,310,unigram,masculine,nominative,singular,w'ensi,1.5034470562668656,w'ensi,omukulu,omukulu,omufuzi,w'ensi,w'ensi,ruler
ἀκοή,73,unigram,feminine,accusative,singular,ettutumu,2.206847572291844,ettutumu,ettutumu,ettutumu,ettutumu,ettutumu,ettutumu,rumor
ἀκοή,158,unigram,feminine,nominative,plural,gagguka,1.4801177231690803,,,,gagguka,,,rumor
ἀκοή,327,unigram,feminine,nominative,singular,libuna,2.0940952442597394,lye,,,,libuna,libuna,rumor
βιβλίον,51,unigram,neuter,accusative,singular,ekitabo,3.2664601306624363,,ekitabo,ekitabo,omuzingo,ekitabo,ekitabo,"scroll, book"
διάκονος,86,unigram,masculine,nominative,singular,muweereza,1.662002619592137,muweereza,muweereza,muweereza,muweereza,omuweereza,omuweereza,"servant, minister, deacon"
δοῦλος,207,unigram,masculine,accusative,plural,abaddu,632.6407323010275,abaweereza,abaddu,abaddu,abaddu,abaddu,abaddu,"servant, slave"
δοῦλος,25,unigram,masculine,accusative,singular,omuddu,285.78428371124477,omuweereza,omuddu,omuddu,omuddu,omuddu,omuddu,"servant, slave"
δοῦλος,95,unigram,masculine,nominative,plural,Abaddu,17.780196165917808,Abaweereza,Abaddu,Abaddu,abaddu,Abaddu,Abaddu,"servant, slave"
δοῦλος,202,unigram,masculine,nominative,singular,omuddu,3.1994884832897967,mukama,omuddu,omuddu,mukama,omuddu,omuddu,"servant, slave"
πρόβατον,320,unigram,neuter,accusative,plural,endiga,113.67933486374774,endiga,endiga,endiga,endiga,endiga,endiga,sheep
πρόβατον,139,unigram,neuter,accusative,singular,endiga,1.6523115233977717,,,,endiga,,,sheep
ποιμήν,246,unigram,masculine,nominative,plural,abasumba,127.5259403501406,abasumba,abasumba,abasumba,abasumba,abasumba,abasumba,"shepherd, pastor"
ποιμήν,281,unigram,masculine,nominative,singular,musumba,23.301746745248757,musumba,musumba,musumba,endiga,musumba,musumba,"shepherd, pastor"
σημεῖον,136,unigram,neuter,accusative,plural,obubonero,26.66248743544822,obubonero,obubonero,obubonero,amagero,ebyewuunyo,ebyewuunyo,sign
σημεῖον,122,unigram,neuter,accusative,singular,akabonero,96.39425210764684,akabonero,akabonero,akabonero,akabonero,akabonero,akabonero,sign
σημεῖον,40,unigram,neuter,nominative,plural,Walibaawo,1.2911961665211502,obubonero,n'obubonero,n'obubonero,Walibaawo,Walibaawo,Walibaawo,sign
σημεῖον,85,unigram,neuter,nominative,singular,akabonero,3.904462861978154,akabonero,akabonero,akabonero,akabonero,kabonero,kabonero,sign
δραχμή,166,unigram,feminine,accusative,singular,,,durakima,erupiya,erupiya,ennoso,ffeeza,ffeeza,"silver coin, drachma"
ἀργύριον,212,unigram,neuter,accusative,plural,,,ebitundu,ffeeza,ffeeza,ffeeza,ebitundu,ebitundu,"silver, money"
ἀργύριον,330,unigram,neuter,accusative,singular,ensimbi,11.008406184575248,ensimbi,effeeza,effeeza,amagoba,ensimbi,ensimbi,"silver, money"
ἁμαρτία,276,unigram,feminine,accusative,plural,,,ebibi,ebibi,ebibi,okusonyiwa,okusonyiwa,okusonyiwa,sin
ἁμαρτία,215,unigram,feminine,accusative,singular,kibi,7.173437382804823,kibi,kibi,kibi,ekibi,kibi,kibi,sin
ἁμαρτία,285,unigram,feminine,nominative,plural,byo,2.1930808157199406,byo,byo,byo,ebibi,byo,byo,sin
ἁμαρτία,282,unigram,feminine,nominative,singular,kibi,7.99938049029635,,kibi,kibi,kibi,,,sin
ἀδελφή,307,unigram,feminine,accusative,plural,bannyina,9.262374851666223,bannyina,bannyina,bannyina,bannyina,bannyina,bannyina,sister
ἀδελφή,129,unigram,feminine,accusative,singular,,,Mariya,muganda,muganda,Maliza,Marita,Marita,sister
ἀδελφή,18,unigram,feminine,nominative,plural,bannyina,9.969041190070241,,bannyina,bannyina,bannyina,,,sister
ἀδελφή,306,unigram,feminine,nominative,singular,muganda,20.871641915150583,muganda,muganda,muganda,muganda,muganda,muganda,sister
ῥάπισμα,149,unigram,neuter,accusative,plural,,,,,empi,empi,Wangaala,Wangaala,"slap, strike, hit"
πλοιάριον,231,unigram,neuter,nominative,plural,gagoba,1.0960670999999007,,gagoba,,,,,small boat
πλοιάριον,135,unigram,neuter,nominative,singular,eryato,5.756934400638083,,eryato,,eryato,eryato,eryato,small boat
ὀψάριον,178,unigram,neuter,accusative,plural,,,bati,,,binaagasa,,,small fish
ὀψάριον,255,unigram,neuter,accusative,singular,n'ebyennyanja,2.373508715240405,,n'ebyennyanja,n'ebyennyanja,omugaati,,,small fish
υἱός,45,unigram,masculine,accusative,plural,batabani,3.134396303179796,batabani,abaana,abaana,batabani,batabani,batabani,son
υἱός,121,unigram,masculine,accusative,singular,Omwana,5.188058420305501,Omwana,Omwana,Omwana,Omwana,Omwana,Omwana,son
υἱός,124,unigram,masculine,nominative,plural,abaana,6.882450961205536,abaana,abaana,abaana,abaana,batabani,batabani,son
υἱός,209,unigram,masculine,nominative,singular,,,w'Omuntu,Omwana,Omwana,Omwana,w'Omuntu,w'Omuntu,son
ψυχή,221,unigram,feminine,accusative,plural,Olw'okugumiikiriza,1.2016873129643935,mulituukira,,,,Olw'okugumiikiriza,Olw'okugumiikiriza,"soul, life"
ψυχή,279,unigram,feminine,accusative,singular,obulamu,251.05322493993683,obulamu,obulamu,obulamu,obulamu,obulamu,obulamu,"soul, life"
ἀστήρ,290,unigram,masculine,nominative,plural,,,zirigwa,,n'emmunyeenye,emmunyeenye,,,star
λίθος,294,unigram,masculine,accusative,plural,,,okugamukasuukirira,baddira,baddira,okumukuba,amayinja,amayinja,stone
λίθος,35,unigram,masculine,accusative,singular,ejjinja,12.203052287606102,ejjinja,ejjinja,ejjinja,ejjinja,ejjinja,ejjinja,stone
λίθος,134,unigram,masculine,nominative,plural,amayinja,71.52188536270921,amayinja,amayinja,amayinja,amayinja,amayinja,amayinja,stone
λίθος,39,unigram,masculine,nominative,singular,eritalisuulibwa,1.10694136752297,,eritalisuulibwa,eritalisuulibwa,,,,stone
συναγωγή,244,unigram,feminine,accusative,plural,makuŋŋaaniro,185.9408909857246,sinaagooga,makuŋŋaaniro,makuŋŋaaniro,makuŋŋaaniro,makuŋŋaaniro,makuŋŋaaniro,synagogue
συναγωγή,331,unigram,feminine,accusative,singular,kkuŋŋaaniro,37.52671749611385,sinaagooga,kkuŋŋaaniro,kkuŋŋaaniro,kkuŋŋaaniro,kkuŋŋaaniro,kkuŋŋaaniro,synagogue
τράπεζα,191,unigram,feminine,accusative,plural,n'avuunika,1.6442049084103083,z'abawaanyisa,n'avuunika,n'avuunika,,,,table
τάλαντον,68,unigram,neuter,accusative,plural,,,talenta,ettalanta,ettalanta,ttalanta,talanta,talanta,talent (weight and monetary unit: around 20 years' wages)
τάλαντον,224,unigram,neuter,accusative,singular,,,talenta,ettalanta,ettalanta,ttalanta,talanta,talanta,talent (weight and monetary unit: around 20 years' wages)
φόρος,286,unigram,masculine,accusative,singular,tusaanidde,1.1613026128296644,tusaanidde,,,,,,tax
τελώνης,185,unigram,masculine,nominative,plural,b'omusolo,9.150364205659727,b'omusolo,abawooza,abawooza,abasolooza,b'omusolo,b'omusolo,tax collector
τελώνης,70,unigram,masculine,nominative,singular,,,w'omusolo,omuwooza,omuwooza,omuwooza,w'omusolo,w'omusolo,tax collector
γραμματεύς,335,unigram,masculine,nominative,plural,,,abawandiisi,n'abawandiisi,n'abawandiisi,abannyonnyozi,b'amateeka,b'amateeka,"teacher, expert in the law, scholar, scribe"
γραμματεύς,210,unigram,masculine,nominative,singular,,,Muyigiriza,Omuwandiisi,Omuwandiisi,amateeka,w'amateeka,w'amateeka,"teacher, expert in the law, scholar, scribe"
καθηγητής,321,unigram,masculine,nominative,plural,temuganyanga,1.0960475382633137,,,,temuganyanga,,,"teacher, guide"
καθηγητής,223,unigram,masculine,nominative,singular,temuganyanga,1.0960475382633137,,,,temuganyanga,,,"teacher, guide"
κλέπτης,79,unigram,masculine,nominative,plural,babba,3.3806801554030557,,,,,babba,babba,thief
κλέπτης,222,unigram,masculine,nominative,singular,omubbi,7.274336390404696,omubbi,omubbi,omubbi,mubbi,omubbi,omubbi,thief
διαλογισμός,291,unigram,masculine,accusative,plural,ebirowoozo,1.4894259173033644,,,,ebirowoozo,ebirowoozo,ebirowoozo,"thought, argument"
διαλογισμός,142,unigram,masculine,accusative,singular,lusegere,1.2729399331066993,,lusegere,lusegere,amuyimiriza,,,"thought, argument"
διαλογισμός,112,unigram,masculine,nominative,plural,ebirowoozo,6.30442745740347,ebirowoozo,ebirowoozo,ebirowoozo,ebirowoozo,ebirowoozo,ebirowoozo,"thought, argument"
διαλογισμός,284,unigram,masculine,nominative,singular,bawakana,1.3915580648182766,enkaayana,beebuuza,okuwakana,bawakanira,bawakana,bawakana,"thought, argument"
θρόνος,235,unigram,masculine,accusative,singular,jjajjaawe,1.3168098566981707,,jjajjaawe,jjajjaawe,jjajjaawe,,,throne
χρόνος,266,unigram,masculine,accusative,plural,N'asooka,1.2014814324938108,,N'asooka,N'asooka,ebbanga,,,time
χρόνος,228,unigram,masculine,accusative,singular,ebbanga,3.4689434671128914,ebbanga,Esigaddeyo,ebiro,ebbanga,ebbanga,ebbanga,time
καιρός,138,unigram,masculine,nominative,singular,Ekiseera,9.375537679747143,Obudde,Ekiseera,kyange,Ekiseera,Ekiseera,Ekiseera,"time, right time"
τάφος,126,unigram,masculine,accusative,plural,mutimba,1.0960670999999007,,,,mutimba,,,"tomb, grave"
τάφος,170,unigram,masculine,accusative,singular,entaana,63.06882715026896,entaana,entaana,amalaalo,entaana,entaana,entaana,"tomb, grave"
μνημεῖον,12,unigram,neuter,accusative,plural,muzimba,1.19283212618298,,muzimba,muzimba,muzimbira,,,"tomb, grave"
μνημεῖον,16,unigram,neuter,accusative,singular,ntaana,22705.73054817514,ntaana,ntaana,ntaana,ntaana,ntaana,ntaana,"tomb, grave"
μνημεῖον,259,unigram,neuter,nominative,singular,entaana,17.000155014570968,,entaana,entaana,entaana,entaana,entaana,"tomb, grave"
θησαυρός,91,unigram,masculine,accusative,plural,babba,3.380551858343069,,,,,babba,babba,treasure
θησαυρός,216,unigram,masculine,accusative,singular,obugagga,1.1811446001004566,obugagga,,,,obugagga,obugagga,treasure
δένδρον,84,unigram,neuter,accusative,plural,emiti,1.8875203098625888,,,,emiti,,,tree	
δένδρον,74,unigram,neuter,accusative,singular,omuti,5.424956033436346,omuti,,,,omuti,omuti,tree	
λίτρα,116,unigram,feminine,accusative,singular,ejjula,1.0960524252565438,,,,ejjula,,,unit of measure around 300 grams
κώμη,265,unigram,feminine,accusative,plural,byalo,3.2957617255564267,byalo,bibuga,mbuga,bibuga,byalo,byalo,village
κώμη,53,unigram,feminine,accusative,singular,kabuga,8.9132605834612,kyalo,mbuga,mbuga,kabuga,kabuga,kabuga,village
παρθένος,275,unigram,feminine,nominative,plural,bali,1.136976406549893,,,bali,,,,virgin
παρθένος,199,unigram,feminine,nominative,singular,Emmanweri,1.0960670999999007,,Emmanweri,,,,,virgin
φωνή,200,unigram,feminine,nominative,plural,akomererwe,1.122827396677449,,,,,akomererwe,akomererwe,voice or sound
φωνή,317,unigram,feminine,nominative,singular,eddoboozi,2.8006635259609425,,Eddoboozi,eddoboozi,,eddoboozi,eddoboozi,voice or sound
πόλεμος,257,unigram,masculine,accusative,plural,entalo,2.044025731383947,entalo,entalo,entalo,entalo,entalo,entalo,war
ὕδωρ,336,unigram,neuter,accusative,plural,mazzi,296.03919199005776,mazzi,mazzi,mazzi,mazzi,mazzi,mazzi,water
ὕδωρ,89,unigram,neuter,accusative,singular,amazzi,20.118164022062334,amazzi,amazzi,amazzi,mazzi,amazzi,amazzi,water
ὕδωρ,105,unigram,neuter,nominative,singular,amazzi,14.625540052149372,amazzi,amazzi,amazzi,amazzi,amazzi,amazzi,water
ὑδρία,109,unigram,feminine,accusative,singular,,,,n'aleka,n'aleka,,ensuwa,ensuwa,water jar
ὁδός,258,unigram,feminine,accusative,plural,nguudo,1.4647226193582912,,,,nguudo,,,way
ὁδός,141,unigram,feminine,accusative,singular,g'ekkubo,1.1753673425139783,kkubo,g'ekkubo,g'ekkubo,ekkubo,g'ekkubo,g'ekkubo,way
γάμος,160,unigram,masculine,accusative,plural,ey'obugole,4.99398847345763,mbaga,ey'obugole,ey'obugole,mbaga,ey'obugole,ey'obugole,wedding
γάμος,239,unigram,masculine,accusative,singular,n'ayitibwa,2.1270023466887262,baamuyita,bayitiddwa,bamuyita,baayitibwa,n'ayitibwa,n'ayitibwa,wedding
γυνή,104,unigram,feminine,accusative,plural,tekyali,1.0965530363990983,,,,tekyali,,,"wife, woman"
γυνή,175,unigram,feminine,accusative,singular,mukazi,14.59313585917154,mukazi,mukazi,mukazi,mukazi,mukazi,mukazi,"wife, woman"
γυνή,113,unigram,feminine,nominative,plural,n'abakazi,5.377256421443546,abaali,n'abakazi,n'abakazi,abakazi,n'abakazi,n'abakazi,"wife, woman"
γυνή,120,unigram,feminine,nominative,singular,omukazi,43.22880141196648,omukazi,omukazi,omukazi,omukazi,omukazi,omukazi,"wife, woman"
ἄνεμος,7,unigram,masculine,nominative,plural,omuyaga,1.4675564763045368,,,,omuyaga,,,wind
ἄνεμος,65,unigram,masculine,nominative,singular,omuyaga,127.08984418269547,empewo,omuyaga,omuyaga,omuyaga,omuyaga,omuyaga,wind
πνεῦμα,304,unigram,neuter,accusative,plural,emyoyo,1.0356339734709794,emyoyo,,,,,,"wind, breath, spirit"
πνεῦμα,165,unigram,neuter,accusative,singular,Mwoyo,6.7851560273847475,Mwoyo,Omwoyo,Omwoyo,Mwoyo,Mwoyo,Mwoyo,"wind, breath, spirit"
πνεῦμα,9,unigram,neuter,nominative,plural,emyoyo,1.308377244003365,emigwagwa,emyoyo,Dayimooni,,emyoyo,emyoyo,"wind, breath, spirit"
πνεῦμα,21,unigram,neuter,nominative,singular,,,Mwoyo,Omwoyo,Omwoyo,Omwoyo,Mwoyo,Mwoyo,"wind, breath, spirit"
κοιλία,83,unigram,feminine,nominative,plural,abatalina,1.0961014216060068,,,,abatalina,,,"womb, stomach, source of feelings and emotions"
ῥῆμα,183,unigram,neuter,accusative,plural,ebigambo,32.826310327542245,ebigambo,ebigambo,ebigambo,ebigambo,ebigambo,ebigambo,word
ῥῆμα,162,unigram,neuter,accusative,singular,kigambo,3.200760589047854,kigambo,kigambo,kigambo,tebaategeera,batategeera,batategeera,word
ῥῆμα,29,unigram,neuter,nominative,plural,Ebigambo,11.04321246927814,ebigambo,Ebigambo,Ebigambo,Ebigambo,Ebigambo,Ebigambo,word
ῥῆμα,325,unigram,neuter,nominative,singular,kigambo,2.215638227357539,,kigambo,kigambo,kigambo,,,word
λόγος,163,unigram,masculine,accusative,plural,,,ebigambo,ebyo,ebyo,ebigambo,byange,byange,word
λόγος,154,unigram,masculine,accusative,singular,ekigambo,8869.685783100103,ekigambo,ekigambo,ekigambo,ekigambo,ekigambo,ekigambo,word
λόγος,151,unigram,masculine,nominative,plural,,,,Eggulu,byange,biriggwaawo,,,word
λόγος,293,unigram,masculine,nominative,singular,ekigambo,17.361108940605334,ekigambo,ekigambo,ekigambo,ekigambo,Ekigambo,Ekigambo,word
ἔργον,42,unigram,neuter,accusative,plural,emirimu,10.106065025397735,ebikolwa,emirimu,emirimu,emirimu,bye,bye,work
ἔργον,90,unigram,neuter,accusative,singular,omulimu,15.434489679832039,omulimu,omulimu,omulimu,omulimu,omulimu,omulimu,work
ἔργον,297,unigram,neuter,nominative,plural,,,ebikolwa,emirimu,emirimu,ebikolwa,ekitangaala,ekitangaala,work
ἔργον,274,unigram,neuter,nominative,singular,,,Guno,Guno,Guno,mukole,mukole,mukole,work
ἐργάτης,144,unigram,masculine,nominative,plural,abakozi,4.580339738060053,abakozi,batono,batono,abakozi,abakozi,abakozi,worker
ἐργάτης,211,unigram,masculine,nominative,singular,omukozi,1.3700409751466136,,asaanira,asaanira,omukozi,omukozi,omukozi,worker
ἔτος,254,unigram,neuter,accusative,plural,emyaka,504.6674933542744,emyaka,emyaka,emyaka,emyaka,emyaka,emyaka,year
ἔτος,176,unigram,neuter,accusative,singular,mwaka,16.39455445187061,mwaka,mwaka,mwaka,,mwaka,mwaka,year
ζεῦγος,249,unigram,neuter,accusative,singular,enjiibwa,1.0960524252565438,,,,enjiibwa,,,"yoke, pair"
