lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_548_translation,version_549_translation,version_550_translation,version_551_translation,version_552_translation,english_translation
βιβλίον,58,unigram,neuter,accusative,singular,despidiera,1.0685029661907977,,,,,despidiera,"scroll, book"
διάκονος,96,unigram,masculine,nominative,singular,,,debe,debe,quiere,quiere,servidor,"servant, minister, deacon"
δοῦλος,217,unigram,masculine,accusative,plural,criados,400.3507269262543,criados,criados,criados,criados,siervos,"servant, slave"
δοῦλος,29,unigram,masculine,accusative,singular,criado,68.94933625854013,criado,criado,criado,criado,siervo,"servant, slave"
δοῦλος,107,unigram,masculine,nominative,plural,criados,57.1940490158325,criados,criados,criados,criados,siervos,"servant, slave"
δοῦλος,212,unigram,masculine,nominative,singular,criado,2.282190864538131,criado,criado,criado,criado,siervo,"servant, slave"
πρόβατον,330,unigram,neuter,accusative,plural,ovejas,1478.003020699121,ovejas,ovejas,ovejas,ovejas,ovejas,sheep
πρόβατον,148,unigram,neuter,accusative,singular,oveja,39.165049523839336,oveja,oveja,oveja,oveja,oveja,sheep
ποιμήν,254,unigram,masculine,nominative,plural,pastores,53.794310351463984,pastores,pastores,pastores,pastores,pastores,"shepherd, pastor"
ποιμήν,290,unigram,masculine,nominative,singular,pastor,3.143595091414512,pastor,pastor,pastor,pastor,pastor,"shepherd, pastor"
σημεῖον,144,unigram,neuter,accusative,plural,señales,11.786281292425612,señales,señales,milagros,milagros,señales,sign
σημεῖον,131,unigram,neuter,accusative,singular,señal,3.1562327739513827,señal,señal,señal,señal,señal,sign
σημεῖον,47,unigram,neuter,nominative,plural,señales,143.90444409242488,señales,señales,señales,señales,señales,sign
σημεῖον,95,unigram,neuter,nominative,singular,señal,51.5806185751254,señal,señal,señal,señal,señal,sign
ἀργύριον,222,unigram,neuter,accusative,plural,monedas,1.8876502775910613,monedas,monedas,monedas,monedas,monedas,"silver, money"
ἀργύριον,339,unigram,neuter,accusative,singular,dinero,104.36229306259993,dinero,dinero,dinero,dinero,dinero,"silver, money"
ἁμαρτία,285,unigram,feminine,accusative,plural,pecados,4.7392783552604545,pecados,pecados,pecados,pecados,pecados,sin
ἁμαρτία,224,unigram,feminine,accusative,singular,pecado,2.329053916746156,pecado,pecado,pecado,pecado,pecado,sin
ἁμαρτία,294,unigram,feminine,nominative,plural,perdonados,1.2848231559916399,perdonados,perdonados,perdonados,perdonados,perdonados,sin
ἁμαρτία,291,unigram,feminine,nominative,singular,pecados,3.2671047650006786,pecados,pecados,,,pecado,sin
ἀδελφή,317,unigram,feminine,accusative,plural,hermanas,4.318396563986237,hermanas,hermanas,hermanas,hermanas,hermanas,sister
ἀδελφή,138,unigram,feminine,accusative,singular,hermana,2.652054926755277,hermana,hermana,hermana,hermana,hermana,sister
ἀδελφή,21,unigram,feminine,nominative,plural,hermanas,32.75685444411633,hermanas,hermanas,hermanas,hermanas,hermanas,sister
ἀδελφή,316,unigram,feminine,nominative,singular,hermana,1022.9054126712391,hermana,hermana,hermana,hermana,hermana,sister
ῥάπισμα,158,unigram,neuter,accusative,plural,,,–¡Viva,–¡Viva,bofetadas,bofetadas,,"slap, strike, hit"
ῥάπισμα,278,unigram,neuter,accusative,singular,bofetada,1.4432217282178705,bofetada,bofetada,bofetada,bofetada,,"slap, strike, hit"
πλοιάριον,240,unigram,neuter,nominative,plural,Tiberias,1.1226284695549669,Tiberias,Tiberias,,,aproximaron,small boat
πλοιάριον,143,unigram,neuter,nominative,singular,barca,2.181874794769063,barca,barca,barca,barca,barca,small boat
ὀψάριον,188,unigram,neuter,accusative,plural,cebada,1.1721364293174266,,,cebada,,cebada,small fish
ὀψάριον,262,unigram,neuter,accusative,singular,pan,2.3257202895522098,pan,pan,pan,pan,pescado,small fish
υἱός,52,unigram,masculine,accusative,plural,hijos,1.3961390534589,hijos,hijos,hijos,hijos,hijos,son
υἱός,130,unigram,masculine,accusative,singular,Hijo,8.818912898120688,Hijo,Hijo,Hijo,Hijo,Hijo,son
υἱός,133,unigram,masculine,nominative,plural,hijos,77.63291301944088,hijos,hijos,hijos,hijos,hijos,son
υἱός,219,unigram,masculine,nominative,singular,Hijo,733.1341508922086,Hijo,Hijo,Hijo,Hijo,Hijo,son
ψυχή,288,unigram,feminine,accusative,singular,vida,175.50395580711697,vida,vida,vida,vida,vida,"soul, life"
ἀστήρ,300,unigram,masculine,nominative,plural,celestiales,1.090152930455124,celestiales,celestiales,,,cieloy,star
ἀστήρ,196,unigram,masculine,nominative,singular,estrella,1.1613200159490844,,,,,estrella,star
λίθος,304,unigram,masculine,accusative,plural,,,piedras,piedras,Intentaron,Intentaron,arrojárselas,stone
λίθος,41,unigram,masculine,accusative,singular,piedra,2861.731672881646,piedra,piedra,piedra,piedra,piedra,stone
λίθος,142,unigram,masculine,nominative,plural,piedras,160.49985499973667,piedras,piedras,piedras,piedras,piedras,stone
λίθος,45,unigram,masculine,nominative,singular,piedra,34.755888150855036,piedra,piedra,piedra,piedra,piedra,stone
συναγωγή,252,unigram,feminine,accusative,plural,sinagogas,94.71417927086728,sinagogas,sinagogas,sinagogas,sinagogas,sinagogas,synagogue
συναγωγή,340,unigram,feminine,accusative,singular,sinagoga,10.68109129611282,sinagoga,sinagoga,sinagoga,sinagoga,sinagoga,synagogue
τράπεζα,202,unigram,feminine,accusative,plural,mesas,2.153785874615936,mesas,mesas,,,,table
τράπεζα,145,unigram,feminine,accusative,singular,pusiste,1.0960768946513286,,,,,pusiste,table
τάλαντον,76,unigram,neuter,accusative,plural,,,monedas,monedas,talentos,talentos,mil,talent (weight and monetary unit: around 20 years' wages)
τάλαντον,232,unigram,neuter,accusative,singular,monedas,1.2346101105819602,monedas,monedas,,,monedas,talent (weight and monetary unit: around 20 years' wages)
φόρος,295,unigram,masculine,accusative,singular,¿Nos,1.1613026128296644,,,,,¿Nos,tax
τελώνης,195,unigram,masculine,nominative,plural,recaudadores,1.164308770100401,impuestos,impuestos,recaudadores,recaudadores,recaudadores,tax collector
τελώνης,78,unigram,masculine,nominative,singular,recaudador,1.2951407011378488,impuestos,impuestos,recaudador,recaudador,recaudador,tax collector
γραμματεύς,344,unigram,masculine,nominative,plural,maestros,1.9065460639075609,maestros,maestros,maestros,maestros,maestros,"teacher, expert in the law, scholar, scribe"
γραμματεύς,220,unigram,masculine,nominative,singular,maestro,4.091723928027544,maestro,maestro,maestro,maestro,maestro,"teacher, expert in the law, scholar, scribe"
καθηγητής,331,unigram,masculine,nominative,plural,Jefe,1.348603562752134,Jefe,Jefe,Cristo,,,"teacher, guide"
καθηγητής,231,unigram,masculine,nominative,singular,Jefe,1.348603562752134,Jefe,Jefe,Cristo,,,"teacher, guide"
κλέπτης,89,unigram,masculine,nominative,plural,ladrones,4.399133490383044,ladrones,ladrones,ladrones,ladrones,ladrones,thief
κλέπτης,230,unigram,masculine,nominative,singular,ladrón,158.65603674880722,ladrón,ladrón,ladrón,ladrón,ladrón,thief
διαλογισμός,301,unigram,masculine,accusative,plural,pensando,6.509931881843063,pensando,pensando,pensando,pensando,pensando,"thought, argument"
διαλογισμός,151,unigram,masculine,accusative,singular,,,darse,darse,pensando,pensando,pensaban,"thought, argument"
διαλογισμός,293,unigram,masculine,nominative,singular,discutir,2.002522649995213,discutir,discutir,discutir,discutir,Surgió,"thought, argument"
θρόνος,244,unigram,masculine,accusative,singular,trono,1.456771985256684,,,trono,trono,trono,throne
χρόνος,236,unigram,masculine,accusative,singular,tiempo,109.26121492872674,tiempo,tiempo,tiempo,tiempo,tiempo,time
καιρός,147,unigram,masculine,nominative,singular,tiempo,3.524282810609088,hora,hora,tiempo,tiempo,tiempo,"time, right time"
τάφος,135,unigram,masculine,accusative,plural,adornáis,1.2013630877021924,,,adornáis,adornáis,,"tomb, grave"
τάφος,180,unigram,masculine,accusative,singular,sepulcro,25.234322409243997,sepulcro,sepulcro,sepulcro,sepulcro,sepulcro,"tomb, grave"
μνημεῖον,14,unigram,neuter,accusative,plural,construís,1.0903149444426181,construís,construís,,,monumentos,"tomb, grave"
μνημεῖον,18,unigram,neuter,accusative,singular,sepulcro,1384.4429776638615,sepulcro,sepulcro,sepulcro,sepulcro,sepulcro,"tomb, grave"
μνημεῖον,266,unigram,neuter,nominative,singular,sepulcro,12.160193292040292,sepulcro,sepulcro,sepulcro,sepulcro,sepulcro,"tomb, grave"
θησαυρός,103,unigram,masculine,accusative,plural,,,polilla,polilla,apolillan,apolillan,,treasure
θησαυρός,225,unigram,masculine,accusative,singular,,,riquezas,riquezas,producto,producto,tesoro,treasure
δένδρον,94,unigram,neuter,accusative,plural,árboles,7.999386727302836,,,árboles,árboles,árboles,tree	
δένδρον,84,unigram,neuter,accusative,singular,árbol,26.89754826606452,árbol,árbol,árbol,árbol,árbol,tree	
κώμη,272,unigram,feminine,accusative,plural,aldeas,106.4397582786687,aldeas,aldeas,aldeas,aldeas,pueblos,village
κώμη,60,unigram,feminine,accusative,singular,aldea,253.62036572970294,aldea,aldea,aldea,aldea,aldea,village
παρθένος,283,unigram,feminine,nominative,plural,muchachas,14.250900976369241,muchachas,muchachas,muchachas,muchachas,,virgin
φωνή,327,unigram,feminine,nominative,singular,voz,174.04807337895014,voz,voz,voz,voz,voz,voice or sound
πόλεμος,264,unigram,masculine,accusative,plural,guerras,1.1785399417784634,guerras,guerras,,,guerras,war
ὕδωρ,345,unigram,neuter,accusative,plural,agua,85.30192966223085,agua,agua,agua,agua,agua,water
ὕδωρ,100,unigram,neuter,accusative,singular,agua,1925.8880902682333,agua,agua,agua,agua,agua,water
ὕδωρ,115,unigram,neuter,nominative,singular,agua,85.30192966223085,agua,agua,agua,agua,agua,water
ὑδρία,121,unigram,feminine,accusative,singular,cántaro,2.8376306374363134,cántaro,cántaro,cántaro,cántaro,cántaro,water jar
ὁδός,265,unigram,feminine,accusative,plural,caminos,212.07574353477054,caminos,caminos,caminos,caminos,caminos,way
ὁδός,150,unigram,feminine,accusative,singular,camino,2370.8327322146724,camino,camino,camino,camino,camino,way
γάμος,169,unigram,masculine,accusative,plural,boda,12.300573955510467,boda,boda,boda,boda,banquete,wedding
γάμος,248,unigram,masculine,accusative,singular,boda,2.0269888214785174,boda,boda,estaban,estaban,boda,wedding
γυνή,185,unigram,feminine,accusative,singular,esposa,27.19068483856773,esposa,esposa,mujer,mujer,esposa,"wife, woman"
γυνή,124,unigram,feminine,nominative,plural,mujeres,54.43430502263455,mujeres,mujeres,mujeres,mujeres,mujeres,"wife, woman"
γυνή,129,unigram,feminine,nominative,singular,mujer,2117.5578100201647,mujer,mujer,mujer,mujer,mujer,"wife, woman"
ἄνεμος,9,unigram,masculine,nominative,plural,vientos,7.749055961965223,vientos,vientos,vientos,vientos,vientos,wind
ἄνεμος,73,unigram,masculine,nominative,singular,viento,78.62248497317077,viento,viento,viento,viento,viento,wind
πνεῦμα,314,unigram,neuter,accusative,plural,espíritus,8.653507779132878,espíritus,espíritus,espíritus,espíritus,espíritus,"wind, breath, spirit"
πνεῦμα,174,unigram,neuter,accusative,singular,Espíritu,11.884845490884173,Espíritu,Espíritu,Espíritu,Espíritu,Espíritu,"wind, breath, spirit"
πνεῦμα,11,unigram,neuter,nominative,plural,espíritus,7.749641051714718,espíritus,espíritus,espíritus,espíritus,espíritus,"wind, breath, spirit"
πνεῦμα,24,unigram,neuter,nominative,singular,Espíritu,4.089952777290831,Espíritu,Espíritu,Espíritu,Espíritu,,"wind, breath, spirit"
ῥῆμα,193,unigram,neuter,accusative,plural,palabras,4.099376087245901,palabras,palabras,,,palabras,word
ῥῆμα,171,unigram,neuter,accusative,singular,entendían,2.901477622899087,entendían,entendían,,,,word
ῥῆμα,33,unigram,neuter,nominative,plural,palabras,2.0274688508864145,,,palabras,palabras,palabras,word
ῥῆμα,334,unigram,neuter,nominative,singular,,,eran,eran,nada,nada,,word
λόγος,172,unigram,masculine,accusative,plural,palabras,2.6762264174671215,palabras,palabras,terminó,terminó,palabras,word
λόγος,164,unigram,masculine,accusative,singular,mensaje,29.033316815812384,mensaje,mensaje,mensaje,mensaje,palabra,word
λόγος,160,unigram,masculine,nominative,plural,pasarán,4.81013642400777,pasarán,pasarán,pasarán,pasarán,pasarán,word
λόγος,303,unigram,masculine,nominative,singular,mensaje,13.998053299851863,mensaje,mensaje,mensaje,mensaje,palabra,word
ἔργον,49,unigram,neuter,accusative,plural,obras,31.013826898240797,obras,obras,obras,obras,obras,work
ἔργον,101,unigram,neuter,accusative,singular,molestáis,2.307525655324018,molestáis,molestáis,molestáis,molestáis,obra,work
ἔργον,307,unigram,neuter,nominative,plural,obras,5.228352498650155,,,obras,obras,obras,work
ἔργον,282,unigram,neuter,nominative,singular,,,obra,obra,creáis,creáis,―Esta,work
ἐργάτης,153,unigram,masculine,nominative,plural,mies,1.2454884616809658,,,mies,mies,abundante,worker
ἐργάτης,221,unigram,masculine,nominative,singular,,,obrero,obrero,trabaja,trabaja,trabajador,worker
μέριμνα,175,unigram,feminine,nominative,plural,preocupaciones,1.096057314542422,,,,,preocupaciones,"worry, concern, desire"
ἔτος,261,unigram,neuter,accusative,plural,años,1682.6372940995564,años,años,años,años,años,year
ἔτος,186,unigram,neuter,accusative,singular,año,2.8738004500852012,año,año,,,,year
