lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_86_translation,version_87_translation,version_88_translation,version_89_translation,version_90_translation,english_translation
ἀκοή,80,unigram,feminine,accusative,singular,Antipas,1.1287703488907204,viervors,heerser,provinsie,Antipas,Antipas,rumor
ἀκοή,350,unigram,feminine,nominative,singular,provinsie,2.5575713535497275,versprei,,provinsie,provinsie,,rumor
βιβλίον,60,unigram,neuter,accusative,plural,boeke,1.282550318593626,,boeke,skryf,neergeskryf,boeke,"scroll, book"
βιβλίον,57,unigram,neuter,accusative,singular,skeibrief,1.4803223153054526,skeibrief,skeibrief,skeibrief,boekrol,boekrol,"scroll, book"
διάκονος,233,unigram,masculine,nominative,plural,seremoniemeester,1.095426448596237,,,,seremoniemeester,,"servant, minister, deacon"
διάκονος,98,unigram,masculine,nominative,singular,,,dienaar,dienaar,dien,dien,wees,"servant, minister, deacon"
δοῦλος,226,unigram,masculine,accusative,plural,slawe,144.36874410686275,diensknegte,slawe,slawe,werkers,slawe,"servant, slave"
δοῦλος,30,unigram,masculine,accusative,singular,slaaf,74.49560409632213,dienskneg,slaaf,slaaf,werker,slaaf,"servant, slave"
δοῦλος,112,unigram,masculine,nominative,plural,slawe,67.68414590062542,diensknegte,slawe,slawe,werkers,slawe,"servant, slave"
δοῦλος,221,unigram,masculine,nominative,singular,slaaf,5.695573697355732,dienskneg,slaaf,slaaf,werker,slaaf,"servant, slave"
πρόβατον,344,unigram,neuter,accusative,plural,skape,828.2290818899355,skape,skape,skape,skape,skape,sheep
πρόβατον,155,unigram,neuter,accusative,singular,skaap,37.15446391123969,skaap,skaap,skaap,skaap,skaap,sheep
ποιμήν,267,unigram,masculine,nominative,plural,skaapwagters,19.352940865455246,herders,skaapwagters,skaapwagters,skaapwagters,skaapwagters,"shepherd, pastor"
ποιμήν,306,unigram,masculine,nominative,singular,skape,2.226711166538801,herder,skape,skape,herder,skape,"shepherd, pastor"
σημεῖον,151,unigram,neuter,accusative,plural,wondertekens,15.501411950377117,tekens,wondertekens,wondertekens,wonderlike,wondertekens,sign
σημεῖον,138,unigram,neuter,accusative,singular,wonderteken,17.067380470080536,teken,wonderteken,wonderteken,teken,wonderteken,sign
σημεῖον,46,unigram,neuter,nominative,plural,tekens,3.0587612531477353,tekens,tekens,,dinge,wondertekens,sign
σημεῖον,97,unigram,neuter,nominative,singular,teken,40.55017242786585,teken,teken,teken,teken,teken,sign
δραχμή,313,unigram,feminine,accusative,plural,sorgvuldig,1.5178572006163353,sorgvuldig,sorgvuldig,vee,fynkam,,"silver coin, drachma"
δραχμή,181,unigram,feminine,accusative,singular,,,penning,,verloor,,,"silver coin, drachma"
ἀργύριον,231,unigram,neuter,accusative,plural,geld,1.61745110548642,silwerstukke,geld,geld,gevat,silwer,"silver, money"
ἀργύριον,354,unigram,neuter,accusative,singular,geld,352.1222623547341,geld,geld,geld,geld,geld,"silver, money"
ἁμαρτία,301,unigram,feminine,accusative,plural,sondes,12.953523730378343,sondes,sondes,sondes,vergewe,sondes,sin
ἁμαρτία,235,unigram,feminine,accusative,singular,sonde,12.954826326250977,sonde,skuldig,sonde,sonde,sonde,sin
ἁμαρτία,309,unigram,feminine,nominative,plural,sondes,1.7393559536627596,sondes,sondes,sondes,vergewe,sondes,sin
ἁμαρτία,307,unigram,feminine,nominative,singular,sonde,3.7314917642072296,sonde,Daarom,sonde,ding,sonde,sin
ἀδελφή,332,unigram,feminine,accusative,plural,susters,4.644857303985035,susters,susters,susters,susters,susters,sister
ἀδελφή,144,unigram,feminine,accusative,singular,suster,11.741991044633055,suster,suster,suster,stilletjies,suster,sister
ἀδελφή,23,unigram,feminine,nominative,plural,susters,170.26809386237565,susters,susters,susters,broers,susters,sister
ἀδελφή,331,unigram,feminine,nominative,singular,suster,149.49381832229176,suster,suster,suster,suster,suster,sister
πλοιάριον,250,unigram,neuter,nominative,plural,,,Tibérias,,,Tiberias,,small boat
πλοιάριον,150,unigram,neuter,nominative,singular,,,skuitjie,skuitjie,bootjie,daarin,bootjie,small boat
ὀψάριον,195,unigram,neuter,accusative,plural,seuntjie,1.1999188151666842,seuntjie,seuntjie,garsbrode,garsbroodjies,,small fish
ὀψάριον,277,unigram,neuter,accusative,singular,vis,4.427364215323899,vis,vis,vis,vis,vis,small fish
υἱός,51,unigram,masculine,accusative,plural,seuns,11.310366657088228,seuns,seuns,seuns,seuns,seuns,son
υἱός,137,unigram,masculine,accusative,singular,Seun,54.46746868743217,Seun,Seun,Seun,Seun,Seun,son
υἱός,139,unigram,masculine,nominative,plural,seuns,2.1685307945693273,seuns,seuns,seuns,kinders,seuns,son
υἱός,228,unigram,masculine,nominative,singular,Seun,328.2182931145822,Seun,Seun,Seun,Seun,Seun,son
ψυχή,304,unigram,feminine,accusative,singular,lewe,8.877624373493092,lewe,lewe,lewe,bereid,lewe,"soul, life"
ἀστήρ,315,unigram,masculine,nominative,plural,sterre,1.505124120273616,sterre,ruimte,valen,sterre,,star
ἀστήρ,204,unigram,masculine,nominative,singular,ster,1.19993895064869,,ster,gestop,ster,,star
λίθος,319,unigram,masculine,accusative,plural,klippe,2.9065674023324073,klippe,klippe,opgetel,klippe,klippe,stone
λίθος,40,unigram,masculine,accusative,singular,klip,163.46627699503517,steen,klip,klip,klip,klip,stone
λίθος,149,unigram,masculine,nominative,plural,klippe,101.62698282431269,klippe,klippe,klippe,klippe,klippe,stone
λίθος,44,unigram,masculine,nominative,singular,,,afgebreek,klip,geboue,afgebreek,klip,stone
συναγωγή,265,unigram,feminine,accusative,plural,sinagoges,53.101040710817465,sinagoges,sinagoges,sinagoges,sinagoges,sinagoges,synagogue
συναγωγή,356,unigram,feminine,accusative,singular,sinagoge,205.2623372294493,sinagoge,sinagoge,sinagoge,sinagoge,sinagoge,synagogue
τράπεζα,211,unigram,feminine,accusative,plural,tafels,3.2327647347534567,tafels,tafels,,tafels,tafels,table
τράπεζα,152,unigram,feminine,accusative,singular,,,ingevorder,terugkoms,,,,table
τάλαντον,75,unigram,neuter,accusative,plural,talente,3.7843754108090844,talente,goue,talente,bondels,muntstukke,talent (weight and monetary unit: around 20 years' wages)
τάλαντον,242,unigram,neuter,accusative,singular,,,talent,muntstuk,talent,bondel,muntstuk,talent (weight and monetary unit: around 20 years' wages)
φόρος,291,unigram,masculine,accusative,plural,,,,,uitgevind,dwaalspoor,opsweep,tax
τελώνης,203,unigram,masculine,nominative,plural,tollenaars,145.49455231771418,tollenaars,tollenaars,tollenaars,tollenaars,tollenaars,tax collector
τελώνης,76,unigram,masculine,nominative,singular,tollenaar,71.8268967323696,tollenaar,tollenaar,tollenaar,sondaar,tollenaar,tax collector
γραμματεύς,361,unigram,masculine,nominative,plural,skrifgeleerdes,46.247594262036486,skrifgeleerdes,skrifgeleerdes,skrifgeleerdes,godsdienstige,skrifkenners,"teacher, expert in the law, scholar, scribe"
γραμματεύς,229,unigram,masculine,nominative,singular,skrifgeleerde,12.96471583356567,skrifgeleerde,skrifgeleerde,skrifgeleerde,geleerde,skrifkenner,"teacher, expert in the law, scholar, scribe"
κλέπτης,89,unigram,masculine,nominative,plural,diewe,3.3008417282857767,diewe,diewe,roes,steel,diewe,thief
κλέπτης,241,unigram,masculine,nominative,singular,dief,54.61374716551045,dief,dief,dief,dief,dief,thief
διαλογισμός,316,unigram,masculine,accusative,plural,geweet,1.3180873924160763,redeneringe,,geweet,geweet,geweet,"thought, argument"
διαλογισμός,157,unigram,masculine,accusative,singular,gedagtes,1.3661786860442344,,gedagtes,kindjie,rondgespeel,gedagtes,"thought, argument"
διαλογισμός,130,unigram,masculine,nominative,plural,gedagtes,2.183902073910438,gedagtes,,gedagtes,moord,gedagtes,"thought, argument"
θρόνος,6,unigram,masculine,accusative,plural,trone,1.1601565545731825,,,,trone,,throne
θρόνος,255,unigram,masculine,accusative,singular,troon,1.5305694958978864,troon,troon,voorvader,allerhoogste,troon,throne
χρόνος,288,unigram,masculine,accusative,plural,,,geruime,aangeplant,,,,time
χρόνος,246,unigram,masculine,accusative,singular,,,tyd,,lang,ooste,vasgestel,time
καιρός,82,unigram,masculine,nominative,plural,,,,krygsgevangenes,ontwy,instroom,,"time, right time"
καιρός,154,unigram,masculine,nominative,singular,tyd,23.876264493884783,tyd,tyd,tyd,ryp,tyd,"time, right time"
τάφος,141,unigram,masculine,accusative,plural,,,grafstene,gedenktekens,,,,"tomb, grave"
τάφος,187,unigram,masculine,accusative,singular,graf,13.38218583791163,graf,graf,graf,graf,graf,"tomb, grave"
μνημεῖον,16,unigram,neuter,accusative,plural,Ellende,1.250753664668781,grafte,Ellende,mooi,grafstene,Ellende,"tomb, grave"
μνημεῖον,20,unigram,neuter,accusative,singular,graf,1852.3352880082052,graf,graf,graf,graf,graf,"tomb, grave"
μνημεῖον,85,unigram,neuter,nominative,plural,grafte,5.968137600944013,grafte,,grafte,,grafte,"tomb, grave"
μνημεῖον,281,unigram,neuter,nominative,singular,graf,3.6957479877529433,,graf,graf,,graf,"tomb, grave"
θησαυρός,108,unigram,masculine,accusative,plural,,,skatte,,roes,steel,,treasure
θησαυρός,236,unigram,masculine,accusative,singular,,,skat,armes,verkoop,verkoop,skat,treasure
δένδρον,96,unigram,neuter,accusative,plural,bome,22.549009773481927,bome,bome,bome,,bome,tree	
δένδρον,83,unigram,neuter,accusative,singular,boom,9.165337725357071,boom,boom,boom,,boom,tree	
λίτρα,134,unigram,feminine,accusative,singular,reuk,1.095394287878594,reuk,,,,,unit of measure around 300 grams
κώμη,287,unigram,feminine,accusative,plural,,,dorpe,dorpe,dorpies,plekkies,dorpies,village
κώμη,59,unigram,feminine,accusative,singular,dorpie,17.234845293488778,dorp,dorpie,dorpie,dorp,dorpie,village
παρθένος,300,unigram,feminine,nominative,plural,meisies,8.89532360741035,maagde,meisies,meisies,vyf,meisies,virgin
φωνή,341,unigram,feminine,nominative,singular,stem,27.912038985631032,stem,stem,skree,stem,stem,voice or sound
πόλεμος,279,unigram,masculine,accusative,plural,oorloë,1.989157748356316,oorloë,oorloë,,oorlog,oorloë,war
ὕδωρ,363,unigram,neuter,accusative,plural,water,98.86668385209943,water,water,water,water,water,water
ὕδωρ,102,unigram,neuter,accusative,singular,water,2595.0720452206306,water,water,water,water,water,water
ὕδωρ,122,unigram,neuter,nominative,singular,water,75.17390845296799,water,water,water,water,water,water
ὑδρία,127,unigram,feminine,accusative,singular,waterkruik,3.921052358159111,waterkan,waterkruik,waterkruik,,waterkruik,water jar
ὁδός,280,unigram,feminine,accusative,plural,paaie,5.505347149415829,,paaie,paaie,,paaie,way
ὁδός,156,unigram,feminine,accusative,singular,pad,174.62134420812703,pad,pad,pad,pad,pad,way
γάμος,175,unigram,masculine,accusative,plural,bruilof,10.51304940820028,bruilof,bruilof,fees-ete,uitgenooi,bruilof,wedding
γάμος,259,unigram,masculine,accusative,singular,bruilof,1.8135669063838802,bruilof,bruilof,troue,,bruilof,wedding
γυνή,121,unigram,feminine,accusative,plural,,,,vrouens,hardkoppig,,,"wife, woman"
γυνή,192,unigram,feminine,accusative,singular,vrou,181.09563039625587,vrou,vrou,vrou,vrou,vrou,"wife, woman"
γυνή,131,unigram,feminine,nominative,plural,vroue,88.30283717346678,vroue,vroue,vroue,vroue,vroue,"wife, woman"
γυνή,136,unigram,feminine,nominative,singular,vrou,268.0150242628911,vrou,vrou,vrou,vrou,vrou,"wife, woman"
ἄνεμος,11,unigram,masculine,nominative,plural,winde,1.5320959073540883,winde,,,,,wind
ἄνεμος,73,unigram,masculine,nominative,singular,wind,153.3190018622459,wind,wind,wind,wind,wind,wind
πνεῦμα,329,unigram,neuter,accusative,plural,geeste,3.1299565672822345,geeste,slegter,geeste,geeste,geeste,"wind, breath, spirit"
πνεῦμα,180,unigram,neuter,accusative,singular,Gees,9.60224760288901,Gees,Gees,Gees,Gees,Gees,"wind, breath, spirit"
πνεῦμα,13,unigram,neuter,nominative,plural,geeste,6.038961171668849,geeste,geeste,geeste,bose,geeste,"wind, breath, spirit"
πνεῦμα,26,unigram,neuter,nominative,singular,Gees,10.462031738621354,gees,Gees,Gees,Gees,Gees,"wind, breath, spirit"
λύκος,5,unigram,masculine,nominative,singular,wolf,1.1601402291408716,,,wolf,,,wolf
κοιλία,95,unigram,feminine,nominative,plural,,,,,gelukkige,gelukkig,,"womb, stomach, source of feelings and emotions"
κοιλία,299,unigram,feminine,nominative,singular,,,gesoog,gevoed,bors,,,"womb, stomach, source of feelings and emotions"
ῥῆμα,201,unigram,neuter,accusative,plural,woorde,35.97395878580489,woorde,woorde,daaroor,weggebêre,woorde,word
ῥῆμα,177,unigram,neuter,accusative,singular,woord,2.2617387283770123,woord,woord,gesê,Juis,verstaan,word
ῥῆμα,33,unigram,neuter,nominative,plural,woorde,4.314982541381557,woorde,,praat,geraak,woorde,word
ῥῆμα,348,unigram,neuter,nominative,singular,woord,1.4899829447782347,woord,woord,,hoëpriesters,niks,word
λόγος,178,unigram,masculine,accusative,plural,woorde,9.43345450790107,woorde,woorde,heilige,lewens,woorde,word
λόγος,170,unigram,masculine,accusative,singular,boodskap,3.028450434950831,woord,woord,boodskap,boodskap,boodskap,word
λόγος,166,unigram,masculine,nominative,plural,woorde,2.209889453397128,woorde,woorde,verdwyn,vaster,aarde,word
λόγος,318,unigram,masculine,nominative,singular,,,woord,woorde,woorde,boodskap,boodskap,word
ἔργον,48,unigram,neuter,accusative,plural,,,werke,doen,doen,Vader,werke,work
ἔργον,104,unigram,neuter,accusative,singular,,,werk,werk,gedoen,gedoen,weldaad,work
ἔργον,322,unigram,neuter,nominative,plural,dade,3.37162587711104,werke,dade,dinge,doen,dade,work
ἐργάτης,160,unigram,masculine,nominative,plural,arbeiders,1.3081889289286082,arbeiders,arbeiders,ryp,lande,werkers,worker
ἐργάτης,230,unigram,masculine,nominative,singular,,,arbeider,geregtig,Moenie,Immers,verdien,worker
μέριμνα,182,unigram,feminine,nominative,plural,,,,,toegroei,beroep,,"worry, concern, desire"
μέριμνα,158,unigram,feminine,nominative,singular,,,,,dorings,beroep,verleidelikheid,"worry, concern, desire"
ἔτος,276,unigram,neuter,accusative,plural,jaar,41.32303985783019,jaar,jaar,jaar,jaar,jaar,year
ἔτος,193,unigram,neuter,accusative,singular,jaar,12.066746788186734,jaar,jaar,jaar,jaar,jaar,year
ζεῦγος,270,unigram,neuter,accusative,singular,tortelduiwe,1.1998886459170521,tortelduiwe,,,tortelduiwe,,"yoke, pair"
