lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1934_translation,version_1935_translation,version_1936_translation,version_1937_translation,version_1938_translation,english_translation
ὄφις,379,unigram,masculine,accusative,plural,beneno,1.1619217622814575,,,,,beneno,poison
ὄφις,121,unigram,masculine,accusative,singular,chon,2.040229839918765,chonuc,chon,chon,chonuc,chon,poison
σκεῦος,158,unigram,neuter,accusative,plural,tsatsal,1.9999489996779396,,tsatsal,,,,"possession, object, thing, jar, vessel"
σκεῦος,284,unigram,neuter,accusative,singular,,,yicats,xcuchojic,,yicatsic,yicatse,"possession, object, thing, jar, vessel"
σκεῦος,147,unigram,neuter,nominative,plural,,,pachꞌale,muyem,sutic,chobtique,xvaꞌete,"possession, object, thing, jar, vessel"
δύναμις,123,unigram,feminine,accusative,plural,,,ilel,,sq'uelubil,abteletic,iluc,"power, ability, miracle"
δύναμις,55,unigram,feminine,accusative,singular,,,stsatsal,atsatsalic,,―Ch'ayemoxuc,iꞌechꞌ,"power, ability, miracle"
δύναμις,93,unigram,feminine,nominative,plural,,,cꞌustic,o'ntonal,xnic,jchop,iyilicuque,"power, ability, miracle"
δύναμις,133,unigram,feminine,nominative,singular,,,sjuꞌel,smuc'ul,jchameletique,icol,syuꞌelal,"power, ability, miracle"
ἱερεύς,24,unigram,masculine,nominative,plural,,,,sts'ibaoj,,aq'uelojic,ch-abtejic,priest
ἱερεύς,272,unigram,masculine,nominative,singular,pale,6.907828170831307,pale,pale,pale,pale,,priest
φυλακή,30,unigram,feminine,accusative,singular,chuquel,84.16292435364586,chuquel,chuquel,chuquel,chuquel,chuquel,prison
προφήτης,73,unigram,masculine,accusative,plural,,,scꞌop,j'alc'opetique,,j'alc'opetic,yajꞌalcꞌoptac,prophet
προφήτης,225,unigram,masculine,accusative,singular,,,scꞌop,j'alc'ope,xch'unojic,j'alc'op,yajꞌalcꞌop,prophet
προφήτης,250,unigram,masculine,nominative,plural,,,iyalic,j'alc'opetique,yaj'alc'optac,j'alc'opetic,yajꞌalcꞌoptac,prophet
προφήτης,294,unigram,masculine,nominative,singular,j'alc'op,12.185635431041925,scꞌop,j'alc'op,yaj'alc'op,j'alc'op,yajꞌalcꞌop,prophet
βαλλάντιον,146,unigram,neuter,accusative,plural,Chono,1.096390223289571,,,,,Chono,purse
βαλλάντιον,23,unigram,neuter,accusative,singular,chacontrainatique,1.1062306757894511,,,,chacontrainatique,,purse
ποταμός,142,unigram,masculine,nominative,plural,,,Inoj,,nojelal,,inoj,river
ποταμός,191,unigram,masculine,nominative,singular,,,imal,uc'ume,,,,river
λῃστής,376,unigram,masculine,accusative,singular,,,,avespadaic,atsaquicun,,,robber
λῃστής,353,unigram,masculine,nominative,plural,j'eleq'uetic,2.907291342545692,jꞌeleqꞌuetic,j'eleq'uetic,j'eleq'uetic,,cruz,robber
λῃστής,179,unigram,masculine,nominative,singular,j'elec,2.9874508742049373,,j'elec,j'elec,,,robber
ἄρχων,231,unigram,masculine,accusative,plural,,,yicꞌan,j'opisialetique,jteclume,totiletic,jurioetique,ruler
ἄρχων,112,unigram,masculine,accusative,singular,alequilc'opon,1.0961309302758326,,,,alequilc'opon,,ruler
ἄρχων,77,unigram,masculine,nominative,plural,Cristo,1.6653732276206845,ajvalile,Cristo,Cristo,totiletic,,ruler
ἄρχων,347,unigram,masculine,nominative,singular,,,jmeltsanejcꞌop,banquilal,jpasmantal,sventainojbe,chꞌunbil,ruler
ἀκοή,10,unigram,feminine,accusative,plural,nome,1.2603915266495298,nome,leto,nome,Chava'ibeic,Chcꞌot,rumor
ἀκοή,88,unigram,feminine,accusative,singular,,,tspas,its'inal,venta,Herodes,vinajem,rumor
ἀκοή,185,unigram,feminine,nominative,plural,xchiquine,1.2695976582146873,yee,xchiquine,,xchiquine,xchiquine,rumor
ἀκοή,364,unigram,feminine,nominative,singular,,,spꞌejel,,,ipuc,sjunlej,rumor
βιβλίον,66,unigram,neuter,accusative,plural,ts'ibael,1.0960866985123228,,ts'ibael,,,,"scroll, book"
βιβλίον,63,unigram,neuter,accusative,singular,vune,2.2056469887983186,yacꞌbe,jbaj,vune,sventailuc,vune,"scroll, book"
διάκονος,107,unigram,masculine,nominative,singular,,,sbicꞌtajes,yane,avajtunelic,abatinel,jtoybailuque,"servant, minister, deacon"
δοῦλος,237,unigram,masculine,accusative,plural,yaj'abteltac,3.879023964610956,yajtuneltac,yaj'abteltac,yaj'abteltac,,yajꞌabteltac,"servant, slave"
δοῦλος,34,unigram,masculine,accusative,singular,smozo,1.7973574585443952,yajtunel,yaj'abtel,smozo,yabat,smozo,"servant, slave"
δοῦλος,120,unigram,masculine,nominative,plural,smozotaque,1.8779312495685667,yajtuneltaque,,yajvalique,smozotaque,smozotaque,"servant, slave"
δοῦλος,232,unigram,masculine,nominative,singular,yajvale,4.045240363996738,jtunel,yajvale,yajvale,yajvale,jꞌabtele,"servant, slave"
πρόβατον,357,unigram,neuter,accusative,plural,,,chijetique,chijetique,chijetic,carneroetic,chijetic,sheep
πρόβατον,164,unigram,neuter,accusative,singular,jcot,2.3580852772262793,,jcot,,jcot,,sheep
ποιμήν,279,unigram,masculine,nominative,plural,jchabichijetique,2.093743837885285,jchabiejchijetique,Belén,jchabichijetique,jpaxtoletique,jchabichijetique,"shepherd, pastor"
ποιμήν,317,unigram,masculine,nominative,singular,,,bolom,,jchabichijune,chchabi,oqꞌuil,"shepherd, pastor"
σημεῖον,161,unigram,neuter,accusative,plural,,,ilel,ch'ayal,sq'uelubil,jchop,iluc,sign
σημεῖον,145,unigram,neuter,accusative,singular,,,quilcutic,ch'ayal,sq'uelubil,señail,quilticotic,sign
σημεῖον,52,unigram,neuter,nominative,plural,,,,xvinaj,sq'uelubil,señailetic,seña,sign
σημεῖον,106,unigram,neuter,nominative,singular,,,Jonase,senyail,sq'uelubil,señail,jyuꞌele,sign
δραχμή,193,unigram,feminine,accusative,singular,,,jsep,,dracma,stae,,"silver coin, drachma"
ἀργύριον,242,unigram,neuter,accusative,plural,taq'uin,2.157320621294341,taqꞌuine,taq'uin,taq'uine,taq'uin,treinta,"silver, money"
ἀργύριον,368,unigram,neuter,accusative,singular,,,,taq'uin,taq'uine,Judase,tajmec.―Chacacꞌbeticotic,"silver, money"
ἁμαρτία,312,unigram,feminine,accusative,plural,,,perton,quich'oj,perdón,mulil,pertonal,sin
ἁμαρτία,246,unigram,feminine,accusative,singular,manchuc,1.1581104581706532,manchuc,smulic,jechuque,manchuc,smulique,sin
ἁμαρτία,321,unigram,feminine,nominative,plural,,,perton,ch'aybil,perdón,amul,lamule,sin
ἁμαρτία,318,unigram,feminine,nominative,singular,,,maꞌsatucoxuque,,,,maꞌsaticoxuque,sin
ἀδελφή,344,unigram,feminine,accusative,plural,stot,1.4610173225587202,,voq'uele,stot,,stot,sister
ἀδελφή,154,unigram,feminine,accusative,singular,smuque,2.429765487972577,,Martae,smuque,smuque,,sister
ἀδελφή,26,unigram,feminine,nominative,plural,yixleltac,2.270101821840398,yixleltac,yixleltaque,yixlaltac,yixleltac,xibnelic,sister
ἀδελφή,343,unigram,feminine,nominative,singular,Martae,3.4286063362174204,Martae,voq'uel,Martae,Martae,quixleltac,sister
ῥάπισμα,174,unigram,neuter,accusative,plural,smajbel,1.096071996175396,,smajbel,,,,"slap, strike, hit"
ῥάπισμα,305,unigram,neuter,accusative,singular,,,,xatac'be,chatac'be,,,"slap, strike, hit"
πλοιάριον,264,unigram,neuter,nominative,plural,,,,Tiberías,Tiberias,,,small boat
πλοιάριον,160,unigram,neuter,nominative,singular,barco,1.4020292434937174,,barco,x'och,barco,,small boat
ὀψάριον,207,unigram,neuter,accusative,plural,cebada,1.5181713356828677,xloqꞌuic,pasbil,cebada,,cebada,small fish
ὀψάριον,287,unigram,neuter,accusative,singular,choy,1.348251872593282,,,,choy,,small fish
υἱός,57,unigram,masculine,accusative,plural,Zebedeoe,2.4363359378702487,Zebedeoe,Zebedeoe,Zebedeoe,xnich'nab,Zebedeoe,son
υἱός,144,unigram,masculine,accusative,singular,,,crixchanoutique,j'elantique,Xnich'on,crixchanoucutique,crixchanootique,son
υἱός,148,unigram,masculine,nominative,plural,,,snichꞌnaboxuc,xnich'nab,xnich'naboxuc,yol,uque,son
υἱός,239,unigram,masculine,nominative,singular,,,crixchanoutique,j'elantique,Xnich'on,crixchanoucutique,crixchanootique,son
ψυχή,252,unigram,feminine,accusative,plural,,,schibajes,,chcuch,,ilbajinele,"soul, life"
ψυχή,315,unigram,feminine,accusative,singular,milel,1.3534003866920432,xcuxi,milel,milel,chcuxi,alel,"soul, life"
ἀστήρ,327,unigram,masculine,nominative,plural,,,stsꞌujan,,xbajan,,,star
ἀστήρ,216,unigram,masculine,nominative,singular,,,,c'anal,pajuc,ibaej,,star
λίθος,331,unigram,masculine,accusative,plural,,,,xac'beic,,chac'beic,istamic,stone
λίθος,46,unigram,masculine,accusative,singular,ton,32.796233917250824,ton,ton,ton,ton,tone,stone
λίθος,159,unigram,masculine,nominative,plural,tonetic,1.8384257999188525,,,tonetic,,,stone
λίθος,50,unigram,masculine,nominative,singular,ton,1.634569116131652,ton,tone,ton,jp'ejuc,,stone
συναγωγή,277,unigram,feminine,accusative,plural,,,chꞌulnaetique,ch'ul,tsobobbailetic,templo,temploetic,synagogue
συναγωγή,370,unigram,feminine,accusative,singular,templo,2.134366783506999,schꞌulnaic,na,tsobobbail,templo,templo,synagogue
τάλαντον,82,unigram,neuter,accusative,plural,,,joꞌmil,jolin,talento,mile,voꞌmil,talent (weight and monetary unit: around 20 years' wages)
τάλαντον,255,unigram,neuter,accusative,singular,jmil,1.6749220335411812,jmil,,talento,lajchamile,jmil,talent (weight and monetary unit: around 20 years' wages)
φόρος,301,unigram,masculine,accusative,plural,jlumalcutique,1.0960524252565438,,,jlumalcutique,,,tax
φόρος,322,unigram,masculine,accusative,singular,,,,jtojcutic,,jpatantutic,,tax
τελώνης,215,unigram,masculine,nominative,plural,jtsobpatanetic,4.9355948746556875,jtsobpatanetic,jc'an-patan-taq'uinetic,jtsobpatanetic,,jcꞌan-locꞌ-cꞌusiticuque,tax collector
τελώνης,84,unigram,masculine,nominative,singular,jtsobpatan,10.971437568362932,jtsobpatan,jc'an-patan-taq'uin,jtsobpatan,jtsobpatan,jcꞌan-locꞌ-cꞌusiticuc,tax collector
γραμματεύς,374,unigram,masculine,nominative,plural,smantal,2.006608923351549,smantaltac,jchanubtasvanejetic,smantal,smantal,xchanubtasvanic,"teacher, expert in the law, scholar, scribe"
γραμματεύς,240,unigram,masculine,nominative,singular,,,avaꞌibeic,jchanubtasvanej,,,,"teacher, expert in the law, scholar, scribe"
καθηγητής,358,unigram,masculine,nominative,plural,,,Avajvalique,,,Cristoune,chayajvalinic,"teacher, guide"
καθηγητής,254,unigram,masculine,nominative,singular,,,Avajvalique,,,Cristoune,chayajvalinic,"teacher, guide"
κλέπτης,95,unigram,masculine,nominative,plural,,,,,ac'ulejalic,,acꞌulejalic,thief
κλέπτης,253,unigram,masculine,nominative,singular,,,jꞌelecꞌ,j'eleq'ue,j'elec,,achabi,thief
διαλογισμός,328,unigram,masculine,accusative,plural,yo'ntonique,1.4039806400441874,snop,snopique,yo'ntonique,yo'ntonique,,"thought, argument"
διαλογισμός,167,unigram,masculine,accusative,singular,,,snopique,sts'elique,tsnopilanique,tsnopic,tsnopique,"thought, argument"
διαλογισμός,137,unigram,masculine,nominative,plural,milvaneje,1.9378080128476431,,milvaneje,,,,"thought, argument"
διαλογισμός,320,unigram,masculine,nominative,singular,,,svulilan,svul,stsaquilan,,cajpasmantaltic,"thought, argument"
θρόνος,269,unigram,masculine,accusative,singular,,,,ajvalilal,x'ich'at,,amucꞌtatot,throne
χρόνος,298,unigram,masculine,accusative,plural,,,ijocꞌtsaj,,ijoc'tsaj,sa'be,,time
χρόνος,260,unigram,masculine,accusative,singular,pꞌijil,1.6182604802788456,pꞌijil,jaluc,sq'uelel,c'anale,pꞌijil,time
καιρός,89,unigram,masculine,nominative,plural,xmilatic,1.1615389611051674,,,xmilatic,,,"time, right time"
καιρός,163,unigram,masculine,nominative,singular,,,tsta,corail,chabatic,yorail,yora,"time, right time"
τάφος,151,unigram,masculine,accusative,plural,,,chachaꞌbonbeic,,,vovoro,,"tomb, grave"
τάφος,199,unigram,masculine,accusative,singular,,,smuquenale,muquinale,smuquinale,ch'ene,muquenale,"tomb, grave"
μνημεῖον,18,unigram,neuter,accusative,plural,smuquinal,1.6602475260666008,chachaꞌachꞌubtasbeic,smuquinal,smuquinal,xavich'ic,smuquenal,"tomb, grave"
μνημεῖον,22,unigram,neuter,accusative,singular,,,smuquenal,muquinal,smuquinal,ch'ene,muquenal,"tomb, grave"
μνημεῖον,291,unigram,neuter,nominative,singular,nopol,1.9277873909144292,nopol,,,ch'ene,nopol,"tomb, grave"
θησαυρός,116,unigram,masculine,accusative,plural,,,,xelc'an,ac'ulejalic,,acꞌulejalic,treasure
θησαυρός,247,unigram,masculine,accusative,singular,meꞌonetique,1.1475485835551429,meꞌonetique,,me'onetic,ac'ulejal,meꞌonetique,treasure
δένδρον,105,unigram,neuter,accusative,plural,te'etic,1.8059707684083224,,,,te'etic,,tree	
δένδρον,90,unigram,neuter,accusative,singular,,,,te,ich'ie,,,tree	
κώμη,297,unigram,feminine,accusative,plural,,,coloniaetic,bic'tal,tsobtsobnaetic,jteclumetic,parajeletic,village
κώμη,65,unigram,feminine,accusative,singular,colonia,1.9006061535721397,colonia,biq'uit,tsobtsobnaetic,colonia,parajel,village
παρθένος,310,unigram,feminine,nominative,plural,tsebetique,15.099216127771237,tsebetique,tsebetique,,tsebetique,tsebetique,virgin
φωνή,230,unigram,feminine,nominative,plural,isujvanic,1.1615830654957209,,,isujvanic,,,voice or sound
φωνή,354,unigram,feminine,nominative,singular,,,icꞌopoj,Buch,ic'opoj,chc'opoj,,voice or sound
πόλεμος,289,unigram,masculine,accusative,plural,,,nome,slajebal,chava'yic,pleito,Chcꞌot,war
πόλεμος,51,unigram,masculine,accusative,singular,jtob,1.201750687814419,jtob,,,jtob,,war
ὕδωρ,375,unigram,neuter,accusative,plural,nab,1.2874105117719636,nab,vo,ba,ho,nab,water
ὕδωρ,111,unigram,neuter,accusative,singular,vo,9.976400428203757,joꞌ,vo,vo,ho,voꞌ,water
ὕδωρ,129,unigram,neuter,nominative,singular,,,joꞌ,vo,,ho,voꞌ,water
ὑδρία,134,unigram,feminine,accusative,singular,,,sqꞌuibe,sq'uibe,sq'uibe,Isut,sqꞌuibe,water jar
ὁδός,290,unigram,feminine,accusative,plural,bebetic,4.9047161074252905,bebetic,beetic,,bebetic,bebetic,way
ὁδός,166,unigram,feminine,accusative,singular,be,3.000267738438758,xalbe,be,sbe,ti'be,be,way
γάμος,187,unigram,masculine,accusative,plural,nupunele,2.4552817351562752,nupunele,yaj'abteltac,nupinele,nupunele,nupunele,wedding
γάμος,273,unigram,masculine,accusative,singular,,,lijꞌiqꞌuecutic,nupunele,i'ic'atic,,liꞌiqꞌueoticotic,wedding
γυνή,128,unigram,feminine,accusative,plural,,,sliqueb,,,,ismeltsan,"wife, woman"
γυνή,204,unigram,feminine,accusative,singular,yajnil,10.333592247065297,yajnil,yajnil,yajnil,yajnil,yajnil,"wife, woman"
γυνή,138,unigram,feminine,nominative,plural,antsetic,22.513221362836898,antsetic,antsetic,antsetic,antsetic,antsetic,"wife, woman"
γυνή,143,unigram,feminine,nominative,singular,antse,4.07242005434506,antse,antse,antse,antse,ants,"wife, woman"
ἄνεμος,11,unigram,masculine,nominative,plural,,,Inoj,,ic,iq'ue,,wind
ἄνεμος,79,unigram,masculine,nominative,singular,iq'ue,2.8061851375275872,iqꞌue,iq'ue,iq'ue,iq'ue,iqꞌue,wind
πνεῦμα,341,unigram,neuter,accusative,plural,,,inaquiic,pucuje,chnaquiic,,,"wind, breath, spirit"
πνεῦμα,192,unigram,neuter,accusative,singular,Ch'ul,2.223451721264221,Chꞌul,Ch'ul,Ch'ul,Ch'ul,Chꞌul,"wind, breath, spirit"
πνεῦμα,15,unigram,neuter,nominative,plural,pucujetique,6.44267025277264,pucujetique,pucujetique,,pucujetique,pucujetique,"wind, breath, spirit"
πνεῦμα,29,unigram,neuter,nominative,singular,Ch'ul,1.8133825297160897,Chꞌul,Ch'ul,Ch'ul,Ch'ul,Chꞌul,"wind, breath, spirit"
λύκος,14,unigram,masculine,nominative,plural,jti'oval-oq'uil,1.1613374356247497,,jti'oval-oq'uil,,,,wolf
λύκος,5,unigram,masculine,nominative,singular,oqꞌuile,1.0963851758460428,,,,,oqꞌuile,wolf
κοιλία,103,unigram,feminine,nominative,plural,yolique,1.0663169343028622,,,,yolique,,"womb, stomach, source of feelings and emotions"
ῥῆμα,213,unigram,neuter,accusative,plural,,,muc,jc'ope,xchabi,sc'op,xaꞌi,word
ῥῆμα,189,unigram,neuter,accusative,singular,,,xaꞌibeic,ya'ibeic,xa'ibeic,xa'ibeic,xaꞌibeic,word
ῥῆμα,38,unigram,neuter,nominative,plural,,,,s'elan,,,chacalbeique,word
ῥῆμα,362,unigram,neuter,nominative,singular,,,avajtextico,chibuc,xa'ibot,,xꞌacꞌbat,word
λόγος,190,unigram,masculine,accusative,plural,,,jcꞌop,xcale,chcale,jc'ope,,word
λόγος,180,unigram,masculine,accusative,singular,sc'op,1.6120121439618411,trigo,ts'unobal,sc'op,sc'op,becꞌ,word
λόγος,176,unigram,masculine,nominative,plural,,,caloje,jc'ope,xlaj,Chlaj,persa,word
λόγος,330,unigram,masculine,nominative,singular,ipuc,1.316754979983793,scꞌop,sc'op,ipuc,ipuc,xchꞌunic,word
ἔργον,54,unigram,neuter,accusative,plural,Jtote,2.89855647887992,Jtote,Jtote,jpas,Jtote,junoticotic,work
ἔργον,113,unigram,neuter,accusative,singular,spasbune,1.4467544465556998,yacꞌbune,jpas,spasbune,spasbune,liyacꞌbee,work
ἔργον,334,unigram,neuter,nominative,plural,,,xvinaj,luze,vinajuc,chvinaj,cꞌusitic,work
ἔργον,309,unigram,neuter,nominative,singular,,,Avajcoltavanejicune,c'otuc,ach'unic,tacbilun,chapasique,work
ἐργάτης,169,unigram,masculine,nominative,plural,,,,tsobele,c'aoje,,,worker
ἐργάτης,241,unigram,masculine,nominative,singular,,,xꞌacꞌbat,,,ch-abteje,tsta,worker
ἔτος,286,unigram,neuter,accusative,plural,jabil,120.60603147891335,jabil,jabil,jabil,habil,jabil,year
ἔτος,205,unigram,neuter,accusative,singular,jabil,3.04776831693527,,jabil,jabil,habil,,year
ζεῦγος,25,unigram,neuter,accusative,plural,lajuncot,1.201728864582384,lajuncot,par,lajuncot,,,"yoke, pair"
