lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_2098_translation,version_2099_translation,version_2100_translation,version_2101_translation,version_2102_translation,version_2103_translation,english_translation
ποιμήν,251,unigram,masculine,nominative,singular,makwai,1.1966234996098037,makwai,makwai,mufudzi,mufudzi,,makwai,"shepherd, pastor"
σημεῖον,119,unigram,neuter,accusative,plural,zviratidzo,1011.7328028776813,ɀiratidzo,zviratidzo,zviratidzo,zviratidzo,,zviratidzo,sign
σημεῖον,107,unigram,neuter,accusative,singular,chiratidzo,582.551120130437,ciratidzo,chiratidzo,chiratidzo,chiratidzo,,chiratidzo,sign
σημεῖον,34,unigram,neuter,nominative,plural,nezviratidzo,1.265774017564386,ɀicaʋa,nezviratidzo,nezviratidzo,nezviratidzo,,,sign
σημεῖον,74,unigram,neuter,nominative,singular,chiratidzo,33.047659503229305,ciratidzo,chiratidzo,chiratidzo,chiratidzo,,chiratidzo,sign
δραχμή,145,unigram,feminine,accusative,singular,aiwana,3.7641749645547824,ariwana,aiwana,aiwana,aiwana,,ariwana,"silver coin, drachma"
ἀργύριον,187,unigram,neuter,accusative,plural,,,masirveri,mari,yesirivha,yesirivha,,mari,"silver, money"
ἀργύριον,299,unigram,neuter,accusative,singular,mari,454.8067235006777,mari,mari,mari,mari,,mari,"silver, money"
ἁμαρτία,246,unigram,feminine,accusative,plural,,,ɀiʋi,zvivi,zvitadzo,zvitadzo,,zvivi,sin
ἁμαρτία,190,unigram,feminine,accusative,singular,chitadzo,1.7376197190874283,ɀiʋi,yechivi,chitadzo,chitadzo,,zvivi,sin
ἁμαρτία,255,unigram,feminine,nominative,plural,zvako,1.1882328227036054,,zvaregererwa,zvako,zvako,,,sin
ἁμαρτία,252,unigram,feminine,nominative,singular,,,ɀiʋi,,,,,zvivi,sin
ἀδελφή,276,unigram,feminine,accusative,plural,,,nehanɀadzi,vanunʼuna,,,,vakoma,sister
ἀδελφή,113,unigram,feminine,accusative,singular,anokudana,1.2239119214325962,,,anokudana,anokudana,,,sister
ἀδελφή,15,unigram,feminine,nominative,plural,hanzvadzi,1.3446883036784127,,hanzvadzi,hanzvadzi,hanzvadzi,,,sister
ἀδελφή,275,unigram,feminine,nominative,singular,nomunun'una,2.905080753023403,nehanɀadzi,mununʼuna,nomunun'una,nomunun'una,,nomunun'una,sister
πλοιάριον,118,unigram,neuter,nominative,singular,igwa,2.4144497704281296,,,igwa,igwa,,,small boat
ὀψάριον,157,unigram,neuter,accusative,plural,,,,zvingasvikepiko,,,,zvingakwanira,small fish
ὀψάριον,227,unigram,neuter,accusative,singular,nehove,2.506125626817538,nehoʋe,,nehove,nehove,,,small fish
υἱός,39,unigram,masculine,accusative,plural,navanakomana,2.8837017767355606,,vaZebhedhi,navanakomana,navanakomana,,,son
υἱός,106,unigram,masculine,accusative,singular,Mwanakomana,4.82725841612727,Mŋanakomana,Mwanakomana,Mwanakomana,Mwanakomana,,Mwanakomana,son
υἱός,109,unigram,masculine,nominative,plural,,,ʋanakomana,vanakomana,vana,vana,,vanakomana,son
υἱός,184,unigram,masculine,nominative,singular,Mwanakomana,19.619811420446,Mŋanakomana,Mwanakomana,Mwanakomana,Mwanakomana,,Mwanakomana,son
ψυχή,196,unigram,feminine,accusative,plural,Nokutsungirira,1.4711644166387532,Nokutsuŋgirira,Nokutsungirira,,,,Nokutsungirira,"soul, life"
ψυχή,249,unigram,feminine,accusative,singular,upenyu,1.2442546796894156,bgake,upenyu,upenyu,upenyu,,hwake,"soul, life"
λίθος,263,unigram,masculine,accusative,plural,vamutake,1.2242489379450954,,,vamutake,vamutake,,,stone
λίθος,29,unigram,masculine,accusative,singular,,,ibge,ibwe,dombo,dombo,,ibwe,stone
λίθος,117,unigram,masculine,nominative,plural,matombo,4.754004257230429,mabge,matombo,matombo,matombo,,mabwe,stone
λίθος,33,unigram,masculine,nominative,singular,dombo,1.1446637015594459,ibge,ibwe,dombo,dombo,,risingazowisirwi,stone
συναγωγή,217,unigram,feminine,accusative,plural,mumasinagoge,3.7270187371508725,mumasinagoge,mumasinagoge,mumasinagogu,mumasinagogu,,mumasinagoge,synagogue
συναγωγή,300,unigram,feminine,accusative,singular,musinagoge,6.634100485263317,musinagoge,musinagoge,musinagogu,musinagogu,,musinagoge,synagogue
τράπεζα,169,unigram,feminine,accusative,plural,matafura,1.7728944728919283,matafura,tafura,,,,matafura,table
τάλαντον,60,unigram,neuter,accusative,plural,,,matarenta,matarenda,yamatarenda,yamatarenda,,matarenda,talent (weight and monetary unit: around 20 years' wages)
τάλαντον,199,unigram,neuter,accusative,singular,,,tarenta,tarenda,mari,mari,,tarenda,talent (weight and monetary unit: around 20 years' wages)
φόρος,256,unigram,masculine,accusative,singular,,,takatenderwa,tiripe,,,,,tax
τελώνης,163,unigram,masculine,nominative,plural,vateresi,21.975739663201992,ʋateresi,vateresi,vateresi,vateresi,,vateresi,tax collector
τελώνης,61,unigram,masculine,nominative,singular,muteresi,126.47373145320209,muteresi,muteresi,muteresi,muteresi,,muteresi,tax collector
γραμματεύς,304,unigram,masculine,nominative,plural,dzomutemo,1.9709236531066219,naʋanyori,vomurayiro,dzomutemo,dzomutemo,,navanyori,"teacher, expert in the law, scholar, scribe"
γραμματεύς,185,unigram,masculine,nominative,singular,,,munyori,mudzidzisi,nyanzvi,nyanzvi,,munyori,"teacher, expert in the law, scholar, scribe"
καθηγητής,291,unigram,masculine,nominative,plural,murairidzi,1.2013255625099695,,musadaidzwa,murairidzi,murairidzi,,,"teacher, guide"
καθηγητής,198,unigram,masculine,nominative,singular,murairidzi,1.2013255625099695,,musadaidzwa,murairidzi,murairidzi,,,"teacher, guide"
κλέπτης,70,unigram,masculine,nominative,plural,mbavha,1.467574616950471,,mbavha,,,,,thief
κλέπτης,197,unigram,masculine,nominative,singular,mbavha,11.34697880186012,mbava,mbavha,mbavha,mbavha,,mbavha,thief
διαλογισμός,260,unigram,masculine,accusative,plural,,,mifuŋgo,zvavaifunga,,,,mifungo,"thought, argument"
διαλογισμός,124,unigram,masculine,accusative,singular,dzaiva,1.2238948003583683,,ndokumumisa,dzaiva,dzaiva,,,"thought, argument"
διαλογισμός,100,unigram,masculine,nominative,plural,mumwoyo,1.2438777241138348,,munobuda,mumwoyo,mumwoyo,,,"thought, argument"
διαλογισμός,254,unigram,masculine,nominative,singular,Pakamuka,1.2238948003583683,,,Pakamuka,Pakamuka,,,"thought, argument"
χρόνος,238,unigram,masculine,accusative,plural,kumwe,1.0961210847775034,,,,,,kumwe,time
χρόνος,204,unigram,masculine,accusative,singular,ndefu,1.421545161071845,ŋguʋa,chiduku,ndefu,ndefu,,nguva,time
καιρός,121,unigram,masculine,nominative,singular,Nguva,5.059346631501115,Ŋguʋa,Nguva,Nguva,Nguva,,Nguva,"time, right time"
τάφος,151,unigram,masculine,accusative,singular,vakaenda,1.3868655409036807,bgiro,richengetedzwe,vakaenda,vakaenda,,bwiro,"tomb, grave"
μνημεῖον,10,unigram,neuter,accusative,plural,avaprofita,1.42256595135916,,avaprofita,,,,,"tomb, grave"
μνημεῖον,13,unigram,neuter,accusative,singular,kuguva,13.046962334394227,kubgiro,kuguva,kuguva,kuguva,,kubwiro,"tomb, grave"
μνημεῖον,231,unigram,neuter,nominative,singular,imomo,2.212838584362804,,imomo,imomo,imomo,,,"tomb, grave"
θησαυρός,81,unigram,masculine,accusative,plural,upfumi,1.6512977784881675,fuma,pfuma,upfumi,upfumi,,,treasure
θησαυρός,191,unigram,masculine,accusative,singular,kuvarombo,1.0605238694451633,,nepfuma,kuvarombo,kuvarombo,,,treasure
δένδρον,73,unigram,neuter,accusative,plural,nemiti,3.999795573155694,nemiti,,,,,nemiti,tree	
δένδρον,65,unigram,neuter,accusative,singular,muti,12.214679403311102,muti,muti,muti,muti,,muti,tree	
κώμη,237,unigram,feminine,accusative,plural,nemisha,3.1899822802412654,nemisha,nemisha,,,,nemisha,village
κώμη,46,unigram,feminine,accusative,singular,,,kumusha,mumusha,musha,musha,,kumusha,village
παρθένος,245,unigram,feminine,nominative,plural,vaya,1.2523083289283572,ʋasikana,,vaya,vaya,,vasikana,virgin
φωνή,287,unigram,feminine,nominative,singular,,,inzwi,richiti,,,,izwi,voice or sound
πόλεμος,229,unigram,masculine,accusative,plural,zvehondo,1.1687450632703102,,kuguma,zvehondo,zvehondo,,,war
ὕδωρ,305,unigram,neuter,accusative,plural,pemvura,25.326066825193895,pemvura,pemvura,pemvura,pemvura,,pemvura,water
ὕδωρ,79,unigram,neuter,accusative,singular,mvura,1112.6746252286398,mvura,mvura,mvura,mvura,,mvura,water
ὕδωρ,94,unigram,neuter,nominative,singular,mvura,8.707826586261831,mvura,mvura,mvura,mvura,,mvura,water
ὑδρία,97,unigram,feminine,accusative,singular,chirongo,1.2136658620551433,,asiya,chirongo,chirongo,,chirongo,water jar
ὁδός,230,unigram,feminine,accusative,plural,,,,imba,,,,kunzira,way
ὁδός,123,unigram,feminine,accusative,singular,nzira,2.230620788469953,nzira,nzira,munzira,munzira,,nzira,way
γάμος,139,unigram,masculine,accusative,plural,omuchato,2.463465937776311,wokuwana,,omuchato,omuchato,,wokuchata,wedding
γάμος,212,unigram,masculine,accusative,singular,akakokwawo,1.2014544822332311,,,akakokwawo,akakokwawo,,,wedding
γυνή,155,unigram,feminine,accusative,singular,mukadzi,78.70646097327344,mukadzi,mukadzi,mukadzi,mukadzi,,mukadzi,"wife, woman"
γυνή,101,unigram,feminine,nominative,plural,,,ʋakadzi,vakadzi,madzimai,madzimai,,vakadzi,"wife, woman"
γυνή,105,unigram,feminine,nominative,singular,mukadzi,58.81867362953701,mukadzi,mukadzi,,,,mukadzi,"wife, woman"
ἄνεμος,58,unigram,masculine,nominative,singular,mhepo,101.05846575173555,mhepo,mhepo,mhepo,mhepo,,mhepo,wind
πνεῦμα,273,unigram,neuter,accusative,plural,mweya,1.465266597511046,,mweya,,,,,"wind, breath, spirit"
πνεῦμα,144,unigram,neuter,accusative,singular,Mweya,8.673150239960094,Mŋeya,Mweya,Mweya,Mweya,,Mweya,"wind, breath, spirit"
πνεῦμα,8,unigram,neuter,nominative,plural,yakaipa,1.8026358917737322,yetȿina,yakaipa,yakaipa,yakaipa,,yakaipa,"wind, breath, spirit"
πνεῦμα,18,unigram,neuter,nominative,singular,Mweya,26.35254576614228,Mŋeya,Mweya,Mweya,Mweya,,Mweya,"wind, breath, spirit"
ῥῆμα,161,unigram,neuter,accusative,plural,mashoko,44.42222518949448,mashoko,mashoko,mazwi,mazwi,,mashoko,word
ῥῆμα,141,unigram,neuter,accusative,singular,,,,kunzwisisa,,,,shoko,word
ῥῆμα,25,unigram,neuter,nominative,plural,,,Mashoko,mashoko,Mweya,Mweya,,Mashoko,word
ῥῆμα,294,unigram,neuter,nominative,singular,hapana,1.1643832472943674,raMŋari,,hapana,hapana,,shoko,word
λόγος,142,unigram,masculine,accusative,plural,,,mashoko,angu,mazwi,mazwi,,mashoko,word
λόγος,134,unigram,masculine,accusative,singular,shoko,152.8324314838497,shoko,shoko,izwi,izwi,,shoko,word
λόγος,132,unigram,masculine,nominative,plural,angu,1.0634486328586925,aŋgu,,angu,angu,,angu,word
λόγος,262,unigram,masculine,nominative,singular,shoko,30.20284863293872,shoko,shoko,izwi,izwi,,shoko,word
ἔργον,36,unigram,neuter,accusative,plural,mabasa,23.9933648114713,maɓasa,kuita,mabasa,mabasa,,mabasa,work
ἔργον,80,unigram,neuter,accusative,singular,basa,5.33192609178579,ɓasa,basa,,,,basa,work
ἔργον,266,unigram,neuter,nominative,plural,mabasa,27.853367079092536,maɓasa,,mabasa,mabasa,,mabasa,work
ἐργάτης,126,unigram,masculine,nominative,plural,,,ʋashoma,,,,,vakohwi,worker
ἐργάτης,186,unigram,masculine,nominative,singular,anokodzera,1.137001988473609,wakafanirwa,nomubayiro,anokodzera,anokodzera,,,worker
ἔτος,226,unigram,neuter,accusative,plural,kwamakore,49.3713959089603,makore,kwamakore,kwamakore,kwamakore,,makore,year
