lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_620_translation,version_621_translation,version_622_translation,version_623_translation,version_624_translation,version_625_translation,version_626_translation,version_627_translation,english_translation
ποιμήν,257,unigram,masculine,nominative,plural,bochillyn,6.592929620207813,,,,,,,bochillyn,bochillyn,"shepherd, pastor"
ποιμήν,292,unigram,masculine,nominative,singular,bochilley,4.5190466653857575,,,,,,,bochilley,bochilley,"shepherd, pastor"
σημεῖον,143,unigram,neuter,accusative,plural,mirrilyn,1.3248403033027116,,,,,,,mirrilyn,mirrilyn,sign
σημεῖον,130,unigram,neuter,accusative,singular,cowrey,12.670954035892404,,,,,,,cowrey,cowrey,sign
σημεῖον,42,unigram,neuter,nominative,plural,cowraghyn,8.99901411113206,,,,,,,cowraghyn,cowraghyn,sign
σημεῖον,89,unigram,neuter,nominative,singular,cowrey,6.767657729057035,,,,,,,cowrey,cowrey,sign
δραχμή,174,unigram,feminine,accusative,singular,,,,,,,,,choayl,pheesh,"silver coin, drachma"
ἀργύριον,222,unigram,neuter,accusative,plural,argid,2.3703351940535518,,,,,,,argid,argid,"silver, money"
ἀργύριον,335,unigram,neuter,accusative,singular,argid,23.585806796673868,,,,,,,argid,argid,"silver, money"
ἁμαρτία,287,unigram,feminine,accusative,plural,peccaghyn,1.7593938512216993,,,,,,,peccaghyn,peccaghyn,sin
ἁμαρτία,226,unigram,feminine,accusative,singular,peccah,4.076537806979419,,,,,,,peccah,peccah,sin
ἁμαρτία,296,unigram,feminine,nominative,plural,pheccaghyn,1.571730452355442,,,,,,,pheccaghyn,pheccaghyn,sin
ἁμαρτία,293,unigram,feminine,nominative,singular,beccah,1.2241857191609233,,,,,,,beccah,beccah,sin
ἀδελφή,316,unigram,feminine,accusative,plural,shayraghyn,1.5228389838318683,,,,,,,shayraghyn,shayraghyn,sister
ἀδελφή,17,unigram,feminine,nominative,plural,shayraghyn,2.8636334333334634,,,,,,,shayraghyn,shayraghyn,sister
ῥάπισμα,156,unigram,neuter,accusative,plural,,,,,,,,,dhyts,Ree,"slap, strike, hit"
πλοιάριον,243,unigram,neuter,nominative,plural,baatyn,1.2013630877021924,,,,,,,baatyn,baatyn,small boat
ὀψάριον,187,unigram,neuter,accusative,plural,scollag,1.2013523596909814,,,,,,,scollag,scollag,small fish
ὀψάριον,265,unigram,neuter,accusative,singular,eeast,1.7851240095020573,,,,,,,eeast,eeast,small fish
υἱός,47,unigram,masculine,accusative,plural,vac,1.1470058877500484,,,,,,,vac,vac,son
υἱός,129,unigram,masculine,accusative,singular,Mac,5.3443486187610745,,,,,,,Mac,Mac,son
υἱός,133,unigram,masculine,nominative,plural,cloan,5.2255476351352685,,,,,,,cloan,cloan,son
υἱός,219,unigram,masculine,nominative,singular,Mac,10.478848508735448,,,,,,,Mac,Mac,son
ψυχή,232,unigram,feminine,accusative,plural,Fo,1.2016873129643935,,,,,,,Fo,Fo,"soul, life"
ψυχή,290,unigram,feminine,accusative,singular,vioys,6.207378399390803,,,,,,,vioys,vioys,"soul, life"
ἀστήρ,196,unigram,masculine,nominative,singular,rollage,1.3486641794439818,,,,,,,rollage,rollage,star
λίθος,305,unigram,masculine,accusative,plural,claghyn,2.3202553021832855,,,,,,,claghyn,claghyn,stone
λίθος,36,unigram,masculine,accusative,singular,chlagh,4.530732468527319,,,,,,,chlagh,chlagh,stone
λίθος,142,unigram,masculine,nominative,plural,claghyn,8.25359338413269,,,,,,,claghyn,claghyn,stone
συναγωγή,255,unigram,feminine,accusative,plural,,,,,,,,,fir‐reill,quaiylyn,synagogue
συναγωγή,336,unigram,feminine,accusative,singular,synagogue,6.5436443323585145,,,,,,,synagogue,synagogue,synagogue
τράπεζα,202,unigram,feminine,accusative,plural,buird,1.0721060070697093,,,,,,,buird,buird,table
τράπεζα,144,unigram,feminine,accusative,singular,voddin,1.0960768946513286,,,,,,,,voddin,table
τάλαντον,71,unigram,neuter,accusative,plural,talentyn,4.229010351477014,,,,,,,talentyn,talentyn,talent (weight and monetary unit: around 20 years' wages)
τάλαντον,235,unigram,neuter,accusative,singular,talent,3.3807121918990544,,,,,,,talent,talent,talent (weight and monetary unit: around 20 years' wages)
φόρος,297,unigram,masculine,accusative,singular,keesh,1.1687399523295585,,,,,,,keesh,keesh,tax
τελώνης,195,unigram,masculine,nominative,plural,publicanee,10.453869437324235,,,,,,,publicanee,publicanee,tax collector
τελώνης,73,unigram,masculine,nominative,singular,publican,6.0730059319690515,,,,,,,publican,publican,tax collector
γραμματεύς,341,unigram,masculine,nominative,plural,scrudeyryn,11.04838862491936,,,,,,,scrudeyryn,scrudeyryn,"teacher, expert in the law, scholar, scribe"
γραμματεύς,220,unigram,masculine,nominative,singular,scrudeyr,7.332233624084578,,,,,,,scrudeyr,scrudeyr,"teacher, expert in the law, scholar, scribe"
καθηγητής,328,unigram,masculine,nominative,plural,mainshteryn,1.5761530850747534,,,,,,,mainshteryn,mainshteryn,"teacher, guide"
καθηγητής,234,unigram,masculine,nominative,singular,mainshteryn,1.5761530850747534,,,,,,,mainshteryn,mainshteryn,"teacher, guide"
κλέπτης,83,unigram,masculine,nominative,plural,maarlee,1.8942793903043154,,,,,,,maarlee,maarlee,thief
κλέπτης,233,unigram,masculine,nominative,singular,maarliagh,4.30406041497855,,,,,,,maarliagh,maarliagh,thief
διαλογισμός,302,unigram,masculine,accusative,plural,smooinaghtyn,1.854074943037517,,,,,,,smooinaghtyn,smooinaghtyn,"thought, argument"
διαλογισμός,149,unigram,masculine,accusative,singular,chree,1.0453256225383354,,,,,,,chree,chree,"thought, argument"
διαλογισμός,120,unigram,masculine,nominative,plural,,,,,,,,,maarderys,smooinaghtyn,"thought, argument"
διαλογισμός,295,unigram,masculine,nominative,singular,argane,1.4644550389031668,,,,,,,argane,argane,"thought, argument"
θρόνος,248,unigram,masculine,accusative,singular,,,,,,,,,stoyl‐reeoil,stoyl-reeoil,throne
χρόνος,276,unigram,masculine,accusative,plural,hraa,1.0721532334526578,,,,,,,hraa,hraa,time
χρόνος,239,unigram,masculine,accusative,singular,tammylt,1.6251076123220853,,,,,,,tammylt,tammylt,time
καιρός,146,unigram,masculine,nominative,singular,hraa,1.2688672809529356,,,,,,,hraa,hraa,"time, right time"
τάφος,135,unigram,masculine,accusative,plural,lhiaghtyn,1.16826872600226,,,,,,,,lhiaghtyn,"tomb, grave"
τάφος,179,unigram,masculine,accusative,singular,oaie,1.3448556376910779,,,,,,,oaie,oaie,"tomb, grave"
μνημεῖον,10,unigram,neuter,accusative,plural,lhiaghtyn,1.5778271903522345,,,,,,,lhiaghtyn,lhiaghtyn,"tomb, grave"
μνημεῖον,13,unigram,neuter,accusative,singular,oaie,31.97471716104605,,,,,,,oaie,oaie,"tomb, grave"
μνημεῖον,79,unigram,neuter,nominative,plural,oaiaghyn,1.7455894930536913,,,,,,,,oaiaghyn,"tomb, grave"
μνημεῖον,269,unigram,neuter,nominative,singular,,,,,,,,,er‐gerrey,oaie,"tomb, grave"
θησαυρός,227,unigram,masculine,accusative,singular,boghtyn,1.0379556315767848,,,,,,,boghtyn,boghtyn,treasure
δένδρον,88,unigram,neuter,accusative,plural,biljyn,3.2679635366864335,,,,,,,biljyn,biljyn,tree	
δένδρον,77,unigram,neuter,accusative,singular,villey,3.562732920143763,,,,,,,villey,villey,tree	
λίτρα,124,unigram,feminine,accusative,singular,ooilaghey,1.0960524252565438,,,,,,,ooilaghey,,unit of measure around 300 grams
κώμη,275,unigram,feminine,accusative,plural,,,,,,,,,baljyn‐cheerey,baljyn-cheerey,village
κώμη,55,unigram,feminine,accusative,singular,balley,3.919728492101752,,,,,,,balley,balley,village
παρθένος,285,unigram,feminine,nominative,plural,moidynyn,3.9997962573930907,,,,,,,moidynyn,moidynyn,virgin
φωνή,210,unigram,feminine,nominative,plural,,,,,,,,,ard‐choraaghyn,ard-choraaghyn,voice or sound
φωνή,324,unigram,feminine,nominative,singular,coraa,5.052834795660002,,,,,,,coraa,coraa,voice or sound
πόλεμος,267,unigram,masculine,accusative,plural,caggaghyn,1.4755699359406171,,,,,,,caggaghyn,caggaghyn,war
πόλεμος,41,unigram,masculine,accusative,singular,caggey,1.2013523596909814,,,,,,,caggey,caggey,war
ὕδωρ,343,unigram,neuter,accusative,plural,ushtey,2.7598117434053653,,,,,,,ushtey,ushtey,water
ὕδωρ,94,unigram,neuter,accusative,singular,ushtey,23.097333847909955,,,,,,,ushtey,ushtey,water
ὕδωρ,112,unigram,neuter,nominative,singular,ushtey,7.074659899219071,,,,,,,ushtey,ushtey,water
ὑδρία,214,unigram,feminine,accusative,plural,,,,,,,,,Lhieen‐jee,Lhieen-jee,water jar
ὑδρία,117,unigram,feminine,accusative,singular,Daag,1.0960524252565438,,,,,,,,Daag,water jar
ὁδός,268,unigram,feminine,accusative,plural,raaidyn,1.573977912088813,,,,,,,raaidyn,raaidyn,way
ὁδός,148,unigram,feminine,accusative,singular,raad,10.893305514575244,,,,,,,raad,raad,way
γάμος,168,unigram,masculine,accusative,plural,vannish,3.2131618094826457,,,,,,,vannish,vannish,wedding
γάμος,251,unigram,masculine,accusative,singular,vannish,1.9908258315989853,,,,,,,vannish,vannish,wedding
γυνή,111,unigram,feminine,accusative,plural,,,,,,,,,lhow,low,"wife, woman"
γυνή,184,unigram,feminine,accusative,singular,ven,1.5621258861451108,,,,,,,ven,ven,"wife, woman"
γυνή,121,unigram,feminine,nominative,plural,mraane,3.958543468871261,,,,,,,mraane,mraane,"wife, woman"
γυνή,128,unigram,feminine,nominative,singular,ven,1.6954939577170436,,,,,,,ven,ven,"wife, woman"
ἄνεμος,6,unigram,masculine,nominative,plural,geayghyn,2.3480432948086567,,,,,,,geayghyn,geayghyn,wind
ἄνεμος,68,unigram,masculine,nominative,singular,gheay,11.288773785605606,,,,,,,gheay,gheay,wind
πνεῦμα,314,unigram,neuter,accusative,plural,spyrrydyn,2.348457880116067,,,,,,,spyrrydyn,spyrrydyn,"wind, breath, spirit"
πνεῦμα,173,unigram,neuter,accusative,singular,Spyrryd,2.917473457445959,,,,,,,Spyrryd,Spyrryd,"wind, breath, spirit"
πνεῦμα,8,unigram,neuter,nominative,plural,spyrrydyn,4.09237474457085,,,,,,,spyrrydyn,spyrrydyn,"wind, breath, spirit"
πνεῦμα,20,unigram,neuter,nominative,singular,spyrryd,1.7821657317506254,,,,,,,spyrryd,spyrryd,"wind, breath, spirit"
λύκος,5,unigram,masculine,nominative,singular,,,,,,,,,moddey‐oaldey,moddey-oaldey,wolf
ῥῆμα,193,unigram,neuter,accusative,plural,goan,6.279792029688682,,,,,,,goan,goan,word
ῥῆμα,170,unigram,neuter,accusative,singular,raa,1.1955189214764574,,,,,,,raa,raa,word
ῥῆμα,29,unigram,neuter,nominative,plural,goan,1.028106018595981,,,,,,,goan,,word
λόγος,171,unigram,masculine,accusative,plural,ghoan,2.624316470584516,,,,,,,ghoan,ghoan,word
λόγος,162,unigram,masculine,accusative,singular,goo,4.254697729013432,,,,,,,goo,goo,word
λόγος,158,unigram,masculine,nominative,plural,ooir,1.0606373060583234,,,,,,,ooir,ooir,word
λόγος,304,unigram,masculine,nominative,singular,raa,1.2091839797681092,,,,,,,raa,raa,word
ἔργον,44,unigram,neuter,accusative,plural,obbraghyn,39.430939192178116,,,,,,,obbraghyn,obbraghyn,work
ἔργον,95,unigram,neuter,accusative,singular,obbyr,9.513964432436813,,,,,,,obbyr,obbyr,work
ἔργον,308,unigram,neuter,nominative,plural,obbraghyn,6.0498468990335255,,,,,,,obbraghyn,obbraghyn,work
ἔργον,284,unigram,neuter,nominative,singular,obbyr,1.0722354069482136,,,,,,,obbyr,obbyr,work
ἐργάτης,151,unigram,masculine,nominative,plural,fouyr,1.961002045153282,,,,,,,fouyr,fouyr,worker
ἐργάτης,221,unigram,masculine,nominative,singular,toilliu,3.8268342975731584,,,,,,,toilliu,toilliu,worker
ἔτος,264,unigram,neuter,accusative,plural,bleeaney,3.3191993924319725,,,,,,,bleeaney,bleeaney,year
ἔτος,185,unigram,neuter,accusative,singular,bleïn,1.1063205521617083,,,,,,,bleïn,,year
ζεῦγος,16,unigram,neuter,accusative,plural,chubbil,1.2013309189107515,,,,,,,chubbil,chubbil,"yoke, pair"
