lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1123_translation,version_1124_translation,version_1125_translation,version_1126_translation,version_1127_translation,version_1128_translation,english_translation
ποιμήν,259,unigram,masculine,nominative,singular,pásztor,445.21818891262626,pásztor,pásztor,pásztor,pásztor,pásztor,pásztor,"shepherd, pastor"
σημεῖον,127,unigram,neuter,accusative,plural,jeleket,58.85417938171767,csodákat,jeleket,jeleket,jeleket,jeleket,jeleket,sign
σημεῖον,115,unigram,neuter,accusative,singular,jelt,304.2280588177138,bizonyítékul,jelt,jelt,jelt,jelt,jelt,sign
σημεῖον,39,unigram,neuter,nominative,plural,jelek,97.00106434091327,jelek,jelek,jelek,jelek,jelek,jelek,sign
σημεῖον,80,unigram,neuter,nominative,singular,jele,1.4229291374935988,bizonyítékul,jelt,,jele,jele,,sign
δραχμή,155,unigram,feminine,accusative,singular,drahmát,15.998372144331183,megtalálja,drahmát,drakhmát,drahmát,drahmát,drahmát,"silver coin, drachma"
ἀργύριον,197,unigram,neuter,accusative,plural,harminc,1.354198896463376,harminc,,ezüst,ezüstöt,harminc,ezüstpénzt,"silver, money"
ἀργύριον,306,unigram,neuter,accusative,singular,pénzt,41.02948644636242,pénzt,pénzt,pénzt,pénzt,pénzt,pénzt,"silver, money"
ἁμαρτία,254,unigram,feminine,accusative,plural,bűnöket,22.178683652527283,bűnöket,vétkeket,bűnöket,bűnöket,bűnöket,bűnöket,sin
ἁμαρτία,199,unigram,feminine,accusative,singular,volna,2.2656208388488657,bűnösek,volna,volna,bűnük,volna,volna,sin
ἁμαρτία,263,unigram,feminine,nominative,plural,bűneid,5.486666792581975,,,bűneid,bűneid,bűneid,bűneid,sin
ἁμαρτία,260,unigram,feminine,nominative,singular,ezért,1.4405610193501084,,,,,,ezért,sin
ἀδελφή,285,unigram,feminine,accusative,plural,testvéreit,1.351655005424381,testvéreit,szántóföldeket,,testvéreit,testvéreit,gyermekeit,sister
ἀδελφή,121,unigram,feminine,accusative,singular,nővérét,1.2635274362094724,nővérét,,,,,,sister
ἀδελφή,17,unigram,feminine,nominative,plural,,,élnek,húgai,nőtestvérei,,,közöttünk,sister
ἀδελφή,284,unigram,feminine,nominative,singular,testvérem,1.831622271903947,nővére,testvérem,,,testvérem,,sister
ῥάπισμα,139,unigram,neuter,accusative,plural,,,,,,járultak,odajárultak,csapdosták,"slap, strike, hit"
ῥάπισμα,248,unigram,neuter,accusative,singular,ütötte,1.316739288237296,,ütötte,főpapnak,ütötte,,ütötte,"slap, strike, hit"
πλοιάριον,213,unigram,neuter,nominative,plural,,,,Tibériászból,,,Tibériásból,,small boat
πλοιάριον,126,unigram,neuter,nominative,singular,tömeg,1.026654444243081,,tömeg,,,,,small boat
ὀψάριον,234,unigram,neuter,accusative,singular,halat,1.4750162014994408,,kenyeret,parázs,halat,halat,,small fish
υἱός,44,unigram,masculine,accusative,plural,Zebedeus,6.096329614868593,Zebedeus,Zebedeus,,Zebedeus,Zebedeus,,son
υἱός,114,unigram,masculine,accusative,singular,Emberfiát,5.2054668364887435,Emberfiát,Fiát,Fiát,Emberfiát,Emberfiát,Emberfiát,son
υἱός,117,unigram,masculine,nominative,plural,fiai,7130.659255334789,fiai,fiai,fiai,fiai,fiai,fiai,son
υἱός,194,unigram,masculine,nominative,singular,Emberfia,5.906277032885737,Emberfia,Fia,Fia,Emberfia,Emberfia,Emberfia,son
ψυχή,257,unigram,feminine,accusative,singular,életét,18.732542564951395,életét,lelkét,életét,életét,életét,életét,"soul, life"
ἀστήρ,268,unigram,masculine,nominative,plural,lehullanak,1.0595352057902494,,,lehullanak,,,,star
λίθος,272,unigram,masculine,accusative,plural,ragadának,1.9999483947157184,,,ragadának,,,,stone
λίθος,34,unigram,masculine,accusative,singular,követ,45.39908230660334,kő,követ,követ,követ,követ,követ,stone
λίθος,125,unigram,masculine,nominative,plural,kövek,186.26925066781004,kövek,kövek,kövek,kövek,kövek,kövek,stone
λίθος,38,unigram,masculine,nominative,singular,kő,15.15147708521327,kő,kő,kő,kő,kő,kő,stone
συναγωγή,224,unigram,feminine,accusative,plural,elé,1.2394050029741988,zsinagógákban,zsinagógák,elé,elé,elé,elé,synagogue
συναγωγή,307,unigram,feminine,accusative,singular,zsinagógába,286.76655302077097,zsinagógába,zsinagógába,zsinagógába,zsinagógába,zsinagógába,zsinagógába,synagogue
τράπεζα,178,unigram,feminine,accusative,plural,pénzváltók,3.4458419033465435,kizavarta,pénzváltók,pénzváltók,,,pénzváltók,table
τάλαντον,65,unigram,neuter,accusative,plural,talentumot,35.03122186595474,talentumot,talentumot,tálentomot,talentumot,talentumot,talentumot,talent (weight and monetary unit: around 20 years' wages)
τάλαντον,206,unigram,neuter,accusative,singular,talentumot,44.065511695248404,talentumot,talentumot,tálentomot,talentumot,talentumot,talentumot,talent (weight and monetary unit: around 20 years' wages)
φόρος,264,unigram,masculine,accusative,singular,fizetnünk,1.8187860421660018,,,fizetnünk,fizetnünk,fizetnünk,fizetnünk,tax
τελώνης,173,unigram,masculine,nominative,plural,vámszedők,654.874040669792,vámszedők,vámszedők,vámszedők,vámszedők,vámszedők,vámszedők,tax collector
τελώνης,66,unigram,masculine,nominative,singular,vámszedő,413.785723312531,vámszedő,vámszedő,vámszedő,vámszedő,vámszedő,vámszedő,tax collector
γραμματεύς,311,unigram,masculine,nominative,plural,írástudók,342.6072358409939,törvénytanítók,írástudók,írástudók,írástudók,írástudók,írástudók,"teacher, expert in the law, scholar, scribe"
γραμματεύς,195,unigram,masculine,nominative,singular,írástudó,128.54573752604884,törvénytanító,írástudó,írástudó,írástudó,írástudó,írástudó,"teacher, expert in the law, scholar, scribe"
καθηγητής,299,unigram,masculine,nominative,plural,-nek,1.0960475382633137,-nek,,,,,,"teacher, guide"
καθηγητής,205,unigram,masculine,nominative,singular,-nek,1.0960475382633137,-nek,,,,,,"teacher, guide"
κλέπτης,75,unigram,masculine,nominative,plural,tolvajok,5.513052992025398,tolvajok,tolvajok,tolvajok,,,tolvajok,thief
κλέπτης,204,unigram,masculine,nominative,singular,tolvaj,983.3097924683995,tolvaj,tolvaj,tolvaj,tolvaj,tolvaj,tolvaj,thief
διαλογισμός,269,unigram,masculine,accusative,plural,gondolataikat,3.412311480002347,állj,,,gondolataikat,,gondolataikat,"thought, argument"
διαλογισμός,132,unigram,masculine,accusative,singular,gondolatát,1.2729399331066993,,fontolgatását,,gondolatát,gondolatát,kézen,"thought, argument"
διαλογισμός,107,unigram,masculine,nominative,plural,gondolatok,1.7955834839797271,gondolatok,fontolgatások,,,gondolatok,,"thought, argument"
διαλογισμός,262,unigram,masculine,nominative,singular,vita,1.2729399331066993,vitatkoztak,,,vita,vita,gondolat,"thought, argument"
θρόνος,217,unigram,masculine,accusative,singular,,,,trónját,,,,székét,throne
χρόνος,244,unigram,masculine,accusative,plural,időre,1.0961210847775034,időre,,,,,,time
χρόνος,210,unigram,masculine,accusative,singular,ideig,6.267351036884498,ideig,ideig,ideig,ideig,ideig,ideig,time
καιρός,129,unigram,masculine,nominative,singular,idő,1.624198479236949,idő,idő,időm,idő,idő,időm,"time, right time"
τάφος,159,unigram,masculine,accusative,singular,sírt,291.92237677511,sírt,sírt,sírt,sírt,sírt,sírt,"tomb, grave"
μνημεῖον,11,unigram,neuter,accusative,plural,,,prófétáknak,Jaj,sírjait,,,síremlékeit,"tomb, grave"
μνημεῖον,15,unigram,neuter,accusative,singular,sírhoz,1543.7713351395291,sírhoz,sírhoz,sírhoz,sírhoz,sírhoz,sírhoz,"tomb, grave"
μνημεῖον,71,unigram,neuter,nominative,plural,sírok,55.851660667752896,sírok,sírok,sírok,sírok,sírok,sírok,"tomb, grave"
μνημεῖον,238,unigram,neuter,nominative,singular,sír,17.00106503456292,,sír,sír,sír,sír,sír,"tomb, grave"
θησαυρός,200,unigram,masculine,accusative,singular,mennyben,1.278391164680115,szegények,,,mennyben,mennyben,,treasure
δένδρον,79,unigram,neuter,accusative,plural,fákat,7.999386727302836,,,fákat,fákat,fákat,,tree	
κώμη,243,unigram,feminine,accusative,plural,falvakba,4.768295391955506,környező,falvakba,falvakba,falvakba,falvakba,falvakat,village
κώμη,51,unigram,feminine,accusative,singular,faluba,2332.46089927362,faluba,faluba,faluba,faluba,faluba,faluba,village
παρθένος,253,unigram,feminine,nominative,plural,szűzek,1.999949063699646,,,szűzek,,,,virgin
παρθένος,186,unigram,feminine,nominative,singular,Immánuel,1.0960670999999007,Immánuel,,,,,,virgin
φωνή,295,unigram,feminine,nominative,singular,,,,hang,szerelmes,,,Fiam,voice or sound
πόλεμος,236,unigram,masculine,accusative,plural,háborúkról,1.7296059547218419,,vég,háborúkról,vég,háborúkról,háborúkról,war
ὕδωρ,312,unigram,neuter,accusative,plural,vízen,5.7184923167771995,vízen,habokon,vizeken,vízen,vízen,Péter,water
ὕδωρ,84,unigram,neuter,accusative,singular,vizet,5904.260910527477,vizet,vizet,vizet,vizet,vizet,vizet,water
ὕδωρ,99,unigram,neuter,nominative,singular,víz,203.83664580902172,víz,víz,víz,víz,víz,víz,water
ὑδρία,104,unigram,feminine,accusative,singular,vedrét,1.3167216672078015,,vedrét,vedrét,korsóját,korsóját,vedrét,water jar
ὁδός,237,unigram,feminine,accusative,plural,utakra,3.813933926385931,ki,utakra,,utakra,utakra,utakra,way
ὁδός,131,unigram,feminine,accusative,singular,útját,9.483664269940125,utat,útját,útját,útját,útját,útját,way
γάμος,149,unigram,masculine,accusative,plural,menyegzőre,23.773358374395983,lakodalomba,lakodalomba,,menyegzőre,menyegzőre,menyegzőre,wedding
γάμος,220,unigram,masculine,accusative,singular,Meghívták,1.410966275854595,Meghívták,,,,,,wedding
γυνή,164,unigram,feminine,accusative,singular,feleségét,95.4006506937815,feleségül,feleségét,feleségét,feleségét,feleségét,feleségét,"wife, woman"
γυνή,108,unigram,feminine,nominative,plural,asszonyok,4.193690401796812,Galileától,asszonyok,asszonyok,asszonyok,asszonyok,asszonyok,"wife, woman"
γυνή,113,unigram,feminine,nominative,singular,asszony,31673.935612593315,asszony,asszony,asszony,asszony,asszony,asszony,"wife, woman"
ἄνεμος,6,unigram,masculine,nominative,plural,szelek,8.448220707430059,szél,szelek,szelek,szelek,szelek,szelek,wind
ἄνεμος,63,unigram,masculine,nominative,singular,szél,41.744054331762975,szél,szél,szél,szél,szél,szél,wind
πνεῦμα,282,unigram,neuter,accusative,plural,szellemet,1.3676165660171875,,szellemet,,,,,"wind, breath, spirit"
πνεῦμα,154,unigram,neuter,accusative,singular,Szentlelket,1.7261379969561927,Szent,Szellem,,Szentlelket,Szentlelket,Lelket,"wind, breath, spirit"
πνεῦμα,8,unigram,neuter,nominative,plural,lelkek,6.3053819881330675,szellemek,szellemek,lelkek,lelkek,lelkek,lelkek,"wind, breath, spirit"
πνεῦμα,20,unigram,neuter,nominative,singular,lélek,15.775653459759976,Szent,szellem,lélek,lélek,lélek,lélek,"wind, breath, spirit"
ῥῆμα,171,unigram,neuter,accusative,plural,beszédeket,1.710352637453523,őrizte,beszédeket,beszédeit,,beszédeket,beszédeket,word
ῥῆμα,151,unigram,neuter,accusative,singular,értették,3.8135901588172723,miről,értették,,értették,értették,értették,word
ῥῆμα,28,unigram,neuter,nominative,plural,beszédek,1.7964509278396048,,beszédek,,,,,word
λόγος,152,unigram,masculine,accusative,plural,beszédeket,6.126148558778887,szavaimat,beszédeimet,beszédeket,beszédeket,beszédeket,beszédeket,word
λόγος,144,unigram,masculine,accusative,singular,igét,28.035611064493363,üzenetét,igét,ígét,igét,igét,igét,word
λόγος,141,unigram,masculine,nominative,plural,múlnak,1.1031783383757379,elmúlik,beszédeim,,múlnak,múlnak,,word
λόγος,271,unigram,masculine,nominative,singular,,,terjedt,Ige,beszéd,ige,ige,beszéd,word
ἔργον,41,unigram,neuter,accusative,plural,,,tettem,melyeket,dolgait,cselekedeteit,cselekedeteit,dolgait,work
ἔργον,85,unigram,neuter,accusative,singular,dolgot,2.5377301796614433,feladatot,zaklatjátok,dolgot,,bántjátok,dolgot,work
ἔργον,275,unigram,neuter,nominative,plural,cselekedetei,2.9301371171554016,világosságra,teszek,cselekedetei,cselekedetei,cselekedetei,bizonyságot,work
ἔργον,252,unigram,neuter,nominative,singular,,,,munkája,higyjetek,,dolog,küldött.,work
ἐργάτης,134,unigram,masculine,nominative,plural,,,,aratnivaló,,,,munkás,worker
ἐργάτης,196,unigram,masculine,nominative,singular,munkás,4.415305714235327,megérdemli,munkás,munkás,munkás,munkás,munkás,worker
ἔτος,233,unigram,neuter,accusative,plural,éve,36.57493137430423,éve,éve,asszony,éve,éve,,year
ἔτος,165,unigram,neuter,accusative,singular,évre,1.999948763622849,,évre,,,,,year
