lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1280_translation,version_1281_translation,english_translation
διαλογισμός,123,unigram,masculine,nominative,plural,tiyub,1.0892790036256297,tiyub,,"thought, argument"
διαλογισμός,301,unigram,masculine,nominative,singular,10:35+,1.5258889201926902,10:35+,10:35+,"thought, argument"
θρόνος,245,unigram,masculine,accusative,singular,,,timbu,tiimbu,throne
χρόνος,278,unigram,masculine,accusative,plural,,,tivalagi,tivalaghi,time
χρόνος,239,unigram,masculine,accusative,singular,,,mala,pitum,time
καιρός,147,unigram,masculine,nominative,singular,,,sawa,saawe,"time, right time"
τάφος,135,unigram,masculine,accusative,plural,apabood,1.0971869945960706,,apabood,"tomb, grave"
τάφος,179,unigram,masculine,accusative,singular,,,tiŋgin,naal,"tomb, grave"
μνημεῖον,15,unigram,neuter,accusative,plural,,,paghunadi,apabood,"tomb, grave"
μνημεῖον,19,unigram,neuter,accusative,singular,naal,5.37055596720113,naal,naal,"tomb, grave"
μνημεῖον,83,unigram,neuter,nominative,plural,naal,2.635588728466133,naal,naal,"tomb, grave"
μνημεῖον,271,unigram,neuter,nominative,singular,,,saambu,puura,"tomb, grave"
ὀδούς,71,unigram,masculine,accusative,plural,livo,1.0960866985123228,livo,,tooth
θησαυρός,101,unigram,masculine,accusative,plural,,,mbaliiŋ,kuaz,treasure
θησαυρός,228,unigram,masculine,accusative,singular,,,yaama,maeta,treasure
δένδρον,93,unigram,neuter,accusative,plural,,,Ghitoŋadi,ai,tree	
δένδρον,81,unigram,neuter,accusative,singular,,,itub,ai,tree	
λίτρα,258,unigram,feminine,accusative,plural,kilogram,1.2025565788927057,kilogram,kilogram,unit of measure around 300 grams
λίτρα,127,unigram,feminine,accusative,singular,imusi,1.0810827684916444,imusi,,unit of measure around 300 grams
κώμη,277,unigram,feminine,accusative,plural,,,tataŋgan,nugh,village
κώμη,57,unigram,feminine,accusative,singular,,,ndug,nugh,village
παρθένος,291,unigram,feminine,nominative,plural,,,ndiliva,zilivaa,virgin
παρθένος,209,unigram,feminine,nominative,singular,,,Imanuel,Imanuel.,virgin
φωνή,210,unigram,feminine,nominative,plural,Avodi,1.0962100302615791,Avodi,,voice or sound
φωνή,334,unigram,feminine,nominative,singular,,,Apasaluŋgan,Apaduduŋai,voice or sound
πόλεμος,269,unigram,masculine,accusative,plural,asaŋeeŋ,1.1699108713718567,asaŋeeŋ,asaŋeeŋ,war
πόλεμος,43,unigram,masculine,accusative,singular,"20,000",1.473583432111766,"20,000","20,000",war
ὕδωρ,351,unigram,neuter,accusative,plural,,,ya,yaa,water
ὕδωρ,97,unigram,neuter,accusative,singular,,,ya,yaa,water
ὕδωρ,114,unigram,neuter,nominative,singular,,,ya,yaa,water
ὑδρία,121,unigram,feminine,accusative,singular,,,apatu,paatu,water jar
ὁδός,270,unigram,feminine,accusative,plural,,,ataam,eez,way
ὁδός,150,unigram,feminine,accusative,singular,,,ataam,eez,way
γάμος,168,unigram,masculine,accusative,plural,,,vaiuuŋ,vaiŋ,wedding
γάμος,248,unigram,masculine,accusative,singular,tipoi,1.1851908011203451,tipoi,,wedding
γυνή,113,unigram,feminine,accusative,plural,,,ndizwamim,azuwamimŋa,"wife, woman"
γυνή,184,unigram,feminine,accusative,singular,,,azuwa,azaawa,"wife, woman"
γυνή,124,unigram,feminine,nominative,plural,,,Ndiliva,Zilivaa,"wife, woman"
γυνή,129,unigram,feminine,nominative,singular,,,liva,Livaa,"wife, woman"
ἄνεμος,10,unigram,masculine,nominative,plural,yaghur,1.9327267819479856,yaghur,yaghur,wind
ἄνεμος,72,unigram,masculine,nominative,singular,,,dibom,yaghur,wind
πνεῦμα,322,unigram,neuter,accusative,plural,tizeev,1.6453690375136434,tizeev,tizeev,"wind, breath, spirit"
πνεῦμα,173,unigram,neuter,accusative,singular,Avuvu,3.5943693495671383,Avuvu,Avuvu,"wind, breath, spirit"
πνεῦμα,12,unigram,neuter,nominative,plural,tizeev,2.3899682164007743,tizeev,tizeev,"wind, breath, spirit"
πνεῦμα,25,unigram,neuter,nominative,singular,Avuvu,6.324382508030852,Avuvu,Avuvu,"wind, breath, spirit"
λύκος,5,unigram,masculine,nominative,singular,timbiriis,1.1454502626623055,timbiriis,,wolf
κοιλία,290,unigram,feminine,nominative,singular,payamyam,1.8780830569546074,payamyam,payamyam,"womb, stomach, source of feelings and emotions"
ῥῆμα,192,unigram,neuter,accusative,plural,,,nasavia,ighamgham,word
ῥῆμα,170,unigram,neuter,accusative,singular,,,timatughez,tiroi,word
ῥῆμα,32,unigram,neuter,nominative,plural,,,anunuud,irau,word
λόγος,171,unigram,masculine,accusative,plural,saveeŋ,2.695452687275566,saveeŋ,saveeŋ,word
λόγος,162,unigram,masculine,accusative,singular,saveeŋ,3.13894774331553,saveeŋ,saveeŋ,word
λόγος,159,unigram,masculine,nominative,plural,Sambam,1.7546066563177802,Sambam,Sambam,word
λόγος,311,unigram,masculine,nominative,singular,saveeŋ,7.279219796774932,saveeŋ,saveeŋ,word
ἔργον,46,unigram,neuter,accusative,plural,uraat,2.5586317027631105,uraat,uraat,work
ἔργον,99,unigram,neuter,accusative,singular,Ayau,1.2316224578772297,,Ayau,work
ἔργον,315,unigram,neuter,nominative,plural,tighamgham,1.74667703705876,tighamgham,tighamgham,work
ἔργον,289,unigram,neuter,nominative,singular,,,inim.,ilam.,work
ἐργάτης,153,unigram,masculine,nominative,plural,,,timatu,timatuugh,worker
ἐργάτης,221,unigram,masculine,nominative,singular,1Tim,1.399098807148056,1Tim,1Tim,worker
ἔτος,266,unigram,neuter,accusative,plural,ndaman,13.432054932141662,ndaman,ndaman,year
ἔτος,185,unigram,neuter,accusative,singular,,,natoor,nakep,year
ζεῦγος,21,unigram,neuter,accusative,plural,natoov,1.097170674670268,,natoov,"yoke, pair"
ζεῦγος,259,unigram,neuter,accusative,singular,Arav,1.097170674670268,,Arav,"yoke, pair"
