lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1327_translation,version_1328_translation,version_1329_translation,version_1330_translation,version_1331_translation,version_1332_translation,english_translation
μαργαρίτης,258,unigram,masculine,accusative,plural,parels,7.999389291096735,parels,paarlen,parels,parels,,,pearls
μαργαρίτης,41,unigram,masculine,accusative,singular,parel,1.9463922726567375,parel,parel,parel,parel,parel,parel,pearls
τόπος,316,unigram,masculine,accusative,plural,aardbevingen,1.0813026380505173,,aardbevingen,,,,,place
τόπος,341,unigram,masculine,accusative,singular,plaats,1137.26384287689,plek,plaats,plaats,plaats,plaats,plaats,place
πρωτοκλισία,321,unigram,feminine,accusative,plural,plaatsen,2.395161315128675,,plaatsen,ereplaatsen,plaatsen,plaatsen,vooraanzittingen,place of honor
πρωτοκλισία,40,unigram,feminine,accusative,singular,zitten,1.149720088793538,zitten,,,zitten,eerste,,place of honor
ὄφις,120,unigram,masculine,accusative,singular,slang,51.23504833053121,slang,slang,slang,slang,slang,slang,poison
σκεῦος,159,unigram,neuter,accusative,plural,,,leeghalen,,,vastbinden,plunderen,,"possession, object, thing, jar, vessel"
σκεῦος,297,unigram,neuter,accusative,singular,voorwerp,1.4580586073036694,íets,koopwaar,voorwerp,,voorwerp,vat,"possession, object, thing, jar, vessel"
σκεῦος,149,unigram,neuter,nominative,plural,,,spullen,meubels,huisraad,spullen,halen,huisraad,"possession, object, thing, jar, vessel"
δύναμις,122,unigram,feminine,accusative,plural,,,wonderen,wonderen,krachten,wonderen,krachten,krachten,"power, ability, miracle"
δύναμις,52,unigram,feminine,accusative,singular,kracht,1470.1720307226217,kracht,kracht,kracht,kracht,kracht,kracht,"power, ability, miracle"
δύναμις,91,unigram,feminine,nominative,plural,krachten,66.16565957524465,wonderen,krachten,krachten,wonderen,krachten,krachten,"power, ability, miracle"
δύναμις,133,unigram,feminine,nominative,singular,kracht,289.25513850487505,kracht,kracht,kracht,kracht,kracht,kracht,"power, ability, miracle"
ἱερεύς,20,unigram,masculine,nominative,plural,gelezen,1.2092048525348733,gelezen,,,gelezen,,,priest
ἱερεύς,279,unigram,masculine,nominative,singular,priester,49.64941262983157,priester,priester,priester,priester,priester,priester,priest
φυλακή,299,unigram,feminine,accusative,plural,gevangenissen,1.1796207283193996,gevangenissen,,,,,,prison
φυλακή,26,unigram,feminine,accusative,singular,gevangenis,66.11464385302246,gevangenis,gevangenis,gevangenis,,gevangenis,gevangenis,prison
προφήτης,70,unigram,masculine,accusative,plural,profeten,4154.665717038635,profeten,profeten,profeten,profeten,profeten,profeten,prophet
προφήτης,230,unigram,masculine,accusative,singular,profeet,2217.516531688812,profeet,profeet,profeet,profeet,profeet,profeet,prophet
προφήτης,257,unigram,masculine,nominative,plural,profeten,485.3790826422972,profeten,profeten,profeten,profeten,profeten,profeten,prophet
προφήτης,308,unigram,masculine,nominative,singular,profeet,1242.8512680231718,profeet,profeet,profeet,profeet,profeet,profeet,prophet
βαλλάντιον,19,unigram,neuter,accusative,singular,beurs,1.2929472111849534,reistas,beurs,beurs,tas,beurs,buidel,purse
ποταμός,145,unigram,masculine,nominative,plural,,,stortte,,,overstroming,stromen,,river
ποταμός,194,unigram,masculine,nominative,singular,,,fundament,,,fundering,,,river
λῃστής,48,unigram,masculine,accusative,plural,rovers,4.360285098311122,,rovers,,,rovers,moordenaars,robber
λῃστής,392,unigram,masculine,accusative,singular,misdadiger,1.119431105225799,,,misdadiger,misdadiger,,moordenaar,robber
λῃστής,369,unigram,masculine,nominative,plural,rovers,8.144489347598043,moordenaars,rovers,misdadigers,rovers,rovers,moordenaars,robber
λῃστής,182,unigram,masculine,nominative,singular,rover,7.999386984598604,rover,rover,,,rover,moordenaar,robber
ἄρχων,236,unigram,masculine,accusative,plural,,,Pilatus,oversten,bijeengeroepen,leiders,oversten,bijeengeroepen,ruler
ἄρχων,109,unigram,masculine,accusative,singular,sleept,1.2730928319971,sleept,,sleept,,,,ruler
ἄρχων,74,unigram,masculine,nominative,plural,,,leiders,oversten,leiders,leiders,oversten,oversten,ruler
ἄρχων,363,unigram,masculine,nominative,singular,,,heerser,vorst,,heerser,overste,overste,ruler
ἀκοή,8,unigram,feminine,accusative,plural,,,berichten,oorlogsgeruchten,geruchten,berichten,,geruchten,rumor
ἀκοή,84,unigram,feminine,accusative,singular,,,verteld,viervorst,viervorst,gouverneur,verteld,,rumor
ἀκοή,188,unigram,feminine,nominative,plural,band,1.3539810963568875,normaal,losgemaakt,band,ineens,band,band,rumor
ἀκοή,379,unigram,feminine,nominative,singular,,,,faam,,nieuws,drong,gerucht,rumor
βιβλίον,63,unigram,neuter,accusative,plural,boeken,1.2125655932085442,boeken,,boeken,opgeschreven,,,"scroll, book"
βιβλίον,60,unigram,neuter,accusative,singular,scheidbrief,1.239506680362074,meegeeft,scheidingsbrief,echtscheidingsbrief,brief,scheidbrief,scheidbrief,"scroll, book"
διάκονος,251,unigram,masculine,nominative,plural,proefde,1.3263996211162876,,,,proefde,,,"servant, minister, deacon"
διάκονος,104,unigram,masculine,nominative,singular,dienaar,23.03197326505525,anderen,dienaar,dienaar,dienaar,dienaar,dienaar,"servant, minister, deacon"
δοῦλος,243,unigram,masculine,accusative,plural,dienaren,19.86907226627741,dienaren,dienaars,dienaren,knechten,slaven,dienstknechten,"servant, slave"
δοῦλος,30,unigram,masculine,accusative,singular,,,slaaf,knecht,dienaar,knecht,slaaf,dienstknecht,"servant, slave"
δοῦλος,118,unigram,masculine,nominative,plural,knechten,3.93959929372957,knechten,dienaars,dienaren,knechten,slaven,dienstknechten,"servant, slave"
δοῦλος,237,unigram,masculine,nominative,singular,dienaar,2.2789741415487508,dienaar,dienaar,dienaar,knecht,slaaf,dienstknecht,"servant, slave"
πρόβατον,373,unigram,neuter,accusative,plural,schapen,19213.331273173186,schapen,schapen,schapen,schapen,schapen,schapen,sheep
πρόβατον,166,unigram,neuter,accusative,singular,schaap,70.7970621023103,schaap,schaap,schaap,schaap,schaap,schaap,sheep
ποιμήν,288,unigram,masculine,nominative,plural,herders,277.6517340374599,herders,herders,herders,herders,herders,herders,"shepherd, pastor"
ποιμήν,333,unigram,masculine,nominative,singular,herder,3.473570119802589,schapen,herder,herder,herder,herder,herder,"shepherd, pastor"
σημεῖον,162,unigram,neuter,accusative,plural,tekenen,175.9071894666961,wonderen,tekenen,tekenen,wonderen,tekenen,tekenen,sign
σημεῖον,148,unigram,neuter,accusative,singular,teken,3949.3929588230076,teken,teken,teken,,teken,teken,sign
σημεῖον,49,unigram,neuter,nominative,plural,tekenen,14.112612021789495,zullen,tekenen,tekenen,heelal,tekenen,tekenen,sign
σημεῖον,103,unigram,neuter,nominative,singular,teken,231.52576823906688,teken,teken,teken,teken,teken,teken,sign
δραχμή,196,unigram,feminine,accusative,singular,penning,2.5062936975813597,gevonden,drachme,penning,munt,,penning,"silver coin, drachma"
ἀργύριον,248,unigram,neuter,accusative,plural,,,zilverstukken,zilverlingen,zilverstukken,geld,zilverlingen,zilveren,"silver, money"
ἀργύριον,382,unigram,neuter,accusative,singular,geld,622.4797828917368,geld,geld,geld,geld,geld,geld,"silver, money"
ἁμαρτία,328,unigram,feminine,accusative,plural,zonden,11.235913315146782,vergeven,zonden,zonden,zonden,zonden,zonden,sin
ἁμαρτία,253,unigram,feminine,accusative,singular,zonde,162.92002778733394,schuldig,zonde,zonde,schuldig,zonde,zonde,sin
ἁμαρτία,337,unigram,feminine,nominative,plural,,,vergeef,,zonden,zonden,vergeven,vergeven,sin
ἁμαρτία,334,unigram,feminine,nominative,singular,zonde,11.505783061037736,kunnen,zonde,zonde,verkeerds,zonde,zonde,sin
ἀδελφή,360,unigram,feminine,accusative,plural,zusters,5.052636514831259,zussen,zusters,zusters,zusters,zusters,zusters,sister
ἀδελφή,155,unigram,feminine,accusative,singular,zuster,27.10085902980025,Marta,zuster,zuster,Maria,zuster,zuster,sister
ἀδελφή,22,unigram,feminine,nominative,plural,zusters,146.70848692207042,zussen,zusters,zusters,zusters,zusters,zusters,sister
ἀδελφή,359,unigram,feminine,nominative,singular,zuster,795.5761336952736,zus,zuster,zuster,zuster,zuster,zuster,sister
ῥάπισμα,177,unigram,neuter,accusative,plural,Gegroet,1.4781910815939512,groeten,,Gegroet,Gegroet,Gegroet,kinnebakslagen,"slap, strike, hit"
ῥάπισμα,320,unigram,neuter,accusative,singular,slag,1.272863758330963,durf,kaakslag,slag,klap,slag,kinnebakslag,"slap, strike, hit"
πλοιάριον,271,unigram,neuter,nominative,plural,,,gedankt,Tibérias,,Tiberias,,,small boat
πλοιάριον,161,unigram,neuter,nominative,singular,scheepje,7.99938877996266,,schare,scheepje,,scheepje,scheepje,small boat
ὀψάριον,211,unigram,neuter,accusative,plural,jongsken,1.0960622061228922,,,,,,jongsken,small fish
ὀψάριον,301,unigram,neuter,accusative,singular,vis,7.754336293540424,vis,vis,vis,vis,vis,vis,small fish
υἱός,54,unigram,masculine,accusative,plural,zonen,17.718682958814767,zonen,zonen,zonen,zonen,zonen,zonen,son
υἱός,147,unigram,masculine,accusative,singular,,,Mensenzoon,Mensenzoon,Zoon,Mensenzoon,Zoon,Zoon,son
υἱός,150,unigram,masculine,nominative,plural,zonen,5.816872117846762,zonen,zonen,kinderen,zonen,zonen,kinderen,son
υἱός,245,unigram,masculine,nominative,singular,,,Mensenzoon,Mensenzoon,Zoon,Mensenzoon,Zoon,Zoon,son
ψυχή,259,unigram,feminine,accusative,plural,verkrijgen,1.2016873129643935,,,verkrijgen,stand,verkrijgen,,"soul, life"
ψυχή,331,unigram,feminine,accusative,singular,leven,30.16963497748667,leven,leven,leven,leven,leven,ziel,"soul, life"
ἀστήρ,343,unigram,masculine,nominative,plural,sterren,1.3859843441154658,sterren,,sterren,,,sterren,star
ἀστήρ,220,unigram,masculine,nominative,singular,ster,1.443247492135089,ster,,ster,,ster,ster,star
λίθος,347,unigram,masculine,accusative,plural,stenen,8.104456062224584,slepen,stenen,stenen,stenigen,stenen,stenen,stone
λίθος,43,unigram,masculine,accusative,singular,steen,58375.81112970902,steen,steen,steen,steen,steen,steen,stone
λίθος,160,unigram,masculine,nominative,plural,stenen,337.9889900526648,stenen,stenen,stenen,stenen,stenen,stenen,stone
λίθος,47,unigram,masculine,nominative,singular,steen,34.37903004176728,steen,steen,steen,steen,steen,steen,stone
συναγωγή,286,unigram,feminine,accusative,plural,synagogen,396.8008763704292,synagogen,synagogen,synagogen,synagogen,synagogen,synagogen,synagogue
συναγωγή,384,unigram,feminine,accusative,singular,synagoge,522.8135726476424,synagoge,synagoge,synagoge,synagoge,synagoge,synagoge,synagogue
τράπεζα,226,unigram,feminine,accusative,plural,tafels,1.090163309708789,tafels,,,omver,tafels,tafelen,table
τράπεζα,163,unigram,feminine,accusative,singular,bank,1.3168098566981707,,,bank,teruggekregen,bank,bank,table
τάλαντον,79,unigram,neuter,accusative,plural,talenten,44.44725952030786,goudstukken,talenten,talenten,geldstukken,talenten,talenten,talent (weight and monetary unit: around 20 years' wages)
τάλαντον,262,unigram,neuter,accusative,singular,talent,77.56117396545108,,talent,talent,geldstukken,talent,talent,talent (weight and monetary unit: around 20 years' wages)
φόρος,315,unigram,masculine,accusative,plural,verbiedt,1.0960524252565438,,,,,verbiedt,,tax
φόρος,338,unigram,masculine,accusative,singular,belasting,1.404782511655319,belasting,belasting,belasting,belasting,belasting,schatting,tax
τελώνης,219,unigram,masculine,nominative,plural,tollenaars,147.61279161595473,belasting-ontvangers,tollenaars,tollenaars,tolontvangers,tollenaars,tollenaars,tax collector
τελώνης,81,unigram,masculine,nominative,singular,tollenaar,93.431947672904,belasting-ontvanger,tollenaar,tollenaar,tolont-vanger,tollenaar,tollenaar,tax collector
γραμματεύς,389,unigram,masculine,nominative,plural,schriftgeleerden,151.19198787894072,wetgeleerden,schriftgeleerden,schriftgeleerden,bijbelgeleerden,schriftgeleerden,schriftgeleerden,"teacher, expert in the law, scholar, scribe"
γραμματεύς,246,unigram,masculine,nominative,singular,schriftgeleerde,51.76870067876964,wetgeleerde,schriftgeleerde,schriftgeleerde,bijbelgeleerde,schriftgeleerde,schriftgeleerde,"teacher, expert in the law, scholar, scribe"
καθηγητής,374,unigram,masculine,nominative,plural,,,,Leraar,meesters,Leraar,,meesters,"teacher, guide"
καθηγητής,261,unigram,masculine,nominative,singular,,,,Leraar,meesters,Leraar,,meesters,"teacher, guide"
κλέπτης,93,unigram,masculine,nominative,plural,dieven,8.447733577346323,dieven,dieven,dieven,gestolen,dieven,dieven,thief
κλέπτης,260,unigram,masculine,nominative,singular,dief,599.3265467372789,dief,dief,dief,dief,dief,dief,thief
διαλογισμός,344,unigram,masculine,accusative,plural,,,dachten,gedachten,overwegingen,wist,overleggingen,,"thought, argument"
διαλογισμός,169,unigram,masculine,accusative,singular,overlegging,1.3303235568487224,zette,naast,overweging,omging,overlegging,overlegging,"thought, argument"
διαλογισμός,138,unigram,masculine,nominative,plural,gedachten,1.992876283110232,hart,gedachten,overwegingen,gedachten,overleggingen,,"thought, argument"
διαλογισμός,336,unigram,masculine,nominative,singular,,,belangrijkste,gedachte,meningsverschil,belangrijkste,overlegging,overlegging,"thought, argument"
θρόνος,276,unigram,masculine,accusative,singular,troon,2.3542178056750647,'Zoon,troon,troon,voorvader,troon,troon,throne
χρόνος,312,unigram,masculine,accusative,plural,,,,verpachtte,,,geruime,langen,time
χρόνος,267,unigram,masculine,accusative,singular,tijd,19.12555749101709,korte,tijd,tijd,ster,tijd,tijd,time
καιρός,86,unigram,masculine,nominative,plural,vertrapt,1.0812112232361122,vertrapt,,,,,,"time, right time"
καιρός,165,unigram,masculine,nominative,singular,tijd,424.83424436670214,tijd,tijd,tijd,tijd,tijd,tijd,"time, right time"
τάφος,152,unigram,masculine,accusative,plural,,,monumenten,,versiert,,,,"tomb, grave"
τάφος,203,unigram,masculine,accusative,singular,graf,16.46727170488295,graf,bewaken,graf,graf,graf,graf,"tomb, grave"
μνημεῖον,14,unigram,neuter,accusative,plural,grafsteden,1.1724355627755747,prachtige,grafsteden,,,grafsteden,bouwt,"tomb, grave"
μνημεῖον,18,unigram,neuter,accusative,singular,graf,11178.367704322041,graf,graf,graf,graf,graf,graf,"tomb, grave"
μνημεῖον,89,unigram,neuter,nominative,plural,graven,15.243556347818634,graven,graven,graven,,graven,graven,"tomb, grave"
μνημεῖον,305,unigram,neuter,nominative,singular,graf,22.60785717768613,graf,graf,graf,graf,graf,graf,"tomb, grave"
θησαυρός,114,unigram,masculine,accusative,plural,schatten,2.1537539890371065,,schatten,,,,schatten,treasure
θησαυρός,254,unigram,masculine,accusative,singular,schat,4.284824031736038,schat,schat,schat,armen,schat,schat,treasure
δένδρον,102,unigram,neuter,accusative,plural,bomen,41.40534138273251,bomen,bomen,bomen,raar,bomen,bomen,tree	
δένδρον,87,unigram,neuter,accusative,singular,boom,46.19392486593472,boom,boom,boom,boom,boom,boom,tree	
λίτρα,291,unigram,feminine,accusative,plural,aloë,1.0960524252565438,aloë,,,,,,unit of measure around 300 grams
λίτρα,142,unigram,feminine,accusative,singular,geur,1.0960524252565438,,,geur,,,,unit of measure around 300 grams
κώμη,311,unigram,feminine,accusative,plural,dorpen,531.4393727852555,dorpen,dorpen,dorpen,dorpen,dorpen,vlekken,village
κώμη,62,unigram,feminine,accusative,singular,dorp,1424.6107162160115,dorp,dorp,dorp,dorp,dorp,vlek,village
παρθένος,326,unigram,feminine,nominative,plural,,,meisjes,maagden,meisjes,meisjes,maagden,maagden,virgin
φωνή,235,unigram,feminine,nominative,plural,,,schreeuwend,,,schreeuwen,geschreeuw,,voice or sound
φωνή,370,unigram,feminine,nominative,singular,stem,616.4872051285242,stem,stem,stem,stem,stem,stem,voice or sound
πόλεμος,303,unigram,masculine,accusative,plural,oorlogen,2.8172143917394394,oorlogen,oorlogen,,oorlogen,oorlogen,oorlogen,war
ὕδωρ,391,unigram,neuter,accusative,plural,water,181.22955095698944,water,water,water,water,water,water,water
ὕδωρ,108,unigram,neuter,accusative,singular,water,7826.120300609754,water,water,water,water,water,water,water
ὕδωρ,128,unigram,neuter,nominative,singular,water,299.172686418335,water,water,water,water,water,water,water
ὑδρία,240,unigram,feminine,accusative,plural,kruiken,1.0960524252565438,,,,kruiken,,,water jar
ὑδρία,135,unigram,feminine,accusative,singular,waterkruik,4.970013462336661,waterkruik,waterkruik,waterkruik,kruik,kruik,,water jar
ὁδός,304,unigram,feminine,accusative,plural,wegen,99.26887707247477,wegen,wegen,wegen,paden,wegen,wegen,way
ὁδός,168,unigram,feminine,accusative,singular,weg,1082.4310245213096,weg,weg,weg,weg,weg,weg,way
γάμος,190,unigram,masculine,accusative,plural,bruiloft,241.4390543745499,bruiloft,bruiloft,bruiloft,bruiloft,bruiloft,bruiloft,wedding
γάμος,280,unigram,masculine,accusative,singular,bruiloft,2.636142478003787,uitgenodigd,bruiloft,bruiloft,uitgenodigd,bruiloft,bruiloft,wedding
γυνή,127,unigram,feminine,accusative,plural,,,bedoeling,,,oorspronkelijke,,,"wife, woman"
γυνή,208,unigram,feminine,accusative,singular,vrouw,14806.549756251354,vrouw,vrouw,vrouw,vrouw,vrouw,vrouw,"wife, woman"
γυνή,139,unigram,feminine,nominative,plural,vrouwen,449.4725951942171,vrouwen,vrouwen,vrouwen,vrouwen,vrouwen,vrouwen,"wife, woman"
γυνή,146,unigram,feminine,nominative,singular,vrouw,3161.1174080813726,vrouw,vrouw,vrouw,vrouw,vrouw,vrouw,"wife, woman"
ἄνεμος,9,unigram,masculine,nominative,plural,winden,5.513307314295893,,winden,winden,overstroming,winden,winden,wind
ἄνεμος,76,unigram,masculine,nominative,singular,wind,241.9704672628215,wind,wind,wind,wind,wind,wind,wind
πνεῦμα,357,unigram,neuter,accusative,plural,geesten,3.8088441370271435,,geesten,geesten,geesten,geesten,geesten,"wind, breath, spirit"
πνεῦμα,195,unigram,neuter,accusative,singular,Geest,14.745128053592456,Geest,Geest,Geest,Geest,Geest,Geest,"wind, breath, spirit"
πνεῦμα,11,unigram,neuter,nominative,plural,geesten,6.001092100370852,geesten,,geesten,geesten,geesten,geesten,"wind, breath, spirit"
πνεῦμα,25,unigram,neuter,nominative,singular,Geest,4.210537118666255,Geest,geest,Geest,Geest,Geest,Geest,"wind, breath, spirit"
κοιλία,100,unigram,feminine,nominative,plural,,,'Het,,,benijd,,,"womb, stomach, source of feelings and emotions"
κοιλία,325,unigram,feminine,nominative,singular,,,n,,,borsten,,,"womb, stomach, source of feelings and emotions"
ῥῆμα,217,unigram,neuter,accusative,plural,woorden,257.5035428246528,woorden,woorden,woorden,dacht,woorden,woorden,word
ῥῆμα,192,unigram,neuter,accusative,singular,woord,14.670594642404533,begrepen,woord,woord,begrepen,woord,woord,word
ῥῆμα,34,unigram,neuter,nominative,plural,woorden,49.115537568172094,woorden,woorden,woorden,Dit,woorden,woorden,word
ῥῆμα,377,unigram,neuter,nominative,singular,woord,3.5614097532963394,,niets,woord,,woord,woord,word
λόγος,193,unigram,masculine,accusative,plural,woorden,89.9782145336397,schaamt,woorden,woorden,woorden,woorden,woorden,word
λόγος,183,unigram,masculine,accusative,singular,woord,168.33385236147484,woord,woord,woord,horen,woord,woord,word
λόγος,179,unigram,masculine,nominative,plural,woorden,1.8541402781378151,ophouden,Hemel,woorden,verdwijnen,woorden,woorden,word
λόγος,346,unigram,masculine,nominative,singular,woord,259.17977264532806,woord,woord,woord,woord,woord,woord,word
ἔργον,51,unigram,neuter,accusative,plural,werken,510.505952907149,dingen,werken,werken,Vader,werken,werken,work
ἔργον,110,unigram,neuter,accusative,singular,werk,37.30203221640714,goeds,werk,werk,lastig,werk,werk,work
ἔργον,350,unigram,neuter,nominative,plural,werken,101.25533797970245,dingen,werken,werken,licht,werken,werken,work
ἔργον,324,unigram,neuter,nominative,singular,werk,2.7377051596387942,Man,werk,werk,geloven,werk,werk,work
ἐργάτης,172,unigram,masculine,nominative,plural,arbeiders,1.7090213113913177,arbeiders,werklieden,arbeiders,geoogst,arbeiders,arbeiders,worker
ἐργάτης,247,unigram,masculine,nominative,singular,arbeider,3.743601469843682,arbeider,arbeider,arbeider,,arbeider,arbeider,worker
μέριμνα,197,unigram,feminine,nominative,plural,verstikken,1.096057314542422,verstikken,,,,,,"worry, concern, desire"
μέριμνα,170,unigram,feminine,nominative,singular,,,verstikt,,,verstikken,,,"worry, concern, desire"
ἔτος,300,unigram,neuter,accusative,plural,jaar,68.48586860271861,jaar,jaar,jaar,jaar,jaren,jaren,year
ἔτος,209,unigram,neuter,accusative,singular,jaar,21.776709376930523,jaar,jaar,jaar,jaar,jaar,jaar,year
ζεῦγος,21,unigram,neuter,accusative,plural,,,ossen,keuren,,,,,"yoke, pair"
ζεῦγος,292,unigram,neuter,accusative,singular,tortelduiven,1.255464243734474,tortelduiven,,,,,,"yoke, pair"
