lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_796_translation,version_797_translation,version_798_translation,version_799_translation,version_800_translation,version_801_translation,english_translation
ποταμός,178,unigram,masculine,nominative,singular,fiumana,1.9950618038935917,,fiumana,fiumana,,,,river
λῃστής,47,unigram,masculine,accusative,plural,ladroni,15.998365313140404,ladroni,ladroni,ladroni,briganti,,ladroni,robber
λῃστής,358,unigram,masculine,accusative,singular,,,ladrone,brigante,brigante,delinquente,,ladrone,robber
λῃστής,336,unigram,masculine,nominative,plural,,,ladroni,,,briganti,,,robber
λῃστής,167,unigram,masculine,nominative,singular,,,ladrone,,,bandito,,,robber
ἄρχων,215,unigram,masculine,accusative,plural,magistrati,1.9937653262958457,magistrati,magistrati,magistrati,riunì,,magistrati,ruler
ἄρχων,72,unigram,masculine,nominative,plural,magistrati,4.934945418369988,rettori,magistrati,magistrati,capi,,magistrati,ruler
ἄρχων,330,unigram,masculine,nominative,singular,principe,13.031504510637001,principe,principe,principe,dominatore,,principe,ruler
ἀκοή,7,unigram,feminine,accusative,plural,,,,,,parlare,,rumori,rumor
ἀκοή,83,unigram,feminine,accusative,singular,tetrarca,1.0901788973941546,,*tetrarca,tetrarca,,,tetrarca,rumor
ἀκοή,172,unigram,feminine,nominative,plural,sciolse,1.3952462873536926,,sciolse,sciolse,sciolse,,,rumor
ἀκοή,347,unigram,feminine,nominative,singular,fama,6.114063304320089,fama,fama,fama,,,fama,rumor
βιβλίον,59,unigram,neuter,accusative,singular,,,divorzio,,mandarla,,,,"scroll, book"
διάκονος,98,unigram,masculine,nominative,singular,servitore,11.45158805378129,ministro,servitore,servitore,deve,,servitore,"servant, minister, deacon"
δοῦλος,222,unigram,masculine,accusative,plural,servi,109.9526706019291,servitori,servi,servi,servi,,servitori,"servant, slave"
δοῦλος,29,unigram,masculine,accusative,singular,servo,45.79577052496992,servitore,servo,servo,servo,,servitore,"servant, slave"
δοῦλος,109,unigram,masculine,nominative,plural,servi,64.32534101221897,servitori,servi,servi,servi,,servitori,"servant, slave"
δοῦλος,216,unigram,masculine,nominative,singular,servo,12.240896578065998,servitore,servo,servo,servo,,servitore,"servant, slave"
πρόβατον,340,unigram,neuter,accusative,plural,pecore,2125.7647591170335,pecore,pecore,pecore,pecore,,pecore,sheep
πρόβατον,154,unigram,neuter,accusative,singular,pecora,31.995885727070018,pecora,pecora,pecora,pecora,,pecora,sheep
ποιμήν,262,unigram,masculine,nominative,plural,pastori,242.93430023542348,pastori,pastori,pastori,pastori,,pastori,"shepherd, pastor"
ποιμήν,301,unigram,masculine,nominative,singular,pastore,4.89376153948224,pastore,pastore,pastore,pecore,,pastore,"shepherd, pastor"
σημεῖον,151,unigram,neuter,accusative,plural,segni,3.298067185777713,miracoli,segni,segni,segni,,miracoli,sign
σημεῖον,137,unigram,neuter,accusative,singular,segno,64.57865935549393,segno,segno,segno,segno,,segno,sign
σημεῖον,48,unigram,neuter,nominative,plural,segni,51.271820294513,segni,segni,segni,,,segni,sign
σημεῖον,97,unigram,neuter,nominative,singular,segno,63.22035686198683,segno,segno,segno,segno,,segno,sign
δραχμή,180,unigram,feminine,accusative,singular,,,trovata,,,moneta,,,"silver coin, drachma"
ἀργύριον,227,unigram,neuter,accusative,plural,sicli,3.2962419024740743,,sicli,sicli,monete,,sicli,"silver, money"
ἀργύριον,350,unigram,neuter,accusative,singular,denaro,13.776819278319113,danari,denaro,denaro,denaro,,danaro,"silver, money"
ἁμαρτία,296,unigram,feminine,accusative,plural,peccati,27.818028716746642,peccati,peccati,peccati,peccati,,peccati,sin
ἁμαρτία,230,unigram,feminine,accusative,singular,peccato,5.32615894419226,peccato,peccato,peccato,peccato,,peccato,sin
ἁμαρτία,305,unigram,feminine,nominative,plural,peccati,1.088451249696608,,,,peccati,,,sin
ἁμαρτία,302,unigram,feminine,nominative,singular,peccato,4.543691238831981,peccato,peccato,peccato,,,peccato,sin
ἀδελφή,327,unigram,feminine,accusative,plural,sorelle,7.7635620249779365,sorelle,sorelle,sorelle,sorelle,,sorelle,sister
ἀδελφή,144,unigram,feminine,accusative,singular,sorella,27.27265660416446,sorella,sorella,sorella,sorella,,sorella,sister
ἀδελφή,21,unigram,feminine,nominative,plural,sorelle,112.46945351521467,sorelle,sorelle,sorelle,sorelle,,sorelle,sister
ἀδελφή,326,unigram,feminine,nominative,singular,sorella,320.7709306138022,sorella,sorella,sorella,sorella,,sorella,sister
ῥάπισμα,163,unigram,neuter,accusative,plural,davan,1.096057314542422,davan,,,,,,"slap, strike, hit"
ῥάπισμα,289,unigram,neuter,accusative,singular,schiaffo,1.8188405419738878,bacchettata,schiaffo,schiaffo,schiaffo,,schiaffo,"slap, strike, hit"
πλοιάριον,248,unigram,neuter,nominative,plural,giunte,1.3167745555846684,Tiberiade,giunte,giunte,Tiberìade,,giunte,small boat
πλοιάριον,150,unigram,neuter,nominative,singular,,,navicella,,,barca,,,small boat
ὀψάριον,193,unigram,neuter,accusative,plural,,,pescetti,C,orzo,,,ragazzo,small fish
ὀψάριον,272,unigram,neuter,accusative,singular,pesce,3.6780841225428644,pesce,pesce,pesce,pane,,pesce,small fish
υἱός,53,unigram,masculine,accusative,plural,figli,4.119241650653416,figliuoli,figli,figli,figli,,figliuoli,son
υἱός,136,unigram,masculine,accusative,singular,,,Figliuol,figlio,Figlio,Figlio,,Figliuol,son
υἱός,139,unigram,masculine,nominative,plural,figli,129.66439457786586,figliuoli,figli,figli,figli,,figliuoli,son
υἱός,224,unigram,masculine,nominative,singular,,,Figliuol,Figlio,Figlio,*Figlio,,Figliuol,son
ψυχή,236,unigram,feminine,accusative,plural,,,Possederete,,,salverete,,,"soul, life"
ψυχή,299,unigram,feminine,accusative,singular,vita,11.749435808821943,vita,vita,vita,vita,,vita,"soul, life"
λίθος,314,unigram,masculine,accusative,plural,pietre,4.723256382013559,levarono,pietre,pietre,pietre,,pietre,stone
λίθος,42,unigram,masculine,accusative,singular,pietra,8284.213570266862,pietra,pietra,pietra,pietra,,pietra,stone
λίθος,149,unigram,masculine,nominative,plural,pietre,208.93601081496126,pietre,pietre,pietre,pietre,,pietre,stone
λίθος,46,unigram,masculine,nominative,singular,pietra,13.285173483695282,pietra,pietra,pietra,pietra,,pietra,stone
συναγωγή,260,unigram,feminine,accusative,plural,sinagoghe,7.301957996822659,raunanze,*sinagoghe,sinagoghe,nelle,,sinagoghe,synagogue
συναγωγή,351,unigram,feminine,accusative,singular,sinagoga,12.138208100085562,sinagoga,*sinagoga,sinagoga,*sinagoga,,sinagoga,synagogue
τάλαντον,77,unigram,neuter,accusative,plural,talenti,22.141758569031893,talenti,talenti,talenti,monete,,talenti,talent (weight and monetary unit: around 20 years' wages)
τάλαντον,239,unigram,neuter,accusative,singular,talento,80.98250175563696,talento,talento,talento,cento,,talento,talent (weight and monetary unit: around 20 years' wages)
φόρος,306,unigram,masculine,accusative,singular,,,,,Ci,paghiamo,,,tax
τελώνης,201,unigram,masculine,nominative,plural,pubblicani,41.46418405998666,pubblicani,*pubblicani,pubblicani,agenti,,pubblicani,tax collector
τελώνης,79,unigram,masculine,nominative,singular,pubblicano,30.74450112305258,pubblicano,*pubblicano,pubblicano,agente,,pubblicano,tax collector
γραμματεύς,355,unigram,masculine,nominative,plural,scribi,12.88893080373352,Scribi,*scribi,scribi,Legge,,scribi,"teacher, expert in the law, scholar, scribe"
γραμματεύς,225,unigram,masculine,nominative,singular,scriba,7.372671020700348,Scriba,*scriba,scriba,Legge,,scriba,"teacher, expert in the law, scholar, scribe"
καθηγητής,341,unigram,masculine,nominative,plural,guida,1.1226012480828529,Dottore,Guida,guida,Capo,,guida,"teacher, guide"
καθηγητής,238,unigram,masculine,nominative,singular,guida,1.1226012480828529,Dottore,Guida,guida,Capo,,guida,"teacher, guide"
κλέπτης,89,unigram,masculine,nominative,plural,ladri,4.386820275305751,,ladri,ladri,ladri,,ladri,thief
κλέπτης,237,unigram,masculine,nominative,singular,ladro,196.8699914350923,ladro,ladro,ladro,ladro,,ladro,thief
διαλογισμός,311,unigram,masculine,accusative,plural,pensieri,3.0483134130465417,riconosciuti,pensieri,pensieri,,,conosciuti,"thought, argument"
διαλογισμός,156,unigram,masculine,accusative,singular,,,pensier,,,pose,,accanto,"thought, argument"
διαλογισμός,128,unigram,masculine,nominative,plural,pensieri,4.709706318438247,pensieri,pensieri,pensieri,,,pensieri,"thought, argument"
διαλογισμός,304,unigram,masculine,nominative,singular,discutere,1.524842462225958,,discutere,discutere,discutere,,,"thought, argument"
θρόνος,252,unigram,masculine,accusative,singular,trono,2.2385084657221723,trono,trono,trono,,,trono,throne
χρόνος,283,unigram,masculine,accusative,plural,,,l'allogò,affidò,,,,,time
χρόνος,244,unigram,masculine,accusative,singular,tempo,58.042523183429395,tempo,tempo,tempo,tempo,,tempo,time
καιρός,153,unigram,masculine,nominative,singular,tempo,13.997075035463393,tempo,tempo,tempo,attenzione,,tempo,"time, right time"
τάφος,141,unigram,masculine,accusative,plural,adornate,1.6202596605582793,adornate,adornate,adornate,,,adornate,"tomb, grave"
τάφος,186,unigram,masculine,accusative,singular,sepolcro,12.457383055503437,sepolcro,sepolcro,sepolcro,tomba,,sepolcro,"tomb, grave"
μνημεῖον,14,unigram,neuter,accusative,plural,,,edificate,costruite,costruite,sepolcri,,edificate,"tomb, grave"
μνημεῖον,18,unigram,neuter,accusative,singular,sepolcro,19.29236924417659,monumento,sepolcro,sepolcro,tomba,,sepolcro,"tomb, grave"
μνημεῖον,276,unigram,neuter,nominative,singular,sepolcro,5.961145982613676,monumento,sepolcro,sepolcro,tomba,,sepolcro,"tomb, grave"
θησαυρός,105,unigram,masculine,accusative,plural,tesori,5.05703756171521,tesori,tesori,tesori,,,tesori,treasure
θησαυρός,231,unigram,masculine,accusative,singular,tesoro,2.9280023173000336,tesoro,tesoro,tesoro,tesoro,,tesoro,treasure
δένδρον,96,unigram,neuter,accusative,plural,alberi,15.099004914229328,alberi,alberi,alberi,camminano,,alberi,tree	
δένδρον,84,unigram,neuter,accusative,singular,albero,3.107278825940095,,,albero,albero,,,tree	
λίτρα,132,unigram,feminine,accusative,singular,libbra,1.0960524252565438,,,libbra,,,,unit of measure around 300 grams
κώμη,282,unigram,feminine,accusative,plural,villaggi,65.06155703879543,castella,villaggi,villaggi,villaggi,,villaggi,village
κώμη,61,unigram,feminine,accusative,singular,villaggio,212.81186512445552,castello,villaggio,villaggio,villaggio,,villaggio,village
παρθένος,294,unigram,feminine,nominative,plural,vergini,15.998370100655777,vergini,vergini,vergini,misero,,vergini,virgin
παρθένος,214,unigram,feminine,nominative,singular,Emmanuele.Questo,1.0960670999999007,,,,Emmanuele.Questo,,,virgin
φωνή,337,unigram,feminine,nominative,singular,voce,137.32585054562833,voce,voce,voce,voce,,voce,voice or sound
πόλεμος,274,unigram,masculine,accusative,plural,guerre,2.24356270735037,,guerre,guerre,,,guerre,war
ὕδωρ,357,unigram,neuter,accusative,plural,,,acque,sull'acqua,acqua,acqua,,acque,water
ὕδωρ,101,unigram,neuter,accusative,singular,dell'acqua,5.032658390376105,dell'acqua,dell'acqua,acqua,acqua,,dell'acqua,water
ὕδωρ,119,unigram,neuter,nominative,singular,l'acqua,7.502582658327647,l'acqua,l'acqua,acqua,acqua,,l'acqua,water
ὑδρία,219,unigram,feminine,accusative,plural,Riempiteli,1.2125176900525536,,,,Riempiteli,,,water jar
ὑδρία,125,unigram,feminine,accusative,singular,secchia,3.5951587218763814,secchia,secchia,secchia,tornata,,secchia,water jar
ὁδός,275,unigram,feminine,accusative,plural,strade,1.3983753243939208,vie,,,strade,,strade,way
ὁδός,155,unigram,feminine,accusative,singular,via,9.206340955792797,via,via,via,strada,,via,way
γάμος,174,unigram,masculine,accusative,plural,nozze,139.13122380292228,nozze,nozze,nozze,banchetto,,nozze,wedding
γάμος,256,unigram,masculine,accusative,singular,nozze,2.258502167316787,nozze,nozze,matrimonio,nozze,,nozze,wedding
γυνή,118,unigram,feminine,accusative,plural,mandar,1.0443558198647769,,,,mandar,,,"wife, woman"
γυνή,190,unigram,feminine,accusative,singular,moglie,696.5053797187287,moglie,moglie,moglie,moglie,,moglie,"wife, woman"
γυνή,129,unigram,feminine,nominative,plural,donne,201.61336834128795,donne,donne,donne,donne,,donne,"wife, woman"
γυνή,135,unigram,feminine,nominative,singular,donna,2476.7053981975996,donna,donna,donna,donna,,donna,"wife, woman"
ἄνεμος,8,unigram,masculine,nominative,plural,venti,5.513307314295893,venti,venti,venti,,,venti,wind
ἄνεμος,74,unigram,masculine,nominative,singular,vento,177.86953697427163,vento,vento,vento,vento,,vento,wind
πνεῦμα,324,unigram,neuter,accusative,plural,spiriti,5.056967931269085,spiriti,spiriti,spiriti,maligni,,spiriti,"wind, breath, spirit"
πνεῦμα,179,unigram,neuter,accusative,singular,Spirito,3.4283267779983104,Spirito,Spirito,Spirito,,,Spirito,"wind, breath, spirit"
πνεῦμα,11,unigram,neuter,nominative,plural,spiriti,5.736597765489456,spiriti,spiriti,spiriti,maligni,,spiriti,"wind, breath, spirit"
πνεῦμα,24,unigram,neuter,nominative,singular,Spirito,4.58096094558094,Spirito,Spirito,Spirito,Spirito,,Spirito,"wind, breath, spirit"
λύκος,10,unigram,masculine,nominative,plural,lupi,1.096057314542422,,,,,,lupi,wolf
ῥῆμα,199,unigram,neuter,accusative,plural,parole,78.2241556786989,parole,parole,parole,parole,,parole,word
ῥῆμα,176,unigram,neuter,accusative,singular,parola,2.7832748478134413,,parola,parola,interrogare,,parola,word
ῥῆμα,33,unigram,neuter,nominative,plural,parole,64.36502504469888,parole,parole,parole,parole,,parole,word
ῥῆμα,345,unigram,neuter,nominative,singular,parola,3.7744149027682314,nulla,parola,parola,,,parola,word
λόγος,177,unigram,masculine,accusative,plural,parole,12.311335311490856,parole,parole,parole,parole,,parole,word
λόγος,168,unigram,masculine,accusative,singular,parola,1383.1616224343338,parola,parola,parola,parola,,parola,word
λόγος,165,unigram,masculine,nominative,plural,passeranno,3.3734440995837707,mie,passeranno,passeranno,passeranno,,passeranno,word
λόγος,313,unigram,masculine,nominative,singular,parola,282.35430746577464,parola,parola,parola,parola,,parola,word
ἔργον,50,unigram,neuter,accusative,plural,opere,669.5946289097908,opere,opere,opere,opere,,opere,work
ἔργον,102,unigram,neuter,accusative,singular,opera,2.5866249078757555,l'opera,noia,opera,opera,,,work
ἔργον,317,unigram,neuter,nominative,plural,opere,99.86720166812559,opere,opere,opere,opere,,opere,work
ἔργον,293,unigram,neuter,nominative,singular,l'opera,1.2308678019380843,l'opera,l'opera,crediate,crediate,,l'opera,work
ἐργάτης,158,unigram,masculine,nominative,plural,mèsse,1.1336928482466087,ricolta,,mèsse,operai,,mèsse,worker
ἐργάτης,226,unigram,masculine,nominative,singular,l'operaio,2.3549621701026964,l'operaio,l'operaio,operaio,operaio,,l'operaio,worker
ἔτος,271,unigram,neuter,accusative,plural,anni,2264.0594997675994,anni,anni,anni,anni,,anni,year
ἔτος,191,unigram,neuter,accusative,singular,anno,2.801318427726411,,,anno,anno,,,year
