lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_2215_translation,version_2216_translation,version_2217_translation,version_2218_translation,version_2219_translation,version_2220_translation,version_2221_translation,version_2222_translation,version_2223_translation,version_2224_translation,version_2225_translation,english_translation
οἰκία,278,unigram,feminine,accusative,singular,بَيتَهُ,2.7124043683326384,,دَارَهُ,بَيتٍ,بَيتَهُ,بَيتَهُ,بَيتَه,ٱلْبَيْتِ,البَيتِ,,الْبَيْتِ,,house
οἶκος,18,unigram,masculine,accusative,singular,,,,إِلَى,إلى,إلى,إلى,إِلى,إِلَى,إلَى,إلَى,إِلَى,,"house, home"
κριτής,260,unigram,masculine,nominative,plural,أتباعُكُم؟,1.2238483679433558,,,,أتباعُكُم؟,أتباعُكُم؟,يَطرُدُهُم,,,,,,judge
κριτής,141,unigram,masculine,nominative,singular,القاضي,2.3088654625039164,,,القاضي,القاضي,القاضي,القاضي,,,,الْقَاضِي,,judge
βασιλεύς,87,unigram,masculine,accusative,plural,وتُساقونَ,2.74038111259071,,وَيُحْضِرُونَكُمْ,أمامَ,,,وتُساقونَ,وَتُسَاقُونَ,وتُساقونَ,وَسَيُسَلِّمُونَكُمْ,لِلْمُثُولِ,,king
βασιλεύς,49,unigram,masculine,accusative,singular,مَلِكَ,6.487681891085423,,,بيلاطُسُ,مَلِكَ,مَلِكَ,مَلِكَ,,,اليَهُودِ؟,مَلِكَ,,king
βασιλεία,67,unigram,feminine,accusative,plural,جبَلٍ,1.253674107941566,,مَمَالِكِ,,جبَلٍ,جبَلٍ,,,,,وَأَرَاهُ,,kingdom
βασιλεία,137,unigram,feminine,accusative,singular,,,,مَمْلَكَةِ,المَملكةِ,مَلكوتَ,مَلكوتَ,مَلكوتَ,مَلَكُوتَ,ملكوتَ,مَلَكُوتَ,مَلَكُوتَ,,kingdom
κόπος,170,unigram,masculine,accusative,plural,عَمِلَتْ,1.2070480092758262,,,فالتَفَتَ,لي,لي,,عَمِلَتْ,عَمِلَتْ,لِي,عَمِلَتْ,,"labour, work, trouble, difficulty"
λύχνος,197,unigram,masculine,nominative,singular,,,,جِسْمُكَ,يَنفُذُ,مُنيرًا,مُنيرًا,نَيِّرًا,كُلُّهُ,كُلُّهُ,نُورًا,جَسَدُكَ,,lamp
κλῆρος,1,unigram,masculine,accusative,singular,,,,قَسَمُوا,بَينَهُم،,,,,ٱقْتَسَمُوا,اقتَسَموا,قُرعَةً,,,"lots (casting of lots), inheritance"
ἄνθρωπος,249,unigram,masculine,accusative,plural,النّاسَ,66.39663569203465,,النَّاسَ,النّاسَ,النّاسَ,النّاسَ,النَّاسَ,ٱلنَّاسَ,النّاسَ,النَّاسَ,النَّاسَ,,man
ἄνθρωπος,218,unigram,masculine,accusative,singular,الإنسانَ,7.4915882708123505,,رَجُلًا,رَجُلاً,الإنسانَ,الإنسانَ,رَجُلاً,ٱلْإِنْسَانَ,الإنسانَ,رَجُلًا,الإِنْسَانَ,,man
ἄνθρωπος,99,unigram,masculine,nominative,plural,,,,النَّاسُ,رأي,النّاسُ,النّاسُ,النَّاسُ,ٱلنَّاسُ,النّاسُ,النَّاسُ,النَّاسُ,,man
ἄνθρωπος,150,unigram,masculine,nominative,singular,رَجُلٌ,171.7532484721625,,رَجُلٌ,رَجُلٌ,رَجُلٌ,رَجُلٌ,رَجُلٌ,إِنْسَانٌ,إنسانٌ,رَجُلٌ,إِنْسَانٌ,,man
ἀνήρ,209,unigram,masculine,accusative,plural,مَعَهُ,2.471598529607926,,مَعَهُ,مَعَهُ,,,,,,مَعَهُ,مَعَهُ,,"man, husband"
ἀνήρ,213,unigram,masculine,accusative,singular,,,,,رَغمَ,,,لَها,,,,,,"man, husband"
ἀνήρ,124,unigram,masculine,nominative,plural,آلافِ,6.538667189863511,,5000,عَدَدُ,آلافِ,آلافِ,آلافِ,آلَافِ,آلافِ,آلَافِ,آلافِ,,"man, husband"
ἀνήρ,203,unigram,masculine,nominative,singular,رَجُلٌ,829.3375674482803,,رَجُلٌ,رَجُلٌ,رَجُلٌ,رَجُلٌ,رَجُلٌ,رَجُلٌ,رَجُلٌ,رَجُلٌ,رَجُلٌ,,"man, husband"
μνᾶ,252,unigram,feminine,accusative,plural,دنانيرَ,2.2337949690002454,,10,,دنانيرَ,دنانيرَ,أَمْناء,أَمْنَاءٍ,أمناءٍ,قِطَعٍ,عَشْرَ,,mina (about 100 days' wages)
μνᾶ,10,unigram,feminine,accusative,singular,لِلْوَاقِفِينَ,1.0960670999999007,,,,,,,,,,لِلْوَاقِفِينَ,,mina (about 100 days' wages)
πρωτοκαθεδρία,85,unigram,feminine,accusative,plural,,,,,,,,وصُدورَ,وَٱلْمَجَالِسَ,والمَجالِسَ,يُحِبُّونَ,الصَّدَارَةِ,,"most important seat, seat of honour"
μήτηρ,235,unigram,feminine,accusative,singular,,,,وَأُمَّهُ,أباكَ,وأُمّهُ,وأُمّهُ,وأُمَّه,وَأُمَّهُ,وأُمَّهُ,أبَاهُ,أَبَاهُ,,mother
ὄρος,184,unigram,neuter,accusative,plural,اليهودِيّةِ,2.0686620408028435,,يَهْرُبُوا,يَهوذا,اليهودِيّةِ,اليهودِيّةِ,اليَهودِيَّة,لِيَهْرُبِ,ليَهرُبِ,,مِنْطَقَةِ,,mountain
ὄρος,224,unigram,neuter,accusative,singular,جَبَلِ,2.1855410192824025,,الْجَبَلِ,جَبَلِ,الجبَلِ,الجبَلِ,جَبَلِ,ٱلْجَبَلِ,الجَبَلِ,جَبَلِ,الْجَبَلِ,,mountain
ὄνομα,30,unigram,neuter,accusative,singular,أجلِ,1.6150236910309046,,,أتباعي،,أجلِ,أجلِ,ٱبنًا,,,,ابْناً،,,name
ὄνομα,214,unigram,neuter,nominative,singular,اسْمُهُ,23.144804192243495,,اسْمُهُ,اسمُهُ,اَسمُهُ,اَسمُهُ,ٱسمُه,ٱسْمُهُ,اسمُهُ,اسْمُهُ,اسْمُهُ,,name
ἔθνος,195,unigram,neuter,accusative,plural,,,,,كُلِّ,الأُمَمِ،,الأُمَمِ،,الأُمَم،,ٱلْأُمَمِ,الأُمَمِ,,الأُمَمِ,,nation
ἔθνος,163,unigram,neuter,accusative,singular,بَينَ,1.0803218821759897,,,بَينَ,,,,,,,,,nation
ἔθνος,255,unigram,neuter,nominative,plural,,,,,يَرعاكُم,,,يَسْعى,تَطْلُبُهَا,تطلُبُها,الأُمَمِ,يَعْلَمُ,,nation
ἔθνος,23,unigram,neuter,nominative,singular,بَينَ,1.3303825904409023,,,بَينَ,,,,,,,,,nation
νύξ,207,unigram,feminine,accusative,singular,,,,,,,,,لَيْلًا,ليلًا,,لَيْلاً,,night
ὅρκος,50,unigram,masculine,accusative,plural,فحَزِنَ,2.035394060865805,,,أقسَمَ,فحَزِنَ,فحَزِنَ,ومُراعاةً,ٱلْأَقْسَامِ,الأقسامِ,,,,oath
ὅρκος,223,unigram,masculine,accusative,singular,,,,,,,,,ٱلْقَسَمَ,القَسَمَ,,الْقَسَمَ,,oath
βοῦς,129,unigram,masculine,accusative,plural,الهَيكَلِ,2.7708999318236542,,بَيْتِ,,الهَيكَلِ,الهَيكَلِ,الهَيكَلِ,,,سَاحَةِ,,,ox
παραβολή,220,unigram,feminine,accusative,plural,,,,,,,,الأَمثال,وَلَمَّا,ولَمّا,,,,parable
παραβολή,189,unigram,feminine,accusative,singular,,,,الْمَثَلَ,مَثَلاً,المثَلَ,المثَلَ,مَثَلاً,ٱلْمَثَلَ,المَثَلَ,المَثَلَ,وَضَرَبَ,,parable
μέρος,297,unigram,neuter,accusative,plural,نواحي,3.9278987768926363,,مِنْطَقَةِ,مِنطقةِ,نواحي,نواحي,نواحي,نَوَاحِي,نَواحي,إلَى,نَوَاحِي,,part
μέρος,43,unigram,neuter,accusative,singular,تَمزيقًا,3.646779377435587,,,,تَمزيقًا,تَمزيقًا,جَزاءَ,,,فَيُعَاقِبُهُ,,,part
τόπος,230,unigram,masculine,accusative,plural,,,,أَمَاكِنَ,أنحاءٍ,,,,وَتَكُونُ,وتَكونُ,زَلَازِلُ,,,place
τόπος,248,unigram,masculine,accusative,singular,مَكَانٍ,7.067440580730826,,مَكَانٍ,مَكانٍ,مكانٍ,مكانٍ,مَكانٍ,مَوْضِعٍ,مَوْضِعٍ,مَكَانٍ,مَكَانٍ,,place
πρωτοκλισία,233,unigram,feminine,accusative,plural,,,,,الصَّدارةِ,,,,ٱلْأُولَى,الأولَى,,,,place of honor
πρωτοκλισία,31,unigram,feminine,accusative,singular,,,,,الجُلوسَ,,,,,,أفْضَلِ,,,place of honor
ὄφις,84,unigram,masculine,accusative,singular,أعطاهُ,3.3807762196580886,,طَلَبَ,,أعطاهُ,أعطاهُ,,سَمَكَةً،,سمَكَةً،,,فَيُعْطِيهِ,,poison
σκεῦος,114,unigram,neuter,accusative,plural,أوّلاً،,1.6779506417135468,,,أوّلاً،,,,,,,,,,"possession, object, thing, jar, vessel"
σκεῦος,217,unigram,neuter,accusative,singular,بِضاعَةً,1.2013630877021924,,مَتَاعًا,,بِضاعَةً,بِضاعَةً,,بِمَتَاعٍ,بمَتاعٍ,,,,"possession, object, thing, jar, vessel"
δύναμις,86,unigram,feminine,accusative,plural,مُعْجِزَاتٍ,3.7746648436158217,,مُعْجِزَاتٍ,,,,,قُوَّاتٍ,قوّاتٍ,كَثِيرَةً,مُعْجِزَاتٍ,,"power, ability, miracle"
δύναμις,40,unigram,feminine,accusative,singular,قُوَّةً,3.471708587579255,,قُوَّةً,خَرَجَت,,,,قُوَّةً,قوَّةً,قُوَّةً,,,"power, ability, miracle"
δύναμις,69,unigram,feminine,nominative,plural,تَجري,2.161182684626504,,,,تَجري,تَجري,فلَو,ٱلْقُوَّاتُ,القوّاتُ,المُعجِزَاتُ,,,"power, ability, miracle"
ἱερεύς,205,unigram,masculine,nominative,singular,كَاهِنٌ,1.9999489569121105,,,,,,,,,كَاهِنٌ,,,priest
φυλακή,21,unigram,feminine,accusative,singular,,,,السِّجْنِ,السِّجنِ,السّجنِ,السّجنِ,,ٱلسِّجْنِ,السِّجنِ,السِّجْنِ,السِّجْنِ,,prison
προφήτης,53,unigram,masculine,accusative,plural,,,,,الأنبياءِ,الأنبياءَ,الأنبياءَ,الأَنبِياء,ٱلْأَنْبِيَاءِ,الأنبياءِ,الأنْبِيَاءَ,الأَنْبِيَاءِ,,prophet
προφήτης,168,unigram,masculine,accusative,singular,نَبِيًّا,2.026793852384898,,,,,,,نَبِيٍّ,نَبيٍّ,نَبِيًّا,نَبِيًّا,,prophet
προφήτης,190,unigram,masculine,nominative,plural,الأنبياءِ,11.62516219105543,,الْأَنْبِيَاءِ,الأنبياءِ,الأنبياءِ,الأنبياءِ,الأَنبِياءِ,وَٱلْأَنْبِيَاءُ,والأنبياءُ,الأنْبِيَاءِ,,,prophet
προφήτης,225,unigram,masculine,nominative,singular,,,,نَبِيٌّ,النَّبيُّ,نَبيّ,نَبيّ,نَبِيٌّ,نَبِيٌّ,نَبيٌّ,نَبِيٌّ,,,prophet
βαλλάντιον,16,unigram,neuter,accusative,singular,,,,,,,,دَراهِم,,,مِحفَظَةً,زَادٍ,,purse
ποταμός,144,unigram,masculine,nominative,singular,بَنى,3.2681767297572555,,النَّهْرُ,يَبني,بَنى,بَنى,النَّهرُ,ٱلنَّهْرُ,النَّهرُ,أَشْبَهُ,يُشْبِهُ,,river
λῃστής,296,unigram,masculine,accusative,singular,بسُيوفٍ,1.090189301746293,,بِسُيُوفٍ,,بسُيوفٍ,بسُيوفٍ,,لِصٍّ,لصٍّ,,,,robber
λῃστής,275,unigram,masculine,nominative,plural,مَعَهُ,1.59666881950405,,مَعَهُ,,مَعهُ,مَعهُ,,مَعَهُ,معهُ,,مَعَهُ,,robber
λῃστής,134,unigram,masculine,nominative,singular,بل,1.0181512333142275,,,بل,,,,,,,,,robber
ἄρχων,173,unigram,masculine,accusative,plural,والزّعَماءَ,1.3489482230877565,,,قَرارَهُ,والزّعَماءَ,والزّعَماءَ,والرُّؤَساءَ,وَٱلْعُظَمَاءَ,والعُظَماءَ,,,,ruler
ἄρχων,57,unigram,masculine,nominative,plural,يَقولونَ,2.0869176749238956,,فِعْلًا,رِجالِ,يَقولونَ,يَقولونَ,,,,,,,ruler
ἄρχων,269,unigram,masculine,nominative,singular,العالَمِ,2.2164458303561307,,الدُّنْيَا,يَسودُ,العالَمِ,العالَمِ,سَيِّدَ,رَئِيسٌ,رَئيسٌ,قَادَةِ,الْعَالَمِ,,ruler
ἀκοή,6,unigram,feminine,accusative,plural,,,,,حُروبٍ,بُدّ,بُدّ,,حُرُوبٍ,حُروبٍ,الأشْيَاءُ،,,,rumor
ἀκοή,65,unigram,feminine,accusative,singular,خَبَرَ,1.2013953022722905,,بِأَخْبَارِ,,,,,خَبَرَ,خَبَرَ,وَالِي,,,rumor
ἀκοή,286,unigram,feminine,nominative,singular,خَبَرُهُ,3.999796001312791,,,الجَليلِ,,,,خَبَرُهُ,خَبَرُهُ,,,,rumor
βιβλίον,45,unigram,neuter,accusative,singular,كِتابَ,2.3622285298565804,,طَلَاقٍ,موسى,كِتابَ,كِتابَ,طَلاقٍ,ٱلسِّفْرَ,السِّفرَ,فَقَالُوا,,,"scroll, book"
διάκονος,75,unigram,masculine,nominative,singular,أرادَ,1.4877924454141425,,أَرَادَ,أرادَ,أرادَ,أرادَ,أَرادَ,يَكُونُ,يكونُ,يَكُونَ,أَرَادَ,,"servant, minister, deacon"
δοῦλος,178,unigram,masculine,accusative,plural,عَبِيدَهُ,4.738367269358352,,عَبِيدَهُ,,خدَمَهُ,خدَمَهُ,خَدَمَه,عَبِيدَهُ,عَبيدَهُ,,عَبِيدَهُ,,"servant, slave"
δοῦλος,24,unigram,masculine,accusative,singular,أرسَلَ,1.5558405539411595,,,أرسَلَ,,,,,,,,,"servant, slave"
δοῦλος,83,unigram,masculine,nominative,plural,,,,الْعَبِيدُ,العَبيدُ,الخَدَمُ,الخَدَمُ,خَدَمُه,ٱلْعَبِيدُ,العَبيدُ,عَبِيدُهُ,الْعَبِيدُ,,"servant, slave"
δοῦλος,174,unigram,masculine,nominative,singular,الخادِمُ,5.6211853548908,,الْعَبْدُ,العَبدُ,الخادِمُ,الخادِمُ,الخادِمُ,ٱلْعَبْدُ,العَبدُ,الخَادِمُ,الْعَبْدُ,,"servant, slave"
πρόβατον,279,unigram,neuter,accusative,plural,الخِرافَ,2.150693235346997,,الْخِرَافَ,,,,الخِرافَ,ٱلْخِرَافَ,الخِرافَ,الخِرَافَ,الْخِرَافِ,,sheep
ποιμήν,212,unigram,masculine,nominative,plural,الرّعاةُ,2.8515923612805083,,الرُّعَاةُ,أنبأنا,الرّعاةُ,الرّعاةُ,الرُّعاةُ,ٱلرُّعَاةُ,الرُّعاةُ,الرُّعَاةُ,,,"shepherd, pastor"
ποιμήν,243,unigram,masculine,nominative,singular,الرّاعي,5.546304521406406,,الرَّاعِي,الرّاعي,الرّاعي,الرّاعي,الرَّاعي,ٱلرَّاعِي,الرّاعي,الرَّاعِي,الرَّاعِي,,"shepherd, pastor"
σημεῖον,117,unigram,neuter,accusative,plural,,,,آيَاتٍ,مُعجِزاتٌ,الآياتِ,الآياتِ,الآياتِ,آيَاتٍ,آياتٍ,المُعجِزَاتِ,آيَاتٍ,,sign
σημεῖον,107,unigram,neuter,accusative,singular,آيَةً,10.498915547827076,,آيَةً,مُعجِزةً,آيةً,آيةً,,آيَةً,آيَةً,بُرهَانًا,آيَةً,,sign
σημεῖον,37,unigram,neuter,nominative,plural,,,,وَتَحْدُثُ,,,,,وَتَكُونُ,وتَكونُ,عَلَامَاتٌ,عَلامَاتٌ,,sign
σημεῖον,74,unigram,neuter,nominative,singular,يَطلُبُ,1.3994253098826535,,,الّتي,يَطلُبُ,يَطلُبُ,,,,يُعْطَى,,,sign
ἀργύριον,183,unigram,neuter,accusative,plural,,,,عُمْلَةً,قِطعةً,,,,ٱلْفِضَّةَ,الفِضَّةَ,قِطعَةً,الْفِضَّةِ,,"silver, money"
ἀργύριον,289,unigram,neuter,accusative,singular,,,,يُعْطُوهُ,,يُعطوهُ,يُعطوهُ,ففَرِحوا,,,,يُعْطُوهُ,,"silver, money"
ἁμαρτία,238,unigram,feminine,accusative,plural,,,,يَغْفِرَ,الذُّنوبَ,الخطايا,الخطايا,الخَطايا,يَغْفِرَ,يَغفِرَ,,الْخَطَايَا,,sin
ἁμαρτία,186,unigram,feminine,accusative,singular,لو,3.934763491961735,,ذَنْبٌ,لو,لَولا,لَولا,لو,لَوْ,لو,لَمَا,خَطِيئَةٌ,,sin
ἁμαρτία,246,unigram,feminine,nominative,plural,,,,مَغْفُورَةٌ,مَغفورةٌ,لكَ,لكَ,غُفِرَت,مَغْفُورَةٌ,مَغفورَةٌ,,غُفِرَتْ,,sin
ἀδελφή,266,unigram,feminine,accusative,plural,حُقولاً,1.141789337771028,,,مِنكُم,حُقولاً,حُقولاً,,,,,,,sister
ἀδελφή,17,unigram,feminine,nominative,plural,أما,1.0438513639354623,,أَلَيْسَتْ,,أما,أما,,,,,,,sister
ἀδελφή,265,unigram,feminine,nominative,singular,,,,,مَرثا,,,,,,وَأُمِّي,,,sister
ῥάπισμα,130,unigram,neuter,accusative,plural,وَيَلْطِمُونَهُ,1.096057314542422,,,,,,,,,,وَيَلْطِمُونَهُ,,"slap, strike, hit"
πλοιάριον,116,unigram,neuter,nominative,singular,قارِبًا,3.2682476619932737,,الْجُمْهُورُ,,قارِبًا,قارِبًا,,سَفِينَةٌ,سفينَةٌ,,قَارِباً,,small boat
υἱός,42,unigram,masculine,accusative,plural,,,,,بُطرُسَ,,,زَبَدى،,,,,زَبَدِي,,son
υἱός,106,unigram,masculine,accusative,singular,,,,صَارَ,سَيِّدَ,الإنسانِ,الإنسانِ,الإِنسانِ,ٱبْنَ,ابنَ,ابْنَ,ابْنَ,,son
υἱός,108,unigram,masculine,nominative,plural,أبناءَ,1.2818946617051996,,أَبْنَاءُ,,أبناءَ,أبناءَ,أَبناءَ,بَنُو,بَنو,أبْنَاءَ,أَبْنَاءَ,,son
υἱός,180,unigram,masculine,nominative,singular,,,,صَارَ,البَشَرِ,اَبنُ,اَبنُ,ٱبنُ,ٱبْنُ,ابنُ,ابْنُ,ابْنُ,,son
ψυχή,241,unigram,feminine,accusative,singular,,,,فَقَدَ,الحِفاظَ,يَخسَرُها،,يَخسَرُها،,حَياتَه,نَفْسَهُ,نَفسَهُ,حَيَاتَهُ,نَفْسَهُ,,"soul, life"
ἀστήρ,250,unigram,masculine,nominative,plural,النّجومُ,3.4837774849955627,,,النُّجومُ,النّجومُ,النّجومُ,,تَتَزَعْزَعُ,تتَزَعزَعُ,,,,star
λίθος,254,unigram,masculine,accusative,plural,حِجَارَةً,3.999793581525979,,حِجَارَةً,,,,,,,,حِجَارَةً,,stone
λίθος,32,unigram,masculine,accusative,singular,,,,الْحَجَرَ,الحَجَرِ,,,الحَجَرُ,ٱلْحَجَرَ,الحَجَرَ,القَبْرِ,,,stone
λίθος,115,unigram,masculine,nominative,plural,إنْ,1.3505360574333563,,اللهِ،,,إنْ,إنْ,,ٱلْحِجَارَةُ,الحِجارَةُ,الحِجَارَةِ,,,stone
λίθος,36,unigram,masculine,nominative,singular,حَجَرٌ,4.3375768278482845,,حَجَرٌ,حَجَرٌ,,,,حَجَرٌ,حَجَرٌ,,حَجَرٌ,,stone
συναγωγή,210,unigram,feminine,accusative,plural,,,,بُيُوتِ,بُيوتِ,,,,يَكْرِزُ,يَكرِزُ,مَجَامِعِ,,,synagogue
συναγωγή,290,unigram,feminine,accusative,singular,المَجمعَ,2.211593622452171,,الْعِبَادَةِ,,المَجمعَ,المَجمعَ,,ٱلْمَجْمَعَ,المَجمَعَ,,الْمَجْمَعَ,,synagogue
τράπεζα,165,unigram,feminine,accusative,plural,,,,,,,,,ٱلْهَيْكَلِ،,الهَيكلِ،,وَقَلَبَ,الصَّيَارِفَةِ,,table
τράπεζα,118,unigram,feminine,accusative,singular,رِبْحٍ؟,1.0960768946513286,,رِبْحٍ؟,,,,,,,,,,table
τάλαντον,61,unigram,neuter,accusative,plural,,,,وَزْنَاتٍ,,,,خَمسَ,وَزَنَاتٍ,وزَناتٍ,أكيَاسٍ,,,talent (weight and monetary unit: around 20 years' wages)
τάλαντον,193,unigram,neuter,accusative,singular,,,,الْوَزْنَةَ,,,,,ٱلْوَزْنَةَ,الوَزنَةَ,,,,talent (weight and monetary unit: around 20 years' wages)
τελώνης,159,unigram,masculine,nominative,plural,الضّرائبِ,1.394764475087008,,الضَّرَائِبِ,الضَّرائبِ,الضّرائبِ,الضّرائبِ,الجُباةُ,ٱلْعَشَّارِينَ,العَشّارينَ,الضَّرَائِبِ,جُبَاةُ,,tax collector
τελώνης,62,unigram,masculine,nominative,singular,,,,جَابِي,,جابي,جابي,الجابي,ٱلْعَشَّارُ,العَشّارُ,الضَّرَائِبِ,جَابِي,,tax collector
γραμματεύς,294,unigram,masculine,nominative,plural,الشّريعةِ,5.731685528416849,,الْفُقَهَاءُ,التَّوراةِ,الشّريعةِ,الشّريعةِ,الكَتَبَةُ,ٱلْكَتَبَةُ,الكتبةُ,الشَّرِيعَةِ,الْكَتَبَةُ,,"teacher, expert in the law, scholar, scribe"
γραμματεύς,181,unigram,masculine,nominative,singular,الشّريعةِ,6.091522105206428,,,,الشّريعةِ,الشّريعةِ,مُعَلِّم،,,,الشَّرِيعَةِ,الْكَتَبَةِ,,"teacher, expert in the law, scholar, scribe"
καθηγητής,280,unigram,masculine,nominative,plural,,,,,,,,,مُعَلِّمِينَ،,مُعَلِّمينَ،,,,,"teacher, guide"
καθηγητής,192,unigram,masculine,nominative,singular,,,,,,,,,مُعَلِّمِينَ،,مُعَلِّمينَ،,,,,"teacher, guide"
κλέπτης,71,unigram,masculine,nominative,plural,يَنْقُبُ,1.0647501341848278,,يَنْقُبُ,,,,,,,,,,thief
κλέπτης,191,unigram,masculine,nominative,singular,لِصًّا,1.344033132825572,,,لِصًّا,,,,,,,,,thief
διαλογισμός,251,unigram,masculine,accusative,plural,أفكارَهُم،,3.0483134130465417,,أَفْكَارَهُمْ،,,أفكارَهُم،,أفكارَهُم،,فعَلِمَ,,,أفكَارَهُمْ،,,,"thought, argument"
διαλογισμός,123,unigram,masculine,accusative,singular,قُلوبِهِم،,1.2013953022722905,,,,قُلوبِهِم،,قُلوبِهِم،,يُساوِرُ,,,,نِيَّاتِ,,"thought, argument"
διαλογισμός,100,unigram,masculine,nominative,plural,الشّرّيرةُ,1.1417167026693715,,,الشَّرِّ,الشّرّيرةُ,الشّرّيرةُ,المَقاصِدُ,أَفْكَارٌ,أفكارٌ,,,,"thought, argument"
διαλογισμός,245,unigram,masculine,nominative,singular,جِدَالٌ,1.0595512823290478,,جِدَالٌ,,,,,,,,,,"thought, argument"
χρόνος,198,unigram,masculine,accusative,singular,المَجوسَ,1.1635364323217792,,,طَويلةٍ,المَجوسَ,المَجوسَ,,زَمَانًا,زَمانًا,,,,time
καιρός,120,unigram,masculine,nominative,singular,,,,مَوْسِمُ,,بَعدُ,بَعدُ,حانَ,وَقْتِي,وقتي,وَقْتِي,قَدِ,,"time, right time"
τάφος,148,unigram,masculine,accusative,singular,القَبرِ,2.5915311866860034,,الْقَبْرَ,القَبرِ,القَبرِ,القَبرِ,,ٱلْقَبْرَ,القَبرَ,القَبْرِ,الأَوَّلِ,,"tomb, grave"
μνημεῖον,11,unigram,neuter,accusative,plural,قُبورَ,3.7544621580071116,,مَقَابِرَ,المُنافِقونَ،,قُبورَ,قُبورَ,قُبورَ,قُبُورَ,قُبورَ,,قُبُورَ,,"tomb, grave"
μνημεῖον,15,unigram,neuter,accusative,singular,القَبرِ,5.7875510956259015,,الْقَبْرِ,القَبرِ,القَبرِ,القَبرِ,القَبْرِ,ٱلْقَبْرِ,القَبرِ,القَبْرِ,الْقَبْرِ,,"tomb, grave"
μνημεῖον,222,unigram,neuter,nominative,singular,فيهِ,1.059521956251695,,,,فيهِ,فيهِ,,,,,,,"tomb, grave"
θησαυρός,187,unigram,masculine,accusative,singular,ووَزّعْ,1.097190566257783,,,الفُقَراءِ،,ووَزّعْ,ووَزّعْ,,,,تَمْلُكُ,,,treasure
δένδρον,66,unigram,neuter,accusative,singular,شَجَرَةً,1.9999488926359328,,,,,,,,,شَجَرَةً,,,tree	
κώμη,228,unigram,feminine,accusative,plural,القُرى,10.203201988752093,,لِيَذْهَبُوا,القُرى,القُرى,القُرى,القُرى,ٱلْقُرَى,القرَى,القُرَى,الْقُرَى,,village
κώμη,47,unigram,feminine,accusative,singular,اَذهَبا,1.090573996861501,,,فحُلاّ,اَذهَبا,اَذهَبا,,ٱلْقَرْيَةِ,القريةِ,,الْقَرْيَةِ,,village
παρθένος,237,unigram,feminine,nominative,plural,العَذارى,7.99938877996266,,,الفَتياتُ,العَذارى,العَذارى,العَذارى,ٱلْعَذَارَى,العَذارَى,,الْعَذَارَى,,virgin
φωνή,276,unigram,feminine,nominative,singular,صَوْتٌ,3.931489916904345,,صَوْتٌ,صَوتٌ,اَبني,اَبني,صَوتٌ,,,صَوْتٌ,صَوْتٌ,,voice or sound
πόλεμος,221,unigram,masculine,accusative,plural,بُدّ,1.0379355287132719,,حُرُوبٍ,حُروبٍ,بُدّ,بُدّ,,بِحُرُوبٍ,بحُروبٍ,,تَسْمَعُونَ,,war
ὕδωρ,295,unigram,neuter,accusative,plural,الماءِ,13.30527197123254,,الْمَاءِ,وَجهِ,الماءِ,الماءِ,الماءِ,ٱلْمَاءِ,الماءِ,المَاءِ,الْمَاءِ,,water
ὕδωρ,78,unigram,neuter,accusative,singular,مَاءً,5.189864399159016,,مَاءً,الماءِ،,سيّدي،,سيّدي،,ماءً,مَاءً,ماءً,مَاءً,مَاءً,,water
ὕδωρ,92,unigram,neuter,nominative,singular,,,,الْمَاءُ,الماءِ,,,,ٱلْمَاءُ,الماءُ,المَاءُ,,,water
ὑδρία,97,unigram,feminine,accusative,singular,جَرَّتَهَا,1.0960524252565438,,جَرَّتَهَا,,,,,,,,,,water jar
ὁδός,122,unigram,feminine,accusative,singular,جانِبِ,2.108861717272991,,جَانِبِ,ولا,جانِبِ,جانِبِ,جانِبِ,ٱلطَّرِيقِ,الطريقِ,جَانِبِ,طَرِيقَ,,way
γάμος,140,unigram,masculine,accusative,plural,العُرسِ,1.2857493198376448,,,المَدعوّينَ,العُرسِ,العُرسِ,العُرْس,ٱلْعُرْسِ،,العُرسِ،,وَلِيمَةِ,,,wedding
γάμος,206,unigram,masculine,accusative,singular,وَدُعِيَ,1.7832245423189175,,وَدُعِيَ,,,,,وَدُعِيَ,ودُعيَ,العُرْسِ,وَدُعِيَ,,wedding
γυνή,91,unigram,feminine,accusative,plural,القَاسِيَةِ،,1.0965530363990983,,,,,,,,,القَاسِيَةِ،,,,"wife, woman"
γυνή,153,unigram,feminine,accusative,singular,اَمرأتَهُ,3.5981677004913806,,امْرَأَتَهُ,,اَمرأتَهُ,اَمرأتَهُ,ٱمرَأَتَه,ٱمْرَأَتَهُ,امرأتَهُ,,زَوْجَتَهُ,,"wife, woman"
γυνή,101,unigram,feminine,nominative,plural,,,,النِّسَاءِ,,النّساءِ,النّساءِ,اللَّواتي,كُنَّ,كُنَّ,النِّسَاءِ,النِّسَاءُ,,"wife, woman"
γυνή,105,unigram,feminine,nominative,singular,,,,الْمَرْأَةُ,امرأةٌ,اَمرأةٌ,اَمرأةٌ,المَرأَةُ,ٱلْمَرْأَةُ,المَرأةُ,المَرْأةُ,الْمَرْأَةُ,,"wife, woman"
