lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_651_translation,version_652_translation,english_translation
τάφος,171,unigram,masculine,accusative,singular,lithowo,1.8231192997943937,,lithowo,"tomb, grave"
μνημεῖον,16,unigram,neuter,accusative,plural,marowoni,1.2116942517411249,,marowoni,"tomb, grave"
μνημεῖον,20,unigram,neuter,accusative,singular,thowotunu,3.946369428005773,,thowotunu,"tomb, grave"
μνημεῖον,79,unigram,neuter,nominative,plural,marowo,1.887392799840785,,marowo,"tomb, grave"
μνημεῖον,256,unigram,neuter,nominative,singular,lithowo,1.6087844580727382,,lithowo,"tomb, grave"
ὀδούς,70,unigram,masculine,accusative,singular,likhwaha,1.0960866985123228,,likhwaha,tooth
θησαυρός,215,unigram,masculine,accusative,singular,sisiwana,1.152598428857582,,sisiwana,treasure
δένδρον,89,unigram,neuter,accusative,plural,misimbo,1.8875203098625888,,misimbo,tree	
δένδρον,77,unigram,neuter,accusative,singular,simbo,1.9999488926359328,,simbo,tree	
λίτρα,122,unigram,feminine,accusative,singular,nungela,1.1613026128296644,,nungela,unit of measure around 300 grams
κώμη,262,unigram,feminine,accusative,plural,mitalalani,1.5089863141181838,,mitalalani,village
κώμη,53,unigram,feminine,accusative,singular,talalani,2.464150844515539,,talalani,village
παρθένος,272,unigram,feminine,nominative,plural,sagadzyana,1.551523944942117,,sagadzyana,virgin
φωνή,200,unigram,feminine,nominative,plural,Ligwaha,1.1615830654957209,,Ligwaha,voice or sound
φωνή,311,unigram,feminine,nominative,singular,lito,1.0311409290622262,,lito,voice or sound
πόλεμος,254,unigram,masculine,accusative,plural,dzinyimbi,1.2850355143367005,,dzinyimbi,war
ὕδωρ,326,unigram,neuter,accusative,plural,mati,1.0846644668046008,,mati,water
ὕδωρ,95,unigram,neuter,accusative,singular,mati,3.8969343964945127,,mati,water
ὕδωρ,109,unigram,neuter,nominative,singular,mati,2.082458446444567,,mati,water
ὑδρία,115,unigram,feminine,accusative,singular,khali,1.3315306452128246,,khali,water jar
ὁδός,255,unigram,feminine,accusative,plural,dzindzila,2.304861756793556,,dzindzila,way
ὁδός,143,unigram,feminine,accusative,singular,ndzila,2.6155978735907324,,ndzila,way
γάμος,161,unigram,masculine,accusative,plural,dzegano,1.4859794966785729,,dzegano,wedding
γυνή,175,unigram,feminine,accusative,singular,mwangadzi,2.4838553855919256,,mwangadzi,"wife, woman"
γυνή,119,unigram,feminine,nominative,plural,vanyamayi,1.7175695181592323,,vanyamayi,"wife, woman"
γυνή,125,unigram,feminine,nominative,singular,nyamayi,1.066870722597399,,nyamayi,"wife, woman"
ἄνεμος,10,unigram,masculine,nominative,plural,phuvbo,1.1854771368124146,,phuvbo,wind
ἄνεμος,66,unigram,masculine,nominative,singular,phuvbo,2.201958603528668,,phuvbo,wind
πνεῦμα,298,unigram,neuter,accusative,plural,mata,1.0498858920755525,,mata,"wind, breath, spirit"
πνεῦμα,166,unigram,neuter,accusative,singular,Liphuvbo,1.655435194846107,,Liphuvbo,"wind, breath, spirit"
πνεῦμα,13,unigram,neuter,nominative,plural,ma,1.1772953433752882,,ma,"wind, breath, spirit"
πνεῦμα,24,unigram,neuter,nominative,singular,Liphuvbo,2.385656548904476,,Liphuvbo,"wind, breath, spirit"
λύκος,12,unigram,masculine,nominative,plural,masolwa,1.161311312321613,,masolwa,wolf
λύκος,5,unigram,masculine,nominative,singular,lisolwa,1.161311312321613,,lisolwa,wolf
κοιλία,88,unigram,feminine,nominative,plural,mamisa,1.2358937955156173,,mamisa,"womb, stomach, source of feelings and emotions"
ῥῆμα,182,unigram,neuter,accusative,plural,Magana,1.0567971673819787,,Magana,word
ῥῆμα,163,unigram,neuter,accusative,singular,pima,1.0636961418697135,,pima,word
ῥῆμα,31,unigram,neuter,nominative,plural,Magana,1.7964509278396048,,Magana,word
λόγος,164,unigram,masculine,accusative,plural,mahungu,1.4422010651709969,,mahungu,word
λόγος,156,unigram,masculine,accusative,singular,mahungu,1.053497430281574,,mahungu,word
λόγος,153,unigram,masculine,nominative,plural,mafu,1.1317390321810876,,mafu,word
λόγος,288,unigram,masculine,nominative,singular,magana,1.745602673861275,,magana,word
ἔργον,44,unigram,neuter,accusative,plural,mithumo,2.3196476607987115,,mithumo,work
ἔργον,97,unigram,neuter,accusative,singular,mithumo,1.0237771347076463,,mithumo,work
ἔργον,292,unigram,neuter,nominative,plural,mithumo,2.450257110193713,,mithumo,work
ἔργον,271,unigram,neuter,nominative,singular,Guhaladza,1.0962149939516397,,Guhaladza,work
ἐργάτης,210,unigram,masculine,nominative,singular,fanelo,1.1040020877601435,,fanelo,worker
μέριμνα,145,unigram,feminine,nominative,singular,hegisago,1.096057314542422,,hegisago,"worry, concern, desire"
ἔτος,251,unigram,neuter,accusative,plural,myaga,1.864163000605733,,myaga,year
ζεῦγος,246,unigram,neuter,accusative,singular,sipombana,1.0960524252565438,,sipombana,"yoke, pair"
