lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1582_translation,version_1583_translation,english_translation
διαλογισμός,121,unigram,masculine,nominative,plural,ginduri,1.7163318880998513,ginduri,,"thought, argument"
διαλογισμός,297,unigram,masculine,nominative,singular,gindo,1.1910199679944657,gindo,,"thought, argument"
θρόνος,243,unigram,masculine,accusative,singular,amperatisko,1.0960768946513286,amperatisko,,throne
χρόνος,235,unigram,masculine,accusative,singular,vramia,2.7796398771199704,vramia,,time
καιρός,145,unigram,masculine,nominative,singular,vramia,2.2816008128859417,vramia,,"time, right time"
τάφος,133,unigram,masculine,accusative,plural,uriaven,1.0960670999999007,uriaven,,"tomb, grave"
τάφος,178,unigram,masculine,accusative,singular,groapoševo,1.7388575434479518,groapoševo,,"tomb, grave"
μνημεῖον,15,unigram,neuter,accusative,plural,profetonge,1.2104862072926221,profetonge,,"tomb, grave"
μνημεῖον,19,unigram,neuter,accusative,singular,groapoševo,4.846121592342444,groapoševo,,"tomb, grave"
μνημεῖον,79,unigram,neuter,nominative,plural,groapoševuri,1.6521860426880248,groapoševuri,,"tomb, grave"
μνημεῖον,269,unigram,neuter,nominative,singular,groapoševo,1.8670187763380504,groapoševo,,"tomb, grave"
θησαυρός,224,unigram,masculine,accusative,singular,mandjin,1.1100334179793905,mandjin,,treasure
δένδρον,88,unigram,neuter,accusative,plural,kopačia,1.8875203098625888,kopačia,,tree	
δένδρον,77,unigram,neuter,accusative,singular,kopači,1.6895743912622128,kopači,,tree	
κώμη,274,unigram,feminine,accusative,plural,gava,3.3482673121901363,gava,,village
κώμη,59,unigram,feminine,accusative,singular,gav,2.909042488777418,gav,,village
παρθένος,287,unigram,feminine,nominative,plural,pativalia,1.999949063699646,pativalia,,virgin
παρθένος,208,unigram,feminine,nominative,singular,Emanuel,1.0960670999999007,Emanuel,,virgin
φωνή,331,unigram,feminine,nominative,singular,hango,3.0251192774328555,hango,,voice or sound
πόλεμος,267,unigram,masculine,accusative,plural,marimata,1.0938389104413042,marimata,,war
πόλεμος,46,unigram,masculine,accusative,singular,biš,1.0960622061228922,biš,,war
ὕδωρ,350,unigram,neuter,accusative,plural,pai,2.3529389455093512,pai,,water
ὕδωρ,94,unigram,neuter,accusative,singular,pai,4.380183124875475,pai,,water
ὕδωρ,112,unigram,neuter,nominative,singular,pai,2.3529389455093512,pai,,water
ὑδρία,118,unigram,feminine,accusative,singular,ženenge,1.2125176900525536,ženenge,,water jar
ὁδός,268,unigram,feminine,accusative,plural,vurmi,3.8624380510492182,vurmi,,way
ὁδός,147,unigram,feminine,accusative,singular,vurma,3.724060074076444,vurma,,way
γάμος,167,unigram,masculine,accusative,plural,abiav,3.2866434026202227,abiav,,wedding
γάμος,247,unigram,masculine,accusative,singular,abiav,1.1420636612145167,abiav,,wedding
γυνή,111,unigram,feminine,accusative,plural,ileski,1.0965530363990983,ileski,,"wife, woman"
γυνή,183,unigram,feminine,accusative,singular,řomnia,1.5012040841669911,řomnia,,"wife, woman"
γυνή,122,unigram,feminine,nominative,plural,žiuvlia,2.7035257416030416,žiuvlia,,"wife, woman"
γυνή,127,unigram,feminine,nominative,singular,žiuvli,3.5790044621495714,žiuvli,,"wife, woman"
ἄνεμος,10,unigram,masculine,nominative,plural,balvalia,1.5323326319075297,balvalia,,wind
ἄνεμος,69,unigram,masculine,nominative,singular,balval,2.1586053476021725,balval,,wind
πνεῦμα,318,unigram,neuter,accusative,plural,duxuri,1.4224407248427469,duxuri,,"wind, breath, spirit"
πνεῦμα,172,unigram,neuter,accusative,singular,Duxo,1.3362787121244777,Duxo,,"wind, breath, spirit"
πνεῦμα,12,unigram,neuter,nominative,plural,duxuri,2.224628637928339,duxuri,,"wind, breath, spirit"
πνεῦμα,26,unigram,neuter,nominative,singular,Duxo,1.0774815683933432,Duxo,,"wind, breath, spirit"
λύκος,5,unigram,masculine,nominative,singular,ruv,1.096057314542422,ruv,,wolf
ῥῆμα,191,unigram,neuter,accusative,plural,vorbi,2.8732790722218318,vorbi,,word
ῥῆμα,169,unigram,neuter,accusative,singular,vorba,1.9338892953725848,vorba,,word
ῥῆμα,35,unigram,neuter,nominative,plural,vorbi,1.5894769659714507,vorbi,,word
λόγος,170,unigram,masculine,accusative,plural,vorbi,2.3090220612636174,vorbi,,word
λόγος,161,unigram,masculine,accusative,singular,vorba,5.605831010062793,vorba,,word
λόγος,157,unigram,masculine,nominative,plural,nakhena,1.5832766137497396,nakhena,,word
λόγος,307,unigram,masculine,nominative,singular,vorba,5.280569780082371,vorba,,word
ἔργον,48,unigram,neuter,accusative,plural,butia,4.251742495092793,butia,,work
ἔργον,96,unigram,neuter,accusative,singular,kerav,1.0452029953214708,kerav,,work
ἔργον,311,unigram,neuter,nominative,plural,butia,1.9579518666904328,butia,,work
ἔργον,286,unigram,neuter,nominative,singular,butji,1.2578149665672576,butji,,work
ἐργάτης,150,unigram,masculine,nominative,plural,butiaria,2.427416714573301,butiaria,,worker
ἐργάτης,217,unigram,masculine,nominative,singular,butiari,1.1454927249665328,butiari,,worker
ἔτος,264,unigram,neuter,accusative,plural,berš,3.0891268081224563,berš,,year
ἔτος,184,unigram,neuter,accusative,singular,berš,1.5271059784100165,berš,,year
ζεῦγος,22,unigram,neuter,accusative,plural,zumavav,1.0960524252565438,zumavav,,"yoke, pair"
ζεῦγος,257,unigram,neuter,accusative,singular,gulumburi,1.0960524252565438,gulumburi,,"yoke, pair"
