lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_2290_translation,version_2291_translation,version_2292_translation,version_2293_translation,version_2294_translation,version_2295_translation,english_translation
ἀνήρ,156,unigram,masculine,accusative,singular,พระเยซูตรัสกับนางว่า,2.5173605497848,พระ​เยซู​ตรัส​แก่​เขา​ว่า,,,,พระเยซูตรัสกับนางว่า,พระเยซูตรัสกับนางว่า,"man, husband"
ἀνήρ,101,unigram,masculine,nominative,plural,,,มี​ผู้ใหญ่​กว่า​โย​นา​อยู่​ที่นี่,,,"5,000",และดูเถิด,,"man, husband"
ἀνήρ,152,unigram,masculine,nominative,singular,,,นี่​แน่ะ,,,,ดูเถิด,,"man, husband"
μνᾶ,189,unigram,feminine,accusative,plural,,,ท่าน​เจ้า​ข้า,‘,ข้าแต่ฝ่าพระบาท,10,ท่านเจ้าข้า,พระเจ้าข้า,mina (about 100 days' wages)
πρωτοκαθεδρία,72,unigram,feminine,accusative,plural,ชอบให้คนคำนับกลางตลาด,1.239275983814332,,,,,ชอบให้คนคำนับกลางตลาด,ชอบให้คนคำนับกลางตลาด,"most important seat, seat of honour"
πρωτοκαθεδρία,25,unigram,feminine,accusative,singular,,,,,,,พวกฟาริสี,ด้วยว่าพวกเจ้าชอบที่นั่งอันมีเกียรติในธรรมศาลา,"most important seat, seat of honour"
μήτηρ,176,unigram,feminine,accusative,singular,จงให้เกียรติแก่บิดามารดาของตน,3.461006646042617,จง​นับ​ถือ​บิดา​มารดา​ของ​ตน,,จงให้เกียรติบิดามารดาของเจ้า,จง​ให้​เกียรติ​บิดา​มารดา​ของ​เจ้า,จงให้เกียรติแก่บิดามารดาของตน,จงให้เกียรติแก่บิดามารดาของตน,mother
ὄρος,167,unigram,neuter,accusative,singular,ยากอบ,3.3577943792358615,,ยากอบ,ยากอบ,,ยากอบ,ยากอบ,mountain
μύρον,59,unigram,neuter,accusative,plural,จากนั้นพวกเขาก็กลับบ้านไปเตรียมเครื่องหอมกับน้ำมันหอม,,,,จากนั้นพวกเขาก็กลับบ้านไปเตรียมเครื่องหอมกับน้ำมันหอม,,,,myrrh
ὄνομα,24,unigram,neuter,accusative,singular,,,คน​ทั้ง​ปวง​จะ​เกลียด​ชัง​ท่าน​เพราะ​นาม​ของ​เรา,ทุก​คน​จะ​เกลียด​พวก​คุณ,คนทั้งปวงจะเกลียดชังท่านเพราะเรา,คน​ทั้ง​ปวง​จะ​เกลียดชัง​เจ้า,ท่านจะถูกคนทั้งปวงเกลียดชังเพราะเห็นแก่นามของเรา,,name
ὄνομα,157,unigram,neuter,nominative,singular,,,,,,เจ้า​ชื่อ​อะไร,,ชื่อกอง,name
ἔθνος,124,unigram,neuter,accusative,singular,,,,ชนชาติ​หนึ่ง​จะ​ลุกฮือ​ขึ้น​ต่อสู้​กับ​อีก​ชนชาติ​หนึ่ง,ประชาชาติต่อประชาชาติ,,ราชอาณาจักรต่อสู้ราชอาณาจักร,,nation
ἔθνος,22,unigram,neuter,nominative,singular,,,,ชนชาติ​หนึ่ง​จะ​ลุกฮือ​ขึ้น​ต่อสู้​กับ​อีก​ชนชาติ​หนึ่ง,ประชาชาติต่อประชาชาติ,,ราชอาณาจักรต่อสู้ราชอาณาจักร,,nation
νύξ,119,unigram,feminine,accusative,plural,วัน,1.589768794158498,,,,วัน,,,night
ὅρκος,40,unigram,masculine,accusative,plural,กษัตริย์​เฮโรด​เสียใจ​มาก,1.9577254290516817,,กษัตริย์​เฮโรด​เสียใจ​มาก,,,,,oath
βοῦς,173,unigram,masculine,accusative,singular,,,เจ้า​ทั้ง​หลาย​ทุก​คน​ได้​แก้​วัว​แก้​ลา​จาก​คอก​มัน,,,,แต่องค์พระผู้เป็นเจ้าตรัสตอบเขาว่า,,ox
παραβολή,142,unigram,feminine,accusative,singular,“,1.3669942991930168,“,,,,,,parable
μέρος,35,unigram,neuter,accusative,singular,และจะทำโทษเขาถึงสาหัส,3.646779377435587,ก็​จะ​ทำ​โทษ​เขา​ถึง​สาหัส,,นายจะสับเขาเป็นชิ้นๆ,นาย​จะ​ทำ​โทษ​อย่าง​สาหัส​สากรรจ์,และจะทำโทษเขาถึงสาหัส,และจะทำโทษเขาถึงสาหัส,part
μαργαρίτης,144,unigram,masculine,accusative,plural,อย่า​ให้​ของ​ประเสริฐ​แก่​สุนัข​อย่า​โยน​แก้ว​มุกดา​ให้​แก่​สุกร,3.1560132840106934,อย่า​ให้​ของ​ประเสริฐ​แก่​สุนัข​อย่า​โยน​แก้ว​มุกดา​ให้​แก่​สุกร,,,,,,pearls
μαργαρίτης,26,unigram,masculine,accusative,singular,และ​เมื่อ​ได้​พบ​มุกดา​เม็ด​หนึ่ง​มี​ราคา​มาก,24.27044253675179,และ​เมื่อ​ได้​พบ​มุกดา​เม็ด​หนึ่ง​มี​ราคา​มาก,,,,,,pearls
τόπος,172,unigram,masculine,accusative,plural,,,อาณาจักร​ต่อ​อาณาจักร,ชนชาติ​หนึ่ง​จะ​ลุกฮือ​ขึ้น​ต่อสู้​กับ​อีก​ชนชาติ​หนึ่ง,,,เพราะประชาชาติจะลุกขึ้นต่อสู้ประชาชาติ,ราชอาณาจักรต่อราชอาณาจักรจะต่อสู้กัน,place
τόπος,187,unigram,masculine,accusative,singular,กลโกธา,2.327890914719077,,กลโกธา,กลโกธา,คน,ภาษาฮีบรูเรียกว่า,,place
σκεῦος,96,unigram,neuter,accusative,plural,เว้นแต่จะจับคนที่มีกำลังมากนั้นมัดไว้เสียก่อน,3.9997962573930907,,จริงๆ​แล้ว,,,เว้นแต่จะจับคนที่มีกำลังมากนั้นมัดไว้เสียก่อน,เว้นแต่จะจับคนที่มีกำลังมากนั้นมัดไว้เสียก่อน,"possession, object, thing, jar, vessel"
σκεῦος,87,unigram,neuter,nominative,plural,คน​ที่​อยู่​บน​หลังคา​บ้าน​ไม่​ควร​ลง​มา​เก็บ​สมบัติ​ใน​บ้าน,1.0960670999999007,,,,คน​ที่​อยู่​บน​หลังคา​บ้าน​ไม่​ควร​ลง​มา​เก็บ​สมบัติ​ใน​บ้าน,,,"possession, object, thing, jar, vessel"
σκεῦος,121,unigram,neuter,nominative,singular,ที่นั่นมีภาชนะใส่น้ำองุ่นเปรี้ยวตั้งอยู่,,,,ที่นั่นมีภาชนะใส่น้ำองุ่นเปรี้ยวตั้งอยู่,,,,"possession, object, thing, jar, vessel"
δύναμις,33,unigram,feminine,accusative,singular,,,,,พระเยซูทรงตอบว่า,แต่​พระ​เยซู​กล่าว​ว่า,,,"power, ability, miracle"
δύναμις,55,unigram,feminine,nominative,plural,น่า​ละอาย​จริงๆ​เมือง​โคราซิน​และ​เมือง​เบธไซดา,1.8915205734403584,,น่า​ละอาย​จริงๆ​เมือง​โคราซิน​และ​เมือง​เบธไซดา,,,,,"power, ability, miracle"
ἱερεύς,16,unigram,masculine,nominative,plural,ท่านทั้งหลายไม่ได้อ่านในพระราชบัญญัติหรือ,1.096091603901298,,,,,ท่านทั้งหลายไม่ได้อ่านในพระราชบัญญัติหรือ,,priest
προφήτης,42,unigram,masculine,accusative,plural,เยรูซาเล็ม,1.8989229626215032,,เยรูซาเล็ม,,,,,prophet
προφήτης,143,unigram,masculine,nominative,plural,,,แต่​เขา​มิได้​ยิน,,อับราฮัมตายไปแล้ว,,,,prophet
προφήτης,168,unigram,masculine,nominative,singular,“,8.255456741523853,“,“,“,“,“,<,prophet
ποταμός,83,unigram,masculine,nominative,plural,,,ลม​ก็​พัด​ปะทะ​เรือน​นั้น,,กระแสน้ำท่วมท้นขึ้นมา,,,,river
λῃστής,216,unigram,masculine,accusative,singular,,,,เห็น​เรา​เป็น​โจร​หรือ​ยังไง,เราก่อการกบฏหรือ,พวก​ท่าน​เอา​ดาบ​และ​ไม้​ตะบอง​แล้ว​พา​กัน​มา​จับกุม​เรา,ท่านทั้งหลายเห็นเราเป็นโจรหรือจึงถือดาบ,ท่านทั้งหลายเห็นเราเป็นโจรหรือ,robber
ἀκοή,8,unigram,feminine,accusative,plural,ด้วยว่าบรรดาสิ่งเหล่านี้จำต้องบังเกิดขึ้น,3.832661906103723,,,อย่าตื่นตกใจ,และ​ข่าว​ลือ​เรื่อง​สงคราม,ด้วยว่าบรรดาสิ่งเหล่านี้จำต้องบังเกิดขึ้น,ด้วยว่าบรรดาสิ่งเหล่านี้จำต้องบังเกิดขึ้น,rumor
βιβλίον,37,unigram,neuter,accusative,singular,,,,แล้ว​ก็​หย่า​ได้,พวกเขาทูลว่า,,,,"scroll, book"
διάκονος,62,unigram,masculine,nominative,singular,,,แต่​ใน​พวก​ท่าน​หา​เป็น​อย่าง​นั้น​ไม่,,แต่สำหรับพวกท่านไม่เป็นเช่นนั้น,,,,"servant, minister, deacon"
δοῦλος,131,unigram,masculine,nominative,singular,,,,‘,‘,,เมื่อนายมาพบเขากระทำอยู่อย่างนั้น,เมื่อนายมาพบเขากระทำอยู่อย่างนั้น,"servant, slave"
πρόβατον,207,unigram,neuter,accusative,plural,พระเยซู​จึง​สั่ง​เขา​ว่า,1.885405240127866,,พระเยซู​จึง​สั่ง​เขา​ว่า,,,,,sheep
ποιμήν,182,unigram,masculine,nominative,singular,เราเป็นผู้เลี้ยงที่ดี,3.673023510392772,เรา​เป็น​ผู้​เลี้ยง​อัน​ดี,เรา​เป็น​คน​เลี้ยง​แกะ​ที่​ดี,,,เราเป็นผู้เลี้ยงที่ดี,เราเป็นผู้เลี้ยงที่ดี,"shepherd, pastor"
σημεῖον,97,unigram,neuter,accusative,plural,เพื่อ​หาก​ว่า​เป็น​ไป​ได้,1.8853030691577344,,,,เพื่อ​หาก​ว่า​เป็น​ไป​ได้,,,sign
σημεῖον,86,unigram,neuter,accusative,singular,และจะไม่โปรดให้หมายสำคัญแก่เขา,1.8755530121474833,,,,,,และจะไม่โปรดให้หมายสำคัญแก่เขา,sign
σημεῖον,61,unigram,neuter,nominative,singular,เหตุการณ์เหล่านี้จะบังเกิดขึ้นเมื่อไร,2.1676261812949433,เหตุการณ์​เหล่านี้​จะ​บังเกิด​ขึ้น​เมื่อไร,,,,เหตุการณ์เหล่านี้จะบังเกิดขึ้นเมื่อไร,เหตุการณ์เหล่านี้จะบังเกิดขึ้นเมื่อไร,sign
ἀργύριον,138,unigram,neuter,accusative,plural,30,2.310717964006021,,,,30,,,"silver, money"
ἁμαρτία,178,unigram,feminine,accusative,plural,พระ​องค์​จึง​ตรัส​แก่​คน​ง่อย​ว่า,1.8951294316018097,พระ​องค์​จึง​ตรัส​แก่​คน​ง่อย​ว่า,,,,,,sin
ἁμαρτία,139,unigram,feminine,accusative,singular,พวก​เขา​ก็​จะ​ไม่​มี​บาป,1.7532605596633608,,,,พวก​เขา​ก็​จะ​ไม่​มี​บาป,,,sin
ἁμαρτία,184,unigram,feminine,nominative,plural,,,,บาป​ของ​คุณ​ได้รับ​การอภัย​แล้ว,บาปของท่านได้รับการอภัยแล้ว,บาป​ทั้ง​หลาย​ของ​เจ้า​ได้​รับ​การ​ยกโทษ​แล้ว,บาปของเจ้าได้รับการอภัยแล้ว,,sin
ἀδελφή,198,unigram,feminine,accusative,plural,,,,พ่อ​แม่,พี่น้องชายหญิง,ลูกๆ,,,sister
ἀδελφή,18,unigram,feminine,nominative,plural,,,นี่​แน่ะ,,,ดู​เถิด,,,sister
ἀδελφή,197,unigram,feminine,nominative,singular,ผู้นั้นแหละเป็นพี่น้องชายหญิงและมารดาของเรา,3.655914281144704,,,,,ผู้นั้นแหละเป็นพี่น้องชายหญิงและมารดาของเรา,ผู้นั้นแหละเป็นพี่น้องชายหญิงและมารดาของเรา,sister
ὀψάριον,164,unigram,neuter,accusative,singular,พระเยซูเสด็จมาหยิบขนมปังและยื่นให้พวกเขา,,,,พระเยซูเสด็จมาหยิบขนมปังและยื่นให้พวกเขา,,,,small fish
υἱός,85,unigram,masculine,accusative,singular,,,นี่​แน่ะ,,พวกเขาคงจะเคารพบุตรของเรา,,,,son
υἱός,88,unigram,masculine,nominative,plural,,,พระ​เยซู​จึง​ตรัส​แก่​เขา​ว่า,ดังนั้น,พระเยซูทรงตอบว่า,,พวกพ้องของท่านทั้งหลายขับมันออกโดยอำนาจของใครเล่า,,son
υἱός,136,unigram,masculine,nominative,singular,“,2.73859548248892,“,“,“,บุตร​ของ​ดาวิด,“,>,son
ψυχή,145,unigram,feminine,accusative,plural,ท่าน​จะ​ได้​ชีวิต​รอด​โดย​ความ​เพียร​ของ​ท่าน,8.795550854401387,ท่าน​จะ​ได้​ชีวิต​รอด​โดย​ความ​เพียร​ของ​ท่าน,,,,,,"soul, life"
ψυχή,180,unigram,feminine,accusative,singular,ผู้นั้นจะเสียชีวิต,2.5052058580524177,ผู้​นั้น​จะ​ได้​ชีวิต​รอด,คน​ที่​อยาก​จะ​เอา​ตัว​รอด​จะ​ไม่​รอด,,,ผู้นั้นจะเสียชีวิต,ผู้นั้นจะเสียชีวิต,"soul, life"
ἀστήρ,188,unigram,masculine,nominative,plural,,,ดวง​ดาว​ทั้ง​ปวง​จะ​ตก​จาก​ฟ้า,,,,,ดวงดาวทั้งปวงจะตกจากฟ้า,star
λίθος,28,unigram,masculine,accusative,singular,,,,,,,ศิลาซึ่งช่างก่อได้ปฏิเสธเสีย,ศิลาซึ่งช่างก่อได้ทอดทิ้งเสีย,stone
λίθος,31,unigram,masculine,nominative,singular,,,ซึ่ง​จะ​ไม่​ถูก​ทำลาย​ลง​ก็​หา​มิได้,ไม่​เหลือ​แม้แต่​ซาก​หิน​เรียง​ซ้อน​ทับ​กัน​อีก​เลย,ทุกก้อนจะถูกโยนทิ้งลงมาหมด,,,ซึ่งจะไม่ถูกทำลายลงก็ไม่มี,stone
τράπεζα,126,unigram,feminine,accusative,plural,และคว่ำโต๊ะผู้รับแลกเงิน,1.9577208415741016,,,,,และคว่ำโต๊ะผู้รับแลกเงิน,,table
τάλαντον,47,unigram,neuter,accusative,plural,นายเจ้าข้า,3.0879679706778167,นาย​เจ้า​ข้า,เจ้านาย​ครับ,นายเจ้าข้า,ตะลันต์,นายเจ้าข้า,นายเจ้าข้า,talent (weight and monetary unit: around 20 years' wages)
φόρος,185,unigram,masculine,accusative,singular,,,ควร​จะ​ส่ง​ส่วย​ให้​แก่​กา​ยะ​ซา​หรือไม่,,เป็นการถูกต้องหรือไม่ที่เราจะเสียภาษีให้แก่ซีซาร์,ที่​เรา​เสีย​ภาษี​ให้​แก่​ซีซาร์,,การที่จะส่งส่วยให้แก่จักรพรรดิซีซาร์นั้นควรหรือไม่,tax
τελώνης,120,unigram,masculine,nominative,plural,คนบาป,2.116425229193574,,,คนบาป,,,,tax collector
τελώνης,50,unigram,masculine,nominative,singular,ข้าแต่พระเจ้า,3.4592078988331147,,,,พระ​เจ้า,ข้าแต่พระเจ้า,ข้าแต่พระเจ้า,tax collector
γραμματεύς,215,unigram,masculine,nominative,plural,พวกธรรมาจารย์และพวกฟาริสี,1.5759073671622505,วิบัติ​แก่​เจ้า​พวก​อาลักษณ์​และ​พวกฟา​ริ​ซาย,น่าละอาย​จริงๆ​พวก​เจ้า​ที่​เป็น​ครู​สอน​กฎปฏิบัติ​และ​พวก​ฟาริสี​หน้าซื่อใจคด,เหล่าธรรมาจารย์และพวกฟาริสี,พวก​อาจารย์​ฝ่าย​กฎ​บัญญัติ​และ​ฟาริสี,พวกธรรมาจารย์และพวกฟาริสี,พวกธรรมาจารย์และพวกฟาริสี,"teacher, expert in the law, scholar, scribe"
γραμματεύς,137,unigram,masculine,nominative,singular,อาจารย์,1.295383153818024,,,,อาจารย์,,,"teacher, expert in the law, scholar, scribe"
κλέπτης,56,unigram,masculine,nominative,plural,คนทั้งปวงที่มาก่อนหน้าเราเป็นขโมยและโจร,27.338434392467843,,,คนทั้งปวงที่มาก่อนหน้าเราเป็นขโมยและโจร,,,,thief
κλέπτης,146,unigram,masculine,nominative,singular,,,,ถ้า​เจ้าของ​บ้าน​รู้ตัว​ว่า,,จง​เข้าใจ​ด้วย​ว่า,,,thief
διαλογισμός,79,unigram,masculine,nominative,plural,,,การ​ฆ่า​คน,การลักขโมย,,,,,"thought, argument"
θρόνος,4,unigram,masculine,accusative,plural,เราบอกความจริงแก่ท่านว่าขณะที่ทุกสิ่งถูกสร้างขึ้นใหม่เมื่อบุตรมนุษย์ประทับบนบัลลังก์อันรุ่งเรืองของพระองค์,1.2125775833869605,,,เราบอกความจริงแก่ท่านว่าขณะที่ทุกสิ่งถูกสร้างขึ้นใหม่เมื่อบุตรมนุษย์ประทับบนบัลลังก์อันรุ่งเรืองของพระองค์,,,,throne
θρόνος,153,unigram,masculine,accusative,singular,,,,,พระองค์จะทรงยิ่งใหญ่และได้ชื่อว่าพระบุตรของพระเจ้าสูงสุด,,,บุตรนั้นจะเป็นใหญ่,throne
καιρός,98,unigram,masculine,nominative,singular,,,,พระเยซู​ตอบ​ว่า,พระองค์ตรัสว่า,,พระองค์จึงตรัสว่า,,"time, right time"
τάφος,90,unigram,masculine,accusative,plural,,,คน​หน้า​ซื่อ​ใจ​คด​ด้วย​พวก​เจ้า​ก่อสร้าง​อุโมงค์​ของ​ศาสดา​พยากรณ์​และ​ตกแต่ง​อุโมงค์​ของ​ผู้​ชอบ​ธรรม​ให้​งดงาม,พวก​เจ้า​ได้​สร้าง​อุโมงค์​ฝัง​ศพ​ให้​กับ​พวก​ผู้พูดแทนพระเจ้า,เหล่าธรรมาจารย์และพวกฟาริสี,เพราะ​ท่าน​สร้าง​ถ้ำ​เก็บ​ศพ​ให้​พวก​ผู้เผย​คำกล่าว​ของ​พระ​เจ้า,เพราะพวกเจ้าก่อสร้างอุโมงค์ฝังศพของพวกศาสดาพยากรณ์,ด้วยพวกเจ้าก่อสร้างอุโมงค์ฝังศพของผู้เผยพระวจนะ,"tomb, grave"
μνημεῖον,13,unigram,neuter,accusative,plural,,,,พวก​เจ้า​ได้​สร้าง​อุโมงค์​ฝัง​ศพ​ให้​กับ​พวก​ผู้พูดแทนพระเจ้า,วิบัติแก่เจ้าเพราะเจ้าสร้างอุโมงค์ฝังศพให้เหล่าผู้เผยพระวจนะ,เพราะ​ท่าน​สร้าง​ถ้ำ​เก็บ​ศพ​ให้​พวก​ผู้เผย​คำกล่าว​ของ​พระ​เจ้า,,,"tomb, grave"
μνημεῖον,166,unigram,neuter,nominative,singular,เนื่องจากวันนั้นเป็นวันเตรียมของพวกยิวและอุโมงค์ก็อยู่ใกล้ๆ,,,,เนื่องจากวันนั้นเป็นวันเตรียมของพวกยิวและอุโมงค์ก็อยู่ใกล้ๆ,,,,"tomb, grave"
ὀδούς,48,unigram,masculine,accusative,singular,ท่าน​ทั้ง​หลาย​ได้​ยิน​คำ​ซึ่ง​กล่าว​ไว้​ว่า,6.931490049362449,ท่าน​ทั้ง​หลาย​ได้​ยิน​คำ​ซึ่ง​กล่าว​ไว้​ว่า,,,,,,tooth
θησαυρός,140,unigram,masculine,accusative,singular,,,ท่าน​จึง​จะ​มี​ทรัพย์​สมบัติ​ใน​สวรรค์,,จากนั้นจงตามเรามา,แล้ว​จง​ติดตาม​เรา​มา​เถิด,,,treasure
κώμη,38,unigram,feminine,accusative,singular,,,สั่ง​ว่า,ยัง​ไม่​เคย​มี​ใคร​ขี่​มัน​มา​ก่อน,จงเข้าไปในหมู่บ้านข้างหน้านั้น,,จงเข้าไปในหมู่บ้านที่อยู่ตรงหน้าท่าน,,village
φωνή,203,unigram,feminine,nominative,singular,เสียง​ผู้​ร้อง​ใน​ป่า​ว่า,1.4665095367382948,เสียง​ผู้​ร้อง​ใน​ป่า​ว่า,,,,,,voice or sound
πόλεμος,165,unigram,masculine,accusative,plural,ด้วยว่าบรรดาสิ่งเหล่านี้จำต้องบังเกิดขึ้น,3.8326978301550128,,,อย่าตื่นตกใจ,ก็​อย่า​ตกใจ​กลัว,ด้วยว่าบรรดาสิ่งเหล่านี้จำต้องบังเกิดขึ้น,ด้วยว่าบรรดาสิ่งเหล่านี้จำต้องบังเกิดขึ้น,war
ὕδωρ,66,unigram,neuter,accusative,singular,ขอน้ำให้เราดื่มบ้าง,1.1718328299808078,,คุณ​คะ,ท่านเจ้าข้า,ขอ​น้ำ​ให้​เรา​ดื่ม​หน่อย​เถิด,ขอน้ำให้เราดื่มบ้าง,ขอน้ำให้เราดื่มบ้าง,water
ὕδωρ,205,unigram,neuter,nominative,plural,ยอห์นก็กำลังให้บัพติศมาอยู่เช่นกันที่อายโนนใกล้หมู่บ้านสาลิมเพราะที่นั่นมีน้ำมาก,,,,ยอห์นก็กำลังให้บัพติศมาอยู่เช่นกันที่อายโนนใกล้หมู่บ้านสาลิมเพราะที่นั่นมีน้ำมาก,,,,water
ὁδός,99,unigram,feminine,accusative,singular,,,,ดูสิ,เสียงของผู้หนึ่งร้องในถิ่นกันดารว่า,,,,way
γυνή,74,unigram,feminine,accusative,plural,,,,,โมเสสอนุญาตให้ท่านหย่าภรรยาของท่านเพราะใจของท่านทั้งหลายแข็งกระด้าง,โมเสส​จึง​ได้​อนุญาต​ให้​ท่าน​หย่าร้าง​จาก​ภรรยา,,,"wife, woman"
γυνή,117,unigram,feminine,accusative,singular,ฝ่ายเราบอกท่านทั้งหลายว่า,1.7093853790979103,ฝ่าย​เรา​บอก​ท่าน​ทั้ง​หลาย​ว่า,,คราวนี้มีพี่น้องเจ็ดคน,7,ฝ่ายเราบอกท่านทั้งหลายว่า,ฝ่ายเราบอกท่านทั้งหลายว่า,"wife, woman"
γυνή,84,unigram,feminine,nominative,singular,หญิงเอ๋ย,6.332471132961201,หญิง​เอ๋ย,คุณ​คะ,หญิงเอ๋ย,หญิง​เอ๋ย,หญิงเอ๋ย,หญิงเอ๋ย,"wife, woman"
ἄνεμος,9,unigram,masculine,nominative,plural,,,ลม​ก็​พัด​ปะทะ​เรือน​นั้น,,กระแสน้ำท่วมท้นขึ้นมา,,,,wind
πνεῦμα,195,unigram,neuter,accusative,plural,,,มัน​จึง​ไป​รับ​เอา​ผี​อื่น​อีก​เจ็ด​ผี​ร้าย​กว่า​มัน​เอง,เข้า​มา​รวม​กัน​อยู่​ที่​บ้าน​หลัง​นั้น,และในที่สุดสภาพของคนนั้นก็เลวร้ายยิ่งกว่าตอนแรกเสียอีก,,มันจึงไปรับเอาผีอื่นอีกเจ็ดผีร้ายกว่ามันเอง,,"wind, breath, spirit"
πνεῦμα,113,unigram,neuter,accusative,singular,และดูเถิด,1.0753758488800689,,,,,และดูเถิด,,"wind, breath, spirit"
πνεῦμα,21,unigram,neuter,nominative,singular,ถึง​แม้​จิตใจ​อยาก​จะ​ทำ​ใน​สิ่ง​ที่​ถูกต้อง,1.8579352130098088,,ถึง​แม้​จิตใจ​อยาก​จะ​ทำ​ใน​สิ่ง​ที่​ถูกต้อง,,,,,"wind, breath, spirit"
λόγος,112,unigram,masculine,accusative,plural,,,บุตร​มนุษย์​ก็​จะ​มี​ความ​อาย​เพราะ​ผู้​นั้น,บุตร​มนุษย์,ถ้าผู้ใดอับอายในตัวเราและถ้อยคำของเรา,เมื่อ​พระ​เยซู​กล่าว​สิ่ง​เหล่า​นั้น​จบ​แล้ว,,,word
λόγος,108,unigram,masculine,accusative,singular,,,เรา​จะ​ถาม​ท่าน​ทั้ง​หลาย​สัก​ข้อ​หนึ่ง​ด้วย,,หกสิบเท่า,,,,word
λόγος,105,unigram,masculine,nominative,plural,ฟ้าและดินจะล่วงไป,4.15431734787036,ฟ้า​และ​ดิน​จะ​ล่วง​ไป,สวรรค์​และ​โลก​จะ​สูญสิ้น​ไป,,สวรรค์​และ​โลก​จะ​ดับ​สูญ​ไป,ฟ้าและดินจะล่วงไป,ฟ้าและดินจะล่วงไป,word
ἔργον,32,unigram,neuter,accusative,plural,เราอยู่ในพระบิดาและพระบิดาทรงอยู่ในเรา,1.8778010087362265,,,,,,เราอยู่ในพระบิดาและพระบิดาทรงอยู่ในเรา,work
ἔργον,67,unigram,neuter,accusative,singular,,,พระ​เยซู​ตรัส​แก่​เขา​ว่า,ไป​วุ่นวาย​กับ​เธอ​ทำไม,,,,,work
ἔργον,177,unigram,neuter,nominative,singular,,,การ​ของ​พระ​เจ้า​นั้น​คือ​ที่​จะ​วางใจ​ใน​ท่าน​ที่​พระ​องค์​ทรง​ใช้​มา​นั้น,,,งาน​ของ​พระ​เจ้า​คือ​การ​เชื่อ​ใน​ผู้​ที่​พระ​เจ้า​ได้​ส่ง​มา,งานของพระเจ้านั้นคือการที่ท่านเชื่อในท่านที่พระองค์ทรงใช้มานั้น,,work
ἐργάτης,102,unigram,masculine,nominative,plural,การเก็บเกี่ยวนั้นเป็นการใหญ่นักหนา,1.9577162497128324,,,,,การเก็บเกี่ยวนั้นเป็นการใหญ่นักหนา,,worker
μέριμνα,100,unigram,feminine,nominative,singular,เมล็ดพืชที่ตกกลางพงหนามคือผู้ที่ได้ยินพระวจนะแต่ถูกความพะวักพะวนในชีวิตนี้,,,,เมล็ดพืชที่ตกกลางพงหนามคือผู้ที่ได้ยินพระวจนะแต่ถูกความพะวักพะวนในชีวิตนี้,,,,"worry, concern, desire"
ἔτος,163,unigram,neuter,accusative,plural,,,,,,ปี,ดูเถิด,,year
ζεῦγος,17,unigram,neuter,accusative,plural,ข้าพเจ้าได้ซื้อวัวไว้ห้าคู่และจะต้องไปลองดูวัวนั้น,1.0960524252565438,,,,,ข้าพเจ้าได้ซื้อวัวไว้ห้าคู่และจะต้องไปลองดูวัวนั้น,,"yoke, pair"
