lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_2137_translation,version_2138_translation,version_2139_translation,version_2140_translation,version_2141_translation,version_2142_translation,english_translation
μέρος,45,unigram,neuter,accusative,singular,μέρος,122.98671876313864,μερος,μέρος,μέρος,μέρος,μέρος,,part
μαργαρίτης,206,unigram,masculine,accusative,plural,μαργαρίτας,1.999949106296321,,,,μαργαρίτας,,,pearls
τόπος,249,unigram,masculine,accusative,plural,λιμοὶ,1.50278365259169,,σεισμοὶ,λιμοὶ,ἔσονται,λιμοὶ,,place
τόπος,269,unigram,masculine,accusative,singular,τόπον,1497.9203664164042,τοπον,τόπον,τόπον,τόπον,τόπον,,place
πρωτοκλισία,252,unigram,feminine,accusative,plural,πρωτοκλισίας,5.5129516028485686,πρωτοκλισιας,πρωτοκλισίας,πρωτοκλισίας,πρωτοκλισίας,πρωτοκλισίας,,place of honor
πρωτοκλισία,30,unigram,feminine,accusative,singular,πρωτοκλισίαν,7.99938877996266,πρωτοκλισιαν,πρωτοκλισίαν,,πρωτοκλισίαν,πρωτοκλισίαν,,place of honor
ὄφις,93,unigram,masculine,accusative,singular,ὄφιν,13.02766645433879,οφιν,ὄφιν,ὄφιν,ὄφιν,ὄφιν,,poison
σκεῦος,117,unigram,neuter,nominative,plural,σκεύη,1.3951774613602388,σκευη,,σκεύη,σκεύη,σκεύη,,"possession, object, thing, jar, vessel"
δύναμις,95,unigram,feminine,accusative,plural,δυνάμεις,2.709134380283853,δυναμεις,δυνάμεις,δυνάμεις,δυνάμεις,δυνάμεις,,"power, ability, miracle"
δύναμις,40,unigram,feminine,accusative,singular,δύναμιν,453.8108047579619,δυναμιν,δύναμιν,δύναμιν,δύναμιν,δύναμιν,,"power, ability, miracle"
δύναμις,72,unigram,feminine,nominative,plural,δυνάμεις,6.315020514451029,δυναμεις,δυνάμεις,δυνάμεις,δυνάμεις,δυνάμεις,,"power, ability, miracle"
δύναμις,103,unigram,feminine,nominative,singular,δύναμις,80.98228523476416,δυναμις,δύναμις,δύναμις,δύναμις,δύναμις,,"power, ability, miracle"
ἱερεύς,223,unigram,masculine,nominative,singular,ἱερεύς,13.599444446995307,ιερευς,ἱερεύς,ἱερεύς,ἱερεύς,ἱερεύς,,priest
φυλακή,235,unigram,feminine,accusative,plural,φυλακας,1.999948871176478,φυλακας,,,,,,prison
φυλακή,20,unigram,feminine,accusative,singular,φυλακὴν,98.38380901441913,φυλακην,φυλακὴν,φυλακὴν,φυλακὴν,φυλακὴν,,prison
προφήτης,55,unigram,masculine,accusative,plural,προφήτας,50.02771667905856,προφητας,προφήτας,προφήτας,προφήτας,προφήτας,,prophet
προφήτης,181,unigram,masculine,accusative,singular,προφήτην,126.39846592856007,προφητην,προφήτην,προφήτην,προφήτην,προφήτην,,prophet
προφήτης,205,unigram,masculine,nominative,plural,προφῆται,37.95082891757448,προφηται,προφῆται,προφῆται,προφῆται,προφῆται,,prophet
προφήτης,243,unigram,masculine,nominative,singular,προφήτης,858.369740813956,προφητης,προφήτης,προφήτης,προφήτης,προφήτης,,prophet
βαλλάντιον,15,unigram,neuter,accusative,singular,βαλλάντιον,2.53427815898771,βαλαντιον,βαλλάντιον,βαλάντιον,βαλλάντιον,βαλλάντιον,,purse
ποταμός,113,unigram,masculine,nominative,plural,ποταμοὶ,5.513002273253497,ποταμοι,ποταμοὶ,ποταμοὶ,ποταμοὶ,ποταμοὶ,,river
ποταμός,154,unigram,masculine,nominative,singular,,,,προσέρηξεν,προσέρρηξεν,προσέρηξεν,προσέρρηξεν,,river
λῃστής,36,unigram,masculine,accusative,plural,λῃστάς,7.999386984598604,,λῃστάς,λῃστάς,ληστάς,λῃστάς,,robber
λῃστής,316,unigram,masculine,accusative,singular,λῃστὴν,1.2636374614533303,ληστην,λῃστὴν,λῃστὴν,ληστὴν,λῃστὴν,,robber
λῃστής,296,unigram,masculine,nominative,plural,,,λησται,,,σὺν,,,robber
λῃστής,144,unigram,masculine,nominative,singular,ἀλλὰ,1.0127418892578073,,,ἀλλὰ,,ἀλλὰ,,robber
ἄρχων,186,unigram,masculine,accusative,plural,αρχοντας,1.0961309302758326,αρχοντας,,,,,,ruler
ἄρχων,59,unigram,masculine,nominative,plural,ἄρχοντες,96.310628236053,αρχοντες,ἄρχοντες,ἄρχοντες,ἄρχοντες,ἄρχοντες,,ruler
ἄρχων,291,unigram,masculine,nominative,singular,ἄρχων,109.5584301247743,αρχων,ἄρχων,ἄρχων,ἄρχων,ἄρχων,,ruler
ἀκοή,7,unigram,feminine,accusative,plural,ἀκοὰς,5.513027626588407,ακοας,ἀκοὰς,ἀκοὰς,ἀκοὰς,ἀκοὰς,,rumor
ἀκοή,67,unigram,feminine,accusative,singular,ἀκοὴν,1.4433506723219283,ακοην,ἀκοὴν,ἀκοὴν,ἀκοὴν,ἀκοὴν,,rumor
ἀκοή,305,unigram,feminine,nominative,singular,ἀκοὴ,2.6444009455993642,ακοη,ἀκοὴ,ἀκοὴ,ἀκοὴ,ἀκοὴ,,rumor
βιβλίον,47,unigram,neuter,accusative,singular,βιβλίον,18.14823860002492,βιβλιον,βιβλίον,βιβλίον,βιβλίον,βιβλίον,,"scroll, book"
διάκονος,81,unigram,masculine,nominative,singular,διάκονος,9.503649218200854,εσται,διάκονος,διάκονος,ἔσται,διάκονος,,"servant, minister, deacon"
δοῦλος,192,unigram,masculine,accusative,plural,δούλους,333.12527650886994,δουλους,δούλους,δούλους,δούλους,δούλους,,"servant, slave"
δοῦλος,23,unigram,masculine,accusative,singular,δοῦλον,91.08137032196375,δουλον,δοῦλον,δοῦλον,δοῦλον,δοῦλον,,"servant, slave"
δοῦλος,91,unigram,masculine,nominative,plural,δοῦλοι,264.936228007526,δουλοι,δοῦλοι,δοῦλοι,δοῦλοι,δοῦλοι,,"servant, slave"
δοῦλος,187,unigram,masculine,nominative,singular,δοῦλος,359.64330330577354,δουλος,δοῦλος,δοῦλος,δοῦλος,δοῦλος,,"servant, slave"
πρόβατον,300,unigram,neuter,accusative,plural,πρόβατα,202.3244499439579,προβατα,πρόβατα,πρόβατα,πρόβατα,πρόβατα,,sheep
πρόβατον,130,unigram,neuter,accusative,singular,προβατον,1.9999485689432897,προβατον,,,,,,sheep
ποιμήν,229,unigram,masculine,nominative,plural,ποιμένες,80.98247958904287,ποιμενες,ποιμένες,ποιμένες,ποιμένες,ποιμένες,,"shepherd, pastor"
ποιμήν,262,unigram,masculine,nominative,singular,ποιμην,2.3164034075829245,ποιμην,,,,,,"shepherd, pastor"
σημεῖον,127,unigram,neuter,accusative,plural,σημεῖα,354.10579430847645,σημεια,σημεῖα,σημεῖα,σημεῖα,σημεῖα,,sign
σημεῖον,116,unigram,neuter,accusative,singular,σημεῖον,545.1140488853339,σημειον,σημεῖον,σημεῖον,σημεῖον,σημεῖον,,sign
σημεῖον,37,unigram,neuter,nominative,plural,σημεῖα,23.680029514634167,σημεια,σημεῖα,σημεῖα,σημεῖα,σημεῖα,,sign
σημεῖον,80,unigram,neuter,nominative,singular,σημεῖον,36.68452877096758,σημειον,σημεῖον,σημεῖον,σημεῖον,σημεῖον,,sign
δραχμή,156,unigram,feminine,accusative,singular,δραχμὴν,15.998372144331183,δραχμην,δραχμὴν,δραχμὴν,δραχμὴν,δραχμὴν,,"silver coin, drachma"
ἀργύριον,197,unigram,neuter,accusative,plural,ἀργύρια,58.63184633972938,αργυρια,ἀργύρια,ἀργύρια,ἀργύρια,ἀργύρια,,"silver, money"
ἀργύριον,308,unigram,neuter,accusative,singular,ἀργύριον,37.041840936949406,αργυριον,ἀργύριον,ἀργύριον,ἀργύριον,ἀργύριον,,"silver, money"
ἁμαρτία,257,unigram,feminine,accusative,plural,ἁμαρτίας,21.358134068720805,αμαρτιας,ἁμαρτίας,ἁμαρτίας,ἁμαρτίας,ἁμαρτίας,,sin
ἁμαρτία,201,unigram,feminine,accusative,singular,ἁμαρτίαν,50.91288774301596,αμαρτιαν,ἁμαρτίαν,ἁμαρτίαν,ἁμαρτίαν,ἁμαρτίαν,,sin
ἁμαρτία,266,unigram,feminine,nominative,plural,ἁμαρτίαι,2.3803826074992225,αφεωνται,ἁμαρτίαι,ἁμαρτίαι,ἁμαρτίαι,ἁμαρτίαι,,sin
ἁμαρτία,263,unigram,feminine,nominative,singular,ἁμαρτία,15.998347995445759,αμαρτια,ἁμαρτία,ἁμαρτία,ἁμαρτία,ἁμαρτία,,sin
ἀδελφή,288,unigram,feminine,accusative,plural,ἀδελφοὺς,1.760095335317476,αδελφας,ἀδελφοὺς,ἀδελφάς,ἀδελφοὺς,ἀδελφοὺς,,sister
ἀδελφή,122,unigram,feminine,accusative,singular,ἀδελφὴν,12.103349297504655,αδελφην,ἀδελφὴν,ἀδελφὴν,ἀδελφὴν,ἀδελφὴν,,sister
ἀδελφή,16,unigram,feminine,nominative,plural,ἀδελφαὶ,11.611901165666628,αδελφαι,ἀδελφαὶ,ἀδελφαὶ,ἀδελφαὶ,ἀδελφαὶ,,sister
ἀδελφή,287,unigram,feminine,nominative,singular,ἀδελφὴ,21.96579657883893,αδελφη,ἀδελφὴ,ἀδελφὴ,ἀδελφὴ,ἀδελφὴ,,sister
ῥάπισμα,140,unigram,neuter,accusative,plural,εδιδουν,1.096057314542422,εδιδουν,,,,,,"slap, strike, hit"
πλοιάριον,217,unigram,neuter,nominative,plural,ευχαριστησαντος,1.0960670999999007,ευχαριστησαντος,,,,,,small boat
πλοιάριον,126,unigram,neuter,nominative,singular,πλοιάριον,7.714259423015572,πλοιαριον,πλοιάριον,πλοιάριον,πλοιάριον,πλοιάριον,,small boat
ὀψάριον,237,unigram,neuter,accusative,singular,ὀψάριον,5.539706616170813,οψαριον,ὀψάριον,ὀψάριον,ὀψάριον,ὀψάριον,,small fish
υἱός,42,unigram,masculine,accusative,plural,υἱοὺς,37.34223482732947,υιους,υἱοὺς,υἱοὺς,υἱοὺς,υἱοὺς,,son
υἱός,115,unigram,masculine,accusative,singular,υἱὸν,41.483286888406504,υιον,υἱὸν,υἱὸν,υἱὸν,υἱὸν,,son
υἱός,118,unigram,masculine,nominative,plural,υἱοὶ,273.17444486674566,υιοι,υἱοὶ,υἱοὶ,υἱοὶ,υἱοὶ,,son
υἱός,194,unigram,masculine,nominative,singular,υἱὸς,48.27617375242876,υιος,υἱὸς,υἱὸς,υἱὸς,υἱὸς,,son
ψυχή,207,unigram,feminine,accusative,plural,κτήσασθε,1.2016873129643935,,,κτήσασθε,,κτήσασθε,,"soul, life"
ψυχή,260,unigram,feminine,accusative,singular,ψυχὴν,35.79482499992059,ψυχην,ψυχὴν,ψυχὴν,ψυχὴν,ψυχὴν,,"soul, life"
ἀστήρ,271,unigram,masculine,nominative,plural,ἀστέρες,1.189449958564392,αστερες,ἀστέρες,,ἀστέρες,ἀστέρες,,star
λίθος,275,unigram,masculine,accusative,plural,λίθους,15.998348694816418,λιθους,λίθους,λίθους,λίθους,λίθους,,stone
λίθος,31,unigram,masculine,accusative,singular,λίθον,500.6192720188984,λιθον,λίθον,λίθον,λίθον,λίθον,,stone
λίθος,125,unigram,masculine,nominative,plural,λίθοι,18.88704675273049,λιθοι,λίθοι,λίθοι,λίθοι,λίθοι,,stone
λίθος,35,unigram,masculine,nominative,singular,λίθος,32.43584623766198,λιθος,λίθος,λίθος,λίθος,λίθος,,stone
συναγωγή,227,unigram,feminine,accusative,plural,συναγωγὰς,9.50828849752766,συναγωγας,συναγωγὰς,συναγωγὰς,συναγωγὰς,συναγωγὰς,,synagogue
συναγωγή,310,unigram,feminine,accusative,singular,συναγωγὴν,9.295104328299423,συναγωγην,συναγωγὴν,,συναγωγὴν,συναγωγὴν,,synagogue
τάλαντον,63,unigram,neuter,accusative,plural,τάλαντα,17.86958883650285,ταλαντα,τάλαντα,τάλαντα,τάλαντα,τάλαντα,,talent (weight and monetary unit: around 20 years' wages)
τάλαντον,210,unigram,neuter,accusative,singular,τάλαντον,14.689297286498624,ταλαντον,τάλαντον,τάλαντον,τάλαντον,τάλαντον,,talent (weight and monetary unit: around 20 years' wages)
φόρος,267,unigram,masculine,accusative,singular,φόρον,1.6201434191417694,φορον,φόρον,φόρον,φόρον,φόρον,,tax
τελώνης,173,unigram,masculine,nominative,plural,τελῶναι,92.57232452577747,τελωναι,τελῶναι,τελῶναι,τελῶναι,τελῶναι,,tax collector
τελώνης,64,unigram,masculine,nominative,singular,τελώνης,20.84749825756704,τελωνης,τελώνης,τελώνης,τελώνης,τελώνης,,tax collector
γραμματεύς,314,unigram,masculine,nominative,plural,γραμματεῖς,129.20070059877574,γραμματεις,γραμματεῖς,γραμματεῖς,γραμματεῖς,γραμματεῖς,,"teacher, expert in the law, scholar, scribe"
γραμματεύς,195,unigram,masculine,nominative,singular,γραμματεὺς,7.285081172193222,γραμματευς,γραμματεὺς,γραμματεὺς,γραμματεὺς,γραμματεὺς,,"teacher, expert in the law, scholar, scribe"
καθηγητής,301,unigram,masculine,nominative,plural,καθηγηται,1.0960475382633137,καθηγηται,,,,,,"teacher, guide"
καθηγητής,209,unigram,masculine,nominative,singular,καθηγηται,1.0960475382633137,καθηγηται,,,,,,"teacher, guide"
κλέπτης,74,unigram,masculine,nominative,plural,κλέπται,5.513052992025398,κλεπται,κλέπται,κλέπται,κλέπται,κλέπται,,thief
κλέπτης,208,unigram,masculine,nominative,singular,κλέπτης,108.85573320328005,κλεπτης,κλέπτης,κλέπτης,κλέπτης,κλέπτης,,thief
διαλογισμός,272,unigram,masculine,accusative,plural,διαλογισμοὺς,15.998368052117794,διαλογισμους,διαλογισμοὺς,διαλογισμοὺς,διαλογισμοὺς,διαλογισμοὺς,,"thought, argument"
διαλογισμός,133,unigram,masculine,accusative,singular,διαλογισμὸν,1.3168275199353623,διαλογισμον,,διαλογισμὸν,διαλογισμὸν,διαλογισμὸν,,"thought, argument"
διαλογισμός,108,unigram,masculine,nominative,plural,διαλογισμοὶ,5.153146686214495,διαλογισμοι,διαλογισμοὶ,διαλογισμοὶ,διαλογισμοὶ,διαλογισμοὶ,,"thought, argument"
διαλογισμός,265,unigram,masculine,nominative,singular,διαλογισμος,1.2929854298915346,διαλογισμος,,,,,,"thought, argument"
θρόνος,221,unigram,masculine,accusative,singular,θρόνον,1.9684635637768881,θρονον,θρόνον,,θρόνον,θρόνον,,throne
χρόνος,247,unigram,masculine,accusative,plural,χρονους,1.1614247833415607,χρονους,,,,,,time
χρόνος,214,unigram,masculine,accusative,singular,χρόνον,157.37393314505195,χρονον,χρόνον,χρόνον,χρόνον,χρόνον,,time
καιρός,129,unigram,masculine,nominative,singular,καιρὸς,37.44714407998418,καιρος,καιρὸς,καιρὸς,καιρὸς,καιρὸς,,"time, right time"
τάφος,160,unigram,masculine,accusative,singular,τάφον,80.98252386933271,ταφον,τάφον,τάφον,τάφον,τάφον,,"tomb, grave"
μνημεῖον,11,unigram,neuter,accusative,plural,,,μνημεια,,,μνημεῖα,,,"tomb, grave"
μνημεῖον,14,unigram,neuter,accusative,singular,μνημεῖον,38.83852308754209,μνημειον,μνημεῖον,μνημεῖον,μνημεῖον,μνημεῖον,,"tomb, grave"
μνημεῖον,70,unigram,neuter,nominative,plural,μνημεῖα,14.2482713202113,μνημεια,μνημεῖα,μνημεῖα,μνημεῖα,μνημεῖα,,"tomb, grave"
μνημεῖον,241,unigram,neuter,nominative,singular,μνημεῖον,15.097974130191531,μνημειον,μνημεῖον,μνημεῖον,μνημεῖον,μνημεῖον,,"tomb, grave"
θησαυρός,87,unigram,masculine,accusative,plural,θησαυροὺς,5.513154575001663,θησαυρους,θησαυροὺς,θησαυροὺς,θησαυροὺς,θησαυροὺς,,treasure
θησαυρός,202,unigram,masculine,accusative,singular,θησαυρὸν,3.521935914910451,θησαυρον,θησαυρὸν,θησαυρὸν,θησαυρὸν,θησαυρὸν,,treasure
δένδρον,79,unigram,neuter,accusative,plural,δένδρα,4.424911941081264,,,,δένδρα,δένδρα,,tree	
δένδρον,68,unigram,neuter,accusative,singular,δένδρον,7.999386727302836,δενδρον,,δένδρον,δένδρον,δένδρον,,tree	
κώμη,246,unigram,feminine,accusative,plural,κώμας,118.90542310654412,κωμας,κώμας,κώμας,κώμας,κώμας,,village
κώμη,49,unigram,feminine,accusative,singular,κώμην,521.9950848188056,κωμην,κώμην,κώμην,κώμην,κώμην,,village
παρθένος,256,unigram,feminine,nominative,plural,παρθένοι,11.747334533948338,παρθενοι,παρθένοι,παρθένοι,παρθένοι,παρθένοι,,virgin
φωνή,297,unigram,feminine,nominative,singular,φωνὴ,84.37438381890239,φωνη,φωνὴ,φωνὴ,φωνὴ,φωνὴ,,voice or sound
πόλεμος,239,unigram,masculine,accusative,plural,πολέμους,2.437761019797555,πολεμους,πολέμους,πολέμους,πολέμους,πολέμους,,war
ὕδωρ,315,unigram,neuter,accusative,plural,ὕδατα,23.660732813527314,υδατα,ὕδατα,ὕδατα,ὕδατα,ὕδατα,,water
ὕδωρ,84,unigram,neuter,accusative,singular,ὕδωρ,392.9040690034875,υδωρ,ὕδωρ,ὕδωρ,ὕδωρ,ὕδωρ,,water
ὕδωρ,100,unigram,neuter,nominative,singular,ὕδωρ,80.9823078676924,υδωρ,ὕδωρ,ὕδωρ,ὕδωρ,ὕδωρ,,water
ὑδρία,105,unigram,feminine,accusative,singular,ὑδρίαν,2.117032512884263,υδριαν,ὑδρίαν,ὑδρίαν,,,,water jar
ὁδός,240,unigram,feminine,accusative,plural,ὁδοὺς,255.91163611103002,οδους,ὁδοὺς,ὁδοὺς,ὁδοὺς,ὁδοὺς,,way
ὁδός,132,unigram,feminine,accusative,singular,ὁδὸν,21.85816382613608,οδον,ὁδὸν,ὁδὸν,ὁδὸν,ὁδὸν,,way
γάμος,150,unigram,masculine,accusative,plural,γάμους,378.03031963219604,γαμους,γάμους,γάμους,γάμους,γάμους,,wedding
γάμος,224,unigram,masculine,accusative,singular,γάμον,1.819387036355373,εκληθη,γάμον,γάμον,γάμον,γάμον,,wedding
γυνή,99,unigram,feminine,accusative,plural,γυναῖκας,1.4458344458382173,γυναικας,γυναῖκας,γυναῖκας,γυναῖκας,γυναῖκας,,"wife, woman"
γυνή,164,unigram,feminine,accusative,singular,γυναῖκα,1092.9330549753088,γυναικα,γυναῖκα,γυναῖκα,γυναῖκα,γυναῖκα,,"wife, woman"
γυνή,109,unigram,feminine,nominative,plural,γυναῖκες,26.98752438117168,γυναικες,γυναῖκες,γυναῖκες,γυναῖκες,γυναῖκες,,"wife, woman"
γυνή,114,unigram,feminine,nominative,singular,γυνὴ,83.8656315983779,γυνη,γυνὴ,γυνὴ,γυνὴ,γυνὴ,,"wife, woman"
ἄνεμος,8,unigram,masculine,nominative,plural,ἄνεμοι,5.513307314295893,ανεμοι,ἄνεμοι,ἄνεμοι,ἄνεμοι,ἄνεμοι,,wind
ἄνεμος,61,unigram,masculine,nominative,singular,ἄνεμος,7.967959036070339,ανεμος,ἄνεμος,ἄνεμος,ἄνεμος,ἄνεμος,,wind
πνεῦμα,285,unigram,neuter,accusative,plural,πνεύματα,5.515254414679251,πνευματα,πνεύματα,πνεύματα,πνεύματα,πνεύματα,,"wind, breath, spirit"
πνεῦμα,155,unigram,neuter,accusative,singular,,,πνευμα,πνεῦμα,Πνεῦμα,πνεῦμα,Πνεῦμα,,"wind, breath, spirit"
πνεῦμα,10,unigram,neuter,nominative,plural,πνεύματα,5.515254414679251,πνευματα,πνεύματα,πνεύματα,πνεύματα,πνεύματα,,"wind, breath, spirit"
πνεῦμα,19,unigram,neuter,nominative,singular,πνεῦμα,31.706995718103503,πνευμα,πνεῦμα,πνεῦμα,πνεῦμα,πνεῦμα,,"wind, breath, spirit"
ῥῆμα,171,unigram,neuter,accusative,plural,ῥήματα,44.18535703100483,ρηματα,ῥήματα,ῥήματα,ῥήματα,ῥήματα,,word
ῥῆμα,152,unigram,neuter,accusative,singular,ῥῆμα,108.15466485003364,ρημα,ῥῆμα,ῥῆμα,ῥῆμα,ῥῆμα,,word
ῥῆμα,26,unigram,neuter,nominative,plural,ῥήματα,18.008246178605763,ρηματα,ῥήματα,ῥήματα,ῥήματα,ῥήματα,,word
ῥῆμα,303,unigram,neuter,nominative,singular,ῥῆμα,45.61274538097401,ρημα,ῥῆμα,ῥῆμα,ῥῆμα,ῥῆμα,,word
λόγος,153,unigram,masculine,accusative,plural,λόγους,15.11465965997762,λογους,λόγους,λόγους,λόγους,λόγους,,word
λόγος,145,unigram,masculine,accusative,singular,λόγον,195.6369148897794,λογον,λόγον,λόγον,λόγον,λόγον,,word
λόγος,142,unigram,masculine,nominative,plural,λόγοι,10.895070997308547,λογοι,λόγοι,λόγοι,λόγοι,λόγοι,,word
λόγος,274,unigram,masculine,nominative,singular,λόγος,504.20679769904825,λογος,λόγος,λόγος,λόγος,λόγος,,word
ἔργον,39,unigram,neuter,accusative,plural,ἔργα,66.20056917704376,εργα,ἔργα,ἔργα,ἔργα,ἔργα,,work
ἔργον,85,unigram,neuter,accusative,singular,ἔργον,180.45351343264522,εργον,ἔργον,ἔργον,ἔργον,ἔργον,,work
ἔργον,278,unigram,neuter,nominative,plural,ἔργα,38.36121288778727,εργα,ἔργα,ἔργα,ἔργα,ἔργα,,work
ἔργον,255,unigram,neuter,nominative,singular,ἔργον,1.5977830883181459,εργον,ἔργον,ἔργον,ἔργον,ἔργον,,work
ἐργάτης,135,unigram,masculine,nominative,plural,ἐργάται,5.581148039960045,εργαται,ἐργάται,ἐργάται,ἐργάται,ἐργάται,,worker
ἐργάτης,196,unigram,masculine,nominative,singular,ἐργάτης,1.8259379006360132,εργατης,ἐργάτης,ἐργάτης,ἐργάτης,ἐργάτης,,worker
ἔτος,236,unigram,neuter,accusative,plural,ἔτη,832.1180895023602,ετη,ἔτη,ἔτη,ἔτη,ἔτη,,year
ἔτος,165,unigram,neuter,accusative,singular,ἔτος,15.998360498934085,ετος,ἔτος,ἔτος,ἔτος,ἔτος,,year
