lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_1764_translation,version_1765_translation,english_translation
ἀστήρ,200,unigram,masculine,nominative,singular,Tunbui,1.0960622061228922,,Tunbui,star
λίθος,42,unigram,masculine,accusative,singular,gɛmɛ,3.659495394328129,,gɛmɛ,stone
λίθος,145,unigram,masculine,nominative,plural,gɛmɛe,1.8384257999188525,,gɛmɛe,stone
λίθος,46,unigram,masculine,nominative,singular,gɛmɛ,1.7891586193485598,,gɛmɛ,stone
συναγωγή,259,unigram,feminine,accusative,plural,salide,1.746015971939788,,salide,synagogue
συναγωγή,347,unigram,feminine,accusative,singular,salide,2.3494110685893643,,salide,synagogue
τράπεζα,205,unigram,feminine,accusative,plural,teebilie,1.0441088591276242,,teebilie,table
τράπεζα,148,unigram,feminine,accusative,singular,geeni,1.0747711928601344,,geeni,table
τάλαντον,76,unigram,neuter,accusative,plural,kilo,1.1120221081348087,,kilo,talent (weight and monetary unit: around 20 years' wages)
τάλαντον,237,unigram,neuter,accusative,singular,kilo,1.1315528875382097,,kilo,talent (weight and monetary unit: around 20 years' wages)
φόρος,286,unigram,masculine,accusative,plural,ramurutafe,1.1613026128296644,,ramurutafe,tax
φόρος,306,unigram,masculine,accusative,singular,Rɔma,1.1484891247655349,,Rɔma,tax
τελώνης,199,unigram,masculine,nominative,plural,maxilie,1.6971904474680446,,maxilie,tax collector
τελώνης,79,unigram,masculine,nominative,singular,maxili,1.1609105067780618,,maxili,tax collector
γραμματεύς,352,unigram,masculine,nominative,plural,karamɔxɔe,1.1672725123749146,,karamɔxɔe,"teacher, expert in the law, scholar, scribe"
γραμματεύς,223,unigram,masculine,nominative,singular,karamɔxɔ,1.289076318408911,,karamɔxɔ,"teacher, expert in the law, scholar, scribe"
καθηγητής,338,unigram,masculine,nominative,plural,‹Mangɛ,1.4580515289137443,,‹Mangɛ,"teacher, guide"
καθηγητής,236,unigram,masculine,nominative,singular,‹Mangɛ,1.4580515289137443,,‹Mangɛ,"teacher, guide"
κλέπτης,91,unigram,masculine,nominative,plural,muɲɛtie,1.3763282276783817,,muɲɛtie,thief
κλέπτης,235,unigram,masculine,nominative,singular,muɲɛti,2.809089105392694,,muɲɛti,thief
διαλογισμός,312,unigram,masculine,accusative,plural,maɲɔxunyi,1.695400215502832,,maɲɔxunyi,"thought, argument"
διαλογισμός,154,unigram,masculine,accusative,singular,dimɛdi,1.169135700810824,,dimɛdi,"thought, argument"
διαλογισμός,127,unigram,masculine,nominative,plural,bɔɲɛ,1.140635222375513,,bɔɲɛ,"thought, argument"
διαλογισμός,304,unigram,masculine,nominative,singular,tide,1.06653509021508,,tide,"thought, argument"
θρόνος,5,unigram,masculine,accusative,plural,kibanyi,1.1454842242733958,,kibanyi,throne
θρόνος,250,unigram,masculine,accusative,singular,Xili,1.0258566529985271,,Xili,throne
χρόνος,282,unigram,masculine,accusative,plural,xɔnkuye,1.1063428775234152,,xɔnkuye,time
χρόνος,241,unigram,masculine,accusative,singular,bu,1.3478061723515358,,bu,time
καιρός,84,unigram,masculine,nominative,plural,maboronde,1.1615389611051674,,maboronde,"time, right time"
καιρός,150,unigram,masculine,nominative,singular,makɔrɛ,1.1906392540965602,,makɔrɛ,"time, right time"
τάφος,138,unigram,masculine,accusative,plural,raxunmama,1.106276804395426,,raxunmama,"tomb, grave"
τάφος,185,unigram,masculine,accusative,singular,gaburi,2.0945413095088568,,gaburi,"tomb, grave"
μνημεῖον,17,unigram,neuter,accusative,plural,yailanma,1.1637671366840152,,yailanma,"tomb, grave"
μνημεῖον,21,unigram,neuter,accusative,singular,gaburi,3.6491678365080027,,gaburi,"tomb, grave"
μνημεῖον,87,unigram,neuter,nominative,plural,gaburie,1.7455894930536913,,gaburie,"tomb, grave"
ὀδούς,77,unigram,masculine,accusative,singular,ɲinyi,1.5933406381919388,,ɲinyi,tooth
θησαυρός,230,unigram,masculine,accusative,singular,setaree,1.2564827857544778,,setaree,treasure
δένδρον,97,unigram,neuter,accusative,plural,wuri,1.5120399174016117,,wuri,tree	
δένδρον,85,unigram,neuter,accusative,singular,xurudi,1.0448971077808515,,xurudi,tree	
λίτρα,263,unigram,feminine,accusative,plural,alowe,1.0960524252565438,,alowe,unit of measure around 300 grams
κώμη,281,unigram,feminine,accusative,plural,taae,2.2114392760569617,,taae,village
κώμη,60,unigram,feminine,accusative,singular,taa,2.977601232687736,,taa,village
φωνή,214,unigram,feminine,nominative,plural,karaxan,1.0962100302615791,,karaxan,voice or sound
φωνή,334,unigram,feminine,nominative,singular,xui,1.2293852211232519,,xui,voice or sound
πόλεμος,274,unigram,masculine,accusative,plural,mɔɔlie,1.1446691143994523,,mɔɔlie,war
πόλεμος,48,unigram,masculine,accusative,singular,mɔxɔɲɛn,1.255494041147772,,mɔxɔɲɛn,war
ὕδωρ,353,unigram,neuter,accusative,plural,ye,1.984015225441125,,ye,water
ὕδωρ,103,unigram,neuter,accusative,singular,ye,4.882673275725376,,ye,water
ὕδωρ,118,unigram,neuter,nominative,singular,ye,1.984015225441125,,ye,water
ὑδρία,124,unigram,feminine,accusative,singular,fɛɲɛ,1.3315306452128246,,fɛɲɛ,water jar
ὁδός,275,unigram,feminine,accusative,plural,kirae,1.3964862134819451,,kirae,way
ὁδός,153,unigram,feminine,accusative,singular,kira,4.9167064424155615,,kira,way
γάμος,173,unigram,masculine,accusative,plural,futixiri,1.306263560818569,,futixiri,wedding
γάμος,254,unigram,masculine,accusative,singular,xilixi,2.2181565278982798,,xilixi,wedding
γυνή,190,unigram,feminine,accusative,singular,ginɛ,4.416527516296116,,ginɛ,"wife, woman"
γυνή,128,unigram,feminine,nominative,plural,matoma,1.141232199525703,,matoma,"wife, woman"
γυνή,131,unigram,feminine,nominative,singular,ginɛ,1.397496670404113,,ginɛ,"wife, woman"
ἄνεμος,11,unigram,masculine,nominative,plural,foye,1.4173121865629283,,foye,wind
ἄνεμος,73,unigram,masculine,nominative,singular,foye,2.005825014846372,,foye,wind
πνεῦμα,178,unigram,neuter,accusative,singular,Xaxili,1.212573655331109,,Xaxili,"wind, breath, spirit"
πνεῦμα,14,unigram,neuter,nominative,plural,Ɲinnɛe,1.9526386429447309,,Ɲinnɛe,"wind, breath, spirit"
πνεῦμα,28,unigram,neuter,nominative,singular,Xaxili,1.914756587809377,,Xaxili,"wind, breath, spirit"
κοιλία,295,unigram,feminine,nominative,singular,xiɲɛ,1.480250165465455,,xiɲɛ,"womb, stomach, source of feelings and emotions"
ῥῆμα,197,unigram,neuter,accusative,plural,masenyi,1.3495902292434157,,masenyi,word
ῥῆμα,175,unigram,neuter,accusative,singular,wɔyɛnyi,1.564434862699713,,wɔyɛnyi,word
ῥῆμα,36,unigram,neuter,nominative,plural,ifalama,1.1237112027345455,,ifalama,word
ῥῆμα,341,unigram,neuter,nominative,singular,mɛde,1.0747829996689158,,mɛde,word
λόγος,176,unigram,masculine,accusative,plural,masenyi,1.7884750694615148,,masenyi,word
λόγος,166,unigram,masculine,accusative,singular,masenyi,2.304391916412752,,masenyi,word
λόγος,163,unigram,masculine,nominative,plural,Koore,1.2803280209418173,,Koore,word
λόγος,314,unigram,masculine,nominative,singular,masenyi,3.2624968112075776,,masenyi,word
ἔργον,50,unigram,neuter,accusative,plural,Baba,1.2876008461120405,,Baba,work
ἔργον,105,unigram,neuter,accusative,singular,wali,1.1081948376716535,,wali,work
ἔργον,317,unigram,neuter,nominative,plural,naiyalanyi,1.0998816463728678,,naiyalanyi,work
ἔργον,294,unigram,neuter,nominative,singular,kɛwali,1.091049551970037,,kɛwali,work
ἐργάτης,157,unigram,masculine,nominative,plural,xaba,1.1810472132195335,,xaba,worker
ἐργάτης,224,unigram,masculine,nominative,singular,walikɛ,1.068303291763787,,walikɛ,worker
μέριμνα,180,unigram,feminine,nominative,plural,masarade,1.1188996830498492,,masarade,"worry, concern, desire"
μέριμνα,155,unigram,feminine,nominative,singular,kunsie,1.0441038887271343,,kunsie,"worry, concern, desire"
ἔτος,271,unigram,neuter,accusative,plural,ɲɛ,4.556790884841142,,ɲɛ,year
ζεῦγος,24,unigram,neuter,accusative,plural,Boore,1.1613026128296644,,Boore,"yoke, pair"
ζεῦγος,264,unigram,neuter,accusative,singular,kolokonde,1.3846503287052794,,kolokonde,"yoke, pair"
