lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_2251_translation,version_2252_translation,version_2253_translation,version_2254_translation,version_2255_translation,version_2256_translation,version_2257_translation,english_translation
οἶκος,324,unigram,masculine,accusative,plural,छुड़ाया,1.4358728807735341,छुड़ाया,छुड़ाया,छुड़ाया,छुड़ाया,पद,,,"house, home"
οἶκος,26,unigram,masculine,accusative,singular,घर,908582.4529708843,घर,घर,घर,घर,घर,घर,घर,"house, home"
κριτής,351,unigram,masculine,nominative,plural,निकालते,1.5331249446904425,निकालते,निकालते,निकालते,निकालते,अनुचित,,सहयोग,judge
κριτής,193,unigram,masculine,nominative,singular,न्यायी,3.904857635801835,न्यायी,न्यायी,न्यायी,न्‍यायी,न्यायाधीश,न्‍यायाधीश,न्यायाधीश,judge
κλείς,99,unigram,feminine,accusative,plural,कुंजियाँ,1.2013309189107515,,,,,कुंजियाँ,कुंजियाँ,कुंजियां,key
κλείς,186,unigram,feminine,accusative,singular,कुंजी,1.1613026128296644,,,,,,,कुंजी,key
βασιλεύς,126,unigram,masculine,accusative,plural,राजाओं,2.5005943452891213,राजाओं,राजाओं,,राजाओं,राजाओं,राजाओं,राज्यपालों,king
βασιλεύς,69,unigram,masculine,accusative,singular,राजा,2843.0255912776815,राजा,राजा,राजा,राजा,राजा,राजा,राजा,king
βασιλεία,93,unigram,feminine,accusative,plural,राज्य,2.8693853644565017,राज्य,राज्य,राज्य,राज्‍य,संसार,राज्‍य,विश्व,kingdom
βασιλεία,188,unigram,feminine,accusative,singular,राज्य,367.67117632168,राज्य,राज्य,राज्य,राज्‍य,राज्य,राज्‍य,राज्य,kingdom
κόπος,234,unigram,masculine,accusative,plural,सताते,1.9891784147622948,सताते,सताते,सताते,सताते,तंग,तंग,सता,"labour, work, trouble, difficulty"
λύχνος,292,unigram,masculine,nominative,plural,जलाए,1.2729246835487202,,,,,जलाए,,जलाए,lamp
λύχνος,267,unigram,masculine,nominative,singular,दीया,1.3030857492729557,उजियाला,दीया,दीया,दीया,प्रकाश,दीपक,दीपक,lamp
κλῆρος,117,unigram,masculine,accusative,plural,चिट्ठियाँ,1.5762652873575633,चिट्ठियां,चिट्ठियाँ,,चिट्ठियाँ,,चििट्ठयाँ,पासा,"lots (casting of lots), inheritance"
κλῆρος,1,unigram,masculine,accusative,singular,बाँट,2.4952256948348266,बांट,बाँट,बाँट,बाँट,बाँट,चिट्ठी,पासा,"lots (casting of lots), inheritance"
ἄνθρωπος,340,unigram,masculine,accusative,plural,मनुष्यों,14.877498279291537,मनुष्यों,मनुष्यों,मनुष्यों,मनुष्‍यों,ऊपर,मनुष्‍यों,लोगों,man
ἄνθρωπος,296,unigram,masculine,accusative,singular,मनुष्य,143.44069214209412,मनुष्य,मनुष्य,मनुष्य,मनुष्‍य,व्यक्ति,मनुष्‍य,व्यक्ति,man
ἄνθρωπος,140,unigram,masculine,nominative,plural,मनुष्य,2.9394896713726815,मनुष्य,मनुष्य,मनुष्य,मनुष्‍य,लोग,लोग,मनुष्य,man
ἄνθρωπος,207,unigram,masculine,nominative,singular,मनुष्य,354.60877060080435,मनुष्य,मनुष्य,मनुष्य,मनुष्‍य,व्यक्ति,मनुष्‍य,व्यक्ति,man
ἀνήρ,284,unigram,masculine,accusative,plural,पति,1.2242663768279867,पति,पति,,,,डूबे,,"man, husband"
ἀνήρ,288,unigram,masculine,accusative,singular,पति,327.85864314802143,पति,पति,पति,पति,पति,पति,पति,"man, husband"
ἀνήρ,173,unigram,masculine,nominative,plural,पुरुष,1.3647593995661493,पुरूष,पुरुष,पुरुष,पुरूष,पुरुष,हजार,हज़ार,"man, husband"
ἀνήρ,276,unigram,masculine,nominative,singular,विनती,1.014880826222528,देखो,था,विनती,विनती,था।,वह,व्यक्ति,"man, husband"
μνᾶ,343,unigram,feminine,accusative,plural,मुहरें,3.6599136069905183,मोहरें,मुहरें,मुहरें,मुहरें,थैलियाँ,,दस,mina (about 100 days' wages)
μνᾶ,16,unigram,feminine,accusative,singular,मुहरें,1.2013630877021924,,,मुहरें,मुहरें,थैली,,,mina (about 100 days' wages)
πρωτοκαθεδρία,124,unigram,feminine,accusative,plural,आसन,2.230565416446526,जेवनारों,आसन,आसन,आसन,आराधनालयों,,आसन,"most important seat, seat of honour"
πρωτοκαθεδρία,42,unigram,feminine,accusative,singular,आसन,1.284734440594668,आसन,आसन,,,अत्यन्त,आसन,पसंद,"most important seat, seat of honour"
μήτηρ,115,unigram,feminine,accusative,plural,माताओं,1.2019390605696192,माताओं,,,माताओं,,,उत्पीड़न,mother
μήτηρ,320,unigram,feminine,accusative,singular,माता,901.2596946338089,माता,माता,माता,माता,माता,माता,माता-पिता,mother
ὄρος,251,unigram,neuter,accusative,plural,पहाड़ों,2.889112886249017,पहाड़ों,पहाड़ों,पहाड़ों,पहाड़ों,हों,हों,,mountain
ὄρος,304,unigram,neuter,accusative,singular,पहाड़,134.83343505907223,पहाड़,पहाड़,पहाड़,पहाड़,पहाड़,पहाड़,पर्वत,mountain
μύρον,104,unigram,neuter,accusative,plural,इत्र,1.478421508199573,इत्र,इत्र,,इत्र,,विलेपन,उबटन-लेप,myrrh
μύρον,32,unigram,neuter,accusative,singular,,,,,,,छिड़क,,इत्र,myrrh
ὄνομα,103,unigram,neuter,accusative,plural,बुअनेरगिस,1.0964408317486285,,,,,,बुअनेरगिस,,name
ὄνομα,41,unigram,neuter,accusative,singular,नाम,66798.9667168578,नाम,नाम,नाम,नाम,नाम,नाम,नाम,name
ὄνομα,122,unigram,neuter,nominative,plural,नाम,19.25339822998827,नाम,नाम,नाम,नाम,नाम,नाम,नाम,name
ὄνομα,289,unigram,neuter,nominative,singular,नाम,18351.645823364357,नाम,नाम,नाम,नाम,नाम,नाम,नाम,name
ἔθνος,265,unigram,neuter,accusative,plural,जातियों,32.53767093660597,जातियों,जातियों,जातियों,जातियों,देशों,,राष्ट्रों,nation
ἔθνος,226,unigram,neuter,accusative,singular,जाति,15.24862204051857,जाति,जाति,जाति,जाति,जाति,जाति,,nation
ἔθνος,346,unigram,neuter,nominative,plural,जातियाँ,3.1256989879076413,जातियां,जातियाँ,जातियाँ,जातियाँ,वस्तुओं,जातियाँ,वस्तुओं,nation
ἔθνος,31,unigram,neuter,nominative,singular,जाति,33.64416507264764,जाति,जाति,जाति,जाति,जाति,जाति,,nation
νύξ,220,unigram,feminine,accusative,plural,रात,31.211612887669663,रात,रात,रात,रात,रात,रात,रात,night
ὅρκος,70,unigram,masculine,accusative,plural,शपथ,9.694271448033405,शपथ,शपथ,शपथ,शपथ,शपथ,शपथ,अतिथियों,oath
ὅρκος,303,unigram,masculine,accusative,singular,खाई,1.2230662244084998,खाई,पिताअब्राहम,,खाई,पूर्वज,सेकहा,वाचा,oath
βοῦς,178,unigram,masculine,accusative,plural,सर्राफों,5.07367492303511,सर्राफों,सर्राफों,सर्राफों,सर्राफों,बदलने,सराफों,साहूकारों,ox
παραβολή,299,unigram,feminine,accusative,plural,दृष्टान्तों,3.998796523458878,दृष्टान्तों,दृष्‍टान्तों,दृष्टान्तों,दृष्‍टान्‍तों,दृष्टान्त,दृष्‍टान्‍तों,दृष्टान्तों,parable
παραβολή,258,unigram,feminine,accusative,singular,दृष्टान्त,98.67347472588013,दृष्टान्त,दृष्‍टान्त,दृष्टान्त,दृष्‍टान्‍त,दृष्टान्त,दृष्‍टान्‍त,दृष्टांत,parable
μέρος,392,unigram,neuter,accusative,plural,प्रदेश,4.896056893215474,देश,प्रदेश,प्रदेश,प्रदेश,प्रदेश,,क्षेत्र,part
μέρος,61,unigram,neuter,accusative,singular,भाग,35.24364753082563,भाग,भाग,भाग,भाग,स्थान,भाग,बांट,part
μαργαρίτης,44,unigram,masculine,accusative,singular,मोती,2.1980995786535695,मोती,मोती,,मोती,,मोती,मोती,pearls
τόπος,314,unigram,masculine,accusative,plural,अकाल,2.3747856169189374,अकाल,,अकाल,अकाल,भूचाल,जहाँ-तहाँ,पड़ेंगे,place
τόπος,338,unigram,masculine,accusative,singular,जगह,70.93336138641011,जगह,जगह,जगह,जगह,स्थान,स्‍थान,स्थान,place
πρωτοκλισία,318,unigram,feminine,accusative,plural,आसन,1.4280776945986176,मुख्य,आसन,मुख्य-मुख्य,आसन,स्थान,,आसन,place of honor
πρωτοκλισία,43,unigram,feminine,accusative,singular,,,मुख्य,,,,स्थान,,आसन,place of honor
ὄφις,394,unigram,masculine,accusative,plural,विष,1.096071996175396,,,,,विष,,,poison
ὄφις,123,unigram,masculine,accusative,singular,साँप,5.698288017578938,सांप,साँप,साँप,,साँप,साँप,सांप,poison
σκεῦος,161,unigram,neuter,accusative,plural,लूट,1.2870833410549662,,,,,लूट,घुस,लूट,"possession, object, thing, jar, vessel"
σκεῦος,295,unigram,neuter,accusative,singular,बरतन,3.0695651522629808,बरतन,बरतन,आने-जाने,बरतन,जाने,सामान,सामान,"possession, object, thing, jar, vessel"
σκεῦος,152,unigram,neuter,nominative,plural,सामान,1.772910236174501,सामान,सामान,सामान,सामान,उतरे।,सामान,उतरे,"possession, object, thing, jar, vessel"
δύναμις,125,unigram,feminine,accusative,plural,काम,1.4530056295601044,काम,बहुत,काम,काम,कर्म,सामर्थ्य,किए,"power, ability, miracle"
δύναμις,55,unigram,feminine,accusative,singular,सामर्थ्य,856.3948850316217,सामर्थ,सामर्थ्य,सामर्थ्य,सामर्थ्य,शक्ति,सामर्थ्य,सामर्थ्य,"power, ability, miracle"
δύναμις,96,unigram,feminine,nominative,plural,सामर्थ्य,4.588261229979943,सामर्थ,सामर्थ्य,सामर्थ्य,सामर्थ्य,आश्चर्यकर्म,,अद्भुत,"power, ability, miracle"
δύναμις,136,unigram,feminine,nominative,singular,सामर्थ्य,86.90054464413247,सामर्थ,सामर्थ्य,सामर्थ्य,सामर्थ्य,शक्ति,सामर्थ्य,सामर्थ्य,"power, ability, miracle"
ἱερεύς,23,unigram,masculine,nominative,plural,,,याजक,,,,बिगाड़ते,पुरोहित,सेवारत,priest
ἱερεύς,280,unigram,masculine,nominative,singular,याजक,9.325838611777703,याजक,याजक,याजक,याजक,याजक,पुरोहित,पुरोहित,priest
φυλακή,29,unigram,feminine,accusative,singular,बन्दीगृह,12.680115693687489,बन्दीगृह,बन्दीगृह,बन्दीगृह,बन्‍दीगृह,जेल,बन्‍दीगृह,बंदीगृह,prison
προφήτης,73,unigram,masculine,accusative,plural,भविष्यद्वक्ताओं,35.53266514683923,भविष्यद्वक्ताओं,भविष्यद्वक्‍ताओं,भविष्यद्वक्ताओं,भविष्‍यद्वक्‍ताओं,नबियों,नबियों,भविष्यद्वक्ताओं,prophet
προφήτης,232,unigram,masculine,accusative,singular,,,भविष्यद्वक्ता,भविष्यद्वक्‍ता,भविष्यद्वक्ता,भविष्‍यद्वक्‍ता,नबी,नबी,भविष्यवक्ता,prophet
προφήτης,259,unigram,masculine,nominative,plural,भविष्यद्वक्ताओं,4.2814663080763244,भविष्यद्वक्ताओं,भविष्यद्वक्‍ताओं,भविष्यद्वक्ताओं,भविष्‍यद्वक्‍ताओं,भविष्यवक्ताओं,नबी,भविष्यद्वक्ताओं,prophet
προφήτης,305,unigram,masculine,nominative,singular,,,भविष्यद्वक्ता,भविष्यद्वक्‍ता,भविष्यद्वक्ता,भविष्‍यद्वक्‍ता,नबी,नबी,भविष्यवक्ता,prophet
βαλλάντιον,151,unigram,neuter,accusative,plural,घटता,1.0960622061228922,,घटता,,,,,,purse
βαλλάντιον,22,unigram,neuter,accusative,singular,बटुआ,1.7214917454779386,बटुआ,बटुआ,बटुआ,बटुआ,,झोली,झोला,purse
ποταμός,147,unigram,masculine,nominative,plural,थपेड़े,1.0481409808825635,,,,,,,थपेड़े,river
ποταμός,196,unigram,masculine,nominative,singular,टकराया,1.1454757276999707,,,,,,टकराया,,river
λῃστής,51,unigram,masculine,accusative,plural,डाकुओं,1.9999489140783424,,,,,,डाकुओं,,robber
λῃστής,391,unigram,masculine,accusative,singular,डाकू,1.4264206403895956,डाकू,डाकू,डाकू,डाकू,आये,डाकू,लाठियां,robber
λῃστής,367,unigram,masculine,nominative,plural,डाकू,12.407151744760377,डाकू,डाकू,डाकू,डाकू,चढ़ाये,डाकू,उनकी,robber
λῃστής,184,unigram,masculine,nominative,singular,डाकू,46.31631543637052,डाकू,डाकू,डाकू,डाकू,,डाकू,,robber
ἄρχων,239,unigram,masculine,accusative,plural,सरदारों,3.1672373832881577,सरदारों,सरदारों,सरदारों,सरदारों,नेताओं,शासकों,नायकों,ruler
ἄρχων,113,unigram,masculine,accusative,singular,छूटने,1.317004618994208,,छूटने,छूटने,छूटने,समझौता,,,ruler
ἄρχων,77,unigram,masculine,nominative,plural,सरदारों,5.162128071030749,सरदारों,सरदारों,सरदारों,सरदारों,नेता,मसीह,,ruler
ἄρχων,361,unigram,masculine,nominative,singular,सरदार,301.6257813319743,सरदार,सरदार,सरदार,सरदार,शासक,अधिपति,हाकिम,ruler
ἀκοή,10,unigram,feminine,accusative,plural,लड़ाइयों,2.727829900593498,लड़ाइयों,लड़ाइयों,लड़ाइयों,लड़ाइयों,घबराना,,,rumor
ἀκοή,89,unigram,feminine,accusative,singular,चौथाई,3.5512827215322464,चौथाई,चौथाई,चौथाई,चौथाई,शासक,ख्‍याति,चौथाई,rumor
ἀκοή,190,unigram,feminine,nominative,plural,गाँठ,1.7076254136658928,गांठ,गाँठ,गाँठ,गाँठ,गांठ,छूट,रुकावट,rumor
ἀκοή,378,unigram,feminine,nominative,singular,फैल,8.561362065765296,फैल,फैल,फैल,फैल,फैल,फैल,प्रदेश,rumor
βιβλίον,66,unigram,neuter,accusative,plural,जातीं,1.5819596788165957,जातीं,जातीं,जातीं,जातीं,पुस्तकें,जातीं,,"scroll, book"
βιβλίον,63,unigram,neuter,accusative,singular,,,दी,दी,पुस्तक,पुस्‍तक,पुस्तक,त्‍यागपत्र,पत्र,"scroll, book"
διάκονος,253,unigram,masculine,nominative,plural,चखा,1.5819950289610416,चखा,चखा,चखा,चखा,,चखा,,"servant, minister, deacon"
διάκονος,108,unigram,masculine,nominative,singular,सेवक,17.052364616920922,सेवक,सेवक,सेवक,सेवक,सेवक,सेवक,सेवक,"servant, minister, deacon"
δοῦλος,245,unigram,masculine,accusative,plural,दासों,901.7379869367091,दासों,दासों,दासों,दासों,सेवकों,सेवकों,दासों,"servant, slave"
δοῦλος,33,unigram,masculine,accusative,singular,दास,1673.7149055795214,दास,दास,दास,दास,दास,सेवक,दास,"servant, slave"
δοῦλος,121,unigram,masculine,nominative,plural,दास,2.1042212896635792,दास,दास,दास,दास,दासों,सेवक,सेवकों,"servant, slave"
δοῦλος,240,unigram,masculine,nominative,singular,दास,30.107363275122793,दास,दास,दास,दास,दास,सेवक,दास,"servant, slave"
πρόβατον,371,unigram,neuter,accusative,plural,भेड़ों,2878.6079656652123,भेड़ों,भेड़ों,भेड़ों,भेड़ों,भेड़ों,भेड़ों,भेड़ों,sheep
πρόβατον,168,unigram,neuter,accusative,singular,भेड़,120.77710823671917,भेड़,भेड़,भेड़,भेड़,भेड़,भेड़,भेड़,sheep
ποιμήν,287,unigram,masculine,nominative,plural,गड़ेरिये,12.520788655650215,गड़ेरिये,गड़ेरिये,गड़ेरिये,,गड़ेरिये,चरवाहों,चरवाहे,"shepherd, pastor"
ποιμήν,330,unigram,masculine,nominative,singular,चरवाहा,36.18034885960182,चरवाहा,चरवाहा,चरवाहा,चरवाहा,चरवाहा,चरवाहा,चरवाहा,"shepherd, pastor"
σημεῖον,164,unigram,neuter,accusative,plural,चिन्ह,4.6729871622947545,चिन्ह,चिह्न,चिन्ह,चिन्‍ह,चिन्ह,चिह्‍न,अद्भुत,sign
σημεῖον,150,unigram,neuter,accusative,singular,चिन्ह,46.92254761514333,चिन्ह,चिह्न,चिन्ह,चिन्‍ह,चिन्ह,चिह्‍न,चिह्न,sign
σημεῖον,52,unigram,neuter,nominative,plural,,,चिन्ह,चिह्न,चिन्ह,चिन्‍ह,संकेत,चिह्‍न,चिह्न,sign
σημεῖον,107,unigram,neuter,nominative,singular,चिन्ह,13.066714158842158,चिन्ह,चिह्न,चिन्ह,चिन्‍ह,चिन्ह,चिह्‍न,चिह्न,sign
δραχμή,339,unigram,feminine,accusative,plural,बुहारते,1.0960524252565438,,,,,,,बुहारते,"silver coin, drachma"
δραχμή,198,unigram,feminine,accusative,singular,मिल,7.081131878473266,मिल,मिल,मिल,मिल,सिक्का,खो,मिल,"silver coin, drachma"
ἀργύριον,250,unigram,neuter,accusative,plural,चाँदी,1.1500962823631622,चान्दी,चाँदी,,चाँदी,सिक्के,चाँदी,सिक्के,"silver, money"
ἀργύριον,381,unigram,neuter,accusative,singular,,,रूपये,रुपये,रुपये,रूपये,धन,धन,प्रसन्न,"silver, money"
ἁμαρτία,325,unigram,feminine,accusative,plural,क्षमा,3.5424704464180232,क्षमा,क्षमा,क्षमा,क्षमा,क्षमा,पाप,पाप,sin
ἁμαρτία,255,unigram,feminine,accusative,singular,पाप,64.17283782297794,पाप,पाप,पाप,पाप,पाप,पाप,पाप,sin
ἁμαρτία,334,unigram,feminine,nominative,plural,पाप,1.5675307421125815,पाप,पाप,पाप,पाप,क्षमा,क्षमा,पाप,sin
ἁμαρτία,331,unigram,feminine,nominative,singular,पाप,11.925493975861766,पाप,पाप,पाप,पाप,पाप-युक्त,,परमेश्वर-निंदा,sin
ἀδελφή,358,unigram,feminine,accusative,plural,,,बहिनों,बहिनों,बहनों,भाइयों,बहनों,,माता-पिता,sister
ἀδελφή,158,unigram,feminine,accusative,singular,बहन,6.532734481022609,,बहिन,बहन,,बहन,बहिन,बहन,sister
ἀδελφή,25,unigram,feminine,nominative,plural,बहनें,8.240329650545405,,,बहनें,बीच,बहनें,बहिनें,बहनें,sister
ἀδελφή,357,unigram,feminine,nominative,singular,,,बहिन,बहिन,बहन,,बहन,बहिन,बहन,sister
ῥάπισμα,179,unigram,neuter,accusative,plural,,,थप्पड़,आ-आकर,थप्पड़,थप्‍पड़,आ-आकर,थप्‍पड़,जय,"slap, strike, hit"
ῥάπισμα,317,unigram,neuter,accusative,singular,मारकर,1.478191081593951,मारकर,मारकर,,मारकर,पहरेदार,जवाब,ढंग,"slap, strike, hit"
πλοιάριον,272,unigram,neuter,nominative,plural,तिबिरियास,1.2419378358225965,,तिबिरियास,तिबिरियास,तिबिरियास,रुकीं,आईं,तिबेरियास,small boat
πλοιάριον,163,unigram,neuter,nominative,singular,नाव,1.7673815857780941,छोटी,नाव,छोटी,छोटी,नाव,नाव,नाव,small boat
ὀψάριον,213,unigram,neuter,accusative,plural,जौ,1.4729646453188767,जव,जौ,जौ,जव,जौ,जौ,लड़का,small fish
ὀψάριον,298,unigram,neuter,accusative,singular,मछली,9.291046295500584,मछली,मछली,मछली,मछली,रोटी,मछली,मछली,small fish
υἱός,57,unigram,masculine,accusative,plural,जब्दी,3.3027681888302447,जब्दी,जब्दी,जब्दी,पुत्र,जब्दी,जबदी,ज़ेबेदियॉस,son
υἱός,149,unigram,masculine,accusative,singular,पुत्र,97765.65981551904,पुत्र,पुत्र,पुत्र,पुत्र,पुत्र,पुत्र,पुत्र,son
υἱός,153,unigram,masculine,nominative,plural,सन्तान,10.704611741335656,सन्तान,सन्तान,सन्तान,सन्‍तान,संतान,पुत्र,संतान,son
υἱός,247,unigram,masculine,nominative,singular,पुत्र,7217.959949786082,पुत्र,पुत्र,पुत्र,पुत्र,पुत्र,पुत्र,पुत्र,son
ψυχή,260,unigram,feminine,accusative,plural,प्राणों,1.2016873129643932,,प्राणों,प्राणों,,,सहनशीलता,छिपी,"soul, life"
ψυχή,328,unigram,feminine,accusative,singular,प्राण,518.54929463272,प्राण,प्राण,प्राण,प्राण,जीवन,प्राण,प्राण,"soul, life"
ἀστήρ,341,unigram,masculine,nominative,plural,तारे,1.1454502626623055,,,,,,तारे,,star
ἀστήρ,222,unigram,masculine,nominative,singular,तारा,1.9540027801671105,,तारा,तारा,तारा,सितारा,,तारा,star
λίθος,345,unigram,masculine,accusative,plural,पत्थर,7.205291470068435,पत्थर,पत्थर,पत्थर,पत्‍थर,पत्थर,पत्‍थर,पत्थर,stone
λίθος,46,unigram,masculine,accusative,singular,पत्थर,5212.905636931426,पत्थर,पत्थर,पत्थर,पत्‍थर,पत्थर,पत्‍थर,पत्थर,stone
λίθος,162,unigram,masculine,nominative,plural,पत्थर,25.46893477216177,पत्थर,पत्थर,पत्थर,पत्‍थर,ये,पत्‍थर,पत्थरों,stone
λίθος,50,unigram,masculine,nominative,singular,पत्थर,8.9879624117041,पत्थर,पत्थर,पत्थर,पत्‍थर,पत्थर,पत्‍थर,पत्थर,stone
συναγωγή,285,unigram,feminine,accusative,plural,हाकिमों,2.8836775259766365,हाकिमों,हाकिमों,आराधनालयों,हाकिमों,आराधनालयों,सभागृहों,सभागृहों,synagogue
συναγωγή,383,unigram,feminine,accusative,singular,आराधनालय,207.09420236370156,आराधनालय,आराधनालय,आराधनालय,आराधनालय,आराधनालय,सभागृह,सभागृह,synagogue
τράπεζα,228,unigram,feminine,accusative,plural,उलट,1.3192883181754866,उलट,उलट,,उलट,पलट,,उलट,table
τράπεζα,165,unigram,feminine,accusative,singular,ब्याज,1.230502066600957,कोठी,ब्याज,ब्याज,कोठी,ब्याज,लेता।,,table
τάλαντον,82,unigram,neuter,accusative,plural,तोड़े,12.179988039978774,तोड़े,तोड़े,तोड़े,तोड़े,सिक्कों,सिक्‍के,सोने,talent (weight and monetary unit: around 20 years' wages)
τάλαντον,263,unigram,neuter,accusative,singular,तोड़ा,68.14028229219034,तोड़ा,तोड़ा,तोड़ा,तोड़ा,थैली,सिक्‍का,सिक्का,talent (weight and monetary unit: around 20 years' wages)
φόρος,313,unigram,masculine,accusative,plural,बहकाते,2.2380438875876947,बहकाते,बहकाते,बहकाते,बहकाते,,,भरमा,tax
φόρος,335,unigram,masculine,accusative,singular,कैसर,1.2102632190725084,कैसर,कैसर,कैसर,कैसर,चुकाना,बताइए,कयसर,tax
τελώνης,221,unigram,masculine,nominative,plural,चुंगी,1.5386602354913053,लेने,लेनेवाले,चुंगी,महसूल,वसूलने,चुंगी-अधिकारी,चुंगी,tax collector
τελώνης,85,unigram,masculine,nominative,singular,,,लेने,लेनेवाले,चुंगी,लेनेवाले,वसूलने,चुंगी-अधिकारी,चुंगी,tax collector
γραμματεύς,388,unigram,masculine,nominative,plural,शास्त्री,22.516340053264152,शास्त्री,शास्त्री,शास्त्री,शास्‍त्री,धर्मशास्त्री,शास्‍त्री,शास्त्री,"teacher, expert in the law, scholar, scribe"
γραμματεύς,248,unigram,masculine,nominative,singular,शास्त्री,26.64966640057835,शास्त्री,शास्त्री,शास्त्री,शास्‍त्री,धर्मशास्त्री,शास्‍त्री,शास्त्री,"teacher, expert in the law, scholar, scribe"
καθηγητής,372,unigram,masculine,nominative,plural,कहलाना,3.7322602498133213,कहलाना,कहलाना,कहलाना,कहलाना,देना,धर्म-शिक्षक,,"teacher, guide"
καθηγητής,262,unigram,masculine,nominative,singular,कहलाना,3.7322602498133213,कहलाना,कहलाना,कहलाना,कहलाना,देना,धर्म-शिक्षक,,"teacher, guide"
κλέπτης,98,unigram,masculine,nominative,plural,चोर,18.99714957158994,चोर,चोर,चोर,चोर,चोर,चोर,चोर,thief
κλέπτης,261,unigram,masculine,nominative,singular,चोर,3400.9406616335855,चोर,चोर,चोर,चोर,चोर,चोर,चोर,thief
διαλογισμός,342,unigram,masculine,accusative,plural,मनों,1.4976844690652256,मनों,मनों,मनों,मनों,,उठा,उठ,"thought, argument"
διαλογισμός,171,unigram,masculine,accusative,singular,विचार,1.8084037972688083,विचार,विचार,विचार,विचार,विचार,विचार,सोच,"thought, argument"
διαλογισμός,141,unigram,masculine,nominative,plural,विचार,1.9573732070289285,मन,विचार,विचार,विचार,विचार,मन,विचार,"thought, argument"
διαλογισμός,333,unigram,masculine,nominative,singular,विवाद,4.170962605824989,विवाद,विवाद,विवाद,विवाद,छिड़ा,छिड़,छिड़,"thought, argument"
θρόνος,5,unigram,masculine,accusative,plural,सिंहासनों,1.0960768946513286,,,,,,सिंहासनों,,throne
θρόνος,277,unigram,masculine,accusative,singular,सिंहासन,1.954202788905369,सिंहासन,सिंहासन,,सिंहासन,सिंहासन,कहलाएगा।,,throne
χρόνος,309,unigram,masculine,accusative,plural,,,परदेश,ठेका,,परेदश,लगाकर,,लंबी,time
χρόνος,268,unigram,masculine,accusative,singular,ज्योतिषियों,1.9525968451519122,ज्योतिषियों,ज्योतिषियों,ज्योतिषियों,ज्‍योतिषियों,समय,समय,ज्योतिषियों,time
καιρός,91,unigram,masculine,nominative,plural,कौर,1.2016220959852002,कौर,कौर,,,,,,"time, right time"
καιρός,167,unigram,masculine,nominative,singular,समय,64.63581968551772,समय,समय,समय,समय,समय,समय,समय,"time, right time"
τάφος,155,unigram,masculine,accusative,plural,संवारते,1.611532390801633,संवारते,सँवारते,संवारते,सँवारते,,,संवारते,"tomb, grave"
τάφος,205,unigram,masculine,accusative,singular,कब्र,2.893157240823527,कब्र,कब्र,कब्र,कब्र,कब्र,कबर,कंदरा-क़ब्र,"tomb, grave"
μνημεῖον,17,unigram,neuter,accusative,plural,कब्रें,1.3667236168848684,कब्रें,कब्रें,कब्रें,कब्रें,बनाते,मकबरे,स्मारक,"tomb, grave"
μνημεῖον,21,unigram,neuter,accusative,singular,कब्र,28297.89600162607,कब्र,कब्र,कब्र,कब्र,कब्र,कबर,कब्र,"tomb, grave"
μνημεῖον,94,unigram,neuter,nominative,plural,,,लोथें,,,,अनजाने,,,"tomb, grave"
μνημεῖον,302,unigram,neuter,nominative,singular,कब्र,4.282441078455234,कब्र,कब्र,कब्र,कब्र,कब्र,कबर,गुफ़ा,"tomb, grave"
ὀδούς,83,unigram,masculine,accusative,singular,दांत,1.884575285389536,दांत,,,दाँत,,,दांत,tooth
θησαυρός,256,unigram,masculine,accusative,singular,धन,2.2384560633283965,धन,धन,बेचकर,धन,गरीबों,बेच,बेचकर,treasure
δένδρον,106,unigram,neuter,accusative,plural,पेड़ों,10.173881091228461,पेड़ों,पेड़ों,,,पेड़ों,पेड़ों,पेड़,tree	
δένδρον,92,unigram,neuter,accusative,singular,पेड़,16.8284350681516,पेड़,पेड़,पेड़,पेड़,पेड़,पेड़,पेड़,tree	
κώμη,308,unigram,feminine,accusative,plural,गाँवों,10.705561169647769,बस्तियों,गाँवों,गाँवों,गाँवों,गाँवों,गाँवों,गांवों,village
κώμη,65,unigram,feminine,accusative,singular,गाँव,1442.286951642045,गांव,गाँव,गाँव,गाँव,गाँव,गाँव,गांव,village
παρθένος,323,unigram,feminine,nominative,plural,कुँवारियाँ,7.99938877996266,कुंवारियां,कुँवारियाँ,कुँवारियाँ,कुँवारियाँ,कन्याएँ,कुँआरियाँ,युवतियां,virgin
παρθένος,237,unigram,feminine,nominative,singular,इम्मानुएल,1.0960670999999007,इम्मानुएल,,,,,,,virgin
φωνή,238,unigram,feminine,nominative,plural,,,,चिल्‍लाना,चिल्लाना,,,,,voice or sound
φωνή,368,unigram,feminine,nominative,singular,शब्द,9.920790930690812,शब्द,शब्द,शब्द,शब्‍द,आकाशवाणी,,आवाज,voice or sound
πόλεμος,300,unigram,masculine,accusative,plural,लड़ाइयों,2.5803370615089043,लड़ाइयों,लड़ाइयों,लड़ाइयों,लड़ाइयों,युद्धों,,युद्धों,war
ὕδωρ,390,unigram,neuter,accusative,plural,पानी,198.91660005931527,पानी,पानी,पानी,पानी,पानी,पानी,जल,water
ὕδωρ,112,unigram,neuter,accusative,singular,पानी,31.015184067736982,पानी,पानी,पानी,पानी,जल,पानी,जल,water
