lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_616_translation,version_617_translation,version_618_translation,version_619_translation,english_translation
δοῦλος,30,unigram,masculine,accusative,singular,seirbhíseach,11.574279652908185,seirbhíseach,,seirbhíseach,seirbhíseach,"servant, slave"
δοῦλος,112,unigram,masculine,nominative,plural,seirbhísigh,12.610142952715192,seirbhísigh,searbhfhoghantuidhe,seirbhísigh,seirbhísigh,"servant, slave"
δοῦλος,222,unigram,masculine,nominative,singular,,,seirbhíseach,thighearna,thighearna,seirbhíseach,"servant, slave"
πρόβατον,349,unigram,neuter,accusative,plural,caoirigh,21.159442356309427,caoirigh,cáoirigh,caoirigh,caoirigh,sheep
πρόβατον,155,unigram,neuter,accusative,singular,chaora,8.850315516849982,chaora,,chaora,chaora,sheep
ποιμήν,269,unigram,masculine,nominative,plural,haoirí,3.8326349180943984,haoirí,háodhairidhe,h-aodhairí,haoirí,"shepherd, pastor"
ποιμήν,309,unigram,masculine,nominative,singular,aoire,1.5109269719946896,aoire,cáoirigh,t-aodhaire,aoire,"shepherd, pastor"
σημεῖον,151,unigram,neuter,accusative,plural,comharthaí,20.092906937481217,comharthaí,comharthuidhe,míorbhailte,comharthaí,sign
σημεῖον,139,unigram,neuter,accusative,singular,comhartha,45.85288737954082,comhartha,comhartha,cómhartha,comhartha,sign
σημεῖον,49,unigram,neuter,nominative,plural,comharthaí,5.514842750694125,comharthaí,comharthuighe,cómharthaí,comharthaí,sign
σημεῖον,99,unigram,neuter,nominative,singular,comhartha,17.485050366441996,comhartha,comhartha,cómhartha,comhartha,sign
δραχμή,184,unigram,feminine,accusative,singular,,,drachma,bhonn,tuistiún,,"silver coin, drachma"
ἀργύριον,233,unigram,neuter,accusative,plural,airgid,8.032329481339197,airgid,airgid,airgid,dʼairgead,"silver, money"
ἀργύριον,359,unigram,neuter,accusative,singular,airgead,52.70016916202337,airgead,airgead,airgead,airgead,"silver, money"
ἁμαρτία,304,unigram,feminine,accusative,plural,mhaitheamh,1.6897270600969132,mhaitheamh,mhaitheamh,,,sin
ἁμαρτία,236,unigram,feminine,accusative,singular,peacadh,3.7930979668739724,peaca,peacadh,peacadh,bheadh,sin
ἁμαρτία,313,unigram,feminine,nominative,plural,maite,1.4159959967651916,maite,maitheamh,maithte,maite,sin
ἁμαρτία,310,unigram,feminine,nominative,singular,peacadh,3.999793494100134,,peacadh,peacadh,,sin
ἀδελφή,336,unigram,feminine,accusative,plural,deirbhsheathracha,1.1939594010451604,,deirbhsheathracha,deirbhsheathracha,,sister
ἀδελφή,145,unigram,feminine,accusative,singular,deirfiúr,5.21989810726638,deirfiúr,,deirbhshiúir,deirfiúr,sister
ἀδελφή,22,unigram,feminine,nominative,plural,dheirbhsheathracha,6.914634860219231,shiúracha,dheirbhsheathracha,dheirbhsheathracha,dheirfiúracha,sister
ἀδελφή,335,unigram,feminine,nominative,singular,,,deirfiúr,dheirbhshiúr,dheirbhshiúr,deirfiúr,sister
ῥάπισμα,166,unigram,neuter,accusative,plural,mbosa,1.1062648286089038,mbosa,,,,"slap, strike, hit"
ῥάπισμα,296,unigram,neuter,accusative,singular,fhreagraíos,1.096057314542422,,,,fhreagraíos,"slap, strike, hit"
πλοιάριον,254,unigram,neuter,nominative,plural,,,,,Thiberias,Tibérias,small boat
πλοιάριον,150,unigram,neuter,nominative,singular,,,slua,long,,mbrúfaidís,small boat
ὀψάριον,198,unigram,neuter,accusative,plural,h-arám,1.0960622061228922,,,h-arám,,small fish
ὀψάριον,278,unigram,neuter,accusative,singular,,,iasc,íasg,,,small fish
υἱός,54,unigram,masculine,accusative,plural,mhac,1.349709218250292,mhac,mac,mhac,Shebidé,son
υἱός,138,unigram,masculine,accusative,singular,Mac,4.56745850718861,Mac,Mac,Mac,Mac,son
υἱός,141,unigram,masculine,nominative,plural,clann,5.883319603426306,clann,clan,clann,clann,son
υἱός,230,unigram,masculine,nominative,singular,Mac,42.34058934178447,Mac,Mac,Mac,Mac,son
ψυχή,242,unigram,feminine,accusative,plural,,,,Sealbhuighidh,,dochloíte,"soul, life"
ψυχή,307,unigram,feminine,accusative,singular,anam,14.778429522087103,anam,anam,anam,anam,"soul, life"
ἀστήρ,319,unigram,masculine,nominative,plural,tuitfid,1.5079579547662645,,tuitfid,,,star
ἀστήρ,206,unigram,masculine,nominative,singular,réalta,1.3290210541349574,réalta,,réalt,réalta,star
λίθος,323,unigram,masculine,accusative,plural,clocha,1.9953909343833283,clocha,thógbhadar,clocha,gcaitheamh,stone
λίθος,43,unigram,masculine,accusative,singular,chloch,2.6081620603109523,,chloch,chloch,chloch,stone
λίθος,149,unigram,masculine,nominative,plural,clocha,8.475825358070965,clocha,,clocha,clocha,stone
λίθος,47,unigram,masculine,nominative,singular,cloch,6.804463556932611,cloch,cloch,cloch,cloch,stone
συναγωγή,267,unigram,feminine,accusative,plural,,,sionagóg,sibh,sineagóga,sionagóga,synagogue
συναγωγή,361,unigram,feminine,accusative,singular,tsionagóg,4.2596655842567275,tsionagóg,seargadh,tsineagóig,tsionagóg,synagogue
τράπεζα,212,unigram,feminine,accusative,plural,,,airgead,lár,táblaí,bun,table
τράπεζα,152,unigram,feminine,accusative,singular,bhanc,1.0960768946513286,,,,bhanc,table
τάλαντον,79,unigram,neuter,accusative,plural,thallann,3.914079762054387,thallann,tallanna,talanna,thallann,talent (weight and monetary unit: around 20 years' wages)
τάλαντον,245,unigram,neuter,accusative,singular,tallann,3.599600926962866,tallann,,talann,tallann,talent (weight and monetary unit: around 20 years' wages)
φόρος,314,unigram,masculine,accusative,singular,,,,thábhairt,,gcíos,tax
τελώνης,205,unigram,masculine,nominative,plural,,,poibleacánaigh,,puibliocánaigh,bailitheoirí,tax collector
τελώνης,81,unigram,masculine,nominative,singular,,,poibleacánach,Phairisíneach,puibliocánach,cánacha,tax collector
γραμματεύς,366,unigram,masculine,nominative,plural,scríobhaithe,26.581085265127715,scríobhaithe,sgríobuidhe,Scríobhaidhthe,scríobhaithe,"teacher, expert in the law, scholar, scribe"
γραμματεύς,231,unigram,masculine,nominative,singular,scríobhaí,5.851394923692544,scríobhaí,Mhaighisdir,Scríobhaidhe,scríobhaí,"teacher, expert in the law, scholar, scribe"
καθηγητής,350,unigram,masculine,nominative,plural,glaoítear,1.2632897363418103,,,,glaoítear,"teacher, guide"
καθηγητής,244,unigram,masculine,nominative,singular,glaoítear,1.2632897363418103,,,,glaoítear,"teacher, guide"
κλέπτης,92,unigram,masculine,nominative,plural,,,bithiúnaigh,,gadaidhthe,,thief
κλέπτης,243,unigram,masculine,nominative,singular,,,bithiúnach,gaduidhe,gadaidhe,gadaí,thief
διαλογισμός,320,unigram,masculine,accusative,plural,smaointe,2.0999902575839626,smaointe,,smaointe,n‑intinn,"thought, argument"
διαλογισμός,158,unigram,masculine,accusative,singular,smaoineamh,1.5316043240874115,smaoineamh,smuaintighe,smaointe,smaoineamh,"thought, argument"
διαλογισμός,131,unigram,masculine,nominative,plural,thigid,1.1669818354011017,,thigid,,,"thought, argument"
διαλογισμός,312,unigram,masculine,nominative,singular,,,fhiafraí,diospóireachd,smaoineadh,conspóid,"thought, argument"
θρόνος,258,unigram,masculine,accusative,singular,ríchathaoir,1.329078272122592,ríchathaoir,caithír,,ríchathaoir,throne
χρόνος,289,unigram,masculine,accusative,plural,,,Phlandaigh,faide,fháithscéil,,time
χρόνος,250,unigram,masculine,accusative,singular,,,ama,dráoithe,feadh,fada,time
καιρός,154,unigram,masculine,nominative,singular,,,,dhruid,,séasúr,"time, right time"
τάφος,190,unigram,masculine,accusative,singular,,,,túama,tuamba,tuama,"tomb, grave"
μνημεῖον,14,unigram,neuter,accusative,plural,,,dtógann,túamuidhe,,tógann,"tomb, grave"
μνημεῖον,18,unigram,neuter,accusative,singular,tuama,27.890659078773993,tuama,túama,tuamba,tuama,"tomb, grave"
μνημεῖον,282,unigram,neuter,nominative,singular,tuama,2.330653815472693,tuama,túama,tuamba,tuama,"tomb, grave"
ὀδούς,75,unigram,masculine,accusative,plural,fhulaingeochas,1.1063007905229203,,,fhulaingeochas,,tooth
θησαυρός,108,unigram,masculine,accusative,plural,mheirg,1.0647653363849123,,mheirg,,,treasure
θησαυρός,237,unigram,masculine,accusative,singular,stór,2.948350997296761,stór,cisde,stór,stór,treasure
δένδρον,98,unigram,neuter,accusative,plural,crainn,3.4916648666537693,crainn,,crainn,coille,tree	
δένδρον,87,unigram,neuter,accusative,singular,crann,2.8741179658253753,crann,crann,,,tree	
κώμη,288,unigram,feminine,accusative,plural,bailte,13.598902634345327,bailte,bailtibh,bailte,bailte,village
κώμη,62,unigram,feminine,accusative,singular,bhaile,2.664712933910449,bhaile,bhaile,bhaile,beag,village
παρθένος,302,unigram,feminine,nominative,plural,,,maighdeana,hógha,maighdeana,hógha,virgin
φωνή,346,unigram,feminine,nominative,singular,,,glór,guth,guth,glór,voice or sound
πόλεμος,280,unigram,masculine,accusative,plural,chogaí,1.4333782785804134,chogaí,theachd,chogtha,chogaí,war
ὕδωρ,367,unigram,neuter,accusative,plural,uisce,3.860070603300205,uisce,huisgidhibh,indéanta,uisce,water
ὕδωρ,103,unigram,neuter,accusative,singular,uisce,5.8008189152608285,uisce,uisge,uisce,uisce,water
ὕδωρ,121,unigram,neuter,nominative,singular,t‑uisce,2.3444348614809867,t‑uisce,tuisge,t-uisce,t‑uisce,water
ὑδρία,225,unigram,feminine,accusative,plural,Líonaigí,1.059531995066612,,,,Líonaigí,water jar
ὑδρία,128,unigram,feminine,accusative,singular,,,crúsca,,soitheach,diaidh,water jar
ὁδός,281,unigram,feminine,accusative,plural,bóithre,5.507001103860169,bóithre,,bóithre,amach,way
ὁδός,157,unigram,feminine,accusative,singular,bhóthair,1.774883300689504,bhóthair,slighe,bhóthair,slí,way
γάμος,178,unigram,masculine,accusative,plural,bainise,3.310224719784854,bainise,bainnse,bainfheise,bainise,wedding
γάμος,261,unigram,masculine,accusative,singular,,,phósta,goireadh,bainfheise,bainise,wedding
γυνή,120,unigram,feminine,accusative,plural,,,stuacach,,chruadhas,mbanchéilí,"wife, woman"
γυνή,195,unigram,feminine,accusative,singular,bhean,2.0510388864217455,bhean,bhean,bean,bhean,"wife, woman"
γυνή,132,unigram,feminine,nominative,plural,mná,15.389135381575336,mná,mná,mná,mná,"wife, woman"
γυνή,137,unigram,feminine,nominative,singular,bhean,12.46034892487641,bhean,bhean,bhean,bhean,"wife, woman"
ἄνεμος,8,unigram,masculine,nominative,plural,gaotha,3.5979833617669765,gaotha,,gaotha,gaotha,wind
ἄνεμος,76,unigram,masculine,nominative,singular,ghaoth,13.80205671003114,ghaoth,gháoth,ghaoth,ghaoth,wind
πνεῦμα,333,unigram,neuter,accusative,plural,spioraid,2.608993463729738,spioraid,spioraide,spioraid,sprid,"wind, breath, spirit"
πνεῦμα,183,unigram,neuter,accusative,singular,Spiorad,6.294233128842887,Spiorad,Spiorad,Spiorad,Spiorad,"wind, breath, spirit"
πνεῦμα,11,unigram,neuter,nominative,plural,spioraid,2.248770315365508,spioraid,neamhghlana,spioraid,spridí,"wind, breath, spirit"
πνεῦμα,25,unigram,neuter,nominative,singular,Spiorad,3.903494087540137,,spiorad,Spiorad,Spiorad,"wind, breath, spirit"
λύκος,10,unigram,masculine,nominative,plural,craosacha,1.096057314542422,,,,craosacha,wolf
κοιλία,301,unigram,feminine,nominative,singular,cíocha,1.1613897942730969,,,cíocha,,"womb, stomach, source of feelings and emotions"
ῥῆμα,203,unigram,neuter,accusative,plural,briathra,15.356277829085633,briathra,,briathra,briathra,word
ῥῆμα,180,unigram,neuter,accusative,singular,,,focal,,fhocal,thuig,word
ῥῆμα,34,unigram,neuter,nominative,plural,focail,1.2495249043880283,focail,,,,word
ῥῆμα,354,unigram,neuter,nominative,singular,,,ardsagartacht,,briathar,,word
λόγος,181,unigram,masculine,accusative,plural,briathra,7.046608299080733,briathra,bríathrasa,briathra,briathra,word
λόγος,172,unigram,masculine,accusative,singular,briathar,5.949056709264701,briathar,bhríathar,briathar,briathar,word
λόγος,168,unigram,masculine,nominative,plural,Rachaidh,1.4539793984154321,,thort,Rachaidh,Rachaidh,word
λόγος,322,unigram,masculine,nominative,singular,briathar,4.939902684861109,briathar,bhríathar,briathar,briathar,word
ἔργον,51,unigram,neuter,accusative,plural,oibreacha,16.142356622681124,oibreacha,oibreacha,oibreacha,oibreacha,work
ἔργον,104,unigram,neuter,accusative,singular,obair,12.503066757306486,obair,obair,obair,álainn,work
ἔργον,326,unigram,neuter,nominative,plural,oibreacha,1.595559987712206,,oibreacha,,,work
ἔργον,300,unigram,neuter,nominative,singular,gcreidfeadh,1.8008672289115775,gcreidfeadh,riúm,gcreidfeadh,gcreidfeadh,work
ἐργάτης,161,unigram,masculine,nominative,plural,,,meitheal,oibre,,buanaithe,worker
ἐργάτης,232,unigram,masculine,nominative,singular,,,oibre,Ná,t-oibridhe,t‑oibrí,worker
μέριμνα,159,unigram,feminine,nominative,singular,fágtar,1.096057314542422,fágtar,,,,"worry, concern, desire"
ἔτος,277,unigram,neuter,accusative,plural,mbliana,1.3910004552876707,mbliana,mblíadhna,mbliadhna,mbliana,year
ἔτος,196,unigram,neuter,accusative,singular,bhliain,1.6524722455778602,,,,bhliain,year
ζεῦγος,21,unigram,neuter,accusative,plural,chuingir,1.0960524252565438,,,chuingir,,"yoke, pair"
