lemma,extract_reference_id,tokenisation_method_id,gender,noun_case,noun_number,most_common_translation,cumulative_confidence,version_2172_translation,version_2173_translation,version_2174_translation,version_2175_translation,version_2176_translation,english_translation
τράπεζα,142,unigram,feminine,accusative,singular,,,menjačnicu,paruvutnara,,,,table
τάλαντον,73,unigram,neuter,accusative,plural,,,talanata,talantija,talanta,таланата,,talent (weight and monetary unit: around 20 years' wages)
τάλαντον,231,unigram,neuter,accusative,singular,,,talanat,talanti,talant,талант,,talent (weight and monetary unit: around 20 years' wages)
φόρος,294,unigram,masculine,accusative,singular,,,,porezi,Treba,дајемо,,tax
τελώνης,192,unigram,masculine,nominative,plural,,,poreznici,šulkara,carinici,цариници,,tax collector
τελώνης,76,unigram,masculine,nominative,singular,,,poreznik,hudutnari,carinik,цариник,,tax collector
γραμματεύς,343,unigram,masculine,nominative,plural,,,pisma,lilvarne,književnici,закона,,"teacher, expert in the law, scholar, scribe"
γραμματεύς,217,unigram,masculine,nominative,singular,,,znalac,lilvarno,književnik,,,"teacher, expert in the law, scholar, scribe"
καθηγητής,329,unigram,masculine,nominative,plural,uèitelji,1.0960475382633137,,,uèitelji,,,"teacher, guide"
καθηγητής,230,unigram,masculine,nominative,singular,uèitelji,1.0960475382633137,,,uèitelji,,,"teacher, guide"
κλέπτης,87,unigram,masculine,nominative,plural,,,lopovi,čora,lupeži,лопови,,thief
κλέπτης,229,unigram,masculine,nominative,singular,,,lopov,čor,lupež,лопов,,thief
διαλογισμός,301,unigram,masculine,accusative,plural,,,znao,godi,pomisli,знао,,"thought, argument"
διαλογισμός,147,unigram,masculine,accusative,singular,,,razmišljaju,,pomisli,мисли,,"thought, argument"
διαλογισμός,120,unigram,masculine,nominative,plural,,,,ikljen,misli,мисли,,"thought, argument"
διαλογισμός,292,unigram,masculine,nominative,singular,,,rasprava,dujgodi,misao,расправа,,"thought, argument"
θρόνος,242,unigram,masculine,accusative,singular,,,,,prijesto,престо,,throne
χρόνος,270,unigram,masculine,accusative,plural,,,duže,lungo,podugo,дуже,,time
χρόνος,235,unigram,masculine,accusative,singular,,,vremena,,vremenu,сазнао,,time
καιρός,143,unigram,masculine,nominative,singular,,,vreme,vaxto,vrijeme,време,,"time, right time"
τάφος,177,unigram,masculine,accusative,singular,grob,4.82056886141815,grob,limori,grob,гроб,,"tomb, grave"
μνημεῖον,14,unigram,neuter,accusative,plural,,,podižete,Pharipe,,,,"tomb, grave"
μνημεῖον,18,unigram,neuter,accusative,singular,grob,3.9771840828222667,grob,limori,grob,гроба,,"tomb, grave"
μνημεῖον,83,unigram,neuter,nominative,plural,grobovi,1.887392799840785,,,grobovi,,,"tomb, grave"
μνημεῖον,264,unigram,neuter,nominative,singular,,,blizu,limori,grob,гроб,,"tomb, grave"
ὀδούς,74,unigram,masculine,accusative,singular,zub,1.161363596243249,zub,,,,,tooth
θησαυρός,224,unigram,masculine,accusative,singular,,,,čororenge,,небу,,treasure
δένδρον,93,unigram,neuter,accusative,plural,,,,kašta,drva,дрвеће,,tree	
δένδρον,81,unigram,neuter,accusative,singular,drvo,3.774944153537517,drvo,kaš,drvo,дрво,,tree	
κώμη,269,unigram,feminine,accusative,plural,sela,2.840694561970579,sela,gava,sela,села,,village
κώμη,58,unigram,feminine,accusative,singular,selo,13.806984315664632,selo,gav,selo,село,,village
παρθένος,282,unigram,feminine,nominative,plural,,,devojke,ćhaja,djevojke,оне,,virgin
φωνή,325,unigram,feminine,nominative,singular,glas,4.694861102991332,glas,krlo,glas,глас,,voice or sound
πόλεμος,262,unigram,masculine,accusative,plural,,,,daran,ratove,ратове,,war
ὕδωρ,344,unigram,neuter,accusative,plural,,,,pani,vodi,Петар,,water
ὕδωρ,98,unigram,neuter,accusative,singular,vodu,7.0657588770930655,vodu,pani,vodu,воде,,water
ὕδωρ,113,unigram,neuter,nominative,singular,voda,8.999017050083436,voda,pani,voda,вода,,water
ὑδρία,211,unigram,feminine,accusative,plural,,,,vasija,napunite,,,water jar
ὑδρία,117,unigram,feminine,accusative,singular,,,krčag,khoro,sudove,крчаг,,water jar
ὁδός,263,unigram,feminine,accusative,plural,,,puteve,droma,,напуни,,way
ὁδός,146,unigram,feminine,accusative,singular,put,2.5313418847756597,put,drom,put,пут,,way
γάμος,165,unigram,masculine,accusative,plural,svadbu,26.47926681264452,svadbu,bijav,svadbu,свадбу,,wedding
γάμος,246,unigram,masculine,accusative,singular,,,svadbu,bijav,,свадбу,,wedding
γυνή,112,unigram,feminine,accusative,plural,разводите,1.0965530363990983,,,,разводите,,"wife, woman"
γυνή,182,unigram,feminine,accusative,singular,ženu,4.959349646642163,ženu,romnja,ženu,жену,,"wife, woman"
γυνή,121,unigram,feminine,nominative,plural,žene,3.9221327853526287,žene,đuvlja,žene,жене,,"wife, woman"
γυνή,127,unigram,feminine,nominative,singular,žena,16.672945229867523,žena,đuvli,žena,жена,,"wife, woman"
ἄνεμος,9,unigram,masculine,nominative,plural,,,vetrovi,balvalja,vjetrovi,ветрови,,wind
ἄνεμος,71,unigram,masculine,nominative,singular,,,vetar,balval,vjetar,ветар,,wind
πνεῦμα,314,unigram,neuter,accusative,plural,anglunestar,1.21398574613998,,anglunestar,,,,"wind, breath, spirit"
πνεῦμα,170,unigram,neuter,accusative,singular,,,Duha,Đi,,Духа,,"wind, breath, spirit"
πνεῦμα,12,unigram,neuter,nominative,plural,,,dusi,biuže,,духови,,"wind, breath, spirit"
πνεῦμα,25,unigram,neuter,nominative,singular,,,Duh,Đi,duh,Дух,,"wind, breath, spirit"
ῥῆμα,190,unigram,neuter,accusative,plural,,,reči,lafija,rijeèi,речи,,word
ῥῆμα,167,unigram,neuter,accusative,singular,,,razumeli,lafi,rijeèi,чему,,word
ῥῆμα,33,unigram,neuter,nominative,plural,,,reči,lafija,rijeèi,речи,,word
ῥῆμα,333,unigram,neuter,nominative,singular,,,ništa,lafi,,ништа,,word
λόγος,168,unigram,masculine,accusative,plural,,,reči,lafija,rijeèi,речи,,word
λόγος,159,unigram,masculine,accusative,singular,,,reč,lafi,rijeè,Реч,,word
λόγος,155,unigram,masculine,nominative,plural,Nebo,1.2045973464946633,Nebo,lafija,Nebo,Небо,,word
λόγος,303,unigram,masculine,nominative,singular,,,reč,lafi,rijeè,Реч,,word
ἔργον,47,unigram,neuter,accusative,plural,,,dela,kotora,djela,дела,,work
ἔργον,99,unigram,neuter,accusative,singular,,,delo,kotor,djelo,дело,,work
ἔργον,307,unigram,neuter,nominative,plural,,,dela,kotora,djela,дела,,work
ἔργον,281,unigram,neuter,nominative,singular,,,delo,Odova,djelo,дело,,work
ἐργάτης,149,unigram,masculine,nominative,plural,,,,bućarne,poslenika,,,worker
ἐργάτης,218,unigram,masculine,nominative,singular,poslenik,1.330438013174864,,,poslenik,,,worker
ἔτος,259,unigram,neuter,accusative,plural,godina,22.97765794955498,godina,berša,godina,година,,year
ἔτος,183,unigram,neuter,accusative,singular,berš,1.7457989196097166,,berš,,,,year
ζεῦγος,21,unigram,neuter,accusative,plural,jarmore,1.0960524252565438,,jarmore,,,,"yoke, pair"
